pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s) cellid(db) sinr(db) rsrp(db)
1721032264536 1721032264563 27 328988.990000 3463452.800000 2.428407 0.000000 5C422503D 17 -96 
1721032264591 1721032264619 28 328988.990000 3463452.800000 2.428407 0.000000 5C422503D 17 -96 
1721032264646 1721032264664 18 328988.990000 3463452.800000 2.428407 0.000000 5C422503D 17 -96 
1721032264701 1721032264719 18 328988.990000 3463452.800000 2.427098 0.000000 5C422503D 17 -96 
1721032264756 1721032264772 16 328988.990000 3463452.800000 2.427098 0.000000 5C422503D 17 -96 
1721032264811 1721032264829 18 328988.990000 3463452.800000 2.427098 0.000000 5C422503D 17 -96 
1721032264867 1721032264881 14 328988.990000 3463452.800000 2.427753 0.000000 5C422503D 17 -96 
1721032264924 1721032264938 14 328988.990000 3463452.800000 2.427753 0.000000 5C422503D 17 -96 
1721032264983 1721032264998 15 328988.990000 3463452.800000 2.427753 0.000000 5C422503D 17 -96 
1721032265038 1721032265058 20 328988.990000 3463452.800000 2.427753 0.000000 5C422503D 17 -96 
1721032265093 1721032265118 25 328988.990000 3463452.800000 2.425789 0.000000 5C422503D 17 -96 
1721032265149 1721032265168 19 328988.990000 3463452.800000 2.425789 0.000000 5C422503D 17 -96 
1721032265204 1721032265232 28 328988.990000 3463452.800000 2.425789 0.000000 5C422503D 17 -96 
1721032265259 1721032265273 14 328988.990000 3463452.800000 2.425789 0.000000 5C422503D 17 -96 
1721032265314 1721032265328 14 328988.990000 3463452.800000 2.426008 0.000000 5C422503D 17 -96 
1721032265370 1721032265387 17 328988.990000 3463452.800000 2.426008 0.000000 5C422503D 17 -96 
1721032265425 1721032265441 16 328988.990000 3463452.800000 2.426008 0.000000 5C422503D 17 -96 
1721032265480 1721032265497 17 328988.990000 3463452.800000 2.429062 0.000000 5C422503D 17 -96 
1721032265535 1721032265551 16 328988.990000 3463452.800000 2.429062 0.000000 5C422503D 17 -96 
1721032265590 1721032265603 13 328988.990000 3463452.800000 2.429062 0.000000 5C422503D 17 -96 
1721032265645 1721032265659 14 328988.990000 3463452.800000 2.427098 0.000000 5C422503D 17 -96 
1721032265700 1721032265713 13 328988.990000 3463452.800000 2.427098 0.000000 5C422503D 17 -96 
1721032265755 1721032265768 13 328988.990000 3463452.800000 2.427098 0.000000 5C422503D 17 -96 
1721032265811 1721032265829 18 328988.990000 3463452.800000 2.427098 0.000000 5C422503D 17 -96 
1721032265866 1721032265884 18 328988.990000 3463452.800000 2.426662 0.000000 5C422503D 17 -96 
1721032265921 1721032265936 15 328988.990000 3463452.800000 2.426662 0.000000 5C422503D 17 -96 
1721032265976 1721032265999 23 328988.990000 3463452.800000 2.426662 0.000000 5C422503D 17 -96 
1721032266034 1721032266049 15 328988.990000 3463452.800000 2.429280 0.000000 5C422503D 17 -96 
1721032266088 1721032266103 15 328988.990000 3463452.800000 2.429280 0.000000 5C422503D 17 -96 
1721032266143 1721032266158 15 328988.990000 3463452.800000 2.429280 0.000000 5C422503D 17 -96 
1721032266198 1721032266214 16 328988.990000 3463452.800000 2.429280 0.000000 5C422503D 17 -96 
1721032266257 1721032266276 19 328988.990000 3463452.800000 2.426662 0.000000 5C422503D 17 -96 
1721032266312 1721032266328 16 328988.990000 3463452.800000 2.426662 0.000000 5C422503D 17 -96 
1721032266367 1721032266383 16 328988.990000 3463452.800000 2.426662 0.000000 5C422503D 17 -96 
1721032266422 1721032266436 14 328988.990000 3463452.800000 2.426662 0.000000 5C422503D 17 -96 
1721032266478 1721032266493 15 328988.990000 3463452.800000 2.428626 0.000000 5C422503D 17 -96 
1721032266533 1721032266548 15 328988.990000 3463452.800000 2.428626 0.000000 5C422503D 17 -96 
1721032266588 1721032266606 18 328988.990000 3463452.800000 2.428626 0.000000 5C422503D 17 -96 
1721032266643 1721032266658 15 328988.990000 3463452.800000 2.428189 0.000000 5C422503D 17 -96 
1721032266698 1721032266718 20 328988.990000 3463452.800000 2.428189 0.000000 5C422503D 17 -96 
1721032266753 1721032266769 16 328988.990000 3463452.800000 2.428189 0.000000 5C422503D 17 -96 
1721032266809 1721032266822 13 328988.990000 3463452.800000 2.428189 0.000000 5C422503D 17 -96 
1721032266866 1721032266881 15 328988.990000 3463452.800000 2.427317 0.000000 5C422503D 17 -96 
1721032266926 1721032266941 15 328988.990000 3463452.800000 2.427317 0.000000 5C422503D 17 -96 
1721032266981 1721032267003 22 328988.990000 3463452.800000 2.427317 0.000000 5C422503D 17 -96 
1721032267036 1721032267054 18 328988.990000 3463452.800000 2.427317 0.000000 5C422503D 17 -96 
1721032267098 1721032267123 25 328988.990000 3463452.800000 2.427317 0.000000 5C422503D 17 -96 
1721032267152 1721032267169 17 328988.990000 3463452.800000 2.427317 0.000000 5C422503D 17 -96 
1721032267208 1721032267227 19 328988.990000 3463452.800000 2.427317 0.000000 5C422503D 17 -96 
1721032267263 1721032267277 14 328988.990000 3463452.800000 2.427535 0.000000 5C422503D 17 -96 
1721032267318 1721032267337 19 328988.990000 3463452.800000 2.427535 0.000000 5C422503D 17 -96 
1721032267373 1721032267388 15 328988.990000 3463452.800000 2.427535 0.000000 5C422503D 17 -96 
1721032267428 1721032267447 19 328988.990000 3463452.800000 2.427535 0.000000 5C422503D 17 -96 
1721032267483 1721032267497 14 328988.990000 3463452.800000 2.427535 0.000000 5C422503D 17 -96 
