pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s) cellid(db) sinr(db) rsrp(db)
1721809961241 1721809961272 31 329231.340000 3463451.680000 0.617847 0.700000 5C4225714 22 -65 
1721809961297 1721809961320 23 329231.360000 3463451.710000 0.617847 0.820000 5C4225714 22 -65 
1721809961352 1721809961369 17 329231.410000 3463451.740000 0.617847 0.940000 5C4225714 22 -65 
1721809961407 1721809961423 16 329231.470000 3463451.770000 0.617847 1.060000 5C4225714 22 -65 
1721809961462 1721809961482 20 329231.520000 3463451.810000 0.618719 1.200000 5C4225714 22 -65 
1721809961517 1721809961543 26 329231.600000 3463451.870000 0.618719 1.380000 5C4225714 22 -65 
1721809961572 1721809961592 20 329231.670000 3463451.910000 0.618719 1.520000 5C4225714 22 -65 
1721809961627 1721809961647 20 329231.750000 3463451.960000 0.618719 1.700000 5C4225714 22 -65 
1721809961682 1721809961701 19 329231.900000 3463452.060000 0.614574 2.060000 5C4225714 22 -65 
1721809961737 1721809961755 18 329232.000000 3463452.130000 0.614574 2.260000 5C4225714 22 -65 
1721809961792 1721809961809 17 329232.060000 3463452.160000 0.614574 2.400000 5C4225714 22 -65 
1721809961847 1721809961863 16 329232.220000 3463452.260000 0.611302 2.600000 5C4225714 22 -65 
1721809961902 1721809961922 20 329232.350000 3463452.340000 0.611302 2.720000 5C4225714 22 -65 
1721809961957 1721809961976 19 329232.460000 3463452.410000 0.611302 2.940000 5C4225714 22 -65 
1721809962012 1721809962030 18 329232.590000 3463452.480000 0.611302 3.120000 5C4225714 22 -65 
1721809962072 1721809962095 23 329232.760000 3463452.590000 0.606938 3.260000 5C4225714 22 -65 
1721809962127 1721809962144 17 329232.910000 3463452.680000 0.606938 3.440000 5C4225714 22 -65 
1721809962182 1721809962198 16 329233.060000 3463452.780000 0.606938 3.600000 5C4225714 22 -65 
1721809962237 1721809962264 27 329233.160000 3463452.830000 0.606938 3.780000 5C4225714 22 -65 
1721809962292 1721809962308 16 329233.570000 3463453.080000 0.594939 4.120000 5C4225714 22 -65 
1721809962346 1721809962363 17 329233.640000 3463453.110000 0.594939 4.240000 5C4225714 22 -65 
1721809962401 1721809962418 17 329233.910000 3463453.260000 0.594939 4.440000 5C4225714 22 -65 
1721809962456 1721809962477 21 329234.180000 3463453.420000 0.580104 4.560000 5C4225714 22 -65 
1721809962511 1721809962531 20 329234.230000 3463453.460000 0.580104 4.740000 5C4225714 22 -65 
1721809962566 1721809962585 19 329234.230000 3463453.460000 0.580104 4.900000 5C4225714 22 -65 
1721809962621 1721809962639 18 329234.740000 3463453.740000 0.580104 5.080000 5C4225714 22 -65 
1721809962676 1721809962693 17 329235.000000 3463453.890000 0.562432 5.300000 5C4225714 22 -65 
1721809962731 1721809962752 21 329235.240000 3463454.010000 0.562432 5.440000 5C4225714 22 -65 
1721809962786 1721809962807 21 329235.490000 3463454.130000 0.562432 5.620000 5C4225714 22 -65 
1721809962841 1721809962861 20 329235.790000 3463454.280000 0.543888 5.740000 5C4225714 22 -65 
1721809962897 1721809962915 18 329236.320000 3463454.550000 0.543888 6.040000 5C4225714 22 -65 
1721809962952 1721809962969 17 329236.600000 3463454.690000 0.543888 6.200000 5C4225714 22 -65 
1721809963007 1721809963024 17 329236.890000 3463454.820000 0.519672 6.320000 5C4225714 22 -65 
1721809963062 1721809963077 15 329237.230000 3463454.990000 0.519672 6.580000 5C4225714 22 -65 
1721809963116 1721809963136 20 329237.410000 3463455.080000 0.519672 6.700000 5C4225714 22 -65 
1721809963175 1721809963195 20 329237.720000 3463455.220000 0.519672 7.040000 5C4225714 22 -65 
1721809963230 1721809963249 19 329238.100000 3463455.390000 0.491965 7.100000 5C4225714 22 -65 
1721809963285 1721809963304 19 329238.420000 3463455.540000 0.491965 7.260000 5C4225714 22 -65 
1721809963340 1721809963358 18 329238.820000 3463455.710000 0.491965 7.400000 5C4225714 22 -65 
1721809963395 1721809963412 17 329239.170000 3463455.860000 0.491965 7.620000 5C4225714 22 -65 
1721809963450 1721809963466 16 329239.520000 3463456.010000 0.464694 7.880000 5C4225714 22 -65 
1721809963505 1721809963520 15 329240.110000 3463456.240000 0.464694 8.080000 5C4225714 22 -65 
1721809963560 1721809963579 19 329240.560000 3463456.420000 0.464694 8.300000 5C4225714 22 -65 
1721809963615 1721809963634 19 329240.870000 3463456.540000 0.464694 8.500000 5C4225714 22 -65 
1721809963670 1721809963695 25 329241.340000 3463456.730000 0.435023 8.720000 5C4225714 22 -65 
1721809963725 1721809963744 19 329241.740000 3463456.880000 0.435023 8.780000 5C4225714 22 -65 
1721809963780 1721809963801 21 329242.070000 3463457.000000 0.435023 8.980000 5C4225714 22 -65 
1721809963835 1721809963857 22 329242.490000 3463457.160000 0.435023 9.160000 5C4225714 22 -65 
1721809963890 1721809963907 17 329243.090000 3463457.380000 0.407098 9.360000 5C4225714 22 -65 
1721809963945 1721809963963 18 329243.440000 3463457.500000 0.407098 9.520000 5C4225714 22 -65 
1721809964000 1721809964025 25 329243.700000 3463457.590000 0.407098 9.780000 5C4225714 22 -65 
1721809964055 1721809964075 20 329244.800000 3463457.970000 0.382663 10.040000 5C4225714 22 -65 
1721809964110 1721809964131 21 329244.800000 3463457.970000 0.382663 10.040000 5C4225714 22 -65 
1721809964165 1721809964181 16 329245.850000 3463458.320000 0.382663 10.200000 5C4225714 22 -65 
1721809964235 1721809964256 21 329246.430000 3463458.520000 0.362374 10.400000 5C4225714 22 -65 
1721809964289 1721809964309 20 329246.830000 3463458.650000 0.362374 10.560000 5C4225714 22 -65 
1721809964345 1721809964367 22 329247.140000 3463458.750000 0.362374 10.880000 5C4225714 22 -65 
1721809964400 1721809964418 18 329247.950000 3463459.010000 0.362374 11.000000 5C4225714 22 -65 
1721809964455 1721809964474 19 329248.580000 3463459.210000 0.343175 11.140000 5C4225714 22 -65 
1721809964510 1721809964530 20 329249.120000 3463459.390000 0.343175 11.240000 5C4225714 22 -65 
1721809964565 1721809964581 16 329249.440000 3463459.500000 0.343175 11.460000 5C4225714 22 -65 
1721809964620 1721809964645 25 329250.420000 3463459.810000 0.337067 11.780000 5C4225714 22 -65 
1721809964675 1721809964693 18 329251.220000 3463460.070000 0.337067 11.940000 5C4225714 22 -65 
1721809964730 1721809964750 20 329251.780000 3463460.230000 0.337067 12.080000 5C4225714 22 -65 
1721809964785 1721809964807 22 329252.360000 3463460.410000 0.337067 12.280000 5C4225714 22 -65 
1721809964841 1721809964857 16 329253.070000 3463460.630000 0.323977 12.460000 5C4225714 22 -65 
1721809964896 1721809964913 17 329253.550000 3463460.780000 0.323977 12.700000 5C4225714 22 -65 
1721809964951 1721809964969 18 329254.030000 3463460.930000 0.323977 12.780000 5C4225714 22 -65 
1721809965005 1721809965025 20 329254.640000 3463461.110000 0.323977 13.000000 5C4225714 22 -65 
1721809965060 1721809965081 21 329255.140000 3463461.250000 0.316777 13.120000 5C4225714 22 -65 
1721809965115 1721809965137 22 329255.900000 3463461.480000 0.316777 13.260000 5C4225714 22 -65 
1721809965171 1721809965189 18 329256.660000 3463461.700000 0.316777 13.520000 5C4225714 22 -65 
1721809965226 1721809965250 24 329257.300000 3463461.880000 0.316777 13.640000 5C4225714 22 -65 
1721809965281 1721809965301 20 329258.760000 3463462.300000 0.305214 13.880000 5C4225714 22 -65 
1721809965340 1721809965357 17 329259.160000 3463462.410000 0.305214 13.980000 5C4225714 22 -65 
1721809965396 1721809965413 17 329259.830000 3463462.600000 0.305214 14.140000 5C4225714 22 -65 
1721809965451 1721809965468 17 329260.780000 3463462.860000 0.296488 14.340000 5C4225714 22 -65 
1721809965506 1721809965526 20 329261.620000 3463463.090000 0.296488 14.380000 5C4225714 22 -65 
1721809965561 1721809965584 23 329262.310000 3463463.280000 0.296488 14.520000 5C4225714 22 -65 
