pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s) cellid(db) sinr(db) rsrp(db)
1721288337720 1721288337749 29 328959.050000 3463469.860000 2.744748 9.340000 5C4225714 8 -65 
1721288337775 1721288337802 27 328958.620000 3463470.020000 2.765038 9.340000 5C4225714 8 -65 
1721288337830 1721288337852 22 328958.090000 3463470.220000 2.765038 9.340000 5C4225714 8 -65 
1721288337885 1721288337909 24 328957.740000 3463470.340000 2.765038 9.340000 5C4225714 8 -65 
1721288337939 1721288337961 22 328957.210000 3463470.520000 2.765038 9.340000 5C4225714 8 -65 
1721288337994 1721288338009 15 328956.680000 3463470.720000 2.787945 9.340000 5C4225714 8 -65 
1721288338048 1721288338065 17 328956.330000 3463470.830000 2.787945 9.340000 5C4225714 8 -65 
1721288338102 1721288338121 19 328955.390000 3463471.150000 2.810416 9.340000 5C4225714 8 -65 
1721288338157 1721288338174 17 328954.940000 3463471.300000 2.810416 9.340000 5C4225714 8 -65 
1721288338212 1721288338231 19 328954.510000 3463471.430000 2.810416 9.340000 5C4225714 8 -65 
1721288338267 1721288338283 16 328953.980000 3463471.590000 2.810416 9.340000 5C4225714 8 -65 
1721288338320 1721288338339 19 328953.730000 3463471.670000 2.810416 9.340000 5C4225714 8 -65 
1721288338376 1721288338393 17 328953.290000 3463471.800000 2.834197 9.340000 5C4225714 8 -65 
1721288338431 1721288338449 18 328952.860000 3463471.930000 2.834197 9.340000 5C4225714 8 -65 
1721288338485 1721288338505 20 328952.340000 3463472.070000 2.834197 9.340000 5C4225714 8 -65 
1721288338539 1721288338562 23 328951.990000 3463472.180000 2.834197 9.340000 5C4225714 8 -65 
1721288338594 1721288338612 18 328951.450000 3463472.320000 2.856886 9.340000 5C4225714 8 -65 
1721288338648 1721288338668 20 328950.930000 3463472.460000 2.856886 9.080000 5C4225714 8 -65 
1721288338702 1721288338728 26 328950.060000 3463472.700000 2.873248 9.080000 5C4225714 8 -65 
1721288338757 1721288338772 15 328950.060000 3463472.700000 2.873248 9.080000 5C4225714 8 -65 
1721288338814 1721288338830 16 328949.530000 3463472.840000 2.873248 9.060000 5C4225714 8 -65 
1721288338868 1721288338898 30 328948.820000 3463473.020000 2.873248 9.060000 5C4225714 8 -65 
1721288338922 1721288338946 24 328948.470000 3463473.100000 2.873248 9.080000 5C4225714 8 -65 
1721288338977 1721288338995 18 328947.940000 3463473.230000 2.895283 9.080000 5C4225714 8 -65 
