pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s)
1712890257040 1712890257063 23 328829.500000 3463402.620000 -2.500402 5.260000
1712890257090 1712890257113 23 328829.290000 3463402.460000 -2.500402 5.260000
1712890257140 1712890257164 24 328829.080000 3463402.310000 -2.497130 5.260000
1712890257190 1712890257214 24 328828.820000 3463402.120000 -2.497130 5.240000
1712890257240 1712890257264 24 328828.650000 3463401.990000 -2.497130 5.220000
1712890257290 1712890257315 25 328828.480000 3463401.870000 -2.497130 5.220000
1712890257341 1712890257364 23 328828.270000 3463401.720000 -2.497784 5.220000
1712890257391 1712890257414 23 328828.060000 3463401.560000 -2.497784 5.220000
1712890257441 1712890257476 35 328827.810000 3463401.370000 -2.497784 5.200000
1712890257491 1712890257513 22 328827.600000 3463401.220000 -2.497784 5.180000
1712890257541 1712890257560 19 328827.480000 3463401.120000 -2.493421 5.180000
1712890257591 1712890257607 16 328827.140000 3463400.870000 -2.493421 5.160000
1712890257641 1712890257661 20 328826.930000 3463400.720000 -2.493421 5.160000
1712890257692 1712890257715 23 328826.730000 3463400.560000 -2.485567 5.160000
1712890257742 1712890257765 23 328826.550000 3463400.440000 -2.485567 5.160000
1712890257792 1712890257816 24 328826.310000 3463400.250000 -2.485567 5.160000
1712890257842 1712890257865 23 328826.060000 3463400.060000 -2.485567 5.160000
1712890257892 1712890257916 24 328825.860000 3463399.900000 -2.481858 5.160000
1712890257942 1712890257966 24 328825.770000 3463399.830000 -2.481858 5.140000
1712890257992 1712890258016 24 328825.570000 3463399.680000 -2.481858 5.160000
1712890258043 1712890258067 24 328825.320000 3463399.490000 -2.481858 5.160000
1712890258093 1712890258116 23 328825.320000 3463399.490000 -2.481858 5.160000
1712890258143 1712890258167 24 328825.120000 3463399.320000 -2.481858 5.160000
1712890258193 1712890258217 24 328824.880000 3463399.130000 -2.477277 5.160000
1712890258243 1712890258268 25 328824.670000 3463398.970000 -2.477277 5.160000
1712890258293 1712890258318 25 328824.420000 3463398.780000 -2.477277 5.160000
1712890258344 1712890258368 24 328824.220000 3463398.620000 -2.470514 5.160000
1712890258394 1712890258416 22 328824.020000 3463398.450000 -2.470514 5.160000
1712890258444 1712890258469 25 328823.780000 3463398.260000 -2.470514 5.160000
1712890258494 1712890258517 23 328823.610000 3463398.130000 -2.470514 5.200000
1712890258544 1712890258568 24 328823.370000 3463397.930000 -2.465059 5.180000
1712890258594 1712890258613 19 328823.240000 3463397.820000 -2.465059 5.180000
1712890258645 1712890258661 16 328823.170000 3463397.760000 -2.465059 5.200000
1712890258695 1712890258717 22 328822.880000 3463397.530000 -2.465059 5.200000
1712890258745 1712890258768 23 328822.640000 3463397.330000 -2.455678 5.200000
1712890258795 1712890258814 19 328822.470000 3463397.190000 -2.455678 5.200000
1712890258845 1712890258868 23 328822.190000 3463396.960000 -2.455678 5.220000
1712890258895 1712890258918 23 328821.990000 3463396.790000 -2.455678 5.220000
1712890258945 1712890258969 24 328821.750000 3463396.590000 -2.448261 5.240000
1712890258996 1712890259019 23 328821.580000 3463396.450000 -2.448261 5.240000
1712890259046 1712890259070 24 328821.300000 3463396.210000 -2.448261 5.240000
1712890259096 1712890259120 24 328821.100000 3463396.040000 -2.448261 5.260000
1712890259146 1712890259170 24 328821.100000 3463396.040000 -2.448261 5.260000
1712890259196 1712890259220 24 328820.780000 3463395.770000 -2.439534 5.260000
1712890259246 1712890259277 31 328820.580000 3463395.590000 -2.439534 5.260000
1712890259296 1712890259315 19 328820.380000 3463395.420000 -2.439534 5.260000
1712890259347 1712890259369 22 328820.180000 3463395.240000 -2.432334 5.280000
1712890259397 1712890259421 24 328819.980000 3463395.060000 -2.432334 5.300000
1712890259447 1712890259471 24 328819.780000 3463394.890000 -2.432334 5.300000
1712890259497 1712890259521 24 328819.550000 3463394.670000 -2.432334 5.300000
1712890259547 1712890259571 24 328819.350000 3463394.490000 -2.421426 5.300000
1712890259598 1712890259626 28 328819.110000 3463394.270000 -2.421426 5.300000
1712890259648 1712890259664 16 328818.920000 3463394.100000 -2.421426 5.280000
1712890259698 1712890259721 23 328818.920000 3463394.100000 -2.421426 5.280000
1712890259748 1712890259771 23 328818.650000 3463393.840000 -2.400700 5.280000
1712890259798 1712890259820 22 328818.420000 3463393.620000 -2.400700 5.260000
1712890259848 1712890259871 23 328818.190000 3463393.400000 -2.400700 5.260000
1712890259898 1712890259921 23 328818.000000 3463393.230000 -2.400700 5.240000
1712890259949 1712890259972 23 328817.820000 3463393.040000 -2.402664 5.220000
1712890259999 1712890260021 22 328817.580000 3463392.810000 -2.402664 5.220000
1712890260049 1712890260074 25 328817.440000 3463392.670000 -2.402664 5.200000
1712890260099 1712890260122 23 328817.290000 3463392.520000 -2.402664 5.200000
1712890260149 1712890260179 30 328817.030000 3463392.270000 -2.379756 5.200000
1712890260199 1712890260217 18 328816.810000 3463392.050000 -2.379756 5.200000
1712890260250 1712890260280 30 328816.620000 3463391.860000 -2.379756 5.180000
1712890260300 1712890260323 23 328816.480000 3463391.710000 -2.379756 5.160000
1712890260350 1712890260373 23 328816.370000 3463391.600000 -2.365576 5.140000
1712890260400 1712890260424 24 328816.230000 3463391.450000 -2.365576 5.140000
1712890260450 1712890260474 24 328816.010000 3463391.230000 -2.365576 5.140000
1712890260500 1712890260524 24 328815.790000 3463391.010000 -2.365576 5.140000
1712890260550 1712890260575 25 328815.580000 3463390.780000 -2.353140 5.140000
1712890260601 1712890260625 24 328815.400000 3463390.600000 -2.353140 5.140000
1712890260651 1712890260675 24 328815.230000 3463390.410000 -2.353140 5.120000
1712890260701 1712890260723 22 328815.020000 3463390.180000 -2.353140 5.100000
1712890260751 1712890260768 17 328814.840000 3463390.000000 -2.337432 5.080000
1712890260801 1712890260818 17 328814.740000 3463389.890000 -2.337432 5.060000
1712890260851 1712890260873 22 328814.460000 3463389.580000 -2.337432 5.060000
1712890260902 1712890260926 24 328814.330000 3463389.440000 -2.337432 5.060000
1712890260952 1712890260976 24 328814.150000 3463389.240000 -2.328269 5.060000
1712890261002 1712890261024 22 328814.020000 3463389.090000 -2.328269 5.060000
1712890261052 1712890261074 22 328813.850000 3463388.910000 -2.328269 5.060000
1712890261102 1712890261126 24 328813.680000 3463388.720000 -2.328269 5.060000
1712890261152 1712890261177 25 328813.550000 3463388.570000 -2.316706 5.060000
1712890261203 1712890261226 23 328813.350000 3463388.340000 -2.316706 5.020000
1712890261253 1712890261276 23 328813.150000 3463388.110000 -2.316706 5.020000
1712890261303 1712890261334 31 328812.990000 3463387.920000 -2.316706 5.020000
1712890261353 1712890261373 20 328812.790000 3463387.690000 -2.300780 5.020000
1712890261403 1712890261427 24 328812.620000 3463387.510000 -2.300780 5.000000
1712890261453 1712890261477 24 328812.470000 3463387.310000 -2.300780 5.000000
1712890261503 1712890261527 24 328812.270000 3463387.080000 -2.291181 4.980000
1712890261554 1712890261572 18 328812.110000 3463386.890000 -2.291181 4.960000
1712890261604 1712890261621 17 328811.980000 3463386.740000 -2.291181 4.960000
1712890261654 1712890261673 19 328811.850000 3463386.590000 -2.291181 4.960000
1712890261704 1712890261721 17 328811.790000 3463386.510000 -2.291181 4.960000
1712890261754 1712890261771 17 328811.500000 3463386.170000 -2.275909 4.940000
1712890261804 1712890261827 23 328811.380000 3463386.020000 -2.275909 4.940000
1712890261854 1712890261878 24 328811.190000 3463385.790000 -2.275909 4.920000
1712890261904 1712890261929 25 328811.070000 3463385.640000 -2.275909 4.920000
1712890261955 1712890261979 24 328810.880000 3463385.390000 -2.261947 4.900000
1712890262005 1712890262026 21 328810.730000 3463385.210000 -2.261947 4.900000
1712890262055 1712890262079 24 328810.550000 3463384.980000 -2.261947 4.900000
1712890262105 1712890262122 17 328810.400000 3463384.780000 -2.252347 4.880000
1712890262155 1712890262178 23 328810.240000 3463384.580000 -2.252347 4.880000
1712890262205 1712890262236 31 328810.070000 3463384.350000 -2.252347 4.860000
1712890262256 1712890262272 16 328809.950000 3463384.200000 -2.252347 4.860000
1712890262306 1712890262335 29 328809.770000 3463383.970000 -2.242966 4.860000
1712890262356 1712890262371 15 328809.710000 3463383.890000 -2.242966 4.840000
1712890262406 1712890262430 24 328809.710000 3463383.890000 -2.242966 4.840000
1712890262456 1712890262487 31 328809.380000 3463383.470000 -2.242966 4.840000
1712890262506 1712890262525 19 328809.210000 3463383.240000 -2.226167 4.840000
1712890262556 1712890262580 24 328809.060000 3463383.040000 -2.226167 4.820000
1712890262607 1712890262631 24 328808.990000 3463382.920000 -2.226167 4.800000
1712890262657 1712890262681 24 328808.810000 3463382.690000 -2.226167 4.800000
1712890262707 1712890262730 23 328808.640000 3463382.460000 -2.215914 4.800000
1712890262757 1712890262781 24 328808.470000 3463382.220000 -2.215914 4.800000
1712890262807 1712890262830 23 328808.390000 3463382.100000 -2.215914 4.780000
1712890262857 1712890262881 24 328808.270000 3463381.940000 -2.215914 4.780000
1712890262907 1712890262929 22 328808.090000 3463381.670000 -2.204133 4.760000
1712890262958 1712890262982 24 328807.970000 3463381.520000 -2.204133 4.760000
1712890263008 1712890263031 23 328807.810000 3463381.280000 -2.204133 4.760000
1712890263058 1712890263081 23 328807.670000 3463381.080000 -2.204133 4.760000
1712890263108 1712890263131 23 328807.670000 3463381.080000 -2.204133 4.760000
1712890263158 1712890263181 23 328807.530000 3463380.890000 -2.190388 4.740000
1712890263208 1712890263232 24 328807.430000 3463380.730000 -2.190388 4.720000
1712890263259 1712890263283 24 328807.240000 3463380.450000 -2.190388 4.740000
1712890263309 1712890263339 30 328807.130000 3463380.300000 -2.190388 4.720000
1712890263359 1712890263383 24 328806.960000 3463380.010000 -2.175989 4.740000
1712890263409 1712890263432 23 328806.840000 3463379.860000 -2.175989 4.740000
1712890263459 1712890263475 16 328806.760000 3463379.740000 -2.175989 4.760000
1712890263510 1712890263532 22 328806.610000 3463379.500000 -2.175989 4.760000
1712890263560 1712890263582 22 328806.510000 3463379.330000 -2.175989 4.760000
1712890263610 1712890263635 25 328806.400000 3463379.170000 -2.163117 4.760000
1712890263660 1712890263682 22 328806.220000 3463378.890000 -2.163117 4.760000
1712890263710 1712890263734 24 328806.060000 3463378.640000 -2.163117 4.780000
1712890263760 1712890263777 17 328805.930000 3463378.440000 -2.151555 4.800000
1712890263810 1712890263832 22 328805.780000 3463378.190000 -2.151555 4.800000
1712890263861 1712890263892 31 328805.650000 3463377.980000 -2.151555 4.800000
1712890263911 1712890263931 20 328805.520000 3463377.790000 -2.151555 4.800000
1712890263961 1712890263985 24 328805.390000 3463377.580000 -2.136501 4.800000
1712890264011 1712890264035 24 328805.240000 3463377.330000 -2.136501 4.820000
1712890264061 1712890264077 16 328805.170000 3463377.200000 -2.136501 4.820000
1712890264111 1712890264132 21 328804.960000 3463376.860000 -2.136501 4.840000
1712890264161 1712890264180 19 328804.940000 3463376.820000 -2.131920 4.860000
1712890264212 1712890264229 17 328804.790000 3463376.570000 -2.131920 4.880000
1712890264262 1712890264286 24 328804.690000 3463376.400000 -2.131920 4.880000
1712890264312 1712890264335 23 328804.510000 3463376.110000 -2.131920 4.880000
1712890264362 1712890264378 16 328804.400000 3463375.900000 -2.117084 4.880000
1712890264412 1712890264431 19 328804.240000 3463375.640000 -2.117084 4.880000
1712890264462 1712890264486 24 328804.170000 3463375.510000 -2.117084 4.880000
1712890264512 1712890264537 25 328804.170000 3463375.510000 -2.117084 4.900000
1712890264563 1712890264586 23 328803.880000 3463375.000000 -2.103776 4.900000
1712890264613 1712890264642 29 328803.730000 3463374.740000 -2.103776 4.900000
1712890264663 1712890264687 24 328803.630000 3463374.570000 -2.103776 4.900000
1712890264713 1712890264736 23 328803.530000 3463374.390000 -2.103776 4.900000
1712890264763 1712890264787 24 328803.420000 3463374.180000 -2.090904 4.900000
1712890264813 1712890264838 25 328803.320000 3463374.010000 -2.090904 4.920000
1712890264863 1712890264888 25 328803.180000 3463373.740000 -2.090904 4.940000
1712890264914 1712890264938 24 328803.060000 3463373.520000 -2.090904 4.940000
1712890264964 1712890264987 23 328802.910000 3463373.260000 -2.081523 4.940000
1712890265014 1712890265037 23 328802.800000 3463373.040000 -2.081523 4.940000
1712890265064 1712890265088 24 328802.680000 3463372.820000 -2.081523 4.940000
1712890265114 1712890265145 31 328802.540000 3463372.560000 -2.081523 4.960000
1712890265164 1712890265185 21 328802.520000 3463372.510000 -2.071488 4.960000
1712890265214 1712890265238 24 328802.310000 3463372.120000 -2.071488 4.960000
1712890265264 1712890265288 24 328802.240000 3463371.990000 -2.071488 4.960000
1712890265315 1712890265338 23 328802.120000 3463371.770000 -2.071488 4.960000
1712890265365 1712890265390 25 328801.980000 3463371.500000 -2.063634 4.960000
1712890265415 1712890265439 24 328801.880000 3463371.330000 -2.063634 4.980000
1712890265465 1712890265489 24 328801.750000 3463371.050000 -2.063634 4.980000
1712890265515 1712890265538 23 328801.640000 3463370.830000 -2.063634 4.980000
1712890265565 1712890265588 23 328801.500000 3463370.570000 -2.053598 4.980000
1712890265615 1712890265647 32 328801.430000 3463370.420000 -2.053598 4.980000
1712890265666 1712890265685 19 328801.270000 3463370.120000 -2.053598 4.980000
1712890265716 1712890265739 23 328801.160000 3463369.880000 -2.040508 4.980000
1712890265766 1712890265789 23 328801.030000 3463369.620000 -2.040508 5.000000
1712890265816 1712890265839 23 328801.010000 3463369.580000 -2.040508 5.000000
1712890265866 1712890265896 30 328800.810000 3463369.170000 -2.040508 5.000000
1712890265916 1712890265931 15 328800.760000 3463369.080000 -2.040508 5.020000
1712890265966 1712890265990 24 328800.630000 3463368.810000 -2.038545 5.020000
1712890266017 1712890266040 23 328800.490000 3463368.530000 -2.038545 5.020000
1712890266067 1712890266088 21 328800.390000 3463368.300000 -2.038545 5.020000
1712890266117 1712890266141 24 328800.290000 3463368.070000 -2.038545 5.020000
1712890266167 1712890266191 24 328800.150000 3463367.790000 -2.025236 5.040000
1712890266217 1712890266248 31 328800.040000 3463367.560000 -2.025236 5.040000
1712890266267 1712890266293 26 328799.940000 3463367.340000 -2.025236 5.060000
1712890266318 1712890266342 24 328799.810000 3463367.060000 -2.011492 5.060000
1712890266368 1712890266391 23 328799.710000 3463366.830000 -2.011492 5.060000
1712890266418 1712890266436 18 328799.620000 3463366.650000 -2.011492 5.060000
1712890266468 1712890266493 25 328799.540000 3463366.460000 -2.011492 5.060000
1712890266518 1712890266542 24 328799.430000 3463366.230000 -2.004947 5.060000
1712890266568 1712890266592 24 328799.330000 3463365.990000 -2.004947 5.060000
1712890266618 1712890266642 24 328799.230000 3463365.760000 -2.004947 5.060000
1712890266669 1712890266700 31 328799.100000 3463365.480000 -2.004947 5.060000
1712890266719 1712890266737 18 328799.000000 3463365.250000 -1.994039 5.060000
1712890266769 1712890266792 23 328798.880000 3463364.970000 -1.994039 5.060000
1712890266819 1712890266843 24 328798.780000 3463364.730000 -1.994039 5.060000
1712890266869 1712890266892 23 328798.680000 3463364.490000 -1.994039 5.060000
1712890266919 1712890266940 21 328798.580000 3463364.260000 -1.984876 5.060000
1712890266969 1712890266995 26 328798.520000 3463364.120000 -1.984876 5.060000
1712890267020 1712890267049 29 328798.420000 3463363.890000 -1.984876 5.080000
1712890267070 1712890267085 15 328798.260000 3463363.500000 -1.984876 5.100000
1712890267120 1712890267143 23 328798.230000 3463363.410000 -1.984876 5.100000
1712890267170 1712890267193 23 328798.110000 3463363.120000 -1.973749 5.100000
1712890267220 1712890267250 30 328798.030000 3463362.930000 -1.973749 5.100000
1712890267270 1712890267303 33 328797.900000 3463362.600000 -1.973749 5.100000
1712890267320 1712890267341 21 328797.800000 3463362.350000 -1.959568 5.120000
1712890267371 1712890267394 23 328797.700000 3463362.110000 -1.959568 5.120000
1712890267421 1712890267444 23 328797.600000 3463361.830000 -1.959568 5.120000
1712890267471 1712890267494 23 328797.510000 3463361.580000 -1.959568 5.140000
1712890267521 1712890267551 30 328797.420000 3463361.340000 -1.946915 5.140000
1712890267571 1712890267594 23 328797.340000 3463361.150000 -1.946915 5.140000
1712890267621 1712890267653 32 328797.270000 3463360.960000 -1.946915 5.140000
1712890267671 1712890267691 20 328797.180000 3463360.710000 -1.946915 5.140000
1712890267722 1712890267746 24 328797.110000 3463360.530000 -1.943424 5.140000
1712890267772 1712890267802 30 328796.980000 3463360.180000 -1.943424 5.140000
1712890267822 1712890267846 24 328796.890000 3463359.940000 -1.943424 5.140000
1712890267872 1712890267896 24 328796.780000 3463359.640000 -1.943424 5.140000
1712890267922 1712890267945 23 328796.700000 3463359.400000 -1.926843 5.160000
1712890267972 1712890267996 24 328796.610000 3463359.160000 -1.926843 5.160000
1712890268022 1712890268047 25 328796.510000 3463358.860000 -1.926843 5.160000
1712890268073 1712890268097 24 328796.420000 3463358.620000 -1.926843 5.160000
1712890268123 1712890268147 24 328796.360000 3463358.420000 -1.915717 5.160000
1712890268173 1712890268204 31 328796.290000 3463358.220000 -1.915717 5.180000
1712890268223 1712890268241 18 328796.290000 3463358.220000 -1.915717 5.180000
1712890268273 1712890268309 36 328796.220000 3463358.020000 -1.915717 5.180000
1712890268323 1712890268338 15 328796.120000 3463357.730000 -1.915717 5.180000
1712890268373 1712890268390 17 328796.030000 3463357.430000 -1.906118 5.180000
1712890268424 1712890268448 24 328795.940000 3463357.180000 -1.906118 5.180000
1712890268474 1712890268498 24 328795.860000 3463356.930000 -1.906118 5.180000
1712890268524 1712890268547 23 328795.780000 3463356.690000 -1.906118 5.180000
1712890268574 1712890268597 23 328795.690000 3463356.380000 -1.894337 5.180000
1712890268624 1712890268654 30 328795.640000 3463356.240000 -1.894337 5.200000
1712890268674 1712890268693 19 328795.550000 3463355.940000 -1.894337 5.220000
1712890268725 1712890268757 32 328795.520000 3463355.830000 -1.894337 5.220000
1712890268775 1712890268794 19 328795.410000 3463355.490000 -1.880156 5.220000
1712890268825 1712890268845 20 328795.290000 3463355.080000 -1.880156 5.220000
1712890268875 1712890268899 24 328795.210000 3463354.820000 -1.880156 5.220000
1712890268925 1712890268957 32 328795.180000 3463354.720000 -1.880156 5.220000
1712890268975 1712890269002 27 328795.090000 3463354.430000 -1.866411 5.220000
1712890269026 1712890269050 24 328795.020000 3463354.170000 -1.866411 5.220000
1712890269076 1712890269095 19 328794.950000 3463353.920000 -1.866411 5.220000
1712890269126 1712890269150 24 328794.880000 3463353.660000 -1.866411 5.220000
1712890269176 1712890269207 31 328794.800000 3463353.370000 -1.862266 5.220000
1712890269226 1712890269244 18 328794.730000 3463353.110000 -1.862266 5.220000
1712890269276 1712890269306 30 328794.660000 3463352.860000 -1.862266 5.220000
1712890269326 1712890269343 17 328794.570000 3463352.510000 -1.836086 5.220000
1712890269377 1712890269400 23 328794.500000 3463352.250000 -1.836086 5.220000
1712890269427 1712890269447 20 328794.440000 3463352.000000 -1.836086 5.220000
1712890269477 1712890269500 23 328794.380000 3463351.790000 -1.836086 5.220000
1712890269527 1712890269546 19 328794.320000 3463351.590000 -1.836086 5.220000
1712890269577 1712890269601 24 328794.260000 3463351.340000 -1.841759 5.220000
1712890269627 1712890269650 23 328794.210000 3463351.130000 -1.841759 5.220000
1712890269677 1712890269701 24 328794.130000 3463350.770000 -1.841759 5.220000
1712890269728 1712890269751 23 328794.090000 3463350.620000 -1.841759 5.220000
1712890269778 1712890269808 30 328794.020000 3463350.310000 -1.814924 5.220000
1712890269828 1712890269852 24 328793.930000 3463349.950000 -1.814924 5.220000
1712890269878 1712890269909 31 328793.870000 3463349.700000 -1.814924 5.220000
1712890269928 1712890269954 26 328793.820000 3463349.490000 -1.802271 5.220000
1712890269978 1712890270002 24 328793.760000 3463349.240000 -1.802271 5.220000
1712890270028 1712890270046 18 328793.690000 3463348.880000 -1.802271 5.220000
1712890270079 1712890270103 24 328793.630000 3463348.620000 -1.802271 5.220000
1712890270129 1712890270153 24 328793.580000 3463348.360000 -1.800307 5.220000
1712890270179 1712890270203 24 328793.550000 3463348.210000 -1.800307 5.220000
1712890270229 1712890270252 23 328793.480000 3463347.950000 -1.800307 5.220000
1712890270279 1712890270303 24 328793.420000 3463347.650000 -1.800307 5.220000
1712890270329 1712890270367 38 328793.370000 3463347.390000 -1.780672 5.220000
1712890270379 1712890270399 20 328793.330000 3463347.180000 -1.780672 5.220000
1712890270430 1712890270452 22 328793.260000 3463346.830000 -1.780672 5.200000
1712890270480 1712890270510 30 328793.210000 3463346.620000 -1.780672 5.200000
1712890270530 1712890270548 18 328793.160000 3463346.360000 -1.770637 5.200000
1712890270580 1712890270604 24 328793.100000 3463346.010000 -1.770637 5.200000
1712890270630 1712890270653 23 328793.060000 3463345.800000 -1.770637 5.200000
1712890270681 1712890270703 22 328793.020000 3463345.600000 -1.770637 5.200000
1712890270731 1712890270754 23 328792.970000 3463345.340000 -1.748384 5.180000
1712890270781 1712890270804 23 328792.930000 3463345.140000 -1.748384 5.180000
1712890270831 1712890270862 31 328792.880000 3463344.830000 -1.748384 5.140000
1712890270881 1712890270901 20 328792.830000 3463344.520000 -1.748384 5.140000
1712890270931 1712890270961 30 328792.780000 3463344.260000 -1.739002 5.140000
1712890270981 1712890271003 22 328792.740000 3463344.010000 -1.739002 5.140000
1712890271032 1712890271050 18 328792.700000 3463343.800000 -1.739002 5.140000
1712890271082 1712890271099 17 328792.660000 3463343.500000 -1.739002 5.140000
1712890271132 1712890271149 17 328792.610000 3463343.190000 -1.757765 5.140000
1712890271182 1712890271199 17 328792.560000 3463342.940000 -1.757765 5.140000
1712890271232 1712890271263 31 328792.540000 3463342.780000 -1.757765 5.140000
1712890271282 1712890271303 21 328792.510000 3463342.570000 -1.757765 5.140000
1712890271332 1712890271354 22 328792.460000 3463342.220000 -1.736821 5.140000
1712890271383 1712890271407 24 328792.430000 3463342.060000 -1.736821 5.140000
1712890271433 1712890271457 24 328792.380000 3463341.810000 -1.736821 5.140000
1712890271483 1712890271507 24 328792.340000 3463341.500000 -1.736821 5.140000
1712890271533 1712890271556 23 328792.300000 3463341.190000 -1.719804 5.140000
1712890271583 1712890271606 23 328792.250000 3463340.880000 -1.719804 5.140000
1712890271633 1712890271657 24 328792.210000 3463340.620000 -1.719804 5.140000
1712890271684 1712890271712 28 328792.190000 3463340.470000 -1.719804 5.140000
1712890271734 1712890271758 24 328792.130000 3463340.060000 -1.719149 5.140000
1712890271784 1712890271806 22 328792.090000 3463339.810000 -1.719149 5.140000
1712890271834 1712890271852 18 328792.070000 3463339.650000 -1.719149 5.140000
1712890271884 1712890271906 22 328792.050000 3463339.400000 -1.719149 5.140000
1712890271934 1712890271956 22 328792.030000 3463339.240000 -1.706059 5.120000
1712890271985 1712890272016 31 328791.970000 3463338.830000 -1.706059 5.120000
1712890272035 1712890272062 27 328791.940000 3463338.620000 -1.706059 5.120000
1712890272085 1712890272109 24 328791.910000 3463338.320000 -1.706059 5.120000
1712890272135 1712890272158 23 328791.870000 3463338.010000 -1.694933 5.120000
1712890272185 1712890272209 24 328791.840000 3463337.760000 -1.694933 5.120000
1712890272235 1712890272266 31 328791.820000 3463337.550000 -1.694933 5.120000
1712890272285 1712890272311 26 328791.800000 3463337.290000 -1.694933 5.120000
1712890272336 1712890272357 21 328791.770000 3463337.090000 -1.680534 5.100000
1712890272386 1712890272416 30 328791.740000 3463336.840000 -1.680534 5.080000
1712890272436 1712890272454 18 328791.720000 3463336.530000 -1.680534 5.080000
1712890272486 1712890272516 30 328791.690000 3463336.270000 -1.680534 5.080000
1712890272536 1712890272553 17 328791.670000 3463336.080000 -1.681625 5.080000
1712890272586 1712890272609 23 328791.640000 3463335.710000 -1.681625 5.060000
1712890272636 1712890272660 24 328791.610000 3463335.460000 -1.681625 5.060000
1712890272687 1712890272718 31 328791.600000 3463335.260000 -1.681625 5.060000
1712890272737 1712890272756 19 328791.580000 3463335.000000 -1.662426 5.060000
1712890272787 1712890272803 16 328791.550000 3463334.650000 -1.662426 5.060000
1712890272837 1712890272856 19 328791.530000 3463334.440000 -1.662426 5.060000
1712890272887 1712890272917 30 328791.510000 3463334.140000 -1.652390 5.060000
1712890272937 1712890272954 17 328791.490000 3463333.930000 -1.652390 5.060000
1712890272987 1712890273020 33 328791.480000 3463333.630000 -1.652390 5.060000
1712890273038 1712890273057 19 328791.470000 3463333.470000 -1.652390 5.060000
1712890273088 1712890273105 17 328791.450000 3463333.220000 -1.652390 5.060000
1712890273138 1712890273160 22 328791.430000 3463332.920000 -1.644536 5.060000
1712890273188 1712890273211 23 328791.420000 3463332.660000 -1.644536 5.060000
1712890273238 1712890273261 23 328791.400000 3463332.410000 -1.644536 5.060000
1712890273288 1712890273311 23 328791.390000 3463332.100000 -1.632756 5.060000
1712890273338 1712890273362 24 328791.390000 3463331.960000 -1.632756 5.060000
1712890273388 1712890273412 24 328791.360000 3463331.590000 -1.632756 5.060000
1712890273439 1712890273463 24 328791.360000 3463331.590000 -1.632756 5.060000
1712890273489 1712890273513 24 328791.360000 3463331.350000 -1.632756 5.060000
1712890273539 1712890273563 24 328791.340000 3463331.040000 -1.628392 5.060000
1712890273589 1712890273626 37 328791.330000 3463330.880000 -1.628392 5.060000
1712890273639 1712890273659 20 328791.320000 3463330.580000 -1.628392 5.060000
1712890273689 1712890273706 17 328791.320000 3463330.430000 -1.628392 5.060000
1712890273739 1712890273765 26 328791.310000 3463330.130000 -1.628392 5.060000
1712890273790 1712890273814 24 328791.290000 3463329.870000 -1.608975 5.040000
1712890273840 1712890273864 24 328791.290000 3463329.570000 -1.608975 5.040000
1712890273890 1712890273914 24 328791.290000 3463329.320000 -1.608975 5.020000
1712890273940 1712890273971 31 328791.280000 3463329.120000 -1.608975 5.020000
1712890273990 1712890274010 20 328791.280000 3463328.770000 -1.598285 5.020000
1712890274040 1712890274072 32 328791.270000 3463328.520000 -1.598285 5.020000
1712890274091 1712890274115 24 328791.270000 3463328.220000 -1.598285 5.000000
1712890274141 1712890274172 31 328791.270000 3463328.120000 -1.598285 5.000000
1712890274191 1712890274211 20 328791.260000 3463327.810000 -1.587159 5.000000
1712890274241 1712890274263 22 328791.270000 3463327.570000 -1.587159 5.000000
1712890274291 1712890274313 22 328791.260000 3463327.370000 -1.587159 4.980000
1712890274341 1712890274368 27 328791.270000 3463327.010000 -1.583014 4.980000
1712890274391 1712890274407 16 328791.260000 3463326.770000 -1.583014 4.980000
1712890274442 1712890274460 18 328791.270000 3463326.510000 -1.583014 4.980000
1712890274492 1712890274512 20 328791.270000 3463326.310000 -1.583014 4.980000
1712890274542 1712890274560 18 328791.280000 3463325.970000 -1.569924 4.980000
1712890274592 1712890274613 21 328791.280000 3463325.870000 -1.569924 4.980000
1712890274642 1712890274667 25 328791.280000 3463325.470000 -1.569924 4.980000
1712890274692 1712890274723 31 328791.290000 3463325.310000 -1.569924 4.980000
1712890274742 1712890274762 20 328791.290000 3463325.070000 -1.556616 4.980000
1712890274793 1712890274816 23 328791.300000 3463324.770000 -1.556616 4.980000
1712890274843 1712890274873 30 328791.310000 3463324.520000 -1.556616 4.940000
1712890274893 1712890274917 24 328791.310000 3463324.430000 -1.556616 4.940000
1712890274943 1712890274966 23 328791.330000 3463323.970000 -1.544835 4.940000
1712890274993 1712890275016 23 328791.340000 3463323.730000 -1.544835 4.940000
1712890275043 1712890275068 25 328791.340000 3463323.630000 -1.544835 4.940000
1712890275094 1712890275118 24 328791.360000 3463323.180000 -1.544835 4.920000
1712890275144 1712890275160 16 328791.370000 3463322.940000 -1.533926 4.920000
1712890275194 1712890275213 19 328791.380000 3463322.740000 -1.533926 4.920000
1712890275244 1712890275263 19 328791.380000 3463322.540000 -1.533926 4.900000
1712890275294 1712890275324 30 328791.400000 3463322.300000 -1.533926 4.900000
1712890275344 1712890275360 16 328791.420000 3463322.010000 -1.524545 4.900000
1712890275395 1712890275417 22 328791.430000 3463321.750000 -1.524545 4.880000
