pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s)
1712890588154 1712890588185 31 328987.890000 3463413.270000 0.790852 7.120000
1712890588205 1712890588229 24 328987.890000 3463413.270000 0.790852 7.100000
1712890588255 1712890588278 23 328988.250000 3463413.610000 0.790852 7.060000
1712890588305 1712890588329 24 328988.460000 3463413.800000 0.790852 7.020000
1712890588355 1712890588379 24 328988.860000 3463414.190000 0.788452 7.000000
1712890588405 1712890588429 24 328989.060000 3463414.380000 0.788452 6.940000
1712890588455 1712890588479 24 328989.370000 3463414.670000 0.788452 6.880000
1712890588505 1712890588522 17 328989.630000 3463414.900000 0.788452 6.840000
1712890588556 1712890588579 23 328989.930000 3463415.190000 0.780817 6.780000
1712890588606 1712890588635 29 328990.070000 3463415.330000 0.780817 6.740000
1712890588656 1712890588680 24 328990.420000 3463415.640000 0.780817 6.700000
1712890588706 1712890588729 23 328990.660000 3463415.870000 0.772308 6.660000
1712890588756 1712890588780 24 328990.860000 3463416.050000 0.772308 6.620000
1712890588806 1712890588830 24 328991.200000 3463416.360000 0.772308 6.560000
1712890588856 1712890588880 24 328991.350000 3463416.490000 0.772308 6.520000
1712890588907 1712890588930 23 328991.680000 3463416.790000 0.768818 6.460000
1712890588957 1712890588980 23 328991.840000 3463416.920000 0.768818 6.420000
1712890589007 1712890589030 23 328992.080000 3463417.130000 0.768818 6.360000
1712890589057 1712890589080 23 328992.370000 3463417.360000 0.768818 6.340000
1712890589107 1712890589130 23 328992.470000 3463417.450000 0.768818 6.260000
1712890589157 1712890589177 20 328992.850000 3463417.770000 0.762054 6.240000
1712890589207 1712890589231 24 328993.130000 3463418.010000 0.762054 6.180000
1712890589258 1712890589277 19 328993.280000 3463418.110000 0.762054 6.120000
1712890589308 1712890589339 31 328993.620000 3463418.390000 0.728893 6.080000
1712890589358 1712890589383 25 328993.900000 3463418.610000 0.728893 6.040000
1712890589408 1712890589425 17 328994.140000 3463418.790000 0.728893 6.000000
1712890589458 1712890589478 20 328994.380000 3463418.970000 0.728893 5.940000
1712890589508 1712890589525 17 328994.470000 3463419.040000 0.728893 5.920000
1712890589559 1712890589576 17 328994.760000 3463419.240000 0.711004 5.860000
1712890589609 1712890589633 24 328994.960000 3463419.370000 0.711004 5.880000
1712890589659 1712890589674 15 328995.250000 3463419.570000 0.711004 5.820000
1712890589709 1712890589729 20 328995.490000 3463419.730000 0.674570 5.820000
1712890589759 1712890589775 16 328995.730000 3463419.880000 0.674570 5.780000
1712890589809 1712890589830 21 328996.030000 3463420.070000 0.674570 5.760000
1712890589859 1712890589882 23 328996.280000 3463420.210000 0.674570 5.740000
1712890589910 1712890589933 23 328996.580000 3463420.380000 0.630937 5.700000
1712890589960 1712890589980 20 328996.780000 3463420.490000 0.630937 5.680000
1712890590010 1712890590033 23 328997.090000 3463420.650000 0.630937 5.660000
1712890590060 1712890590083 23 328997.340000 3463420.770000 0.630937 5.660000
1712890590110 1712890590133 23 328997.650000 3463420.900000 0.573995 5.640000
1712890590160 1712890590183 23 328997.700000 3463420.940000 0.573995 5.620000
1712890590210 1712890590234 24 328998.010000 3463421.060000 0.573995 5.580000
1712890590261 1712890590279 18 328998.330000 3463421.190000 0.573995 5.540000
1712890590311 1712890590329 18 328998.540000 3463421.270000 0.519672 5.520000
1712890590361 1712890590378 17 328998.850000 3463421.370000 0.519672 5.500000
1712890590411 1712890590429 18 328999.060000 3463421.450000 0.519672 5.500000
1712890590461 1712890590484 23 328999.380000 3463421.540000 0.519672 5.500000
1712890590511 1712890590542 31 328999.700000 3463421.630000 0.458149 5.500000
1712890590561 1712890590585 24 328999.920000 3463421.680000 0.458149 5.440000
1712890590612 1712890590636 24 329000.230000 3463421.760000 0.458149 5.420000
1712890590662 1712890590686 24 329000.490000 3463421.810000 0.458149 5.400000
1712890590712 1712890590737 25 329000.810000 3463421.870000 0.384409 5.360000
1712890590762 1712890590792 30 329001.080000 3463421.920000 0.384409 5.360000
1712890590812 1712890590829 17 329001.080000 3463421.920000 0.384409 5.360000
1712890590863 1712890590886 23 329001.290000 3463421.950000 0.384409 5.320000
1712890590913 1712890590937 24 329001.500000 3463421.980000 0.384409 5.320000
1712890590963 1712890590987 24 329001.650000 3463422.000000 0.384409 5.260000
1712890591013 1712890591029 16 329002.070000 3463422.040000 0.317432 5.240000
1712890591063 1712890591082 19 329002.340000 3463422.070000 0.317432 5.200000
1712890591114 1712890591131 17 329002.600000 3463422.080000 0.317432 5.160000
1712890591164 1712890591181 17 329002.910000 3463422.080000 0.242383 5.160000
1712890591214 1712890591237 23 329003.170000 3463422.090000 0.242383 5.140000
1712890591264 1712890591280 16 329003.320000 3463422.100000 0.242383 5.120000
1712890591314 1712890591338 24 329003.580000 3463422.090000 0.242383 5.100000
1712890591364 1712890591388 24 329003.990000 3463422.080000 0.169515 5.100000
1712890591415 1712890591439 24 329004.240000 3463422.060000 0.169515 5.080000
1712890591465 1712890591488 23 329004.440000 3463422.040000 0.169515 5.060000
1712890591515 1712890591539 24 329004.750000 3463422.010000 0.169515 5.060000
1712890591565 1712890591583 18 329005.000000 3463421.970000 0.094248 5.040000
1712890591615 1712890591636 21 329005.150000 3463421.950000 0.094248 5.040000
1712890591665 1712890591684 19 329005.390000 3463421.910000 0.094248 5.020000
1712890591716 1712890591735 19 329005.690000 3463421.850000 0.094248 5.020000
1712890591766 1712890591789 23 329005.940000 3463421.800000 0.015708 5.000000
1712890591816 1712890591839 23 329006.180000 3463421.740000 0.015708 4.980000
1712890591866 1712890591891 25 329006.420000 3463421.680000 0.015708 4.980000
1712890591916 1712890591939 23 329006.560000 3463421.640000 0.015708 4.980000
1712890591966 1712890591990 24 329006.900000 3463421.540000 -0.058687 4.980000
1712890592016 1712890592040 24 329006.900000 3463421.540000 -0.058687 4.980000
1712890592067 1712890592089 22 329007.420000 3463421.370000 -0.058687 4.980000
1712890592117 1712890592139 22 329007.660000 3463421.270000 -0.058687 4.980000
1712890592167 1712890592190 23 329007.940000 3463421.170000 -0.134827 4.980000
1712890592217 1712890592233 16 329008.170000 3463421.080000 -0.134827 5.000000
1712890592267 1712890592290 23 329008.310000 3463421.010000 -0.134827 5.020000
1712890592317 1712890592341 24 329008.540000 3463420.900000 -0.134827 5.020000
1712890592367 1712890592390 23 329008.770000 3463420.800000 -0.216421 5.040000
1712890592418 1712890592448 30 329009.040000 3463420.660000 -0.216421 5.060000
1712890592468 1712890592489 21 329009.270000 3463420.540000 -0.216421 5.060000
1712890592518 1712890592541 23 329009.490000 3463420.420000 -0.216421 5.060000
1712890592568 1712890592592 24 329009.720000 3463420.300000 -0.294742 5.080000
1712890592618 1712890592636 18 329009.940000 3463420.160000 -0.294742 5.100000
1712890592668 1712890592693 25 329010.200000 3463419.990000 -0.294742 5.120000
1712890592718 1712890592742 24 329010.420000 3463419.850000 -0.371319 5.120000
1712890592769 1712890592791 22 329010.630000 3463419.710000 -0.371319 5.180000
1712890592819 1712890592842 23 329010.800000 3463419.590000 -0.371319 5.180000
1712890592869 1712890592893 24 329011.100000 3463419.380000 -0.371319 5.200000
1712890592919 1712890592944 25 329011.310000 3463419.220000 -0.447677 5.220000
1712890592969 1712890592995 26 329011.350000 3463419.180000 -0.447677 5.220000
1712890593019 1712890593044 25 329011.600000 3463418.990000 -0.447677 5.260000
1712890593069 1712890593094 25 329011.860000 3463418.790000 -0.447677 5.300000
1712890593120 1712890593143 23 329012.020000 3463418.650000 -0.447677 5.320000
1712890593170 1712890593199 29 329012.270000 3463418.440000 -0.517272 5.360000
1712890593220 1712890593236 16 329012.470000 3463418.260000 -0.517272 5.360000
1712890593270 1712890593293 23 329012.700000 3463418.030000 -0.517272 5.400000
1712890593320 1712890593344 24 329012.900000 3463417.840000 -0.580976 5.400000
1712890593370 1712890593394 24 329013.100000 3463417.650000 -0.580976 5.440000
1712890593420 1712890593443 23 329013.290000 3463417.460000 -0.580976 5.480000
1712890593471 1712890593494 23 329013.530000 3463417.220000 -0.580976 5.500000
1712890593521 1712890593544 23 329013.720000 3463417.030000 -0.646426 5.520000
1712890593571 1712890593594 23 329013.920000 3463416.820000 -0.646426 5.540000
1712890593621 1712890593639 18 329014.040000 3463416.700000 -0.646426 5.560000
1712890593671 1712890593695 24 329014.230000 3463416.490000 -0.646426 5.620000
1712890593721 1712890593745 24 329014.380000 3463416.320000 -0.646426 5.620000
1712890593771 1712890593795 24 329014.650000 3463416.030000 -0.698350 5.660000
1712890593821 1712890593837 16 329014.850000 3463415.810000 -0.698350 5.700000
1712890593871 1712890593896 25 329015.030000 3463415.590000 -0.698350 5.740000
1712890593922 1712890593946 24 329015.260000 3463415.330000 -0.742856 5.800000
1712890593972 1712890593996 24 329015.440000 3463415.100000 -0.742856 5.820000
1712890594022 1712890594044 22 329015.630000 3463414.870000 -0.742856 5.840000
1712890594072 1712890594097 25 329015.850000 3463414.600000 -0.742856 5.860000
1712890594122 1712890594147 25 329016.040000 3463414.360000 -0.788234 5.920000
1712890594172 1712890594197 25 329016.190000 3463414.170000 -0.788234 5.940000
1712890594223 1712890594247 24 329016.410000 3463413.890000 -0.788234 5.980000
1712890594273 1712890594297 24 329016.530000 3463413.740000 -0.788234 6.000000
1712890594323 1712890594347 24 329016.710000 3463413.500000 -0.831213 6.060000
1712890594373 1712890594397 24 329016.930000 3463413.210000 -0.831213 6.060000
1712890594423 1712890594447 24 329017.100000 3463412.960000 -0.831213 6.080000
1712890594473 1712890594497 24 329017.220000 3463412.810000 -0.831213 6.120000
1712890594523 1712890594546 23 329017.460000 3463412.450000 -0.863065 6.140000
1712890594574 1712890594597 23 329017.630000 3463412.200000 -0.863065 6.160000
1712890594624 1712890594647 23 329017.810000 3463411.940000 -0.863065 6.180000
1712890594674 1712890594696 22 329018.010000 3463411.620000 -0.863065 6.180000
1712890594724 1712890594749 25 329018.180000 3463411.370000 -0.905826 6.180000
1712890594774 1712890594797 23 329018.280000 3463411.200000 -0.905826 6.180000
1712890594824 1712890594848 24 329018.350000 3463411.100000 -0.905826 6.180000
1712890594875 1712890594905 30 329018.640000 3463410.620000 -0.905826 6.180000
1712890594925 1712890594944 19 329018.740000 3463410.460000 -0.905826 6.180000
1712890594975 1712890594997 22 329018.900000 3463410.190000 -0.938114 6.180000
1712890595025 1712890595049 24 329019.080000 3463409.870000 -0.938114 6.180000
1712890595075 1712890595093 18 329019.290000 3463409.490000 -0.938114 6.180000
1712890595125 1712890595148 23 329019.390000 3463409.330000 -0.938114 6.180000
1712890595175 1712890595198 23 329019.600000 3463408.950000 -0.973457 6.180000
1712890595226 1712890595251 25 329019.750000 3463408.680000 -0.973457 6.180000
1712890595276 1712890595300 24 329019.920000 3463408.340000 -0.973457 6.180000
1712890595326 1712890595350 24 329020.060000 3463408.080000 -1.004655 6.180000
1712890595376 1712890595400 24 329020.210000 3463407.800000 -1.004655 6.180000
1712890595426 1712890595451 25 329020.300000 3463407.630000 -1.004655 6.180000
1712890595476 1712890595501 25 329020.380000 3463407.470000 -1.004655 6.180000
1712890595526 1712890595550 24 329020.550000 3463407.140000 -1.004655 6.180000
1712890595577 1712890595599 22 329020.750000 3463406.760000 -1.028653 6.180000
1712890595627 1712890595644 17 329020.890000 3463406.480000 -1.028653 6.180000
1712890595677 1712890595693 16 329021.030000 3463406.200000 -1.028653 6.180000
1712890595727 1712890595745 18 329021.110000 3463406.030000 -1.051997 6.180000
1712890595777 1712890595801 24 329021.340000 3463405.590000 -1.051997 6.180000
1712890595827 1712890595851 24 329021.450000 3463405.370000 -1.051997 6.180000
1712890595877 1712890595895 18 329021.650000 3463404.980000 -1.051997 6.180000
1712890595928 1712890595950 22 329021.760000 3463404.750000 -1.065087 6.180000
1712890595978 1712890596001 23 329021.870000 3463404.530000 -1.065087 6.180000
1712890596028 1712890596052 24 329022.010000 3463404.250000 -1.065087 6.180000
1712890596078 1712890596102 24 329022.150000 3463403.980000 -1.065087 6.180000
1712890596128 1712890596151 23 329022.260000 3463403.760000 -1.077523 6.180000
1712890596178 1712890596201 23 329022.450000 3463403.370000 -1.077523 6.180000
1712890596228 1712890596251 23 329022.600000 3463403.090000 -1.077523 6.180000
1712890596279 1712890596302 23 329022.710000 3463402.880000 -1.077523 6.180000
1712890596329 1712890596351 22 329022.880000 3463402.540000 -1.075559 6.180000
1712890596379 1712890596403 24 329023.020000 3463402.260000 -1.075559 6.180000
1712890596429 1712890596453 24 329023.190000 3463401.940000 -1.075559 6.180000
1712890596479 1712890596504 25 329023.310000 3463401.710000 -1.075559 6.180000
1712890596529 1712890596554 25 329023.390000 3463401.550000 -1.074032 6.180000
1712890596579 1712890596604 25 329023.540000 3463401.280000 -1.074032 6.180000
1712890596630 1712890596654 24 329023.730000 3463400.890000 -1.074032 6.180000
1712890596680 1712890596704 24 329023.880000 3463400.620000 -1.074032 6.180000
1712890596730 1712890596755 25 329023.940000 3463400.510000 -1.075995 6.180000
1712890596780 1712890596804 24 329024.180000 3463400.070000 -1.075995 6.180000
1712890596830 1712890596853 23 329024.350000 3463399.730000 -1.075995 6.180000
1712890596880 1712890596904 24 329024.500000 3463399.470000 -1.075995 6.180000
1712890596931 1712890596953 22 329024.650000 3463399.200000 -1.072941 6.180000
1712890596981 1712890597004 23 329024.740000 3463399.030000 -1.072941 6.180000
1712890597031 1712890597054 23 329024.940000 3463398.650000 -1.072941 6.180000
1712890597081 1712890597104 23 329025.040000 3463398.480000 -1.072941 6.180000
1712890597131 1712890597155 24 329025.220000 3463398.160000 -1.061597 6.180000
1712890597181 1712890597212 31 329025.370000 3463397.890000 -1.061597 6.180000
1712890597231 1712890597261 30 329025.490000 3463397.660000 -1.061597 6.180000
1712890597282 1712890597300 18 329025.670000 3463397.340000 -1.061597 6.180000
1712890597332 1712890597349 17 329025.850000 3463397.020000 -1.054615 6.160000
1712890597382 1712890597405 23 329026.010000 3463396.750000 -1.054615 6.160000
1712890597432 1712890597460 28 329026.130000 3463396.530000 -1.054615 6.160000
1712890597482 1712890597502 20 329026.300000 3463396.210000 -1.054615 6.140000
1712890597532 1712890597552 20 329026.490000 3463395.880000 -1.054833 6.120000
1712890597583 1712890597600 17 329026.560000 3463395.780000 -1.054833 6.080000
1712890597633 1712890597649 16 329026.800000 3463395.360000 -1.054833 6.080000
1712890597683 1712890597700 17 329026.820000 3463395.300000 -1.054833 6.040000
1712890597733 1712890597754 21 329027.040000 3463394.930000 -1.047416 6.020000
1712890597783 1712890597801 18 329027.180000 3463394.680000 -1.047416 6.000000
1712890597833 1712890597850 17 329027.180000 3463394.680000 -1.047416 6.000000
1712890597884 1712890597908 24 329027.360000 3463394.360000 -1.047416 5.980000
1712890597934 1712890597958 24 329027.430000 3463394.260000 -1.047416 5.940000
1712890597984 1712890598008 24 329027.660000 3463393.850000 -1.032362 5.920000
1712890598034 1712890598058 24 329027.800000 3463393.580000 -1.032362 5.920000
1712890598084 1712890598107 23 329027.980000 3463393.280000 -1.032362 5.900000
1712890598135 1712890598153 18 329028.130000 3463393.020000 -1.032362 5.860000
1712890598185 1712890598207 22 329028.280000 3463392.770000 -1.038471 5.840000
1712890598235 1712890598257 22 329028.360000 3463392.620000 -1.038471 5.820000
1712890598285 1712890598308 23 329028.560000 3463392.260000 -1.038471 5.800000
1712890598335 1712890598358 23 329028.730000 3463391.960000 -1.036071 5.740000
1712890598385 1712890598409 24 329028.870000 3463391.710000 -1.036071 5.720000
1712890598435 1712890598459 24 329029.010000 3463391.460000 -1.036071 5.660000
1712890598486 1712890598508 22 329029.150000 3463391.210000 -1.036071 5.660000
1712890598536 1712890598558 22 329029.290000 3463390.960000 -1.036726 5.660000
1712890598586 1712890598609 23 329029.370000 3463390.810000 -1.036726 5.620000
1712890598636 1712890598667 31 329029.500000 3463390.570000 -1.036726 5.580000
1712890598686 1712890598715 29 329029.660000 3463390.280000 -1.036726 5.560000
1712890598736 1712890598753 17 329029.790000 3463390.030000 -1.041089 5.560000
1712890598786 1712890598811 25 329029.910000 3463389.830000 -1.041089 5.520000
1712890598836 1712890598861 25 329030.060000 3463389.540000 -1.041089 5.500000
1712890598887 1712890598911 24 329030.200000 3463389.300000 -1.041089 5.500000
1712890598937 1712890598968 31 329030.350000 3463389.010000 -1.048507 5.480000
1712890598987 1712890599006 19 329030.480000 3463388.770000 -1.048507 5.440000
1712890599037 1712890599058 21 329030.610000 3463388.530000 -1.048507 5.400000
1712890599087 1712890599111 24 329030.680000 3463388.390000 -1.048507 5.380000
1712890599137 1712890599162 25 329030.860000 3463388.050000 -1.052652 5.360000
1712890599187 1712890599210 23 329030.980000 3463387.820000 -1.052652 5.320000
1712890599238 1712890599268 30 329031.120000 3463387.540000 -1.052652 5.320000
1712890599288 1712890599314 26 329031.240000 3463387.290000 -1.052652 5.300000
1712890599338 1712890599367 29 329031.310000 3463387.160000 -1.067705 5.300000
1712890599388 1712890599404 16 329031.430000 3463386.920000 -1.067705 5.260000
1712890599438 1712890599456 18 329031.540000 3463386.680000 -1.067705 5.240000
1712890599488 1712890599512 24 329031.650000 3463386.440000 -1.067705 5.220000
1712890599538 1712890599562 24 329031.760000 3463386.210000 -1.067705 5.200000
1712890599588 1712890599619 31 329031.890000 3463385.920000 -1.082322 5.160000
1712890599639 1712890599657 18 329031.990000 3463385.680000 -1.082322 5.140000
1712890599689 1712890599712 23 329032.110000 3463385.400000 -1.082322 5.140000
1712890599739 1712890599766 27 329032.210000 3463385.160000 -1.093885 5.140000
1712890599789 1712890599805 16 329032.230000 3463385.110000 -1.093885 5.120000
1712890599839 1712890599862 23 329032.360000 3463384.780000 -1.093885 5.100000
1712890599889 1712890599914 25 329032.470000 3463384.500000 -1.093885 5.060000
1712890599939 1712890599964 25 329032.550000 3463384.250000 -1.131410 5.060000
1712890599990 1712890600014 24 329032.640000 3463384.020000 -1.131410 5.040000
1712890600040 1712890600064 24 329032.710000 3463383.770000 -1.131410 5.020000
1712890600090 1712890600114 24 329032.800000 3463383.500000 -1.131410 5.020000
1712890600140 1712890600164 24 329032.860000 3463383.300000 -1.165662 5.000000
1712890600190 1712890600214 24 329032.950000 3463383.010000 -1.165662 5.000000
1712890600240 1712890600265 25 329033.020000 3463382.720000 -1.165662 4.980000
1712890600290 1712890600314 24 329033.080000 3463382.480000 -1.165662 4.980000
1712890600340 1712890600365 25 329033.130000 3463382.240000 -1.200132 4.940000
1712890600391 1712890600413 22 329033.170000 3463382.090000 -1.200132 4.940000
1712890600441 1712890600464 23 329033.210000 3463381.850000 -1.200132 4.920000
1712890600491 1712890600513 22 329033.270000 3463381.600000 -1.200132 4.920000
1712890600541 1712890600564 23 329033.310000 3463381.370000 -1.247038 4.900000
1712890600591 1712890600610 19 329033.360000 3463381.070000 -1.247038 4.900000
1712890600641 1712890600660 19 329033.400000 3463380.820000 -1.247038 4.880000
1712890600691 1712890600710 19 329033.430000 3463380.590000 -1.247038 4.900000
1712890600742 1712890600760 18 329033.460000 3463380.290000 -1.291980 4.880000
1712890600792 1712890600814 22 329033.490000 3463380.050000 -1.291980 4.880000
1712890600842 1712890600865 23 329033.500000 3463379.900000 -1.291980 4.880000
1712890600892 1712890600915 23 329033.520000 3463379.660000 -1.291980 4.880000
1712890600942 1712890600967 25 329033.530000 3463379.410000 -1.342376 4.880000
1712890600992 1712890601016 24 329033.550000 3463379.110000 -1.342376 4.900000
1712890601042 1712890601058 16 329033.560000 3463378.870000 -1.342376 4.900000
1712890601093 1712890601117 24 329033.570000 3463378.620000 -1.342376 4.920000
1712890601143 1712890601168 25 329033.570000 3463378.370000 -1.407172 4.920000
1712890601193 1712890601214 21 329033.570000 3463378.070000 -1.407172 4.920000
1712890601243 1712890601268 25 329033.570000 3463377.830000 -1.407172 4.940000
1712890601293 1712890601317 24 329033.560000 3463377.630000 -1.407172 4.960000
1712890601343 1712890601368 25 329033.540000 3463377.330000 -1.453423 4.960000
1712890601393 1712890601418 25 329033.520000 3463377.030000 -1.453423 4.980000
1712890601444 1712890601468 24 329033.500000 3463376.820000 -1.453423 4.980000
1712890601494 1712890601517 23 329033.470000 3463376.520000 -1.453423 4.980000
1712890601544 1712890601568 24 329033.450000 3463376.270000 -1.511237 4.980000
1712890601594 1712890601618 24 329033.410000 3463376.020000 -1.511237 4.980000
1712890601644 1712890601668 24 329033.390000 3463375.920000 -1.511237 5.020000
1712890601694 1712890601717 23 329033.350000 3463375.630000 -1.511237 5.020000
1712890601744 1712890601769 25 329033.310000 3463375.370000 -1.560761 5.040000
1712890601795 1712890601813 18 329033.260000 3463375.120000 -1.560761 5.040000
1712890601845 1712890601868 23 329033.190000 3463374.830000 -1.560761 5.060000
1712890601895 1712890601918 23 329033.150000 3463374.630000 -1.560761 5.060000
1712890601945 1712890601969 24 329033.080000 3463374.380000 -1.624683 5.060000
1712890601995 1712890602018 23 329033.040000 3463374.180000 -1.624683 5.060000
1712890602045 1712890602076 31 329032.930000 3463373.780000 -1.624683 5.060000
1712890602096 1712890602115 19 329032.850000 3463373.540000 -1.624683 5.060000
1712890602146 1712890602169 23 329032.780000 3463373.290000 -1.690351 5.080000
1712890602196 1712890602217 21 329032.700000 3463373.050000 -1.690351 5.080000
1712890602246 1712890602270 24 329032.610000 3463372.810000 -1.690351 5.100000
1712890602296 1712890602318 22 329032.520000 3463372.570000 -1.690351 5.100000
1712890602346 1712890602370 24 329032.410000 3463372.280000 -1.761692 5.140000
1712890602396 1712890602421 25 329032.310000 3463372.040000 -1.761692 5.140000
1712890602447 1712890602471 24 329032.250000 3463371.900000 -1.761692 5.140000
1712890602497 1712890602521 24 329032.140000 3463371.650000 -1.761692 5.180000
1712890602547 1712890602570 23 329032.050000 3463371.470000 -1.825833 5.180000
1712890602597 1712890602622 25 329031.920000 3463371.180000 -1.825833 5.180000
1712890602647 1712890602672 25 329031.780000 3463370.900000 -1.825833 5.180000
1712890602697 1712890602721 24 329031.730000 3463370.820000 -1.825833 5.180000
1712890602748 1712890602771 23 329031.600000 3463370.590000 -1.889973 5.220000
1712890602798 1712890602820 22 329031.410000 3463370.270000 -1.889973 5.220000
1712890602848 1712890602872 24 329031.260000 3463369.990000 -1.889973 5.220000
1712890602898 1712890602922 24 329031.080000 3463369.720000 -1.949751 5.260000
1712890602948 1712890602971 23 329030.940000 3463369.500000 -1.949751 5.260000
1712890602998 1712890603021 23 329030.790000 3463369.280000 -1.949751 5.280000
1712890603049 1712890603072 23 329030.630000 3463369.060000 -1.949751 5.300000
1712890603099 1712890603118 19 329030.480000 3463368.840000 -1.949751 5.320000
1712890603149 1712890603172 23 329030.380000 3463368.720000 -2.019564 5.320000
1712890603199 1712890603222 23 329030.220000 3463368.500000 -2.019564 5.380000
1712890603249 1712890603272 23 329030.020000 3463368.250000 -2.019564 5.380000
1712890603299 1712890603323 24 329029.850000 3463368.040000 -2.019564 5.400000
1712890603349 1712890603373 24 329029.670000 3463367.830000 -2.086759 5.420000
1712890603400 1712890603418 18 329029.520000 3463367.670000 -2.086759 5.440000
1712890603450 1712890603473 23 329029.300000 3463367.420000 -2.086759 5.440000
1712890603500 1712890603523 23 329029.120000 3463367.220000 -2.086759 5.480000
1712890603550 1712890603575 25 329028.960000 3463367.060000 -2.150900 5.500000
1712890603600 1712890603624 24 329028.690000 3463366.790000 -2.150900 5.500000
1712890603650 1712890603674 24 329028.540000 3463366.620000 -2.150900 5.520000
1712890603700 1712890603725 25 329028.370000 3463366.470000 -2.150900 5.540000
1712890603751 1712890603775 24 329028.040000 3463366.160000 -2.217223 5.560000
1712890603801 1712890603824 23 329027.840000 3463365.970000 -2.217223 5.560000
1712890603851 1712890603876 25 329027.670000 3463365.830000 -2.217223 5.600000
1712890603901 1712890603924 23 329027.450000 3463365.630000 -2.279400 5.640000
1712890603951 1712890603969 18 329027.190000 3463365.410000 -2.279400 5.660000
1712890604002 1712890604024 22 329027.110000 3463365.340000 -2.279400 5.680000
1712890604052 1712890604075 23 329026.880000 3463365.150000 -2.279400 5.700000
1712890604102 1712890604125 23 329026.580000 3463364.900000 -2.279400 5.720000
1712890604152 1712890604175 23 329026.390000 3463364.750000 -2.333069 5.740000
1712890604202 1712890604226 24 329026.120000 3463364.540000 -2.333069 5.740000
1712890604252 1712890604275 23 329025.890000 3463364.360000 -2.333069 5.760000
1712890604302 1712890604326 24 329025.660000 3463364.190000 -2.374520 5.800000
1712890604353 1712890604383 30 329025.380000 3463363.970000 -2.374520 5.840000
1712890604403 1712890604420 17 329025.150000 3463363.780000 -2.374520 5.840000
1712890604453 1712890604476 23 329025.010000 3463363.670000 -2.374520 5.860000
1712890604503 1712890604520 17 329024.770000 3463363.500000 -2.374520 5.900000
1712890604553 1712890604577 24 329024.580000 3463363.350000 -2.406591 5.920000
1712890604603 1712890604627 24 329024.250000 3463363.090000 -2.406591 5.940000
1712890604654 1712890604678 24 329024.110000 3463362.980000 -2.406591 5.960000
1712890604704 1712890604724 20 329023.780000 3463362.720000 -2.431025 6.000000
1712890604754 1712890604779 25 329023.490000 3463362.490000 -2.431025 6.040000
1712890604804 1712890604828 24 329023.250000 3463362.310000 -2.431025 6.060000
1712890604854 1712890604878 24 329023.060000 3463362.140000 -2.431025 6.080000
1712890604904 1712890604924 20 329022.870000 3463361.990000 -2.431025 6.100000
1712890604955 1712890604978 23 329022.490000 3463361.690000 -2.437352 6.140000
1712890605005 1712890605029 24 329022.240000 3463361.490000 -2.437352 6.180000
1712890605055 1712890605079 24 329022.050000 3463361.330000 -2.437352 6.200000
1712890605105 1712890605129 24 329021.900000 3463361.210000 -2.437352 6.240000
1712890605155 1712890605180 25 329021.610000 3463360.970000 -2.436916 6.240000
1712890605205 1712890605228 23 329021.370000 3463360.770000 -2.436916 6.280000
1712890605256 1712890605277 21 329021.160000 3463360.610000 -2.436916 6.300000
1712890605306 1712890605328 22 329020.830000 3463360.340000 -2.446733 6.340000
1712890605356 1712890605379 23 329020.580000 3463360.130000 -2.446733 6.340000
1712890605406 1712890605430 24 329020.380000 3463359.970000 -2.446733 6.360000
1712890605456 1712890605479 23 329020.030000 3463359.690000 -2.446733 6.380000
1712890605506 1712890605529 23 329019.770000 3463359.480000 -2.441716 6.420000
1712890605556 1712890605579 23 329019.570000 3463359.330000 -2.441716 6.440000
1712890605607 1712890605630 23 329019.270000 3463359.080000 -2.441716 6.480000
1712890605657 1712890605680 23 329019.120000 3463358.960000 -2.441716 6.520000
1712890605707 1712890605729 22 329018.860000 3463358.750000 -2.442370 6.520000
1712890605757 1712890605780 23 329018.660000 3463358.590000 -2.442370 6.520000
1712890605807 1712890605830 23 329018.350000 3463358.340000 -2.442370 6.560000
1712890605857 1712890605880 23 329018.040000 3463358.090000 -2.442370 6.600000
1712890605907 1712890605929 22 329017.780000 3463357.880000 -2.450006 6.620000
1712890605958 1712890605976 18 329017.470000 3463357.620000 -2.450006 6.640000
1712890606008 1712890606028 20 329017.200000 3463357.410000 -2.450006 6.680000
1712890606058 1712890606078 20 329016.940000 3463357.210000 -2.450006 6.700000
1712890606108 1712890606132 24 329016.680000 3463357.000000 -2.447388 6.700000
1712890606158 1712890606182 24 329016.510000 3463356.870000 -2.447388 6.700000
1712890606208 1712890606232 24 329016.300000 3463356.700000 -2.447388 6.700000
1712890606258 1712890606280 22 329015.990000 3463356.450000 -2.447388 6.740000
1712890606308 1712890606333 25 329015.620000 3463356.150000 -2.448915 6.740000
1712890606359 1712890606381 22 329015.400000 3463355.980000 -2.448915 6.740000
1712890606409 1712890606431 22 329015.300000 3463355.900000 -2.448915 6.740000
1712890606459 1712890606483 24 329014.870000 3463355.570000 -2.448915 6.740000
1712890606509 1712890606528 19 329014.550000 3463355.310000 -2.446733 6.740000
1712890606559 1712890606582 23 329014.290000 3463355.100000 -2.446733 6.760000
1712890606610 1712890606633 23 329014.020000 3463354.890000 -2.446733 6.760000
