pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s) cellid(db) sinr(db) rsrp(db)
1721808642785 1721808642816 31 329233.740000 3463452.740000 0.408407 0.000000 5C4225714 7 -68 
1721808642840 1721808642865 25 329233.740000 3463452.740000 0.407534 0.000000 5C4225714 7 -68 
1721808642895 1721808642914 19 329233.740000 3463452.740000 0.407534 0.000000 5C4225714 7 -68 
1721808642950 1721808642969 19 329233.740000 3463452.740000 0.407534 0.000000 5C4225714 7 -68 
1721808643005 1721808643025 20 329233.740000 3463452.740000 0.407971 0.000000 5C4225714 7 -68 
1721808643060 1721808643088 28 329233.740000 3463452.740000 0.407971 0.000000 5C4225714 7 -68 
1721808643115 1721808643133 18 329233.740000 3463452.740000 0.407971 0.000000 5C4225714 7 -68 
1721808643170 1721808643188 18 329233.740000 3463452.740000 0.407971 0.000000 5C4225714 7 -68 
1721808643225 1721808643243 18 329233.740000 3463452.740000 0.406880 0.000000 5C4225714 7 -68 
1721808643281 1721808643298 17 329233.740000 3463452.740000 0.406880 0.000000 5C4225714 7 -68 
1721808643335 1721808643353 18 329233.740000 3463452.740000 0.406880 0.000000 5C4225714 7 -68 
1721808643390 1721808643409 19 329233.740000 3463452.740000 0.406880 0.000000 5C4225714 7 -68 
1721808643445 1721808643464 19 329233.740000 3463452.740000 0.407316 0.000000 5C4225714 7 -68 
1721808643500 1721808643519 19 329233.740000 3463452.740000 0.407316 0.000000 5C4225714 7 -68 
1721808643555 1721808643574 19 329233.740000 3463452.740000 0.407316 0.000000 5C4225714 7 -68 
1721808643610 1721808643628 18 329233.740000 3463452.740000 0.408625 0.000000 5C4225714 7 -68 
1721808643666 1721808643682 16 329233.740000 3463452.740000 0.408625 0.000000 5C4225714 7 -68 
1721808643721 1721808643741 20 329233.740000 3463452.740000 0.408625 0.000000 5C4225714 7 -68 
1721808643780 1721808643801 21 329233.740000 3463452.740000 0.408625 0.000000 5C4225714 7 -68 
1721808643838 1721808643857 19 329233.740000 3463452.740000 0.406444 0.000000 5C4225714 7 -68 
1721808643893 1721808643913 20 329233.740000 3463452.750000 0.406444 0.000000 5C4225714 7 -68 
1721808643948 1721808643967 19 329233.740000 3463452.740000 0.406444 0.000000 5C4225714 7 -68 
1721808644004 1721808644030 26 329233.740000 3463452.740000 0.406444 0.000000 5C4225714 7 -68 
1721808644059 1721808644074 15 329233.740000 3463452.740000 0.407971 0.000000 5C4225714 7 -68 
1721808644113 1721808644134 21 329233.740000 3463452.740000 0.407971 0.000000 5C4225714 7 -68 
1721808644169 1721808644189 20 329233.740000 3463452.740000 0.407971 0.000000 5C4225714 7 -68 
1721808644224 1721808644244 20 329233.740000 3463452.740000 0.407971 0.000000 5C4225714 7 -68 
1721808644279 1721808644299 20 329233.740000 3463452.740000 0.407971 0.000000 5C4225714 7 -68 
1721808644334 1721808644353 19 329233.740000 3463452.740000 0.407971 0.000000 5C4225714 7 -68 
1721808644389 1721808644409 20 329233.740000 3463452.740000 0.407971 0.000000 5C4225714 7 -68 
1721808644445 1721808644463 18 329233.740000 3463452.740000 0.406880 0.000000 5C4225714 7 -68 
1721808644500 1721808644518 18 329233.740000 3463452.740000 0.406880 0.000000 5C4225714 7 -68 
1721808644555 1721808644572 17 329233.740000 3463452.740000 0.406880 0.000000 5C4225714 7 -68 
1721808644610 1721808644626 16 329233.740000 3463452.740000 0.406880 0.000000 5C4225714 7 -68 
1721808644665 1721808644685 20 329233.740000 3463452.740000 0.406880 0.000000 5C4225714 7 -68 
1721808644720 1721808644739 19 329233.740000 3463452.740000 0.406880 0.000000 5C4225714 7 -68 
1721808644775 1721808644794 19 329233.740000 3463452.740000 0.406880 0.000000 5C4225714 7 -68 
1721808644830 1721808644849 19 329233.740000 3463452.740000 0.406880 0.000000 5C4225714 7 -68 
1721808644885 1721808644904 19 329233.740000 3463452.740000 0.406880 0.000000 5C4225714 7 -68 
1721808644940 1721808644960 20 329233.740000 3463452.740000 0.406880 0.000000 5C4225714 7 -68 
1721808644995 1721808645015 20 329233.740000 3463452.740000 0.406880 0.000000 5C4225714 7 -68 
1721808645050 1721808645070 20 329233.740000 3463452.740000 0.407098 0.000000 5C4225714 7 -68 
1721808645105 1721808645124 19 329233.740000 3463452.740000 0.407098 0.000000 5C4225714 7 -68 
1721808645160 1721808645179 19 329233.740000 3463452.740000 0.407098 0.000000 5C4225714 7 -68 
1721808645215 1721808645234 19 329233.740000 3463452.740000 0.407098 0.000000 5C4225714 7 -68 
1721808645271 1721808645289 18 329233.740000 3463452.740000 0.407753 0.000000 5C4225714 7 -68 
1721808645326 1721808645344 18 329233.740000 3463452.740000 0.407753 0.000000 5C4225714 7 -68 
1721808645381 1721808645399 18 329233.740000 3463452.740000 0.407534 0.000000 5C4225714 7 -68 
1721808645436 1721808645454 18 329233.740000 3463452.740000 0.407534 0.000000 5C4225714 7 -68 
1721808645491 1721808645509 18 329233.740000 3463452.740000 0.407534 0.000000 5C4225714 7 -68 
1721808645546 1721808645563 17 329233.740000 3463452.740000 0.407534 0.000000 5C4225714 7 -68 
1721808645601 1721808645618 17 329233.740000 3463452.740000 0.407534 0.000000 5C4225714 7 -68 
1721808645658 1721808645679 21 329233.740000 3463452.740000 0.407098 0.000000 5C4225714 7 -68 
1721808645713 1721808645733 20 329233.740000 3463452.740000 0.407098 0.000000 5C4225714 7 -68 
1721808645768 1721808645787 19 329233.740000 3463452.740000 0.407098 0.000000 5C4225714 7 -68 
1721808645823 1721808646092 269 329233.740000 3463452.740000 0.407098 0.000000 5C4225714 7 -68 
1721808645884 1721808646092 208 329233.740000 3463452.740000 0.408843 0.000000 5C4225714 7 -68 
1721808645943 1721808646092 149 329233.740000 3463452.740000 0.408843 0.000000 5C4225714 7 -68 
1721808645998 1721808646093 95 329233.740000 3463452.740000 0.408843 0.000000 5C4225714 7 -68 
1721808646053 1721808646093 40 329233.740000 3463452.740000 0.408843 0.000000 5C4225714 7 -68 
1721808646108 1721808646128 20 329233.740000 3463452.740000 0.408843 0.000000 5C4225714 7 -68 
1721808646163 1721808646181 18 329233.740000 3463452.740000 0.408843 0.000000 5C4225714 7 -68 
1721808646218 1721808646238 20 329233.740000 3463452.740000 0.407316 0.000000 5C4225714 7 -68 
1721808646273 1721808646293 20 329233.740000 3463452.740000 0.407316 0.000000 5C4225714 7 -68 
1721808646329 1721808646346 17 329233.750000 3463452.740000 0.407316 0.000000 5C4225714 7 -68 
1721808646383 1721808646401 18 329233.760000 3463452.740000 0.406662 0.000000 5C4225714 7 -68 
1721808646438 1721808646456 18 329233.770000 3463452.750000 0.406662 0.000000 5C4225714 7 -68 
1721808646493 1721808646510 17 329233.770000 3463452.750000 0.406662 0.000000 5C4225714 7 -68 
1721808646549 1721808646565 16 329233.770000 3463452.750000 0.406662 0.000000 5C4225714 7 -68 
1721808646604 1721808646619 15 329233.790000 3463452.760000 0.408189 0.000000 5C4225714 7 -68 
1721808646659 1721808646678 19 329233.800000 3463452.760000 0.408189 0.040000 5C4225714 7 -68 
1721808646714 1721808646732 18 329233.820000 3463452.780000 0.408189 0.160000 5C4225714 7 -68 
1721808646769 1721808646786 17 329233.830000 3463452.780000 0.408189 0.220000 5C4225714 7 -68 
1721808646824 1721808646841 17 329233.850000 3463452.790000 0.407534 0.280000 5C4225714 7 -68 
1721808646879 1721808646897 18 329233.870000 3463452.800000 0.407534 0.340000 5C4225714 7 -68 
1721808646934 1721808646952 18 329233.870000 3463452.800000 0.407534 0.400000 5C4225714 7 -68 
1721808646989 1721808647007 18 329233.910000 3463452.810000 0.407534 0.460000 5C4225714 7 -68 
1721808647049 1721808647066 17 329233.990000 3463452.840000 0.406880 0.620000 5C4225714 7 -68 
1721808647104 1721808647125 21 329234.030000 3463452.860000 0.406880 0.680000 5C4225714 7 -68 
1721808647159 1721808647179 20 329234.050000 3463452.870000 0.406880 0.800000 5C4225714 7 -68 
1721808647214 1721808647234 20 329234.110000 3463452.890000 0.408189 0.860000 5C4225714 7 -68 
1721808647269 1721808647288 19 329234.170000 3463452.910000 0.408189 1.000000 5C4225714 7 -68 
1721808647325 1721808647343 18 329234.230000 3463452.930000 0.408189 1.120000 5C4225714 7 -68 
1721808647380 1721808647398 18 329234.250000 3463452.950000 0.408189 1.220000 5C4225714 7 -68 
1721808647435 1721808647452 17 329234.320000 3463452.980000 0.408843 1.280000 5C4225714 7 -68 
1721808647490 1721808647511 21 329234.390000 3463453.010000 0.408843 1.420000 5C4225714 7 -68 
1721808647546 1721808647566 20 329234.450000 3463453.030000 0.408843 1.500000 5C4225714 7 -68 
1721808647601 1721808647621 20 329234.660000 3463453.120000 0.408843 1.720000 5C4225714 7 -68 
1721808647656 1721808647674 18 329234.740000 3463453.150000 0.408843 1.840000 5C4225714 7 -68 
1721808647711 1721808647727 16 329234.800000 3463453.180000 0.408843 1.960000 5C4225714 7 -68 
1721808647766 1721808647781 15 329234.900000 3463453.210000 0.408843 2.060000 5C4225714 7 -68 
