pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s) cellid(db) sinr(db) rsrp(db)
1721642788667 1721642788697 30 328955.680000 3463471.490000 2.778346 7.560000 5C4225714 4 -75 
1721642788684 1721642788717 33 328955.680000 3463471.490000 2.778346 7.560000 5C4225714 4 -75 
1721642788700 1721642788732 32 328955.680000 3463471.490000 2.778346 7.560000 5C4225714 4 -75 
1721642788717 1721642788747 30 328955.110000 3463471.680000 2.792745 7.560000 5C4225714 4 -75 
1721642788733 1721642788767 34 328955.110000 3463471.680000 2.792745 7.560000 5C4225714 4 -75 
1721642788750 1721642788784 34 328955.110000 3463471.680000 2.792745 7.560000 5C4225714 4 -75 
1721642788766 1721642788784 18 328954.750000 3463471.800000 2.792745 7.560000 5C4225714 4 -75 
1721642788782 1721642788802 20 328954.750000 3463471.800000 2.792745 7.560000 5C4225714 4 -75 
1721642788802 1721642788819 17 328954.750000 3463471.800000 2.792745 7.560000 5C4225714 4 -75 
1721642788822 1721642788840 18 328954.310000 3463471.950000 2.792745 7.560000 5C4225714 4 -75 
1721642788840 1721642788858 18 328954.310000 3463471.950000 2.792745 7.560000 5C4225714 4 -75 
1721642788860 1721642788880 20 328953.950000 3463472.070000 2.813907 7.560000 5C4225714 4 -75 
1721642788876 1721642788900 24 328953.950000 3463472.070000 2.813907 7.560000 5C4225714 4 -75 
1721642788891 1721642788919 28 328953.950000 3463472.070000 2.813907 7.560000 5C4225714 4 -75 
1721642788911 1721642788935 24 328953.890000 3463472.090000 2.813907 7.560000 5C4225714 4 -75 
1721642788932 1721642788955 23 328953.890000 3463472.090000 2.813907 7.560000 5C4225714 4 -75 
1721642788952 1721642788975 23 328953.890000 3463472.090000 2.813907 7.560000 5C4225714 4 -75 
1721642788971 1721642788994 23 328953.230000 3463472.300000 2.813907 7.560000 5C4225714 4 -75 
1721642789002 1721642789020 18 328953.230000 3463472.300000 2.813907 7.560000 5C4225714 4 -75 
1721642789018 1721642789037 19 328952.800000 3463472.430000 2.813907 7.580000 5C4225714 4 -75 
1721642789034 1721642789057 23 328952.800000 3463472.430000 2.813907 7.580000 5C4225714 4 -75 
1721642789050 1721642789076 26 328952.800000 3463472.430000 2.813907 7.580000 5C4225714 4 -75 
1721642789066 1721642789092 26 328952.800000 3463472.430000 2.813907 7.580000 5C4225714 4 -75 
1721642789082 1721642789113 31 328952.580000 3463472.500000 2.813907 7.580000 5C4225714 4 -75 
1721642789098 1721642789132 34 328952.580000 3463472.500000 2.813907 7.580000 5C4225714 4 -75 
1721642789114 1721642789149 35 328952.080000 3463472.650000 2.835942 7.600000 5C4225714 4 -75 
1721642789130 1721642789150 20 328952.080000 3463472.650000 2.835942 7.600000 5C4225714 4 -75 
1721642789152 1721642789169 17 328952.080000 3463472.650000 2.835942 7.600000 5C4225714 4 -75 
1721642789168 1721642789189 21 328952.080000 3463472.650000 2.835942 7.600000 5C4225714 4 -75 
