pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s) cellid(db) sinr(db) rsrp(db)
1721637257895 1721637257921 26 328979.190000 3463459.230000 2.524837 8.220000 5C422503D 16 -88 
1721637257910 1721637257936 26 328979.190000 3463459.230000 2.524837 8.220000 5C422503D 16 -88 
1721637257925 1721637257951 26 328979.190000 3463459.230000 2.524837 8.220000 5C422503D 16 -88 
1721637257940 1721637257966 26 328979.190000 3463459.230000 2.524837 8.220000 5C422503D 16 -88 
1721637257955 1721637257980 25 328978.790000 3463459.520000 2.524837 8.220000 5C422503D 16 -88 
1721637257969 1721637257995 26 328978.790000 3463459.520000 2.524837 8.220000 5C422503D 16 -88 
1721637257984 1721637258010 26 328978.450000 3463459.760000 2.524837 8.240000 5C422503D 16 -88 
1721637257999 1721637258025 26 328978.450000 3463459.760000 2.524837 8.240000 5C422503D 16 -88 
1721637258014 1721637258040 26 328978.450000 3463459.760000 2.524837 8.240000 5C422503D 16 -88 
1721637258028 1721637258055 27 328978.450000 3463459.760000 2.524837 8.240000 5C422503D 16 -88 
1721637258043 1721637258070 27 328978.050000 3463460.060000 2.522001 8.220000 5C422503D 16 -88 
1721637258058 1721637258088 30 328978.050000 3463460.060000 2.522001 8.220000 5C422503D 16 -88 
1721637258073 1721637258102 29 328978.050000 3463460.060000 2.522001 8.220000 5C422503D 16 -88 
1721637258088 1721637258117 29 328977.720000 3463460.300000 2.522001 8.220000 5C422503D 16 -88 
1721637258103 1721637258130 27 328977.720000 3463460.300000 2.522001 8.220000 5C422503D 16 -88 
1721637258118 1721637258145 27 328977.720000 3463460.300000 2.522001 8.220000 5C422503D 16 -88 
1721637258133 1721637258160 27 328977.720000 3463460.300000 2.522001 8.220000 5C422503D 16 -88 
1721637258148 1721637258175 27 328977.460000 3463460.500000 2.522001 8.220000 5C422503D 16 -88 
1721637258163 1721637258190 27 328977.460000 3463460.500000 2.522001 8.220000 5C422503D 16 -88 
1721637258178 1721637258205 27 328977.460000 3463460.500000 2.522001 8.220000 5C422503D 16 -88 
1721637258193 1721637258221 28 328977.120000 3463460.740000 2.522001 8.240000 5C422503D 16 -88 
1721637258208 1721637258237 29 328977.120000 3463460.740000 2.522001 8.240000 5C422503D 16 -88 
1721637258224 1721637258250 26 328977.120000 3463460.740000 2.522001 8.240000 5C422503D 16 -88 
1721637258246 1721637258265 19 328976.650000 3463461.080000 2.528982 8.240000 5C422503D 16 -88 
1721637258260 1721637258280 20 328976.650000 3463461.080000 2.528982 8.240000 5C422503D 16 -88 
1721637258279 1721637258295 16 328976.650000 3463461.080000 2.528982 8.240000 5C422503D 16 -88 
1721637258298 1721637258313 15 328976.310000 3463461.310000 2.528982 8.240000 5C422503D 16 -88 
1721637258312 1721637258328 16 328976.310000 3463461.310000 2.528982 8.240000 5C422503D 16 -88 
1721637258330 1721637258350 20 328976.310000 3463461.310000 2.528982 8.240000 5C422503D 16 -88 
1721637258345 1721637258368 23 328976.310000 3463461.310000 2.528982 8.240000 5C422503D 16 -88 
1721637258359 1721637258382 23 328976.040000 3463461.510000 2.528982 8.280000 5C422503D 16 -88 
1721637258373 1721637258398 25 328976.040000 3463461.510000 2.528982 8.280000 5C422503D 16 -88 
1721637258388 1721637258412 24 328975.760000 3463461.700000 2.528982 8.260000 5C422503D 16 -88 
1721637258402 1721637258425 23 328975.760000 3463461.700000 2.528982 8.260000 5C422503D 16 -88 
1721637258416 1721637258440 24 328975.760000 3463461.700000 2.528982 8.260000 5C422503D 16 -88 
1721637258431 1721637258455 24 328975.760000 3463461.700000 2.528982 8.260000 5C422503D 16 -88 
1721637258446 1721637258470 24 328975.420000 3463461.940000 2.528982 8.260000 5C422503D 16 -88 
1721637258460 1721637258488 28 328975.420000 3463461.940000 2.528982 8.260000 5C422503D 16 -88 
1721637258475 1721637258503 28 328975.420000 3463461.940000 2.528982 8.260000 5C422503D 16 -88 
1721637258490 1721637258518 28 328975.420000 3463461.940000 2.528982 8.260000 5C422503D 16 -88 
1721637258505 1721637258532 27 328975.090000 3463462.180000 2.540327 8.260000 5C422503D 16 -88 
1721637258520 1721637258548 28 328975.090000 3463462.180000 2.540327 8.260000 5C422503D 16 -88 
1721637258550 1721637258567 17 328974.680000 3463462.460000 2.540327 8.240000 5C422503D 16 -88 
1721637258564 1721637258583 19 328974.680000 3463462.460000 2.540327 8.240000 5C422503D 16 -88 
