pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s) cellid(db) sinr(db) rsrp(db)
1721640838810 1721640838839 29 328970.100000 3463465.270000 2.637629 7.680000 5C4225714 7 -73 
1721640838919 1721640838942 23 328969.360000 3463465.690000 2.644392 7.600000 5C4225714 7 -73 
1721640839023 1721640839040 17 328968.630000 3463466.090000 2.644392 7.600000 5C4225714 7 -73 
1721640839128 1721640839157 29 328968.150000 3463466.340000 2.656173 7.600000 5C4225714 7 -73 
1721640839232 1721640839255 23 328967.220000 3463466.840000 2.656173 7.580000 5C4225714 7 -73 
1721640839336 1721640839357 21 328966.750000 3463467.080000 2.661845 7.560000 5C4225714 7 -73 
1721640839441 1721640839464 23 328966.140000 3463467.400000 2.661845 7.540000 5C4225714 7 -73 
1721640839546 1721640839568 22 328965.210000 3463467.880000 2.676681 7.480000 5C4225714 7 -73 
1721640839651 1721640839671 20 328964.530000 3463468.220000 2.676681 7.500000 5C4225714 7 -73 
1721640839756 1721640839778 22 328963.790000 3463468.590000 2.680608 7.500000 5C4225714 7 -73 
1721640839861 1721640839880 19 328963.450000 3463468.750000 2.680608 7.500000 5C4225714 7 -73 
1721640839980 1721640840001 21 328962.160000 3463469.370000 2.692389 7.500000 5C4225714 7 -73 
1721640840085 1721640840105 20 328961.410000 3463469.730000 2.705260 7.520000 5C4225714 7 -73 
1721640840190 1721640840207 17 328960.730000 3463470.040000 2.705260 7.520000 5C4225714 7 -73 
1721640840294 1721640840312 18 328960.380000 3463470.200000 2.705260 7.540000 5C4225714 7 -73 
1721640840399 1721640840419 20 328959.550000 3463470.560000 2.719659 7.540000 5C4225714 7 -73 
1721640840503 1721640840525 22 328958.640000 3463470.940000 2.734495 7.540000 5C4225714 7 -73 
1721640840607 1721640840631 24 328958.020000 3463471.180000 2.734495 7.500000 5C4225714 7 -73 
1721640840712 1721640840729 17 328957.160000 3463471.510000 2.760020 7.500000 5C4225714 7 -73 
1721640840817 1721640840834 17 328956.450000 3463471.760000 2.760020 7.520000 5C4225714 7 -73 
