pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s) cellid(db) sinr(db) rsrp(db)
1721641437243 1721641437279 36 328967.630000 3463466.160000 2.641774 7.340000 5C4225714 3 -71 
1721641437278 1721641437299 21 328967.630000 3463466.160000 2.641774 7.340000 5C4225714 3 -71 
1721641437313 1721641437329 16 328967.160000 3463466.400000 2.658136 7.300000 5C4225714 3 -71 
1721641437347 1721641437369 22 328966.790000 3463466.590000 2.658136 7.280000 5C4225714 3 -71 
1721641437381 1721641437401 20 328966.790000 3463466.590000 2.658136 7.280000 5C4225714 3 -71 
1721641437416 1721641437432 16 328966.520000 3463466.730000 2.658136 7.220000 5C4225714 3 -71 
1721641437451 1721641437471 20 328966.070000 3463466.960000 2.658136 7.180000 5C4225714 3 -71 
1721641437485 1721641437502 17 328965.810000 3463467.090000 2.674717 7.180000 5C4225714 3 -71 
1721641437520 1721641437548 28 328965.810000 3463467.090000 2.674717 7.180000 5C4225714 3 -71 
1721641437554 1721641437581 27 328965.430000 3463467.280000 2.674717 7.160000 5C4225714 3 -71 
1721641437589 1721641437607 18 328965.170000 3463467.410000 2.674717 7.120000 5C4225714 3 -71 
1721641437623 1721641437644 21 328965.170000 3463467.410000 2.674717 7.120000 5C4225714 3 -71 
1721641437658 1721641437676 18 328964.730000 3463467.620000 2.674717 7.080000 5C4225714 3 -71 
1721641437693 1721641437714 21 328964.530000 3463467.720000 2.684098 7.060000 5C4225714 3 -71 
1721641437732 1721641437752 20 328964.530000 3463467.720000 2.684098 7.060000 5C4225714 3 -71 
1721641437766 1721641437784 18 328964.090000 3463467.920000 2.684098 7.040000 5C4225714 3 -71 
1721641437801 1721641437816 15 328963.960000 3463467.980000 2.684098 7.020000 5C4225714 3 -71 
1721641437835 1721641437853 18 328963.960000 3463467.980000 2.684098 7.020000 5C4225714 3 -71 
1721641437870 1721641437886 16 328963.580000 3463468.160000 2.684098 6.960000 5C4225714 3 -71 
1721641437904 1721641437923 19 328963.210000 3463468.340000 2.692170 6.960000 5C4225714 3 -71 
1721641437939 1721641437956 17 328962.950000 3463468.460000 2.692170 6.940000 5C4225714 3 -71 
1721641437973 1721641437994 21 328962.950000 3463468.460000 2.692170 6.940000 5C4225714 3 -71 
1721641438008 1721641438026 18 328962.570000 3463468.640000 2.692170 6.920000 5C4225714 3 -71 
1721641438043 1721641438057 14 328962.250000 3463468.770000 2.692170 6.920000 5C4225714 3 -71 
1721641438077 1721641438097 20 328962.250000 3463468.770000 2.692170 6.920000 5C4225714 3 -71 
1721641438112 1721641438131 19 328961.940000 3463468.910000 2.716387 6.900000 5C4225714 3 -71 
1721641438146 1721641438163 17 328961.680000 3463469.030000 2.716387 6.900000 5C4225714 3 -71 
1721641438180 1721641438201 21 328961.680000 3463469.030000 2.716387 6.900000 5C4225714 3 -71 
1721641438215 1721641438240 25 328961.170000 3463469.250000 2.716387 6.880000 5C4225714 3 -71 
1721641438249 1721641438267 18 328960.920000 3463469.350000 2.716387 6.900000 5C4225714 3 -71 
1721641438284 1721641438304 20 328960.920000 3463469.350000 2.716387 6.900000 5C4225714 3 -71 
1721641438318 1721641438337 19 328960.540000 3463469.510000 2.731222 6.880000 5C4225714 3 -71 
1721641438353 1721641438369 16 328960.220000 3463469.650000 2.731222 6.880000 5C4225714 3 -71 
1721641438387 1721641438407 20 328960.220000 3463469.650000 2.731222 6.880000 5C4225714 3 -71 
1721641438422 1721641438438 16 328960.030000 3463469.730000 2.731222 6.880000 5C4225714 3 -71 
1721641438457 1721641438478 21 328960.030000 3463469.730000 2.731222 6.880000 5C4225714 3 -71 
1721641438491 1721641438511 20 328959.710000 3463469.860000 2.731222 6.920000 5C4225714 3 -71 
1721641438526 1721641438543 17 328959.320000 3463470.020000 2.741694 6.940000 5C4225714 3 -71 
1721641438560 1721641438581 21 328959.060000 3463470.120000 2.741694 6.940000 5C4225714 3 -71 
1721641438595 1721641438613 18 328959.060000 3463470.120000 2.741694 6.940000 5C4225714 3 -71 
