pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s) cellid(db) sinr(db) rsrp(db)
1721808439169 1721808439210 41 329297.870000 3463468.910000 0.171479 16.340000 5C4225714 21 -60 
1721808439224 1721808439241 17 329299.000000 3463469.050000 0.152280 16.400000 5C4225714 21 -60 
1721808439280 1721808439300 20 329299.820000 3463469.130000 0.152280 16.400000 5C4225714 21 -60 
1721808439335 1721808439355 20 329300.630000 3463469.220000 0.152280 16.420000 5C4225714 21 -60 
1721808439390 1721808439408 18 329301.610000 3463469.330000 0.129373 16.440000 5C4225714 21 -60 
1721808439445 1721808439462 17 329302.430000 3463469.410000 0.129373 16.480000 5C4225714 21 -60 
1721808439501 1721808439522 21 329303.090000 3463469.470000 0.129373 16.500000 5C4225714 21 -60 
1721808439556 1721808439577 21 329304.250000 3463469.570000 0.129373 16.500000 5C4225714 21 -60 
1721808439611 1721808439631 20 329305.900000 3463469.700000 0.110610 16.500000 5C4225714 21 -60 
1721808439667 1721808439683 16 329306.390000 3463469.740000 0.110610 16.480000 5C4225714 21 -60 
1721808439722 1721808439738 16 329306.890000 3463469.770000 0.110610 16.500000 5C4225714 21 -60 
1721808439777 1721808439798 21 329308.200000 3463469.850000 0.090103 16.440000 5C4225714 21 -60 
1721808439831 1721808439848 17 329309.030000 3463469.890000 0.090103 16.440000 5C4225714 21 -60 
1721808439886 1721808439909 23 329309.860000 3463469.930000 0.090103 16.440000 5C4225714 21 -60 
1721808439942 1721808439959 17 329310.680000 3463469.970000 0.090103 16.460000 5C4225714 21 -60 
1721808439997 1721808440014 17 329311.670000 3463469.990000 0.065014 16.460000 5C4225714 21 -60 
1721808440052 1721808440068 16 329312.330000 3463470.020000 0.065014 16.480000 5C4225714 21 -60 
1721808440108 1721808440128 20 329313.320000 3463470.030000 0.065014 16.460000 5C4225714 21 -60 
1721808440163 1721808440190 27 329314.140000 3463470.040000 0.065014 16.400000 5C4225714 21 -60 
1721808440218 1721808440236 18 329315.780000 3463470.060000 0.037743 16.300000 5C4225714 21 -60 
1721808440273 1721808440291 18 329316.590000 3463470.050000 0.037743 16.280000 5C4225714 21 -60 
1721808440328 1721808440346 18 329317.250000 3463470.040000 0.037743 16.260000 5C4225714 21 -60 
1721808440383 1721808440403 20 329317.740000 3463470.030000 0.037743 16.200000 5C4225714 21 -60 
1721808440438 1721808440458 20 329318.880000 3463470.010000 0.011781 16.180000 5C4225714 21 -60 
1721808440498 1721808440522 24 329319.850000 3463469.980000 0.011781 16.120000 5C4225714 21 -60 
1721808440553 1721808440574 21 329320.660000 3463469.950000 0.011781 16.060000 5C4225714 21 -60 
1721808440608 1721808440628 20 329321.460000 3463469.910000 -0.013526 16.020000 5C4225714 21 -60 
1721808440663 1721808440683 20 329321.780000 3463469.880000 -0.013526 16.000000 5C4225714 21 -60 
1721808440718 1721808440739 21 329323.230000 3463469.820000 -0.013526 16.000000 5C4225714 21 -60 
1721808440774 1721808440796 22 329324.830000 3463469.700000 -0.036870 15.940000 5C4225714 21 -60 
