pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s) cellid(db) sinr(db) rsrp(db)
1721808824567 1721808824597 30 329236.160000 3463431.880000 3.026837 4.820000 5C4225714 10 -60 
1721808824622 1721808824637 15 329235.800000 3463432.040000 3.026837 4.920000 5C4225714 10 -60 
1721808824677 1721808824693 16 329235.350000 3463432.250000 2.948297 4.940000 5C4225714 10 -60 
1721808824732 1721808824752 20 329235.170000 3463432.340000 2.948297 4.980000 5C4225714 10 -60 
1721808824787 1721808824808 21 329234.860000 3463432.510000 2.948297 5.000000 5C4225714 10 -60 
1721808824842 1721808824862 20 329234.640000 3463432.640000 2.872812 5.020000 5C4225714 10 -60 
1721808824897 1721808824917 20 329234.420000 3463432.760000 2.872812 5.060000 5C4225714 10 -60 
1721808824952 1721808824971 19 329234.160000 3463432.920000 2.872812 5.060000 5C4225714 10 -60 
1721808825011 1721808825030 19 329234.070000 3463432.980000 2.872812 5.100000 5C4225714 10 -60 
1721808825066 1721808825085 19 329233.770000 3463433.180000 2.793618 5.120000 5C4225714 10 -60 
1721808825129 1721808825152 23 329233.400000 3463433.450000 2.793618 5.160000 5C4225714 10 -60 
1721808825187 1721808825213 26 329233.070000 3463433.720000 2.705915 5.180000 5C4225714 10 -60 
1721808825242 1721808825266 24 329232.860000 3463433.900000 2.705915 5.200000 5C4225714 10 -60 
1721808825297 1721808825321 24 329232.740000 3463434.000000 2.705915 5.240000 5C4225714 10 -60 
1721808825352 1721808825371 19 329232.630000 3463434.100000 2.705915 5.260000 5C4225714 10 -60 
1721808825407 1721808825433 26 329232.350000 3463434.360000 2.705915 5.280000 5C4225714 10 -60 
1721808825461 1721808825483 22 329232.160000 3463434.550000 2.617339 5.320000 5C4225714 10 -60 
1721808825517 1721808825538 21 329231.970000 3463434.740000 2.617339 5.320000 5C4225714 10 -60 
1721808825572 1721808825593 21 329231.750000 3463434.990000 2.617339 5.340000 5C4225714 10 -60 
1721808825627 1721808825648 21 329231.410000 3463435.410000 2.521564 5.380000 5C4225714 10 -60 
1721808825682 1721808825701 19 329231.250000 3463435.620000 2.521564 5.400000 5C4225714 10 -60 
1721808825737 1721808825756 19 329231.120000 3463435.800000 2.521564 5.420000 5C4225714 10 -60 
1721808825792 1721808825811 19 329230.910000 3463436.120000 2.422735 5.460000 5C4225714 10 -60 
1721808825847 1721808825866 19 329230.760000 3463436.350000 2.422735 5.480000 5C4225714 10 -60 
1721808825902 1721808825927 25 329230.620000 3463436.590000 2.422735 5.480000 5C4225714 10 -60 
1721808825957 1721808825977 20 329230.480000 3463436.830000 2.422735 5.500000 5C4225714 10 -60 
1721808826012 1721808826033 21 329230.330000 3463437.130000 2.322379 5.500000 5C4225714 10 -60 
1721808826071 1721808826099 28 329230.260000 3463437.280000 2.322379 5.500000 5C4225714 10 -60 
1721808826130 1721808826150 20 329230.100000 3463437.630000 2.322379 5.520000 5C4225714 10 -60 
1721808826185 1721808826204 19 329230.040000 3463437.790000 2.322379 5.520000 5C4225714 10 -60 
1721808826244 1721808826264 20 329229.840000 3463438.310000 2.214386 5.540000 5C4225714 10 -60 
1721808826303 1721808826324 21 329229.760000 3463438.580000 2.214386 5.560000 5C4225714 10 -60 
1721808826359 1721808826379 20 329229.680000 3463438.860000 2.214386 5.560000 5C4225714 13 -53 
1721808826414 1721808826433 19 329229.600000 3463439.180000 2.106831 5.580000 5C4225714 13 -53 
1721808826469 1721808826489 20 329229.530000 3463439.460000 2.106831 5.580000 5C4225714 13 -53 
1721808826525 1721808826544 19 329229.500000 3463439.630000 2.106831 5.600000 5C4225714 13 -53 
1721808826579 1721808826605 26 329229.430000 3463440.020000 2.106831 5.640000 5C4225714 13 -53 
1721808826634 1721808826655 21 329229.390000 3463440.310000 1.994257 5.640000 5C4225714 13 -53 
1721808826689 1721808826710 21 329229.360000 3463440.580000 1.994257 5.660000 5C4225714 13 -53 
1721808826744 1721808826765 21 329229.350000 3463440.870000 1.994257 5.660000 5C4225714 13 -53 
1721808826799 1721808826820 21 329229.340000 3463441.500000 1.876011 5.680000 5C4225714 13 -53 
1721808826853 1721808826875 22 329229.340000 3463441.730000 1.876011 5.680000 5C4225714 13 -53 
1721808826908 1721808826925 17 329229.380000 3463442.140000 1.876011 5.700000 5C4225714 13 -53 
1721808826963 1721808826979 16 329229.400000 3463442.360000 1.876011 5.700000 5C4225714 13 -53 
1721808827018 1721808827034 16 329229.440000 3463442.700000 1.753183 5.740000 5C4225714 13 -53 
1721808827073 1721808827094 21 329229.470000 3463442.880000 1.753183 5.740000 5C4225714 13 -53 
1721808827128 1721808827149 21 329229.540000 3463443.150000 1.753183 5.740000 5C4225714 13 -53 
1721808827183 1721808827205 22 329229.600000 3463443.440000 1.753183 5.740000 5C4225714 13 -53 
1721808827239 1721808827259 20 329229.650000 3463443.660000 1.627083 5.740000 5C4225714 13 -53 
1721808827294 1721808827567 273 329229.730000 3463443.940000 1.627083 5.740000 5C4225714 13 -53 
1721808827349 1721808827567 218 329229.860000 3463444.330000 1.627083 5.760000 5C4225714 13 -53 
1721808827404 1721808827568 164 329230.070000 3463444.870000 1.504256 5.820000 5C4225714 13 -53 
1721808827459 1721808827568 109 329230.160000 3463445.100000 1.504256 5.840000 5C4225714 13 -53 
1721808827515 1721808827568 53 329230.310000 3463445.410000 1.504256 5.880000 5C4225714 13 -53 
1721808827572 1721808827591 19 329230.460000 3463445.730000 1.504256 5.900000 5C4225714 13 -53 
1721808827627 1721808827645 18 329230.600000 3463446.000000 1.383828 5.920000 5C4225714 13 -53 
1721808827682 1721808827703 21 329230.750000 3463446.260000 1.383828 5.960000 5C4225714 13 -53 
1721808827737 1721808827757 20 329230.900000 3463446.510000 1.383828 6.000000 5C4225714 13 -53 
1721808827791 1721808827810 19 329231.100000 3463446.820000 1.383828 6.040000 5C4225714 13 -53 
1721808827848 1721808827869 21 329231.270000 3463447.080000 1.263618 6.080000 5C4225714 13 -53 
1721808827903 1721808827924 21 329231.270000 3463447.080000 1.263618 6.140000 5C4225714 13 -53 
1721808827959 1721808827978 19 329231.670000 3463447.630000 1.263618 6.260000 5C4225714 13 -53 
1721808828014 1721808828038 24 329231.980000 3463448.040000 1.153008 6.260000 5C4225714 13 -53 
1721808828069 1721808828086 17 329232.090000 3463448.180000 1.153008 6.340000 5C4225714 13 -53 
1721808828125 1721808828142 17 329232.380000 3463448.530000 1.153008 6.380000 5C4225714 13 -53 
1721808828182 1721808828198 16 329232.600000 3463448.770000 1.153008 6.460000 5C4225714 13 -53 
1721808828238 1721808828255 17 329232.770000 3463448.960000 1.052652 6.520000 5C4225714 13 -53 
1721808828295 1721808828311 16 329232.950000 3463449.150000 1.052652 6.580000 5C4225714 13 -53 
1721808828351 1721808828369 18 329233.320000 3463449.520000 1.052652 6.620000 5C4225714 13 -53 
1721808828406 1721808828427 21 329233.520000 3463449.710000 1.052652 6.700000 5C4225714 13 -53 
1721808828462 1721808828481 19 329233.870000 3463450.020000 0.959277 6.760000 5C4225714 13 -53 
1721808828524 1721808828551 27 329234.280000 3463450.390000 0.959277 6.940000 5C4225714 13 -53 
1721808828579 1721808828598 19 329234.550000 3463450.610000 0.959277 7.020000 5C4225714 13 -53 
1721808828634 1721808828651 17 329234.760000 3463450.800000 0.868301 7.120000 5C4225714 13 -53 
1721808828691 1721808828709 18 329235.160000 3463451.100000 0.868301 7.180000 5C4225714 13 -53 
1721808828748 1721808828765 17 329235.450000 3463451.320000 0.868301 7.280000 5C4225714 13 -53 
1721808828803 1721808828823 20 329235.690000 3463451.490000 0.868301 7.360000 5C4225714 13 -53 
1721808828858 1721808828876 18 329236.110000 3463451.780000 0.782780 7.460000 5C4225714 13 -53 
1721808828913 1721808828939 26 329236.750000 3463452.210000 0.782780 7.640000 5C4225714 13 -53 
1721808828969 1721808828991 22 329237.130000 3463452.440000 0.701622 7.740000 5C4225714 13 -53 
1721808829024 1721808829044 20 329237.340000 3463452.570000 0.701622 7.800000 5C4225714 13 -53 
1721808829079 1721808829097 18 329237.670000 3463452.770000 0.701622 7.940000 5C4225714 13 -53 
1721808829135 1721808829153 18 329237.820000 3463452.850000 0.701622 8.060000 5C4225714 13 -53 
1721808829190 1721808829208 18 329238.370000 3463453.170000 0.701622 8.140000 5C4225714 13 -53 
1721808829245 1721808829267 22 329238.660000 3463453.320000 0.627228 8.240000 5C4225714 13 -53 
1721808829300 1721808829324 24 329239.100000 3463453.550000 0.627228 8.340000 5C4225714 13 -53 
1721808829355 1721808829372 17 329239.540000 3463453.780000 0.627228 8.460000 5C4225714 13 -53 
1721808829410 1721808829427 17 329239.930000 3463453.970000 0.561342 8.600000 5C4225714 13 -53 
1721808829465 1721808829490 25 329240.250000 3463454.120000 0.561342 8.700000 5C4225714 13 -53 
1721808829521 1721808829543 22 329240.800000 3463454.380000 0.561342 8.760000 5C4225714 13 -53 
1721808829582 1721808829598 16 329241.620000 3463454.730000 0.500691 8.920000 5C4225714 13 -53 
1721808829641 1721808829659 18 329241.780000 3463454.810000 0.500691 9.100000 5C4225714 13 -53 
1721808829696 1721808829713 17 329242.290000 3463455.010000 0.500691 9.180000 5C4225714 13 -53 
1721808829751 1721808829776 25 329242.800000 3463455.220000 0.500691 9.300000 5C4225714 13 -53 
1721808829806 1721808829832 26 329243.240000 3463455.390000 0.449422 9.360000 5C4225714 13 -53 
1721808829861 1721808829881 20 329243.680000 3463455.580000 0.449422 9.540000 5C4225714 13 -53 
1721808829916 1721808829937 21 329244.210000 3463455.780000 0.449422 9.660000 5C4225714 13 -53 
1721808829971 1721808829995 24 329244.670000 3463455.950000 0.449422 9.780000 5C4225714 13 -53 
1721808830026 1721808830045 19 329245.140000 3463456.130000 0.415170 9.980000 5C4225714 13 -53 
1721808830085 1721808830105 20 329246.180000 3463456.520000 0.415170 10.220000 5C4225714 13 -53 
1721808830139 1721808830160 21 329246.370000 3463456.590000 0.415170 10.320000 5C4225714 13 -53 
1721808830195 1721808830216 21 329246.860000 3463456.770000 0.415170 10.440000 5C4225714 13 -53 
1721808830249 1721808830271 22 329247.440000 3463456.990000 0.391608 10.560000 5C4225714 13 -53 
1721808830305 1721808830326 21 329248.050000 3463457.210000 0.391608 10.720000 5C4225714 13 -53 
1721808830360 1721808830381 21 329248.550000 3463457.400000 0.391608 10.900000 5C4225714 13 -53 
1721808830415 1721808830436 21 329248.970000 3463457.550000 0.383318 11.000000 5C4225714 13 -53 
1721808830470 1721808830490 20 329249.590000 3463457.790000 0.383318 11.160000 5C4225714 13 -53 
