pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s) cellid(db) sinr(db) rsrp(db)
1721808579908 1721808579946 38 329647.320000 3463418.420000 2.193224 3.100000 5C4225714 10 -60 
1721808579963 1721808579991 28 329647.140000 3463418.480000 2.193224 3.080000 5C4225714 10 -60 
1721808580018 1721808580036 18 329647.060000 3463418.520000 2.305798 3.080000 5C4225714 10 -60 
1721808580073 1721808580091 18 329646.920000 3463418.570000 2.305798 3.040000 5C4225714 10 -60 
1721808580128 1721808580145 17 329646.740000 3463418.620000 2.305798 3.020000 5C4225714 10 -60 
1721808580183 1721808580199 16 329646.690000 3463418.630000 2.305798 3.000000 5C4225714 10 -60 
1721808580238 1721808580260 22 329646.480000 3463418.690000 2.411391 2.980000 5C4225714 10 -60 
1721808580293 1721808580315 22 329646.320000 3463418.740000 2.411391 2.980000 5C4225714 10 -60 
1721808580348 1721808580366 18 329645.980000 3463418.800000 2.411391 2.980000 5C4225714 10 -60 
1721808580403 1721808580421 18 329645.840000 3463418.840000 2.509347 2.980000 5C4225714 10 -60 
1721808580458 1721808580483 25 329645.700000 3463418.870000 2.509347 2.980000 5C4225714 10 -60 
1721808580513 1721808580540 27 329645.550000 3463418.900000 2.509347 2.980000 5C4225714 10 -60 
1721808580572 1721808580597 25 329645.370000 3463418.920000 2.509347 3.000000 5C4225714 10 -60 
1721808580627 1721808580647 20 329645.220000 3463418.950000 2.602286 3.040000 5C4225714 10 -60 
1721808580682 1721808580703 21 329645.060000 3463418.970000 2.602286 3.060000 5C4225714 10 -60 
1721808580737 1721808580758 21 329644.910000 3463418.980000 2.602286 3.080000 5C4225714 10 -60 
1721808580792 1721808580812 20 329644.820000 3463419.000000 2.602286 3.120000 5C4225714 10 -60 
1721808580847 1721808580867 20 329644.690000 3463419.010000 2.689116 3.160000 5C4225714 10 -60 
1721808580902 1721808580922 20 329644.600000 3463419.020000 2.689116 3.180000 5C4225714 10 -60 
1721808580958 1721808580977 19 329644.380000 3463419.050000 2.689116 3.240000 5C4225714 10 -60 
1721808581013 1721808581033 20 329643.980000 3463419.070000 2.768529 3.320000 5C4225714 10 -60 
