pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s) cellid(db) sinr(db) rsrp(db)
1721200294844 1721200294880 36 328985.260000 3463455.810000 2.548181 0.000000 5C4225714 7 -72 
1721200294899 1721200294917 18 328985.260000 3463455.820000 2.548835 0.000000 5C4225714 7 -72 
1721200294953 1721200294971 18 328985.260000 3463455.820000 2.548835 0.000000 5C4225714 7 -72 
1721200295008 1721200295025 17 328985.260000 3463455.810000 2.546217 0.000000 5C4225714 7 -72 
1721200295063 1721200295086 23 328985.260000 3463455.820000 2.546217 0.000000 5C4225714 7 -72 
1721200295118 1721200295136 18 328985.260000 3463455.810000 2.546217 0.000000 5C4225714 7 -72 
1721200295173 1721200295190 17 328985.260000 3463455.810000 2.546217 0.000000 5C4225714 7 -72 
1721200295228 1721200295249 21 328985.260000 3463455.810000 2.547963 0.000000 5C4225714 7 -72 
1721200295283 1721200295303 20 328985.260000 3463455.820000 2.547963 0.000000 5C4225714 7 -72 
1721200295338 1721200295357 19 328985.260000 3463455.820000 2.547963 0.000000 5C4225714 7 -72 
1721200295393 1721200295412 19 328985.260000 3463455.810000 2.547963 0.000000 5C4225714 7 -72 
1721200295448 1721200295467 19 328985.260000 3463455.810000 2.547963 0.000000 5C4225714 7 -72 
1721200295503 1721200295521 18 328985.260000 3463455.820000 2.546654 0.000000 5C4225714 7 -72 
1721200295558 1721200295582 24 328985.260000 3463455.820000 2.546654 0.000000 5C4225714 7 -72 
1721200295612 1721200295631 19 328985.260000 3463455.810000 2.546654 0.000000 5C4225714 7 -72 
1721200295667 1721200295684 17 328985.260000 3463455.820000 2.545126 0.000000 5C4225714 7 -72 
1721200295737 1721200295755 18 328985.260000 3463455.820000 2.545126 0.000000 5C4225714 7 -72 
1721200295792 1721200295811 19 328985.260000 3463455.810000 2.545126 0.000000 5C4225714 7 -72 
1721200295848 1721200295869 21 328985.260000 3463455.810000 2.545345 0.000000 5C4225714 7 -72 
1721200295902 1721200295921 19 328985.260000 3463455.820000 2.545345 0.000000 5C4225714 7 -72 
1721200295957 1721200295981 24 328985.260000 3463455.820000 2.545345 0.000000 5C4225714 7 -72 
1721200296013 1721200296038 25 328985.260000 3463455.810000 2.546872 0.000000 5C4225714 7 -72 
1721200296068 1721200296087 19 328985.260000 3463455.820000 2.546872 0.000000 5C4225714 7 -72 
1721200296123 1721200296140 17 328985.260000 3463455.820000 2.546872 0.000000 5C4225714 7 -72 
1721200296179 1721200296201 22 328985.260000 3463455.810000 2.546872 0.000000 5C4225714 7 -72 
1721200296238 1721200296258 20 328985.260000 3463455.810000 2.545999 0.000000 5C4225714 7 -72 
1721200296297 1721200296325 28 328985.260000 3463455.820000 2.545999 0.000000 5C4225714 7 -72 
1721200296352 1721200296373 21 328985.260000 3463455.820000 2.545999 0.000000 5C4225714 7 -72 
1721200296407 1721200296424 17 328985.260000 3463455.820000 2.545999 0.000000 5C4225714 7 -72 
1721200296464 1721200296481 17 328985.260000 3463455.810000 2.545999 0.000000 5C4225714 7 -72 
1721200296519 1721200296539 20 328985.260000 3463455.820000 2.548181 0.000000 5C4225714 7 -72 
1721200296574 1721200296594 20 328985.260000 3463455.810000 2.548181 0.000000 5C4225714 7 -72 
1721200296629 1721200296650 21 328985.260000 3463455.810000 2.548181 0.000000 5C4225714 7 -72 
1721200296684 1721200296704 20 328985.260000 3463455.820000 2.546435 0.000000 5C4225714 7 -72 
1721200296740 1721200296761 21 328985.260000 3463455.820000 2.546435 0.000000 5C4225714 7 -72 
1721200296795 1721200296818 23 328985.260000 3463455.820000 2.546435 0.000000 5C4225714 7 -72 
1721200296854 1721200296871 17 328985.260000 3463455.810000 2.545781 0.000000 5C4225714 7 -72 
1721200296908 1721200296926 18 328985.260000 3463455.820000 2.545781 0.000000 5C4225714 7 -72 
1721200296964 1721200296979 15 328985.260000 3463455.820000 2.545781 0.000000 5C4225714 7 -72 
1721200297018 1721200297041 23 328985.260000 3463455.820000 2.545781 0.000000 5C4225714 7 -72 
1721200297073 1721200297096 23 328985.260000 3463455.810000 2.548181 0.000000 5C4225714 7 -72 
1721200297128 1721200297145 17 328985.260000 3463455.820000 2.548181 0.000000 5C4225714 7 -72 
1721200297183 1721200297199 16 328985.260000 3463455.820000 2.548181 0.000000 5C4225714 7 -72 
1721200297238 1721200297261 23 328985.260000 3463455.820000 2.547308 0.000000 5C4225714 7 -72 
1721200297292 1721200297311 19 328985.260000 3463455.820000 2.547308 0.000000 5C4225714 7 -72 
1721200297347 1721200297366 19 328985.260000 3463455.820000 2.547308 0.000000 5C4225714 7 -72 
1721200297402 1721200297421 19 328985.260000 3463455.820000 2.547308 0.000000 5C4225714 7 -72 
1721200297457 1721200297474 17 328985.260000 3463455.820000 2.547308 0.000000 5C4225714 7 -72 
1721200297512 1721200297528 16 328985.260000 3463455.820000 2.547308 0.000000 5C4225714 7 -72 
1721200297567 1721200297584 17 328985.260000 3463455.820000 2.547308 0.000000 5C4225714 7 -72 
1721200297622 1721200297640 18 328985.260000 3463455.820000 2.547308 0.000000 5C4225714 7 -72 
1721200297676 1721200297693 17 328985.260000 3463455.820000 2.547090 0.000000 5C4225714 7 -72 
1721200297731 1721200297752 21 328985.260000 3463455.820000 2.547090 0.000000 5C4225714 7 -72 
1721200297786 1721200297805 19 328985.260000 3463455.820000 2.547090 0.000000 5C4225714 7 -72 
1721200297841 1721200297867 26 328985.270000 3463455.820000 2.547526 0.000000 5C4225714 7 -72 
1721200297896 1721200297913 17 328985.260000 3463455.820000 2.547526 0.000000 5C4225714 7 -72 
1721200297955 1721200297979 24 328985.260000 3463455.820000 2.547526 0.000000 5C4225714 7 -72 
1721200298010 1721200298026 16 328985.260000 3463455.820000 2.547526 0.000000 5C4225714 7 -72 
1721200298068 1721200298084 16 328985.260000 3463455.820000 2.545345 0.000000 5C4225714 7 -73 
1721200298123 1721200298138 15 328985.260000 3463455.820000 2.545345 0.000000 5C4225714 5 -73 
