pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s) cellid(db) sinr(db) rsrp(db)
1721638165921 1721638165948 27 328963.790000 3463468.490000 2.724241 8.260000 5C422503D 16 -88 
1721638165957 1721638165970 13 328963.790000 3463468.490000 2.724241 8.260000 5C422503D 16 -88 
1721638165992 1721638166005 13 328963.550000 3463468.590000 2.724241 8.300000 5C422503D 16 -88 
1721638166027 1721638166043 16 328962.940000 3463468.850000 2.724241 8.300000 5C422503D 16 -88 
1721638166063 1721638166079 16 328962.940000 3463468.850000 2.724241 8.300000 5C422503D 16 -88 
1721638166098 1721638166113 15 328962.560000 3463469.010000 2.738422 8.320000 5C422503D 16 -88 
1721638166134 1721638166147 13 328962.170000 3463469.170000 2.738422 8.320000 5C422503D 16 -88 
1721638166169 1721638166182 13 328961.780000 3463469.320000 2.738422 8.320000 5C422503D 16 -88 
1721638166209 1721638166223 14 328961.780000 3463469.320000 2.738422 8.320000 5C422503D 16 -88 
1721638166248 1721638166264 16 328961.320000 3463469.520000 2.738422 8.320000 5C422503D 16 -88 
1721638166284 1721638166303 19 328960.930000 3463469.680000 2.755220 8.320000 5C422503D 16 -88 
1721638166319 1721638166332 13 328960.930000 3463469.680000 2.755220 8.320000 5C422503D 16 -88 
1721638166355 1721638166373 18 328960.710000 3463469.760000 2.755220 8.320000 5C422503D 16 -88 
1721638166391 1721638166408 17 328960.470000 3463469.860000 2.755220 8.320000 5C422503D 16 -88 
1721638166426 1721638166441 15 328959.850000 3463470.100000 2.755220 8.320000 5C422503D 16 -88 
1721638166462 1721638166476 14 328959.850000 3463470.100000 2.755220 8.320000 5C422503D 16 -88 
1721638166497 1721638166513 16 328959.530000 3463470.220000 2.770274 8.320000 5C422503D 16 -88 
1721638166533 1721638166547 14 328959.070000 3463470.390000 2.770274 8.320000 5C422503D 16 -88 
1721638166569 1721638166583 14 328959.070000 3463470.390000 2.770274 8.320000 5C422503D 16 -88 
1721638166604 1721638166618 14 328958.670000 3463470.530000 2.770274 8.320000 5C422503D 16 -88 
1721638166639 1721638166653 14 328958.510000 3463470.590000 2.770274 8.320000 5C422503D 16 -88 
1721638166675 1721638166688 13 328958.510000 3463470.590000 2.770274 8.320000 5C422503D 16 -88 
1721638166711 1721638166728 17 328957.810000 3463470.840000 2.793836 8.320000 5C422503D 16 -88 
1721638166746 1721638166763 17 328957.410000 3463470.980000 2.793836 8.320000 5C422503D 16 -88 
1721638166782 1721638166798 16 328957.410000 3463470.980000 2.793836 8.320000 5C422503D 16 -88 
1721638166817 1721638166830 13 328956.940000 3463471.140000 2.793836 8.320000 5C422503D 16 -88 
1721638166853 1721638166873 20 328956.700000 3463471.210000 2.793836 8.320000 5C422503D 16 -88 
1721638166888 1721638166903 15 328956.150000 3463471.410000 2.809326 8.320000 5C422503D 16 -88 
1721638166924 1721638166940 16 328956.150000 3463471.410000 2.809326 8.320000 5C422503D 16 -88 
1721638166959 1721638166973 14 328955.990000 3463471.460000 2.809326 8.320000 5C422503D 16 -88 
1721638166994 1721638167015 21 328955.670000 3463471.560000 2.809326 8.320000 5C422503D 16 -88 
1721638167030 1721638167048 18 328955.670000 3463471.560000 2.809326 8.320000 5C422503D 16 -88 
1721638167066 1721638167083 17 328955.110000 3463471.740000 2.809326 8.320000 5C422503D 16 -88 
1721638167101 1721638167115 14 328954.640000 3463471.890000 2.820888 8.320000 5C422503D 16 -88 
1721638167136 1721638167153 17 328954.240000 3463472.010000 2.820888 8.320000 5C422503D 16 -88 
1721638167172 1721638167188 16 328954.240000 3463472.010000 2.820888 8.320000 5C422503D 16 -88 
1721638167208 1721638167222 14 328953.990000 3463472.090000 2.820888 8.320000 5C422503D 16 -88 
1721638167243 1721638167258 15 328953.520000 3463472.230000 2.820888 8.320000 5C422503D 16 -88 
1721638167279 1721638167298 19 328953.520000 3463472.230000 2.820888 8.320000 5C422503D 16 -88 
1721638167318 1721638167333 15 328952.950000 3463472.400000 2.841614 8.320000 5C422503D 16 -88 
1721638167353 1721638167368 15 328952.630000 3463472.480000 2.841614 8.320000 5C422503D 16 -88 
1721638167388 1721638167403 15 328952.630000 3463472.480000 2.841614 8.320000 5C422503D 16 -88 
1721638167424 1721638167438 14 328952.070000 3463472.640000 2.841614 8.320000 5C422503D 16 -88 
1721638167459 1721638167473 14 328951.750000 3463472.730000 2.857758 8.320000 5C422503D 16 -88 
1721638167495 1721638167510 15 328951.590000 3463472.770000 2.857758 8.340000 5C422503D 16 -88 
1721638167531 1721638167553 22 328951.590000 3463472.770000 2.857758 8.340000 5C422503D 16 -88 
1721638167566 1721638167583 17 328950.860000 3463472.960000 2.857758 8.360000 5C422503D 16 -88 
1721638167602 1721638167616 14 328950.610000 3463473.030000 2.857758 8.340000 5C422503D 16 -88 
1721638167638 1721638167653 15 328950.610000 3463473.030000 2.857758 8.340000 5C422503D 16 -88 
1721638167673 1721638167688 15 328950.370000 3463473.090000 2.857758 8.320000 5C422503D 16 -88 
1721638167709 1721638167723 14 328949.720000 3463473.260000 2.875866 8.320000 5C422503D 16 -88 
1721638167744 1721638167758 14 328949.400000 3463473.340000 2.875866 8.320000 5C422503D 16 -88 
1721638167779 1721638167793 14 328949.400000 3463473.340000 2.875866 8.320000 5C422503D 16 -88 
1721638167815 1721638167834 19 328948.910000 3463473.450000 2.875866 8.340000 5C422503D 16 -88 
1721638167850 1721638167868 18 328948.500000 3463473.540000 2.897028 8.320000 5C422503D 16 -88 
1721638167886 1721638167903 17 328948.500000 3463473.540000 2.897028 8.320000 5C422503D 16 -88 
1721638167921 1721638167943 22 328948.010000 3463473.660000 2.897028 8.320000 5C422503D 16 -88 
1721638167957 1721638167971 14 328947.600000 3463473.760000 2.897028 8.320000 5C422503D 16 -88 
1721638167992 1721638168012 20 328947.520000 3463473.770000 2.897028 8.340000 5C422503D 16 -88 
1721638168027 1721638168043 16 328947.520000 3463473.770000 2.897028 8.340000 5C422503D 16 -88 
