pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s) cellid(db) sinr(db) rsrp(db)
1721202132489 1721202132531 42 328967.270000 3463466.870000 2.685189 7.600000 5C4225714 5 -73 
1721202132545 1721202132562 17 328966.860000 3463467.070000 2.685189 7.580000 5C4225714 5 -73 
1721202132603 1721202132621 18 328966.590000 3463467.190000 2.685189 7.560000 5C4225714 5 -73 
1721202132663 1721202132680 17 328966.100000 3463467.410000 2.685189 7.500000 5C4225714 5 -73 
1721202132719 1721202132735 16 328965.270000 3463467.780000 2.706569 7.440000 5C4225714 5 -73 
1721202132774 1721202132792 18 328964.930000 3463467.930000 2.706569 7.440000 5C4225714 5 -73 
1721202132829 1721202132846 17 328964.590000 3463468.070000 2.725768 7.420000 5C4225714 5 -73 
1721202132885 1721202132901 16 328964.250000 3463468.220000 2.725768 7.380000 5C4225714 5 -73 
1721202132940 1721202132956 16 328963.910000 3463468.360000 2.725768 7.320000 5C4225714 5 -73 
1721202132995 1721202133014 19 328963.700000 3463468.450000 2.725768 7.300000 5C4225714 5 -73 
1721202133051 1721202133068 17 328963.360000 3463468.590000 2.725768 7.260000 5C4225714 5 -73 
1721202133106 1721202133121 15 328962.890000 3463468.770000 2.741040 7.260000 5C4225714 5 -73 
1721202133162 1721202133180 18 328962.560000 3463468.910000 2.741040 7.200000 5C4225714 5 -73 
1721202133217 1721202133234 17 328962.420000 3463468.960000 2.741040 7.180000 5C4225714 5 -73 
1721202133273 1721202133293 20 328961.820000 3463469.190000 2.764602 7.120000 5C4225714 5 -73 
1721202133328 1721202133347 19 328961.150000 3463469.450000 2.764602 7.100000 5C4225714 5 -73 
1721202133384 1721202133401 17 328960.880000 3463469.540000 2.764602 7.080000 5C4225714 5 -73 
1721202133438 1721202133455 17 328960.490000 3463469.690000 2.779655 7.040000 5C4225714 5 -73 
1721202133493 1721202133508 15 328960.150000 3463469.810000 2.779655 7.040000 5C4225714 5 -73 
1721202133548 1721202133574 26 328959.760000 3463469.950000 2.779655 6.980000 5C4225714 5 -73 
1721202133604 1721202133622 18 328959.760000 3463469.950000 2.779655 6.980000 5C4225714 5 -73 
1721202133659 1721202133676 17 328959.240000 3463470.130000 2.800599 6.920000 5C4225714 5 -73 
1721202133714 1721202133730 16 328958.970000 3463470.220000 2.800599 6.860000 5C4225714 5 -73 
1721202133769 1721202133789 20 328958.190000 3463470.480000 2.800599 6.820000 5C4225714 5 -73 
1721202133824 1721202133843 19 328958.130000 3463470.490000 2.800599 6.800000 5C4225714 5 -73 
1721202133879 1721202133897 18 328957.480000 3463470.710000 2.816525 6.760000 5C4225714 5 -73 
1721202133934 1721202133958 24 328957.480000 3463470.710000 2.816525 6.760000 5C4225714 5 -73 
1721202133989 1721202134006 17 328956.840000 3463470.910000 2.816525 6.740000 5C4225714 5 -73 
1721202134045 1721202134061 16 328956.520000 3463471.010000 2.834851 6.700000 5C4225714 5 -73 
1721202134100 1721202134127 27 328956.390000 3463471.050000 2.834851 6.700000 5C4225714 5 -73 
1721202134155 1721202134177 22 328956.130000 3463471.140000 2.834851 6.680000 5C4225714 5 -73 
1721202134211 1721202134231 20 328955.680000 3463471.260000 2.834851 6.640000 5C4225714 5 -73 
1721202134266 1721202134284 18 328955.300000 3463471.370000 2.847505 6.640000 5C4225714 5 -73 
1721202134321 1721202134338 17 328954.980000 3463471.460000 2.847505 6.600000 5C4225714 5 -73 
1721202134376 1721202134392 16 328954.600000 3463471.580000 2.847505 6.600000 5C4225714 5 -73 
1721202134432 1721202134457 25 328954.290000 3463471.660000 2.847505 6.580000 5C4225714 5 -73 
1721202134487 1721202134507 20 328953.710000 3463471.820000 2.868449 6.560000 5C4225714 5 -73 
1721202134542 1721202134561 19 328953.270000 3463471.940000 2.868449 6.520000 5C4225714 5 -73 
1721202134598 1721202134615 17 328952.950000 3463472.020000 2.868449 6.520000 5C4225714 5 -73 
1721202134653 1721202134676 23 328952.640000 3463472.100000 2.877830 6.520000 5C4225714 5 -73 
1721202134708 1721202134724 16 328952.440000 3463472.150000 2.877830 6.520000 5C4225714 5 -73 
1721202134764 1721202134782 18 328952.120000 3463472.230000 2.877830 6.560000 5C4225714 5 -73 
1721202134819 1721202134836 17 328951.870000 3463472.290000 2.877830 6.560000 5C4225714 5 -73 
1721202134875 1721202134895 20 328951.420000 3463472.400000 2.893538 6.560000 5C4225714 5 -73 
1721202134930 1721202134949 19 328951.100000 3463472.470000 2.893538 6.600000 5C4225714 5 -73 
1721202134986 1721202135003 17 328950.720000 3463472.570000 2.893538 6.600000 5C4225714 5 -73 
1721202135041 1721202135057 16 328950.070000 3463472.710000 2.913391 6.620000 5C4225714 5 -73 
1721202135096 1721202135117 21 328949.870000 3463472.760000 2.913391 6.640000 5C4225714 5 -73 
1721202135152 1721202135177 25 328949.540000 3463472.830000 2.913391 6.660000 5C4225714 5 -73 
1721202135207 1721202135226 19 328949.150000 3463472.910000 2.913391 6.700000 5C4225714 5 -73 
1721202135266 1721202135287 21 328948.880000 3463472.970000 2.923863 6.700000 5C4225714 5 -73 
1721202135326 1721202135346 20 328948.490000 3463473.060000 2.923863 6.740000 5C4225714 5 -73 
1721202135385 1721202135412 27 328948.220000 3463473.100000 2.923863 6.740000 5C4225714 5 -73 
1721202135440 1721202135459 19 328947.420000 3463473.270000 2.936735 6.780000 5C4225714 5 -73 
1721202135495 1721202135520 25 328947.420000 3463473.270000 2.936735 6.780000 5C4225714 5 -73 
1721202135550 1721202135568 18 328946.750000 3463473.420000 2.936735 6.840000 5C4225714 5 -73 
1721202135606 1721202135622 16 328946.340000 3463473.500000 2.936735 6.860000 5C4225714 5 -73 
1721202135661 1721202135680 19 328946.080000 3463473.550000 2.944807 6.880000 5C4225714 5 -73 
1721202135716 1721202135735 19 328945.720000 3463473.620000 2.944807 6.900000 5C4225714 5 -73 
1721202135772 1721202135789 17 328945.460000 3463473.670000 2.944807 6.940000 5C4225714 5 -73 
1721202135827 1721202135850 23 328945.040000 3463473.760000 2.944807 6.940000 5C4225714 5 -73 
1721202135883 1721202135899 16 328944.700000 3463473.820000 2.954842 6.940000 5C4225714 5 -73 
1721202135938 1721202135958 20 328944.360000 3463473.890000 2.954842 7.000000 5C4225714 5 -73 
1721202135993 1721202136012 19 328944.010000 3463473.950000 2.954842 7.000000 5C4225714 5 -73 
1721202136048 1721202136065 17 328943.730000 3463474.000000 2.954842 7.040000 5C4225714 5 -73 
1721202136104 1721202136123 19 328942.900000 3463474.160000 2.961387 7.100000 5C4225714 5 -73 
1721202136159 1721202136177 18 328942.900000 3463474.160000 2.961387 7.100000 5C4225714 5 -73 
1721202136216 1721202136237 21 328942.120000 3463474.290000 2.970332 7.120000 5C4225714 5 -73 
1721202136271 1721202136290 19 328941.980000 3463474.320000 2.970332 7.120000 5C4225714 5 -73 
1721202136327 1721202136343 16 328941.770000 3463474.360000 2.970332 7.120000 5C4225714 5 -73 
1721202136382 1721202136400 18 328941.270000 3463474.450000 2.970332 7.120000 5C4225714 5 -73 
1721202136437 1721202136455 18 328940.840000 3463474.510000 2.970332 7.120000 5C4225714 5 -73 
1721202136492 1721202136516 24 328940.570000 3463474.560000 2.979495 7.140000 5C4225714 5 -73 
1721202136547 1721202136563 16 328940.210000 3463474.620000 2.979495 7.120000 5C4225714 5 -73 
1721202136603 1721202136622 19 328939.860000 3463474.680000 2.979495 7.120000 5C4225714 5 -73 
1721202136658 1721202136676 18 328939.430000 3463474.750000 2.979495 7.140000 5C4225714 5 -73 
1721202136714 1721202136730 16 328938.650000 3463474.860000 2.988658 7.180000 5C4225714 5 -73 
