pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s) cellid(db) sinr(db) rsrp(db)
1721291586505 1721291586532 27 329007.850000 3463189.190000 -2.381720 4.140000 5C407000B 10 -94 
1721291586560 1721291586586 26 329007.610000 3463188.970000 -2.391537 4.140000 5C407000B 10 -94 
1721291586614 1721291586628 14 329007.400000 3463188.770000 -2.391537 4.140000 5C407000B 10 -94 
1721291586669 1721291586688 19 329007.230000 3463188.620000 -2.391537 4.140000 5C407000B 10 -94 
1721291586724 1721291586751 27 329007.060000 3463188.460000 -2.391537 4.140000 5C407000B 10 -94 
1721291586778 1721291586806 28 329006.880000 3463188.300000 -2.389792 4.140000 5C407000B 10 -94 
1721291586832 1721291586856 24 329006.700000 3463188.140000 -2.389792 4.760000 5C407000B 10 -94 
1721291586886 1721291586901 15 329006.490000 3463187.950000 -2.389792 4.800000 5C407000B 10 -94 
1721291586945 1721291586962 17 329006.300000 3463187.780000 -2.389792 4.800000 5C407000B 10 -94 
1721291587000 1721291587026 26 329005.910000 3463187.420000 -2.398301 4.840000 5C407000B 10 -94 
1721291587054 1721291587081 27 329005.720000 3463187.260000 -2.398301 4.880000 5C407000B 10 -94 
1721291587108 1721291587124 16 329005.540000 3463187.100000 -2.398301 4.880000 5C407000B 10 -94 
1721291587162 1721291587176 14 329005.460000 3463187.030000 -2.398301 4.880000 5C407000B 10 -94 
1721291587217 1721291587231 14 329005.240000 3463186.850000 -2.393283 4.880000 5C407000B 10 -94 
1721291587271 1721291587296 25 329005.050000 3463186.680000 -2.393283 4.880000 5C407000B 10 -94 
1721291587326 1721291587346 20 329004.820000 3463186.490000 -2.393283 4.880000 5C407000B 10 -94 
1721291587380 1721291587406 26 329004.640000 3463186.320000 -2.404627 4.900000 5C407000B 10 -94 
1721291587435 1721291587452 17 329004.540000 3463186.230000 -2.404627 4.900000 5C407000B 10 -94 
1721291587490 1721291587502 12 329004.270000 3463186.000000 -2.404627 4.900000 5C407000B 10 -94 
1721291587544 1721291587558 14 329003.860000 3463185.640000 -2.394374 4.920000 5C407000B 10 -94 
1721291587598 1721291587612 14 329003.700000 3463185.520000 -2.394374 4.920000 5C407000B 10 -94 
1721291587653 1721291587666 13 329003.700000 3463185.520000 -2.394374 4.920000 5C407000B 10 -94 
1721291587707 1721291587722 15 329003.260000 3463185.130000 -2.394374 4.920000 5C407000B 10 -94 
1721291587762 1721291587776 14 329003.070000 3463184.960000 -2.412481 4.920000 5C407000B 10 -94 
1721291587816 1721291587833 17 329002.870000 3463184.800000 -2.412481 4.920000 5C407000B 10 -94 
1721291587871 1721291587887 16 329002.810000 3463184.740000 -2.412481 4.920000 5C407000B 10 -94 
1721291587926 1721291587942 16 329002.570000 3463184.540000 -2.412481 4.920000 5C407000B 10 -94 
1721291587980 1721291587996 16 329002.350000 3463184.340000 -2.415318 4.920000 5C407000B 10 -94 
