pub_time(ms) sub_time(ms) utmX(m) utmY(m) heading(rad) velocity(m/s)
1689586126816 1689586126841 328948.410000 3463476.820000 3.127194 5.420000
1689586126867 1689586126913 328948.140000 3463476.830000 3.129157 5.540000
1689586126918 1689586126992 328947.740000 3463476.840000 3.129157 5.680000
1689586126967 1689586127006 328947.510000 3463476.840000 3.129157 5.860000
1689586127019 1689586127076 328947.260000 3463476.850000 3.129157 5.960000
1689586127069 1689586127090 328946.840000 3463476.850000 3.130684 6.080000
1689586127120 1689586127163 328946.650000 3463476.860000 3.130684 6.240000
1689586127170 1689586127248 328946.340000 3463476.850000 3.130684 6.340000
1689586127221 1689586127258 328945.950000 3463476.860000 3.130684 6.460000
1689586127272 1689586127336 328945.950000 3463476.860000 3.130684 6.600000
1689586127322 1689586127348 328945.950000 3463476.860000 3.130684 6.720000
1689586127372 1689586127416 328944.940000 3463476.860000 3.136793 6.860000
1689586127423 1689586127499 328944.520000 3463476.870000 -3.140065 6.980000
1689586127474 1689586127499 328944.310000 3463476.870000 -3.140065 7.140000
1689586127525 1689586127570 328943.870000 3463476.870000 -3.140065 7.200000
1689586127575 1689586127640 328943.360000 3463476.870000 -3.140065 7.340000
1689586127575 1689586127652 328943.360000 3463476.870000 -3.140065 7.340000
1689586127677 1689586127720 328942.610000 3463476.870000 -3.133739 7.600000
1689586127677 1689586127800 328942.610000 3463476.870000 -3.133739 7.600000
1689586127728 1689586127800 328942.220000 3463476.860000 -3.133739 7.660000
1689586127779 1689586127870 328941.980000 3463476.850000 -3.133739 7.840000
1689586127829 1689586127942 328941.590000 3463476.850000 -3.133739 7.920000
1689586127879 1689586127958 328941.190000 3463476.860000 -3.127848 8.060000
1689586127930 1689586128026 328940.700000 3463476.840000 -3.127848 8.140000
1689586127980 1689586128100 328940.280000 3463476.830000 -3.127848 8.240000
1689586128030 1689586128100 328939.860000 3463476.810000 -3.116285 8.380000
1689586128081 1689586128168 328939.440000 3463476.800000 -3.116285 8.440000
1689586128131 1689586128244 328939.020000 3463476.780000 -3.116285 8.580000
1689586128181 1689586128244 328938.590000 3463476.770000 -3.116285 8.660000
1689586128232 1689586128318 328938.060000 3463476.740000 -3.098614 8.760000
1689586128283 1689586128397 328937.530000 3463476.720000 -3.098614 8.900000
1689586128333 1689586128416 328937.070000 3463476.690000 -3.098614 9.000000
1689586128384 1689586128483 328936.710000 3463476.670000 -3.098614 9.140000
1689586128435 1689586128499 328936.350000 3463476.650000 -3.089233 9.200000
1689586128485 1689586128570 328935.880000 3463476.620000 -3.089233 9.320000
1689586128535 1689586128640 328935.410000 3463476.600000 -3.089233 9.400000
1689586128586 1689586128651 328934.840000 3463476.550000 -3.089233 9.520000
1689586128636 1689586128726 328934.550000 3463476.520000 -3.089233 9.620000
1689586128687 1689586128800 328934.170000 3463476.510000 -3.075270 9.720000
1689586128737 1689586128801 328933.590000 3463476.460000 -3.075270 9.800000
1689586128788 1689586128876 328932.800000 3463476.380000 -3.075270 9.920000
1689586128838 1689586128950 328932.300000 3463476.340000 -3.061744 10.040000
1689586128889 1689586128951 328932.000000 3463476.320000 -3.061744 10.120000
1689586128940 1689586129026 328931.490000 3463476.260000 -3.061744 10.160000
1689586128991 1689586129108 328930.990000 3463476.210000 -3.061744 10.280000
1689586129040 1689586129116 328930.670000 3463476.170000 -3.061744 10.400000
1689586129091 1689586129188 328930.160000 3463476.130000 -3.047345 10.480000
1689586129142 1689586129204 328929.320000 3463476.030000 -3.047345 10.560000
1689586129193 1689586129282 328929.110000 3463476.010000 -3.047345 10.620000
1689586129244 1689586129296 328928.160000 3463475.880000 -3.028146 10.760000
1689586129294 1689586129370 328927.610000 3463475.820000 -3.028146 10.820000
1689586129344 1689586129448 328927.080000 3463475.760000 -3.028146 10.920000
1689586129395 1689586129458 328926.520000 3463475.680000 -3.028146 11.000000
1689586129445 1689586129530 328925.980000 3463475.600000 -3.012438 11.060000
1689586129495 1689586129599 328925.540000 3463475.540000 -3.012438 11.120000
1689586129546 1689586129599 328924.770000 3463475.420000 -3.012438 11.200000
1689586129596 1689586129669 328924.200000 3463475.340000 -3.012438 11.280000
1689586129647 1689586129740 328923.640000 3463475.250000 -2.990404 11.340000
1689586129697 1689586129756 328923.190000 3463475.180000 -2.990404 11.420000
1689586129748 1689586129818 328922.960000 3463475.140000 -2.990404 11.480000
1689586129798 1689586129890 328922.290000 3463475.020000 -2.990404 11.580000
1689586129849 1689586129901 328921.830000 3463474.940000 -2.990404 11.600000
1689586129899 1689586129977 328921.250000 3463474.840000 -2.965314 11.760000
1689586129950 1689586130050 328920.340000 3463474.670000 -2.965314 11.800000
1689586130000 1689586130061 328919.750000 3463474.560000 -2.965314 11.760000
1689586130052 1689586130132 328919.170000 3463474.430000 -2.942189 11.820000
1689586130102 1689586130203 328918.830000 3463474.360000 -2.942189 11.880000
1689586130153 1689586130203 328918.240000 3463474.240000 -2.942189 11.880000
1689586130204 1689586130290 328917.310000 3463474.030000 -2.942189 11.960000
1689586130254 1689586130302 328916.720000 3463473.900000 -2.924517 12.020000
1689586130305 1689586130376 328916.130000 3463473.750000 -2.924517 12.020000
1689586130356 1689586130448 328915.650000 3463473.640000 -2.924517 12.060000
1689586130407 1689586130468 328914.830000 3463473.430000 -2.924517 12.160000
1689586130458 1689586130538 328914.240000 3463473.280000 -2.897901 12.200000
1689586130508 1689586130556 328913.650000 3463473.130000 -2.897901 12.260000
1689586130560 1689586130640 328912.930000 3463472.930000 -2.897901 12.280000
1689586130610 1689586130654 328912.690000 3463472.860000 -2.897901 12.340000
1689586130660 1689586130736 328912.100000 3463472.700000 -2.872594 12.380000
1689586130711 1689586130752 328911.490000 3463472.530000 -2.872594 12.380000
1689586130762 1689586130826 328910.780000 3463472.310000 -2.872594 12.440000
1689586130812 1689586130900 328910.180000 3463472.130000 -2.872594 12.480000
1689586130862 1689586130911 328909.820000 3463472.010000 -2.847723 12.540000
1689586130914 1689586130981 328908.980000 3463471.750000 -2.847723 12.580000
1689586130964 1689586131056 328908.610000 3463471.630000 -2.847723 12.640000
1689586131015 1689586131056 328907.650000 3463471.320000 -2.847723 12.680000
1689586131065 1689586131130 328907.040000 3463471.100000 -2.822634 12.720000
1689586131116 1689586131200 328906.680000 3463470.980000 -2.822634 12.780000
1689586131167 1689586131209 328906.320000 3463470.850000 -2.822634 12.780000
1689586131217 1689586131276 328905.100000 3463470.410000 -2.796890 12.840000
1689586131268 1689586131350 328904.500000 3463470.190000 -2.796890 12.900000
1689586131319 1689586131362 328904.010000 3463470.010000 -2.796890 12.920000
1689586131369 1689586131432 328903.280000 3463469.730000 -2.796890 12.980000
1689586131420 1689586131509 328902.670000 3463469.490000 -2.773983 13.080000
1689586131478 1689586131524 328901.940000 3463469.200000 -2.773983 13.060000
1689586131529 1689586131598 328901.330000 3463468.960000 -2.773983 13.140000
1689586131579 1689586131618 328900.720000 3463468.700000 -2.773983 13.220000
1689586131630 1689586131686 328899.990000 3463468.380000 -2.745185 13.260000
1689586131680 1689586131760 328899.380000 3463468.120000 -2.745185 13.300000
1689586131731 1689586131760 328898.760000 3463467.860000 -2.745185 13.360000
1689586131782 1689586131843 328898.150000 3463467.580000 -2.745185 13.440000
1689586131833 1689586131864 328897.660000 3463467.350000 -2.719877 13.460000
1689586131883 1689586131926 328897.300000 3463467.180000 -2.719877 13.520000
1689586131934 1689586132000 328896.560000 3463466.830000 -2.719877 13.520000
1689586131984 1689586132009 328895.940000 3463466.540000 -2.719877 13.560000
1689586132036 1689586132078 328895.210000 3463466.170000 -2.690425 13.620000
1689586132086 1689586132150 328894.600000 3463465.870000 -2.690425 13.640000
1689586132137 1689586132162 328893.980000 3463465.560000 -2.690425 13.700000
1689586132188 1689586132231 328893.490000 3463465.300000 -2.690425 13.760000
1689586132239 1689586132306 328892.640000 3463464.850000 -2.665336 13.800000
1689586132289 1689586132318 328892.030000 3463464.530000 -2.665336 13.840000
1689586132340 1689586132389 328891.420000 3463464.200000 -2.665336 13.900000
1689586132340 1689586132460 328891.420000 3463464.200000 -2.665336 13.900000
1689586132391 1689586132461 328890.810000 3463463.860000 -2.665336 13.920000
1689586132441 1689586132536 328890.200000 3463463.520000 -2.637629 13.940000
1689586132492 1689586132616 328889.590000 3463463.170000 -2.637629 14.000000
1689586132542 1689586132617 328888.860000 3463462.750000 -2.637629 13.980000
1689586132593 1689586132689 328888.260000 3463462.400000 -2.637629 14.000000
1689586132644 1689586132763 328887.640000 3463462.030000 -2.611231 14.080000
1689586132695 1689586132763 328887.160000 3463461.750000 -2.611231 14.100000
1689586132745 1689586132838 328886.920000 3463461.600000 -2.611231 14.160000
1689586132795 1689586132910 328886.190000 3463461.150000 -2.611231 14.200000
1689586132846 1689586132921 328885.460000 3463460.700000 -2.586796 14.260000
1689586132896 1689586133002 328884.850000 3463460.320000 -2.586796 14.300000
1689586132947 1689586133014 328884.120000 3463459.870000 -2.586796 14.340000
1689586132997 1689586133096 328883.520000 3463459.470000 -2.586796 14.360000
1689586133048 1689586133106 328882.910000 3463459.080000 -2.566507 14.420000
1689586133098 1689586133180 328882.310000 3463458.680000 -2.566507 14.420000
1689586133148 1689586133262 328881.590000 3463458.190000 -2.566507 14.440000
1689586133199 1689586133263 328880.990000 3463457.780000 -2.566507 14.500000
1689586133249 1689586133331 328880.400000 3463457.370000 -2.540981 14.520000
1689586133300 1689586133406 328879.910000 3463457.030000 -2.540981 14.580000
1689586133351 1689586133416 328879.680000 3463456.860000 -2.540981 14.640000
1689586133402 1689586133487 328878.490000 3463456.000000 -2.540981 14.660000
1689586133452 1689586133556 328878.020000 3463455.650000 -2.511311 14.680000
1689586133503 1689586133576 328877.310000 3463455.120000 -2.511311 14.780000
1689586133553 1689586133658 328876.720000 3463454.670000 -2.511311 14.680000
1689586133603 1689586133672 328876.490000 3463454.480000 -2.511311 14.800000
1689586133654 1689586133746 328875.790000 3463453.940000 -2.482295 14.820000
1689586133705 1689586133758 328875.440000 3463453.670000 -2.482295 14.820000
1689586133756 1689586133828 328874.630000 3463453.010000 -2.482295 14.900000
1689586133806 1689586133900 328874.630000 3463453.010000 -2.482295 14.880000
1689586133856 1689586133912 328873.360000 3463451.970000 -2.454369 14.920000
1689586133907 1689586133978 328872.790000 3463451.480000 -2.454369 15.000000
1689586133957 1689586134050 328872.100000 3463450.890000 -2.454369 14.940000
1689586134008 1689586134066 328871.530000 3463450.400000 -2.454369 15.000000
1689586134059 1689586134146 328871.420000 3463450.310000 -2.427971 15.080000
1689586134110 1689586134162 328870.400000 3463449.410000 -2.427971 15.060000
1689586134161 1689586134242 328869.950000 3463449.000000 -2.427971 15.120000
1689586134212 1689586134316 328869.160000 3463448.290000 -2.399610 15.120000
1689586134262 1689586134329 328868.610000 3463447.770000 -2.399610 15.120000
1689586134313 1689586134406 328868.270000 3463447.460000 -2.399610 15.160000
1689586134364 1689586134420 328867.620000 3463446.830000 -2.399610 15.160000
1689586134415 1689586134490 328867.070000 3463446.300000 -2.399610 15.200000
1689586134466 1689586134566 328866.630000 3463445.880000 -2.373211 15.240000
1689586134517 1689586134576 328866.090000 3463445.340000 -2.373211 15.220000
1689586134567 1689586134650 328865.550000 3463444.800000 -2.373211 15.220000
1689586134618 1689586134661 328865.000000 3463444.260000 -2.373211 15.260000
1689586134669 1689586134732 328864.360000 3463443.600000 -2.351831 15.240000
1689586134720 1689586134801 328863.930000 3463443.170000 -2.351831 15.280000
1689586134771 1689586134816 328863.290000 3463442.500000 -2.351831 15.280000
1689586134821 1689586134890 328862.860000 3463442.060000 -2.351831 15.240000
1689586134872 1689586134958 328862.230000 3463441.400000 -2.330669 15.260000
1689586134923 1689586134971 328861.700000 3463440.840000 -2.330669 15.240000
1689586134974 1689586135046 328861.080000 3463440.160000 -2.330669 15.220000
1689586135024 1689586135122 328860.560000 3463439.590000 -2.313434 15.240000
1689586135075 1689586135122 328860.040000 3463439.040000 -2.313434 15.240000
1689586135125 1689586135196 328859.630000 3463438.590000 -2.313434 15.220000
1689586135176 1689586135270 328859.110000 3463438.020000 -2.313434 15.260000
1689586135226 1689586135270 328858.390000 3463437.210000 -2.300126 15.280000
1689586135276 1689586135346 328857.980000 3463436.760000 -2.300126 15.320000
1689586135326 1689586135420 328857.380000 3463436.060000 -2.300126 15.280000
1689586135377 1689586135421 328856.860000 3463435.500000 -2.300126 15.280000
1689586135428 1689586135498 328856.560000 3463435.150000 -2.300126 15.280000
1689586135479 1689586135570 328855.750000 3463434.220000 -2.282018 15.260000
1689586135529 1689586135570 328855.240000 3463433.650000 -2.282018 15.280000
1689586135580 1689586135646 328854.750000 3463433.060000 -2.282018 15.280000
1689586135631 1689586135720 328854.340000 3463432.600000 -2.274600 15.280000
1689586135681 1689586135720 328853.740000 3463431.900000 -2.274600 15.320000
1689586135732 1689586135788 328853.440000 3463431.550000 -2.274600 15.280000
1689586135783 1689586135858 328853.140000 3463431.200000 -2.274600 15.300000
1689586135833 1689586135876 328852.440000 3463430.380000 -2.261947 15.300000
1689586135883 1689586135938 328851.840000 3463429.680000 -2.261947 15.280000
1689586135934 1689586136008 328851.340000 3463429.090000 -2.261947 15.300000
1689586135984 1689586136023 328850.840000 3463428.500000 -2.261947 15.300000
1689586136035 1689586136096 328850.450000 3463428.030000 -2.253002 15.320000
1689586136085 1689586136168 328849.840000 3463427.320000 -2.253002 15.380000
1689586136135 1689586136184 328849.350000 3463426.730000 -2.253002 15.320000
1689586136186 1689586136256 328848.760000 3463426.010000 -2.253002 15.360000
1689586136237 1689586136266 328848.260000 3463425.420000 -2.253002 15.360000
1689586136287 1689586136342 328847.760000 3463424.830000 -2.253002 15.360000
1689586136338 1689586136418 328847.160000 3463424.120000 -2.253002 15.360000
1689586136389 1689586136426 328846.670000 3463423.530000 -2.253002 15.340000
1689586136439 1689586136508 328846.270000 3463423.060000 -2.251911 15.360000
1689586136489 1689586136516 328845.680000 3463422.350000 -2.251911 15.400000
1689586136539 1689586136587 328845.280000 3463421.870000 -2.251911 15.360000
1689586136590 1689586136658 328845.090000 3463421.630000 -2.251911 15.380000
1689586136641 1689586136674 328844.390000 3463420.800000 -2.252129 15.380000
1689586136692 1689586136748 328843.790000 3463420.090000 -2.252129 15.380000
1689586136742 1689586136818 328843.300000 3463419.490000 -2.252129 15.420000
1689586136793 1689586136831 328842.900000 3463419.010000 -2.252129 15.360000
1689586136844 1689586136905 328842.300000 3463418.300000 -2.247111 15.360000
1689586136894 1689586136922 328841.800000 3463417.710000 -2.247111 15.400000
1689586136945 1689586136993 328841.310000 3463417.120000 -2.247111 15.340000
1689586136996 1689586137066 328840.810000 3463416.520000 -2.247111 15.440000
1689586137046 1689586137073 328840.210000 3463415.810000 -2.248420 15.380000
1689586137096 1689586137146 328839.720000 3463415.220000 -2.248420 15.380000
1689586137147 1689586137228 328839.210000 3463414.630000 -2.248420 15.440000
1689586137198 1689586137228 328838.920000 3463414.270000 -2.248420 15.440000
1689586137249 1689586137296 328838.120000 3463413.310000 -2.258238 15.420000
1689586137299 1689586137370 328837.620000 3463412.720000 -2.258238 15.460000
1689586137350 1689586137381 328837.120000 3463412.130000 -2.258238 15.380000
1689586137401 1689586137458 328836.630000 3463411.530000 -2.258238 15.380000
1689586137452 1689586137476 328836.330000 3463411.180000 -2.253656 15.380000
1689586137502 1689586137548 328835.820000 3463410.590000 -2.253656 15.340000
1689586137553 1689586137618 328835.330000 3463409.990000 -2.253656 15.340000
1689586137604 1689586137639 328834.720000 3463409.280000 -2.253656 15.340000
1689586137604 1689586137708 328834.720000 3463409.280000 -2.253656 15.340000
1689586137704 1689586137723 328833.720000 3463408.100000 -2.254311 15.420000
1689586137755 1689586137802 328833.330000 3463407.620000 -2.254311 15.420000
1689586137805 1689586137873 328832.830000 3463407.020000 -2.254311 15.420000
1689586137856 1689586137889 328832.230000 3463406.310000 -2.252784 15.420000
1689586137907 1689586137956 328832.030000 3463406.080000 -2.252784 15.360000
1689586137957 1689586138032 328831.130000 3463405.010000 -2.252784 15.360000
1689586137957 1689586138032 328831.130000 3463405.010000 -2.252784 15.360000
1689586138007 1689586138106 328830.640000 3463404.420000 -2.252784 15.300000
1689586138057 1689586138186 328830.030000 3463403.710000 -2.247548 15.300000
1689586138109 1689586138186 328829.640000 3463403.240000 -2.247548 15.340000
1689586138159 1689586138260 328829.140000 3463402.650000 -2.247548 15.340000
1689586138210 1689586138273 328828.550000 3463401.940000 -2.249729 15.360000
1689586138260 1689586138342 328828.050000 3463401.350000 -2.249729 15.360000
1689586138311 1689586138416 328827.750000 3463400.990000 -2.249729 15.360000
1689586138361 1689586138427 328827.260000 3463400.400000 -2.249729 15.360000
1689586138411 1689586138503 328826.760000 3463399.790000 -2.249729 15.320000
1689586138463 1689586138578 328826.180000 3463399.090000 -2.246239 15.300000
1689586138513 1689586138586 328825.980000 3463398.850000 -2.246239 15.300000
1689586138563 1689586138658 328825.300000 3463398.020000 -2.246239 15.280000
1689586138614 1689586138732 328824.710000 3463397.300000 -2.246239 15.280000
1689586138664 1689586138732 328824.320000 3463396.830000 -2.245366 15.280000
1689586138714 1689586138806 328823.640000 3463396.000000 -2.245366 15.280000
1689586138765 1689586138880 328823.250000 3463395.520000 -2.245366 15.280000
1689586138816 1689586138881 328822.670000 3463394.790000 -2.237512 15.280000
1689586138866 1689586138960 328822.200000 3463394.200000 -2.237512 15.280000
1689586138918 1689586138976 328822.000000 3463393.960000 -2.237512 15.280000
1689586138968 1689586139048 328821.140000 3463392.880000 -2.237512 15.240000
1689586139019 1689586139120 328820.650000 3463392.290000 -2.230094 15.240000
1689586139070 1689586139132 328820.180000 3463391.680000 -2.230094 15.240000
1689586139120 1689586139206 328819.710000 3463391.080000 -2.230094 15.240000
1689586139171 1689586139286 328819.710000 3463391.080000 -2.230094 15.240000
1689586139222 1689586139286 328818.950000 3463390.120000 -2.230094 15.220000
1689586139272 1689586139357 328818.480000 3463389.510000 -2.224422 15.220000
1689586139323 1689586139430 328818.200000 3463389.140000 -2.224422 15.220000
1689586139373 1689586139430 328817.460000 3463388.170000 -2.224422 15.200000
1689586139423 1689586139506 328816.990000 3463387.560000 -2.211987 15.220000
1689586139474 1689586139580 328816.540000 3463386.950000 -2.211987 15.220000
1689586139524 1689586139591 328816.100000 3463386.330000 -2.211987 15.180000
1689586139575 1689586139666 328815.550000 3463385.600000 -2.211987 15.200000
1689586139625 1689586139688 328815.100000 3463384.970000 -2.192570 15.200000
1689586139676 1689586139758 328814.840000 3463384.600000 -2.192570 15.200000
1689586139726 1689586139832 328814.310000 3463383.850000 -2.192570 15.200000
1689586139777 1689586139841 328813.870000 3463383.230000 -2.192570 15.180000
1689586139828 1689586139916 328813.270000 3463382.350000 -2.171844 15.180000
1689586139878 1689586139928 328812.840000 3463381.730000 -2.171844 15.160000
1689586139929 1689586140002 328812.590000 3463381.340000 -2.171844 15.120000
1689586139979 1689586140071 328812.000000 3463380.450000 -2.171844 15.120000
1689586140030 1689586140090 328811.590000 3463379.820000 -2.152427 15.120000
1689586140080 1689586140163 328811.430000 3463379.560000 -2.152427 15.100000
1689586140131 1689586140236 328811.010000 3463378.920000 -2.152427 15.100000
1689586140182 1689586140236 328810.610000 3463378.280000 -2.152427 15.040000
1689586140232 1689586140310 328810.060000 3463377.370000 -2.123629 15.040000
1689586140283 1689586140386 328809.670000 3463376.730000 -2.123629 15.020000
1689586140333 1689586140386 328809.280000 3463376.080000 -2.123629 14.920000
1689586140384 1689586140461 328808.900000 3463375.440000 -2.123629 14.900000
1689586140434 1689586140536 328808.530000 3463374.780000 -2.100722 14.880000
1689586140484 1689586140536 328808.090000 3463374.000000 -2.100722 14.760000
1689586140535 1689586140610 328807.860000 3463373.610000 -2.100722 14.880000
1689586140585 1689586140688 328807.360000 3463372.700000 -2.100722 14.740000
1689586140635 1689586140688 328807.010000 3463372.040000 -2.074106 14.780000
1689586140685 1689586140763 328806.730000 3463371.520000 -2.074106 14.740000
1689586140736 1689586140840 328806.390000 3463370.860000 -2.074106 14.680000
1689586140787 1689586140841 328806.110000 3463370.350000 -2.074106 14.620000
1689586140837 1689586140916 328805.790000 3463369.690000 -2.046399 14.620000
1689586140888 1689586140931 328805.520000 3463369.170000 -2.046399 14.540000
1689586140938 1689586141006 328805.140000 3463368.380000 -2.046399 14.520000
1689586140989 1689586141080 328804.750000 3463367.590000 -2.046399 14.520000
1689586141040 1689586141091 328804.570000 3463367.190000 -2.046399 14.500000
1689586141091 1689586141166 328804.200000 3463366.400000 -2.019564 14.500000
1689586141141 1689586141242 328803.780000 3463365.470000 -2.019564 14.500000
1689586141192 1689586141243 328803.490000 3463364.810000 -2.019564 14.500000
1689586141242 1689586141313 328803.310000 3463364.410000 -1.988585 14.480000
1689586141293 1689586141381 328802.920000 3463363.470000 -1.988585 14.480000
1689586141343 1689586141400 328802.690000 3463362.940000 -1.988585 14.420000
1689586141394 1689586141470 328802.310000 3463361.990000 -1.988585 14.420000
1689586141445 1689586141484 328802.050000 3463361.320000 -1.956950 14.400000
1689586141495 1689586141556 328801.890000 3463360.910000 -1.956950 14.380000
1689586141546 1689586141630 328801.890000 3463360.910000 -1.956950 14.380000
1689586141596 1689586141639 328801.260000 3463359.160000 -1.956950 14.380000
1689586141647 1689586141710 328801.010000 3463358.480000 -1.919644 14.340000
1689586141698 1689586141782 328800.780000 3463357.790000 -1.919644 14.380000
1689586141749 1689586141796 328800.600000 3463357.250000 -1.919644 14.340000
1689586141799 1689586141870 328800.470000 3463356.830000 -1.919644 14.340000
1689586141850 1689586141889 328800.250000 3463356.150000 -1.890192 14.360000
1689586141900 1689586141960 328799.990000 3463355.320000 -1.890192 14.360000
1689586141950 1689586142036 328799.780000 3463354.640000 -1.890192 14.360000
1689586142000 1689586142046 328799.590000 3463353.940000 -1.890192 14.360000
1689586142050 1689586142126 328799.350000 3463353.120000 -1.855067 14.340000
1689586142101 1689586142135 328799.160000 3463352.420000 -1.855067 14.340000
1689586142152 1689586142212 328798.970000 3463351.720000 -1.855067 14.340000
1689586142202 1689586142288 328798.800000 3463351.030000 -1.855067 14.320000
1689586142253 1689586142298 328798.590000 3463350.190000 -1.824742 14.320000
1689586142303 1689586142372 328798.480000 3463349.770000 -1.824742 14.320000
1689586142353 1689586142384 328798.250000 3463348.790000 -1.824742 14.320000
1689586142404 1689586142451 328798.100000 3463348.090000 -1.824742 14.300000
1689586142456 1689586142521 328797.940000 3463347.390000 -1.798562 14.340000
1689586142506 1689586142539 328797.850000 3463346.970000 -1.798562 14.260000
1689586142556 1689586142608 328797.700000 3463346.270000 -1.798562 14.300000
1689586142606 1689586142678 328797.560000 3463345.560000 -1.798562 14.300000
1689586142656 1689586142693 328797.400000 3463344.720000 -1.768673 14.320000
1689586142707 1689586142833 328797.300000 3463344.160000 -1.768673 14.340000
1689586142758 1689586142833 328797.140000 3463343.300000 -1.768673 14.320000
1689586142809 1689586142850 328797.020000 3463342.600000 -1.768673 14.280000
1689586142860 1689586142920 328796.910000 3463341.890000 -1.740093 14.260000
1689586142911 1689586143010 328796.780000 3463341.040000 -1.740093 14.260000
1689586142961 1689586143010 328796.680000 3463340.330000 -1.740093 14.260000
1689586143012 1689586143086 328796.590000 3463339.620000 -1.740093 14.260000
1689586143062 1689586143106 328796.530000 3463339.190000 -1.709986 14.280000
1689586143112 1689586143180 328796.390000 3463338.050000 -1.709986 14.320000
1689586143162 1689586143194 328796.320000 3463337.490000 -1.709986 14.320000
1689586143213 1689586143272 328796.280000 3463337.050000 -1.709986 14.280000
1689586143263 1689586143358 328796.170000 3463336.050000 -1.680970 14.320000
1689586143313 1689586143358 328796.120000 3463335.480000 -1.680970 14.280000
1689586143364 1689586143475 328796.070000 3463334.910000 -1.680970 14.280000
1689586143415 1689586143475 328796.010000 3463334.200000 -1.680970 14.280000
1689586143465 1689586143496 328795.960000 3463333.480000 -1.656317 14.280000
1689586143515 1689586143580 328795.890000 3463332.480000 -1.656317 14.280000
1689586143566 1689586143588 328795.850000 3463331.760000 -1.656317 14.280000
1689586143617 1689586143660 328795.820000 3463331.050000 -1.656317 14.260000
