pub_time(ms) sub_time(ms) utmX(m) utmY(m) heading(rad) velocity(m/s)
1689583975812 1689583975899 328985.110000 3463454.880000 2.374520 3.420000
1689583975864 1689583975969 328984.980000 3463455.010000 2.386083 3.460000
1689583975914 1689583975984 328984.820000 3463455.160000 2.386083 3.500000
1689583975964 1689583976059 328984.680000 3463455.280000 2.386083 3.560000
1689583976016 1689583976074 328984.530000 3463455.430000 2.386083 3.600000
1689583976066 1689583976152 328984.470000 3463455.470000 2.392846 3.620000
1689583976116 1689583976233 328984.240000 3463455.670000 2.392846 3.680000
1689583976167 1689583976233 328984.160000 3463455.750000 2.392846 3.700000
1689583976218 1689583976307 328984.050000 3463455.840000 2.392846 3.780000
1689583976269 1689583976383 328983.880000 3463456.000000 2.405282 3.800000
1689583976319 1689583976383 328983.730000 3463456.130000 2.405282 3.820000
1689583976370 1689583976463 328983.640000 3463456.210000 2.405282 3.860000
1689583976420 1689583976474 328983.370000 3463456.440000 2.405282 3.900000
1689583976471 1689583976544 328983.230000 3463456.580000 2.415536 3.940000
1689583976521 1689583976617 328983.070000 3463456.700000 2.415536 3.980000
1689583976572 1689583976628 328982.950000 3463456.820000 2.415536 4.020000
1689583976623 1689583976704 328982.760000 3463456.970000 2.415536 4.040000
1689583976673 1689583976779 328982.570000 3463457.130000 2.430589 4.080000
1689583976724 1689583976786 328982.470000 3463457.210000 2.430589 4.120000
1689583976774 1689583976853 328982.310000 3463457.340000 2.430589 4.140000
1689583976824 1689583976933 328982.110000 3463457.490000 2.430589 4.180000
1689583976875 1689583976945 328981.940000 3463457.630000 2.438443 4.200000
1689583976926 1689583977011 328981.770000 3463457.770000 2.438443 4.240000
1689583976977 1689583977027 328981.580000 3463457.920000 2.438443 4.280000
1689583977028 1689583977096 328981.400000 3463458.060000 2.430153 4.300000
1689583977078 1689583977169 328981.230000 3463458.200000 2.430153 4.340000
1689583977129 1689583977184 328981.160000 3463458.250000 2.430153 4.380000
1689583977180 1689583977254 328981.020000 3463458.360000 2.430153 4.400000
1689583977230 1689583977335 328980.730000 3463458.580000 2.430153 4.420000
1689583977281 1689583977347 328980.560000 3463458.720000 2.457860 4.460000
1689583977332 1689583977417 328980.380000 3463458.850000 2.457860 4.520000
1689583977382 1689583977432 328980.160000 3463459.020000 2.457860 4.540000
1689583977433 1689583977505 328979.980000 3463459.160000 2.477931 4.560000
1689583977483 1689583977583 328979.800000 3463459.310000 2.477931 4.580000
1689583977534 1689583977583 328979.570000 3463459.470000 2.477931 4.540000
1689583977586 1689583977661 328979.380000 3463459.600000 2.477931 4.600000
1689583977636 1689583977737 328979.200000 3463459.750000 2.486222 4.580000
1689583977686 1689583977737 328979.200000 3463459.750000 2.486222 4.620000
1689583977737 1689583977811 328978.930000 3463459.940000 2.486222 4.620000
1689583977787 1689583977887 328978.740000 3463460.080000 2.486222 4.620000
1689583977838 1689583977887 328978.560000 3463460.210000 2.486222 4.620000
1689583977889 1689583977958 328978.330000 3463460.370000 2.499530 4.600000
1689583977940 1689583978028 328978.110000 3463460.540000 2.499530 4.620000
1689583977990 1689583978049 328977.880000 3463460.700000 2.499530 4.640000
1689583978040 1689583978111 328977.690000 3463460.840000 2.506729 4.620000
1689583978091 1689583978185 328977.540000 3463460.940000 2.506729 4.620000
1689583978142 1689583978185 328977.430000 3463461.020000 2.506729 4.640000
1689583978193 1689583978259 328977.190000 3463461.190000 2.506729 4.640000
1689583978243 1689583978333 328977.040000 3463461.290000 2.506729 4.640000
1689583978294 1689583978345 328976.770000 3463461.470000 2.519165 4.640000
1689583978344 1689583978409 328976.530000 3463461.630000 2.519165 4.640000
1689583978395 1689583978483 328976.340000 3463461.770000 2.519165 4.640000
1689583978446 1689583978494 328976.110000 3463461.930000 2.527891 4.640000
1689583978497 1689583978561 328975.910000 3463462.060000 2.527891 4.640000
1689583978548 1689583978637 328975.910000 3463462.060000 2.527891 4.640000
1689583978598 1689583978637 328975.640000 3463462.250000 2.527891 4.640000
1689583978648 1689583978711 328975.400000 3463462.390000 2.539890 4.640000
1689583978699 1689583978785 328975.210000 3463462.530000 2.539890 4.640000
1689583978750 1689583978785 328975.140000 3463462.580000 2.539890 4.640000
1689583978799 1689583978861 328974.870000 3463462.760000 2.539890 4.640000
1689583978851 1689583978947 328974.550000 3463462.960000 2.548181 4.640000
1689583978901 1689583978947 328974.430000 3463463.040000 2.548181 4.640000
1689583978952 1689583979019 328974.280000 3463463.140000 2.548181 4.640000
1689583979002 1689583979032 328973.960000 3463463.350000 2.548181 4.640000
1689583979053 1689583979107 328973.740000 3463463.510000 2.561707 4.640000
1689583979104 1689583979176 328973.540000 3463463.630000 2.561707 4.640000
1689583979155 1689583979191 328973.490000 3463463.660000 2.561707 4.660000
1689583979206 1689583979265 328973.220000 3463463.830000 2.561707 4.660000
1689583979258 1689583979335 328972.970000 3463463.990000 2.569125 4.660000
1689583979308 1689583979335 328972.780000 3463464.110000 2.569125 4.660000
1689583979358 1689583979404 328972.580000 3463464.240000 2.569125 4.660000
1689583979409 1689583979479 328972.340000 3463464.380000 2.569125 4.660000
1689583979459 1689583979486 328972.260000 3463464.430000 2.578506 4.660000
1689583979510 1689583979552 328972.020000 3463464.580000 2.578506 4.660000
1689583979560 1689583979621 328971.820000 3463464.700000 2.578506 4.660000
1689583979611 1689583979644 328971.580000 3463464.850000 2.578506 4.660000
1689583979662 1689583979717 328971.580000 3463464.850000 2.578506 4.660000
1689583979712 1689583979793 328971.260000 3463465.050000 2.589196 4.660000
1689583979762 1689583979793 328970.940000 3463465.240000 2.589196 4.660000
1689583979814 1689583979867 328970.770000 3463465.330000 2.589196 4.660000
1689583979864 1689583979939 328970.520000 3463465.480000 2.599232 4.660000
1689583979914 1689583979939 328970.270000 3463465.620000 2.599232 4.660000
1689583979965 1689583980009 328970.110000 3463465.710000 2.599232 4.660000
1689583980015 1689583980083 328969.910000 3463465.830000 2.599232 4.680000
1689583980065 1689583980094 328969.750000 3463465.920000 2.609922 4.680000
1689583980117 1689583980161 328969.540000 3463466.040000 2.609922 4.700000
1689583980168 1689583980231 328969.280000 3463466.180000 2.609922 4.700000
1689583980219 1689583980243 328969.120000 3463466.270000 2.609922 4.700000
1689583980269 1689583980317 328968.910000 3463466.380000 2.622575 4.700000
1689583980269 1689583980401 328968.910000 3463466.380000 2.622575 4.700000
1689583980321 1689583980401 328968.700000 3463466.500000 2.622575 4.700000
1689583980371 1689583980481 328968.410000 3463466.660000 2.622575 4.720000
1689583980421 1689583980491 328968.200000 3463466.770000 2.622575 4.720000
1689583980471 1689583980561 328968.030000 3463466.860000 2.635011 4.720000
1689583980522 1689583980635 328967.860000 3463466.940000 2.635011 4.740000
1689583980574 1689583980649 328967.600000 3463467.080000 2.635011 4.760000
1689583980624 1689583980723 328967.390000 3463467.190000 2.635011 4.780000
1689583980674 1689583980741 328967.170000 3463467.300000 2.646574 4.800000
1689583980725 1689583980809 328966.910000 3463467.430000 2.646574 4.800000
1689583980776 1689583980876 328966.700000 3463467.540000 2.646574 4.800000
1689583980826 1689583980892 328966.430000 3463467.670000 2.659882 4.840000
1689583980877 1689583980962 328966.220000 3463467.780000 2.659882 4.860000
1689583980928 1689583981037 328966.040000 3463467.870000 2.659882 4.880000
1689583980979 1689583981051 328965.860000 3463467.950000 2.659882 4.880000
1689583981029 1689583981121 328965.720000 3463468.020000 2.659882 4.920000
1689583981079 1689583981195 328965.370000 3463468.190000 2.672317 4.920000
1689583981130 1689583981195 328965.140000 3463468.310000 2.672317 4.920000
1689583981180 1689583981265 328964.860000 3463468.430000 2.672317 4.960000
1689583981231 1689583981331 328964.770000 3463468.470000 2.672317 4.960000
1689583981281 1689583981346 328964.410000 3463468.640000 2.685844 4.980000
1689583981331 1689583981421 328964.180000 3463468.740000 2.685844 4.980000
1689583981382 1689583981495 328964.090000 3463468.790000 2.685844 4.980000
1689583981432 1689583981495 328963.770000 3463468.930000 2.685844 4.980000
1689583981483 1689583981576 328963.540000 3463469.030000 2.699806 4.980000
1689583981533 1689583981592 328963.310000 3463469.130000 2.699806 4.980000
1689583981583 1689583981663 328963.030000 3463469.260000 2.699806 5.000000
1689583981634 1689583981737 328962.900000 3463469.320000 2.699806 5.000000
1689583981685 1689583981753 328962.660000 3463469.420000 2.712896 5.000000
1689583981736 1689583981818 328962.440000 3463469.520000 2.712896 4.980000
1689583981786 1689583981886 328962.070000 3463469.670000 2.712896 4.980000
1689583981837 1689583981907 328961.830000 3463469.780000 2.724241 4.980000
1689583981889 1689583981979 328961.740000 3463469.810000 2.724241 4.980000
1689583981938 1689583981999 328961.460000 3463469.930000 2.724241 4.980000
1689583981989 1689583982065 328961.280000 3463470.010000 2.724241 4.980000
1689583982039 1689583982137 328960.950000 3463470.140000 2.736022 4.980000
1689583982090 1689583982146 328960.720000 3463470.240000 2.736022 4.940000
1689583982140 1689583982221 328960.450000 3463470.340000 2.736022 4.940000
1689583982191 1689583982294 328960.260000 3463470.420000 2.736022 4.940000
1689583982241 1689583982294 328960.030000 3463470.520000 2.749766 4.920000
1689583982291 1689583982369 328959.940000 3463470.550000 2.749766 4.920000
1689583982342 1689583982439 328959.660000 3463470.660000 2.749766 4.880000
1689583982393 1689583982454 328959.390000 3463470.760000 2.749766 4.880000
1689583982444 1689583982533 328959.160000 3463470.850000 2.749766 4.880000
1689583982494 1689583982544 328958.890000 3463470.960000 2.760020 4.880000
1689583982545 1689583982613 328958.610000 3463471.060000 2.760020 4.880000
1689583982595 1689583982688 328958.470000 3463471.120000 2.760020 4.880000
1689583982645 1689583982701 328958.100000 3463471.250000 2.773110 4.900000
1689583982696 1689583982766 328957.870000 3463471.340000 2.773110 4.900000
1689583982746 1689583982841 328957.680000 3463471.410000 2.773110 4.920000
1689583982797 1689583982848 328957.500000 3463471.470000 2.773110 4.920000
1689583982848 1689583982921 328957.260000 3463471.550000 2.786200 4.960000
1689583982899 1689583982991 328956.980000 3463471.650000 2.786200 4.980000
1689583982949 1689583983009 328956.790000 3463471.720000 2.786200 4.980000
1689583982999 1689583983076 328956.540000 3463471.810000 2.786200 4.980000
1689583983050 1689583983155 328956.260000 3463471.900000 2.797763 5.020000
1689583983100 1689583983155 328956.020000 3463471.990000 2.797763 5.020000
1689583983151 1689583983231 328955.870000 3463472.040000 2.797763 5.060000
1689583983202 1689583983244 328955.430000 3463472.180000 2.797763 5.060000
1689583983252 1689583983317 328955.340000 3463472.210000 2.808453 5.060000
1689583983303 1689583983401 328955.150000 3463472.270000 2.808453 5.060000
1689583983353 1689583983424 328954.800000 3463472.390000 2.808453 5.080000
1689583983404 1689583983494 328954.610000 3463472.450000 2.808453 5.100000
1689583983454 1689583983509 328954.260000 3463472.550000 2.820016 5.120000
1689583983504 1689583983576 328954.010000 3463472.630000 2.820016 5.120000
1689583983556 1689583983651 328953.760000 3463472.700000 2.820016 5.120000
1689583983606 1689583983651 328953.570000 3463472.770000 2.820016 5.140000
1689583983656 1689583983721 328953.220000 3463472.880000 2.832451 5.140000
1689583983707 1689583983791 328953.020000 3463472.940000 2.832451 5.140000
1689583983757 1689583983804 328952.870000 3463472.980000 2.832451 5.160000
1689583983808 1689583983871 328952.560000 3463473.070000 2.832451 5.180000
1689583983859 1689583983945 328952.260000 3463473.150000 2.845759 5.180000
1689583983909 1689583983957 328952.010000 3463473.230000 2.845759 5.180000
1689583983961 1689583984026 328951.800000 3463473.290000 2.845759 5.180000
1689583984011 1689583984098 328951.450000 3463473.380000 2.845759 5.180000
1689583984061 1689583984111 328951.200000 3463473.460000 2.855359 5.160000
1689583984114 1689583984193 328950.950000 3463473.520000 2.855359 5.160000
1689583984162 1689583984205 328950.750000 3463473.570000 2.855359 5.160000
1689583984213 1689583984269 328950.540000 3463473.620000 2.855359 5.160000
1689583984264 1689583984343 328950.140000 3463473.730000 2.871721 5.160000
1689583984314 1689583984352 328950.040000 3463473.750000 2.871721 5.140000
1689583984365 1689583984429 328949.740000 3463473.830000 2.871721 5.120000
1689583984416 1689583984503 328949.440000 3463473.910000 2.871721 5.120000
1689583984467 1689583984503 328949.290000 3463473.940000 2.884593 5.060000
1689583984517 1689583984581 328949.000000 3463474.010000 2.884593 5.060000
1689583984568 1689583984663 328948.740000 3463474.070000 2.884593 5.060000
1689583984619 1689583984663 328948.450000 3463474.140000 2.884593 5.060000
1689583984669 1689583984737 328948.150000 3463474.200000 2.895938 5.040000
1689583984720 1689583984749 328948.000000 3463474.240000 2.895938 5.000000
1689583984770 1689583984823 328947.810000 3463474.290000 2.895938 4.980000
1689583984820 1689583984895 328947.470000 3463474.360000 2.895938 4.960000
1689583984870 1689583984904 328947.220000 3463474.420000 2.910118 4.960000
1689583984920 1689583984975 328947.080000 3463474.440000 2.910118 4.920000
1689583984971 1689583985041 328946.690000 3463474.530000 2.910118 4.880000
1689583985023 1689583985053 328946.450000 3463474.580000 2.910118 4.880000
1689583985072 1689583985123 328946.250000 3463474.620000 2.919063 4.860000
1689583985123 1689583985197 328945.920000 3463474.680000 2.919063 4.840000
1689583985174 1689583985211 328945.780000 3463474.710000 2.919063 4.800000
1689583985224 1689583985281 328945.450000 3463474.770000 2.936298 4.780000
1689583985275 1689583985355 328945.210000 3463474.820000 2.936298 4.760000
1689583985326 1689583985355 328945.070000 3463474.840000 2.936298 4.760000
1689583985377 1689583985427 328944.880000 3463474.880000 2.936298 4.720000
1689583985428 1689583985505 328944.590000 3463474.930000 2.936298 4.720000
1689583985478 1689583985521 328944.370000 3463474.980000 2.946552 4.680000
1689583985529 1689583985594 328944.090000 3463475.020000 2.946552 4.660000
1689583985580 1689583985609 328943.810000 3463475.070000 2.946552 4.640000
1689583985630 1689583985683 328943.630000 3463475.100000 2.946552 4.640000
1689583985681 1689583985761 328943.300000 3463475.160000 2.955933 4.640000
1689583985732 1689583985761 328943.070000 3463475.200000 2.955933 4.640000
1689583985782 1689583985843 328942.940000 3463475.220000 2.955933 4.600000
1689583985832 1689583985851 328942.710000 3463475.260000 2.955933 4.580000
1689583985883 1689583985927 328942.530000 3463475.280000 2.972296 4.540000
1689583985933 1689583985999 328942.260000 3463475.320000 2.972296 4.540000
1689583985984 1689583986014 328942.030000 3463475.360000 2.972296 4.540000
1689583986035 1689583986089 328941.760000 3463475.390000 2.978623 4.540000
1689583986085 1689583986105 328941.670000 3463475.410000 2.978623 4.500000
1689583986137 1689583986173 328941.270000 3463475.470000 2.978623 4.500000
1689583986187 1689583986245 328941.040000 3463475.500000 2.978623 4.500000
1689583986238 1689583986256 328940.810000 3463475.520000 2.989531 4.500000
1689583986238 1689583986329 328940.810000 3463475.520000 2.989531 4.500000
1689583986290 1689583986409 328940.730000 3463475.530000 2.989531 4.480000
1689583986340 1689583986419 328940.450000 3463475.570000 2.989531 4.480000
1689583986392 1689583986495 328940.190000 3463475.600000 2.989531 4.480000
1689583986442 1689583986506 328940.010000 3463475.620000 2.989531 4.480000
1689583986492 1689583986577 328939.740000 3463475.660000 3.006766 4.480000
1689583986542 1689583986653 328939.460000 3463475.690000 3.006766 4.480000
1689583986592 1689583986662 328939.250000 3463475.710000 3.006766 4.460000
1689583986643 1689583986731 328939.020000 3463475.740000 3.017456 4.440000
1689583986694 1689583986805 328938.750000 3463475.770000 3.017456 4.440000
1689583986744 1689583986814 328938.530000 3463475.790000 3.017456 4.440000
1689583986796 1689583986884 328938.350000 3463475.810000 3.017456 4.440000
1689583986846 1689583986954 328938.170000 3463475.820000 3.028801 4.420000
1689583986896 1689583986969 328938.040000 3463475.830000 3.028801 4.420000
1689583986946 1689583987041 328937.690000 3463475.860000 3.028801 4.400000
1689583986998 1689583987056 328937.470000 3463475.890000 3.028801 4.400000
1689583987048 1689583987131 328937.250000 3463475.900000 3.039927 4.380000
1689583987098 1689583987201 328937.020000 3463475.920000 3.039927 4.380000
1689583987148 1689583987224 328936.760000 3463475.940000 3.039927 4.360000
1689583987199 1689583987297 328936.540000 3463475.960000 3.039927 4.360000
1689583987250 1689583987314 328936.500000 3463475.960000 3.039927 4.360000
1689583987301 1689583987389 328936.280000 3463475.970000 3.051054 4.360000
1689583987351 1689583987463 328935.930000 3463476.000000 3.051054 4.360000
1689583987401 1689583987463 328935.710000 3463476.010000 3.051054 4.360000
1689583987451 1689583987537 328935.490000 3463476.020000 3.063271 4.340000
1689583987502 1689583987613 328935.220000 3463476.040000 3.063271 4.340000
1689583987552 1689583987613 328935.000000 3463476.050000 3.063271 4.320000
1689583987603 1689583987685 328934.830000 3463476.060000 3.063271 4.320000
1689583987654 1689583987757 328934.570000 3463476.080000 3.073743 4.320000
1689583987705 1689583987771 328934.310000 3463476.090000 3.073743 4.320000
1689583987755 1689583987841 328934.180000 3463476.090000 3.073743 4.300000
1689583987806 1689583987919 328933.960000 3463476.100000 3.073743 4.300000
1689583987856 1689583987919 328933.700000 3463476.110000 3.084869 4.300000
1689583987906 1689583987999 328933.530000 3463476.120000 3.084869 4.300000
1689583987957 1689583988009 328933.260000 3463476.130000 3.084869 4.300000
1689583988008 1689583988076 328933.000000 3463476.140000 3.084869 4.320000
1689583988058 1689583988151 328932.830000 3463476.140000 3.093814 4.360000
1689583988108 1689583988159 328932.610000 3463476.140000 3.093814 4.360000
1689583988159 1689583988237 328932.430000 3463476.150000 3.093814 4.360000
1689583988212 1689583988311 328932.210000 3463476.150000 3.093814 4.360000
1689583988262 1689583988321 328931.990000 3463476.150000 3.107341 4.380000
1689583988312 1689583988393 328931.850000 3463476.150000 3.107341 4.400000
1689583988362 1689583988465 328931.540000 3463476.160000 3.107341 4.400000
1689583988412 1689583988465 328931.230000 3463476.170000 3.107341 4.420000
1689583988463 1689583988531 328931.000000 3463476.170000 3.116504 4.420000
1689583988514 1689583988598 328930.780000 3463476.160000 3.116504 4.420000
1689583988564 1689583988611 328930.550000 3463476.170000 3.116504 4.460000
1689583988615 1689583988685 328930.320000 3463476.160000 3.116504 4.480000
1689583988665 1689583988754 328930.050000 3463476.160000 3.129375 4.460000
1689583988716 1689583988769 328929.830000 3463476.150000 3.129375 4.480000
1689583988767 1689583988841 328929.690000 3463476.150000 3.129375 4.480000
1689583988818 1689583988919 328929.460000 3463476.150000 3.129375 4.480000
1689583988868 1689583988919 328929.200000 3463476.140000 -3.137447 4.480000
1689583988918 1689583988993 328928.970000 3463476.140000 -3.137447 4.480000
1689583988969 1689583989065 328928.840000 3463476.130000 -3.137447 4.480000
1689583989019 1689583989065 328928.510000 3463476.120000 -3.137447 4.460000
1689583989070 1689583989134 328928.240000 3463476.100000 -3.128285 4.460000
1689583989119 1689583989211 328928.020000 3463476.100000 -3.128285 4.480000
1689583989170 1689583989226 328927.800000 3463476.090000 -3.128285 4.460000
1689583989220 1689583989301 328927.520000 3463476.070000 -3.118467 4.460000
1689583989271 1689583989321 328927.480000 3463476.070000 -3.118467 4.460000
1689583989322 1689583989391 328927.250000 3463476.060000 -3.118467 4.420000
1689583989373 1689583989471 328926.990000 3463476.050000 -3.118467 4.400000
1689583989423 1689583989471 328926.720000 3463476.030000 -3.118467 4.380000
1689583989475 1689583989545 328926.550000 3463476.020000 -3.102105 4.380000
1689583989524 1689583989619 328926.280000 3463476.000000 -3.102105 4.360000
1689583989575 1689583989619 328926.010000 3463475.980000 -3.102105 4.360000
1689583989626 1689583989693 328925.760000 3463475.970000 -3.088578 4.360000
1689583989677 1689583989763 328925.540000 3463475.950000 -3.088578 4.360000
1689583989727 1689583989776 328925.320000 3463475.930000 -3.088578 4.340000
1689583989779 1689583989853 328925.150000 3463475.910000 -3.088578 4.320000
1689583989829 1689583989863 328924.980000 3463475.900000 -3.088578 4.320000
1689583989880 1689583989933 328924.760000 3463475.880000 -3.078324 4.320000
1689583989931 1689583990009 328924.500000 3463475.850000 -3.078324 4.300000
1689583989981 1689583990018 328924.280000 3463475.830000 -3.078324 4.280000
1689583990031 1689583990086 328924.060000 3463475.810000 -3.078324 4.300000
1689583990081 1689583990161 328923.800000 3463475.780000 -3.064580 4.300000
1689583990132 1689583990169 328923.590000 3463475.760000 -3.064580 4.300000
1689583990183 1689583990251 328923.420000 3463475.740000 -3.064580 4.280000
1689583990234 1689583990269 328923.160000 3463475.710000 -3.050399 4.300000
1689583990284 1689583990337 328922.940000 3463475.680000 -3.050399 4.260000
1689583990335 1689583990413 328922.720000 3463475.650000 -3.050399 4.280000
1689583990385 1689583990424 328922.470000 3463475.620000 -3.050399 4.280000
1689583990436 1689583990497 328922.470000 3463475.620000 -3.050399 4.280000
1689583990487 1689583990571 328922.210000 3463475.580000 -3.039709 4.280000
1689583990538 1689583990571 328921.910000 3463475.550000 -3.039709 4.300000
1689583990588 1689583990647 328921.690000 3463475.520000 -3.039709 4.320000
1689583990639 1689583990721 328921.520000 3463475.490000 -3.039709 4.320000
1689583990689 1689583990721 328921.220000 3463475.450000 -3.030546 4.320000
1689583990740 1689583990795 328920.960000 3463475.420000 -3.030546 4.320000
1689583990791 1689583990864 328920.820000 3463475.400000 -3.030546 4.320000
1689583990841 1689583990878 328920.480000 3463475.350000 -3.005893 4.320000
1689583990892 1689583990944 328920.350000 3463475.330000 -3.005893 4.360000
1689583990943 1689583991013 328920.040000 3463475.280000 -3.005893 4.360000
1689583990993 1689583991028 328919.910000 3463475.260000 -3.005893 4.360000
1689583991044 1689583991111 328919.690000 3463475.230000 -3.004148 4.360000
1689583991094 1689583991118 328919.430000 3463475.190000 -3.004148 4.360000
1689583991145 1689583991186 328919.210000 3463475.160000 -3.004148 4.360000
1689583991196 1689583991262 328918.990000 3463475.120000 -3.004148 4.360000
1689583991247 1689583991277 328918.720000 3463475.080000 -3.000221 4.360000
1689583991297 1689583991347 328918.550000 3463475.050000 -3.000221 4.360000
1689583991348 1689583991429 328918.330000 3463475.010000 -3.000221 4.380000
1689583991399 1689583991429 328918.160000 3463474.980000 -3.000221 4.400000
1689583991449 1689583991499 328917.940000 3463474.950000 -3.000221 4.400000
1689583991500 1689583991571 328917.670000 3463474.910000 -2.980804 4.400000
1689583991550 1689583991581 328917.450000 3463474.870000 -2.980804 4.400000
1689583991602 1689583991654 328917.240000 3463474.830000 -2.980804 4.400000
1689583991652 1689583991727 328917.020000 3463474.790000 -2.970769 4.400000
1689583991703 1689583991727 328916.840000 3463474.760000 -2.970769 4.420000
1689583991754 1689583991799 328916.620000 3463474.720000 -2.970769 4.440000
1689583991754 1689583991874 328916.620000 3463474.720000 -2.970769 4.440000
1689583991805 1689583991894 328916.320000 3463474.670000 -2.970769 4.440000
1689583991855 1689583991969 328916.060000 3463474.600000 -2.978841 4.440000
1689583991906 1689583991976 328915.840000 3463474.560000 -2.978841 4.440000
1689583991957 1689583992051 328915.620000 3463474.520000 -2.978841 4.460000
1689583992008 1689583992123 328915.570000 3463474.510000 -2.978841 4.460000
1689583992058 1689583992123 328915.270000 3463474.450000 -2.960297 4.460000
1689583992108 1689583992193 328914.990000 3463474.400000 -2.960297 4.480000
1689583992159 1689583992259 328914.860000 3463474.380000 -2.960297 4.520000
1689583992211 1689583992273 328914.550000 3463474.310000 -2.960297 4.540000
1689583992261 1689583992342 328914.270000 3463474.260000 -2.938916 4.580000
1689583992311 1689583992413 328914.040000 3463474.220000 -2.938916 4.580000
1689583992362 1689583992426 328913.860000 3463474.180000 -2.938916 4.600000
1689583992413 1689583992495 328913.630000 3463474.120000 -2.938916 4.620000
1689583992464 1689583992567 328913.320000 3463474.050000 -2.947425 4.640000
1689583992515 1689583992583 328913.090000 3463474.000000 -2.947425 4.640000
1689583992565 1689583992651 328913.040000 3463473.990000 -2.947425 4.640000
1689583992616 1689583992725 328912.730000 3463473.920000 -2.947425 4.640000
1689583992667 1689583992734 328912.450000 3463473.850000 -2.921899 4.640000
1689583992718 1689583992813 328912.220000 3463473.800000 -2.921899 4.620000
1689583992768 1689583992824 328912.000000 3463473.750000 -2.921899 4.620000
1689583992818 1689583992899 328911.770000 3463473.690000 -2.921899 4.620000
1689583992869 1689583992966 328911.540000 3463473.640000 -2.918845 4.620000
1689583992920 1689583992982 328911.270000 3463473.570000 -2.918845 4.620000
1689583992970 1689583993052 328911.040000 3463473.510000 -2.918845 4.620000
1689583993020 1689583993125 328910.780000 3463473.450000 -2.907937 4.580000
1689583993071 1689583993134 328910.590000 3463473.400000 -2.907937 4.580000
1689583993122 1689583993207 328910.370000 3463473.340000 -2.907937 4.580000
1689583993173 1689583993281 328910.140000 3463473.280000 -2.907937 4.580000
1689583993224 1689583993281 328909.970000 3463473.240000 -2.907937 4.580000
1689583993275 1689583993361 328909.840000 3463473.210000 -2.895283 4.560000
1689583993325 1689583993376 328909.480000 3463473.120000 -2.895283 4.540000
1689583993375 1689583993445 328909.260000 3463473.050000 -2.895283 4.540000
1689583993426 1689583993511 328909.080000 3463473.000000 -2.895283 4.540000
1689583993477 1689583993585 328908.780000 3463472.930000 -2.881539 4.540000
1689583993527 1689583993585 328908.680000 3463472.900000 -2.881539 4.540000
1689583993578 1689583993653 328908.340000 3463472.800000 -2.881539 4.540000
1689583993628 1689583993721 328908.110000 3463472.740000 -2.873685 4.540000
1689583993679 1689583993741 328907.980000 3463472.710000 -2.873685 4.560000
1689583993730 1689583993815 328907.720000 3463472.620000 -2.873685 4.560000
1689583993780 1689583993827 328907.500000 3463472.560000 -2.873685 4.560000
1689583993831 1689583993903 328907.280000 3463472.500000 -2.873685 4.580000
1689583993882 1689583993972 328907.060000 3463472.430000 -2.862994 4.600000
1689583993932 1689583993991 328906.870000 3463472.380000 -2.862994 4.640000
1689583993983 1689583994056 328906.610000 3463472.300000 -2.862994 4.640000
