pub_time(ms) sub_time(ms) utmX(m) utmY(m) heading(rad) velocity(m/s)
1689585990671 1689585990759 328983.850000 3463456.360000 2.500402 6.740000
1689585990721 1689585990775 328983.360000 3463456.720000 2.500402 6.780000
1689585990772 1689585990849 328983.240000 3463456.800000 2.500402 6.880000
1689585990823 1689585990922 328982.900000 3463457.050000 2.500402 6.940000
1689585990873 1689585990934 328982.680000 3463457.210000 2.507602 7.020000
1689585990924 1689585991004 328982.330000 3463457.460000 2.507602 7.100000
1689585990975 1689585991019 328982.040000 3463457.660000 2.507602 7.180000
1689585991025 1689585991094 328981.750000 3463457.880000 2.507602 7.260000
1689585991076 1689585991164 328981.390000 3463458.140000 2.518510 7.320000
1689585991127 1689585991180 328981.080000 3463458.340000 2.518510 7.420000
1689585991178 1689585991267 328980.900000 3463458.480000 2.518510 7.460000
1689585991228 1689585991275 328980.400000 3463458.820000 2.533127 7.560000
1689585991280 1689585991349 328980.080000 3463459.050000 2.533127 7.620000
1689585991330 1689585991424 328979.770000 3463459.260000 2.533127 7.700000
1689585991381 1689585991447 328979.570000 3463459.400000 2.533127 7.720000
1689585991432 1689585991517 328979.240000 3463459.610000 2.533127 7.800000
1689585991482 1689585991532 328979.050000 3463459.750000 2.540327 7.920000
1689585991532 1689585991604 328978.520000 3463460.110000 2.540327 8.000000
1689585991583 1689585991674 328978.240000 3463460.290000 2.540327 8.040000
1689585991634 1689585991674 328978.050000 3463460.420000 2.540327 8.140000
1689585991684 1689585991746 328977.430000 3463460.840000 2.550362 8.200000
1689585991735 1689585991819 328977.090000 3463461.070000 2.550362 8.280000
1689585991785 1689585991840 328977.020000 3463461.110000 2.550362 8.320000
1689585991835 1689585991910 328976.310000 3463461.580000 2.555380 8.420000
1689585991886 1689585991926 328975.960000 3463461.820000 2.555380 8.440000
1689585991936 1689585991997 328975.680000 3463462.000000 2.555380 8.460000
1689585991987 1689585992069 328975.390000 3463462.190000 2.555380 8.500000
1689585992037 1689585992084 328974.960000 3463462.470000 2.566943 8.540000
1689585992088 1689585992157 328974.600000 3463462.720000 2.566943 8.580000
1689585992138 1689585992172 328974.310000 3463462.900000 2.566943 8.620000
1689585992188 1689585992247 328973.860000 3463463.180000 2.566943 8.640000
1689585992239 1689585992320 328973.420000 3463463.470000 2.574579 8.660000
1689585992289 1689585992334 328973.050000 3463463.710000 2.574579 8.740000
1689585992339 1689585992403 328972.680000 3463463.950000 2.574579 8.820000
1689585992390 1689585992472 328972.450000 3463464.080000 2.574579 8.880000
1689585992440 1689585992489 328972.070000 3463464.320000 2.583305 8.900000
1689585992491 1689585992561 328971.610000 3463464.610000 2.583305 8.960000
1689585992541 1689585992571 328971.220000 3463464.840000 2.583305 8.980000
1689585992592 1689585992646 328970.840000 3463465.060000 2.583305 9.000000
1689585992643 1689585992721 328970.600000 3463465.210000 2.583305 9.040000
1689585992693 1689585992736 328969.980000 3463465.580000 2.598795 9.080000
1689585992744 1689585992808 328969.660000 3463465.760000 2.598795 9.100000
1689585992794 1689585992824 328969.170000 3463466.020000 2.598795 9.140000
1689585992845 1689585992907 328968.760000 3463466.240000 2.623012 9.180000
1689585992895 1689585992980 328968.530000 3463466.380000 2.623012 9.280000
1689585992946 1689585992981 328967.860000 3463466.730000 2.623012 9.300000
1689585992996 1689585993058 328967.860000 3463466.730000 2.623012 9.340000
1689585993048 1689585993137 328967.190000 3463467.070000 2.647883 9.420000
1689585993098 1689585993137 328966.690000 3463467.330000 2.647883 9.440000
1689585993149 1689585993211 328966.260000 3463467.540000 2.647883 9.500000
1689585993199 1689585993228 328965.830000 3463467.750000 2.647883 9.500000
1689585993250 1689585993294 328965.400000 3463467.960000 2.673844 9.600000
1689585993301 1689585993367 328964.880000 3463468.210000 2.673844 9.620000
1689585993351 1689585993382 328964.440000 3463468.410000 2.673844 9.720000
1689585993401 1689585993451 328963.990000 3463468.610000 2.673844 9.740000
1689585993453 1689585993529 328963.450000 3463468.850000 2.700897 9.840000
1689585993503 1689585993545 328963.090000 3463469.010000 2.700897 9.940000
1689585993553 1689585993618 328962.900000 3463469.100000 2.700897 9.980000
1689585993604 1689585993627 328962.360000 3463469.340000 2.700897 10.040000
1689585993655 1689585993704 328961.800000 3463469.570000 2.726641 10.140000
1689585993706 1689585993774 328961.420000 3463469.730000 2.726641 10.200000
1689585993756 1689585993790 328960.760000 3463470.000000 2.726641 10.300000
1689585993807 1689585993856 328960.280000 3463470.180000 2.726641 10.340000
1689585993857 1689585993931 328959.890000 3463470.330000 2.752821 10.460000
1689585993908 1689585993942 328959.210000 3463470.600000 2.752821 10.500000
1689585993960 1689585994016 328958.700000 3463470.770000 2.752821 10.580000
1689585994008 1689585994030 328958.200000 3463470.960000 2.752821 10.580000
1689585994059 1689585994096 328957.700000 3463471.130000 2.779873 10.700000
1689585994110 1689585994169 328957.700000 3463471.130000 2.779873 10.740000
1689585994160 1689585994184 328956.890000 3463471.410000 2.779873 10.880000
1689585994211 1689585994258 328956.470000 3463471.550000 2.779873 10.900000
1689585994262 1689585994334 328955.740000 3463471.780000 2.808235 11.000000
1689585994311 1689585994342 328955.320000 3463471.920000 2.808235 11.020000
1689585994361 1689585994414 328954.680000 3463472.110000 2.808235 11.140000
1689585994412 1689585994429 328954.250000 3463472.240000 2.808235 11.160000
1689585994412 1689585994499 328954.250000 3463472.240000 2.808235 11.160000
1689585994464 1689585994567 328953.490000 3463472.460000 2.838560 11.240000
1689585994514 1689585994582 328952.950000 3463472.620000 2.838560 11.340000
1689585994565 1689585994657 328952.520000 3463472.740000 2.838560 11.400000
1689585994617 1689585994729 328951.840000 3463472.900000 2.838560 11.440000
1689585994667 1689585994744 328951.180000 3463473.080000 2.870630 11.520000
1689585994718 1689585994819 328950.610000 3463473.210000 2.870630 11.580000
1689585994768 1689585994830 328950.040000 3463473.340000 2.870630 11.640000
1689585994819 1689585994899 328949.700000 3463473.420000 2.870630 11.700000
1689585994870 1689585994971 328949.360000 3463473.500000 2.902046 11.780000
1689585994920 1689585994986 328948.670000 3463473.650000 2.902046 11.840000
1689585994971 1689585995058 328947.850000 3463473.820000 2.902046 11.920000
1689585995021 1689585995130 328947.260000 3463473.930000 2.902046 11.940000
1689585995072 1689585995148 328946.670000 3463474.040000 2.936298 12.040000
1689585995122 1689585995212 328946.550000 3463474.060000 2.936298 12.060000
1689585995174 1689585995289 328945.350000 3463474.270000 2.936298 12.160000
1689585995224 1689585995289 328944.870000 3463474.350000 2.936298 12.220000
1689585995275 1689585995361 328944.140000 3463474.450000 2.969896 12.280000
1689585995325 1689585995427 328943.530000 3463474.530000 2.969896 12.340000
1689585995376 1689585995442 328942.910000 3463474.610000 2.969896 12.440000
1689585995426 1689585995517 328942.170000 3463474.700000 3.005239 12.500000
1689585995477 1689585995529 328941.540000 3463474.780000 3.005239 12.540000
1689585995528 1689585995599 328940.930000 3463474.830000 3.005239 12.600000
1689585995578 1689585995669 328940.290000 3463474.900000 3.005239 12.660000
1689585995629 1689585995688 328939.910000 3463474.930000 3.005239 12.660000
1689585995680 1689585995753 328939.280000 3463474.980000 3.042327 12.780000
1689585995731 1689585995832 328938.510000 3463475.030000 3.042327 12.820000
1689585995782 1689585995846 328937.860000 3463475.070000 3.042327 12.880000
1689585995832 1689585995916 328937.350000 3463475.090000 3.042327 12.960000
1689585995881 1689585995993 328936.570000 3463475.120000 3.075488 13.040000
1689585995932 1689585995993 328936.060000 3463475.140000 3.075488 13.040000
1689585995982 1689585996062 328935.140000 3463475.160000 3.075488 13.100000
1689585996033 1689585996137 328934.490000 3463475.170000 3.115413 13.140000
1689585996084 1689585996166 328933.820000 3463475.170000 3.115413 13.160000
1689585996134 1689585996236 328933.290000 3463475.170000 3.115413 13.220000
1689585996186 1689585996250 328932.630000 3463475.160000 3.115413 13.320000
1689585996237 1689585996319 328932.090000 3463475.140000 3.115413 13.300000
1689585996288 1689585996332 328931.020000 3463475.100000 -3.133521 13.300000
1689585996338 1689585996406 328930.480000 3463475.080000 -3.133521 13.340000
1689585996389 1689585996481 328929.680000 3463475.030000 -3.133521 13.360000
1689585996440 1689585996489 328929.020000 3463474.980000 -3.092505 13.400000
1689585996491 1689585996560 328928.340000 3463474.930000 -3.092505 13.500000
1689585996541 1689585996629 328927.660000 3463474.870000 -3.092505 13.540000
1689585996592 1689585996649 328927.130000 3463474.820000 -3.092505 13.520000
1689585996643 1689585996727 328926.170000 3463474.730000 -3.055635 13.560000
1689585996693 1689585996737 328925.510000 3463474.640000 -3.055635 13.620000
1689585996743 1689585996808 328924.830000 3463474.560000 -3.055635 13.620000
1689585996794 1689585996884 328924.150000 3463474.460000 -3.055635 13.640000
1689585996844 1689585996899 328923.740000 3463474.410000 -3.021383 13.660000
1689585996895 1689585996970 328923.060000 3463474.310000 -3.021383 13.660000
1689585996946 1689585996984 328922.520000 3463474.220000 -3.021383 13.740000
1689585996997 1689585997054 328921.710000 3463474.090000 -3.021383 13.740000
1689585997048 1689585997128 328920.900000 3463473.940000 -2.980150 13.780000
1689585997098 1689585997140 328920.350000 3463473.850000 -2.980150 13.820000
1689585997148 1689585997209 328919.530000 3463473.690000 -2.980150 13.800000
1689585997199 1689585997279 328918.850000 3463473.560000 -2.980150 13.800000
1689585997250 1689585997302 328918.450000 3463473.470000 -2.948516 13.820000
1689585997300 1689585997372 328917.360000 3463473.240000 -2.948516 13.760000
1689585997351 1689585997391 328916.690000 3463473.090000 -2.948516 13.740000
1689585997401 1689585997467 328916.020000 3463472.930000 -2.948516 13.760000
1689585997452 1689585997541 328915.490000 3463472.800000 -2.916882 13.740000
1689585997503 1689585997549 328914.680000 3463472.600000 -2.916882 13.780000
1689585997553 1689585997619 328914.010000 3463472.420000 -2.916882 13.740000
1689585997604 1689585997693 328913.210000 3463472.210000 -2.916882 13.680000
1689585997654 1689585997693 328912.680000 3463472.070000 -2.888084 13.720000
1689585997704 1689585997771 328911.880000 3463471.850000 -2.888084 13.740000
1689585997756 1689585997841 328911.610000 3463471.760000 -2.888084 13.660000
1689585997807 1689585997841 328910.960000 3463471.570000 -2.888084 13.680000
1689585997857 1689585997907 328910.560000 3463471.460000 -2.888084 13.640000
1689585997907 1689585997984 328909.390000 3463471.080000 -2.864085 13.680000
1689585997958 1689585998004 328908.730000 3463470.870000 -2.864085 13.680000
1689585998009 1689585998074 328908.210000 3463470.700000 -2.864085 13.700000
1689585998059 1689585998090 328907.420000 3463470.430000 -2.821543 13.720000
1689585998110 1689585998154 328906.770000 3463470.210000 -2.821543 13.720000
1689585998160 1689585998229 328906.250000 3463470.030000 -2.821543 13.740000
1689585998211 1689585998239 328905.340000 3463469.700000 -2.821543 13.740000
1689585998262 1689585998315 328904.690000 3463469.460000 -2.802344 13.780000
1689585998313 1689585998388 328904.190000 3463469.270000 -2.802344 13.820000
1689585998364 1689585998400 328903.530000 3463469.020000 -2.802344 13.860000
1689585998414 1689585998470 328902.630000 3463468.660000 -2.769183 13.840000
1689585998464 1689585998544 328902.370000 3463468.560000 -2.769183 13.880000
1689585998515 1689585998560 328901.340000 3463468.140000 -2.769183 13.880000
1689585998565 1689585998629 328900.700000 3463467.870000 -2.769183 13.920000
1689585998616 1689585998646 328900.050000 3463467.600000 -2.742349 13.960000
1689585998666 1689585998719 328899.660000 3463467.430000 -2.742349 13.980000
1689585998716 1689585998787 328899.020000 3463467.150000 -2.742349 14.020000
1689585998766 1689585998802 328898.380000 3463466.870000 -2.742349 14.000000
1689585998816 1689585998876 328897.600000 3463466.520000 -2.742349 14.080000
1689585998867 1689585998889 328896.960000 3463466.230000 -2.722714 14.080000
1689585998918 1689585998959 328896.310000 3463465.930000 -2.722714 14.100000
1689585998969 1689585999035 328895.670000 3463465.630000 -2.722714 14.140000
1689585999020 1689585999041 328895.150000 3463465.400000 -2.722714 14.160000
1689585999070 1689585999114 328894.260000 3463464.960000 -2.698279 14.180000
1689585999121 1689585999188 328893.620000 3463464.640000 -2.698279 14.220000
1689585999172 1689585999197 328893.110000 3463464.390000 -2.698279 14.300000
1689585999223 1689585999274 328892.600000 3463464.120000 -2.698279 14.300000
1689585999274 1689585999347 328892.210000 3463463.930000 -2.670572 14.340000
1689585999324 1689585999347 328890.950000 3463463.250000 -2.670572 14.360000
1689585999375 1689585999416 328890.310000 3463462.900000 -2.670572 14.380000
1689585999426 1689585999494 328889.690000 3463462.550000 -2.645265 14.380000
1689585999476 1689585999504 328889.300000 3463462.330000 -2.645265 14.400000
1689585999527 1689585999574 328888.550000 3463461.900000 -2.645265 14.420000
1689585999527 1689585999649 328888.550000 3463461.900000 -2.645265 14.420000
1689585999578 1689585999649 328888.050000 3463461.610000 -2.645265 14.420000
1689585999629 1689585999723 328887.680000 3463461.400000 -2.645265 14.500000
1689585999680 1689585999791 328886.790000 3463460.870000 -2.613194 14.500000
1689585999731 1689585999806 328886.040000 3463460.410000 -2.613194 14.580000
1689585999782 1689585999871 328885.430000 3463460.020000 -2.613194 14.600000
1689585999833 1689585999951 328884.930000 3463459.720000 -2.613194 14.600000
1689585999883 1689585999951 328884.190000 3463459.250000 -2.585051 14.680000
1689585999934 1689586000017 328883.690000 3463458.930000 -2.585051 14.680000
1689585999985 1689586000095 328882.960000 3463458.450000 -2.585051 14.720000
1689586000035 1689586000104 328882.340000 3463458.030000 -2.561271 14.760000
1689586000086 1689586000172 328881.720000 3463457.620000 -2.561271 14.760000
1689586000136 1689586000255 328880.990000 3463457.120000 -2.561271 14.780000
1689586000187 1689586000255 328880.380000 3463456.700000 -2.561271 14.800000
1689586000237 1689586000324 328879.650000 3463456.190000 -2.531164 14.820000
1689586000288 1689586000398 328879.040000 3463455.760000 -2.531164 14.880000
1689586000338 1689586000409 328878.430000 3463455.310000 -2.531164 14.880000
1689586000388 1689586000485 328877.830000 3463454.870000 -2.531164 14.920000
1689586000439 1689586000494 328877.470000 3463454.610000 -2.505420 14.960000
1689586000490 1689586000564 328876.630000 3463453.970000 -2.505420 15.000000
1689586000540 1689586000637 328876.260000 3463453.700000 -2.505420 15.020000
1689586000591 1689586000647 328875.550000 3463453.140000 -2.505420 15.100000
1689586000641 1689586000717 328875.060000 3463452.770000 -2.479022 15.140000
1689586000691 1689586000787 328874.470000 3463452.300000 -2.479022 15.200000
1689586000741 1689586000802 328873.880000 3463451.820000 -2.479022 15.220000
1689586000792 1689586000874 328873.880000 3463451.820000 -2.479022 15.260000
1689586000843 1689586000944 328872.570000 3463450.750000 -2.454806 15.280000
1689586000894 1689586000956 328871.990000 3463450.260000 -2.454806 15.300000
1689586000945 1689586001026 328871.280000 3463449.670000 -2.454806 15.360000
1689586000996 1689586001109 328870.820000 3463449.270000 -2.454806 15.400000
1689586001046 1689586001122 328870.110000 3463448.660000 -2.426662 15.400000
1689586001096 1689586001190 328869.650000 3463448.250000 -2.426662 15.460000
1689586001147 1689586001204 328868.840000 3463447.530000 -2.426662 15.440000
1689586001197 1689586001267 328868.270000 3463447.010000 -2.426662 15.440000
1689586001248 1689586001345 328868.150000 3463446.900000 -2.426662 15.540000
1689586001299 1689586001359 328867.120000 3463445.950000 -2.400919 15.540000
1689586001350 1689586001434 328866.660000 3463445.530000 -2.400919 15.640000
1689586001401 1689586001450 328866.090000 3463444.980000 -2.400919 15.620000
1689586001453 1689586001517 328865.300000 3463444.220000 -2.372121 15.640000
1689586001502 1689586001591 328864.840000 3463443.780000 -2.372121 15.720000
1689586001553 1689586001610 328864.180000 3463443.130000 -2.372121 15.700000
1689586001603 1689586001679 328863.720000 3463442.680000 -2.372121 15.720000
1689586001654 1689586001753 328863.040000 3463442.020000 -2.361212 15.800000
1689586001704 1689586001753 328862.710000 3463441.680000 -2.361212 15.860000
1689586001755 1689586001834 328862.140000 3463441.120000 -2.361212 15.860000
1689586001806 1689586001849 328861.700000 3463440.660000 -2.361212 15.860000
1689586001857 1689586001924 328860.900000 3463439.870000 -2.343977 15.880000
1689586001908 1689586001996 328860.350000 3463439.300000 -2.343977 15.840000
1689586001958 1689586002005 328859.910000 3463438.840000 -2.343977 15.900000
1689586002009 1689586002077 328859.240000 3463438.150000 -2.343977 15.900000
1689586002060 1689586002155 328858.680000 3463437.570000 -2.327833 15.880000
1689586002110 1689586002161 328858.450000 3463437.340000 -2.327833 15.900000
1689586002160 1689586002239 328857.470000 3463436.310000 -2.327833 15.900000
1689586002210 1689586002249 328857.140000 3463435.960000 -2.327833 15.840000
1689586002261 1689586002319 328856.370000 3463435.140000 -2.319324 15.880000
1689586002312 1689586002390 328855.830000 3463434.560000 -2.319324 15.820000
1689586002363 1689586002399 328855.290000 3463433.970000 -2.319324 15.840000
1689586002414 1689586002469 328854.650000 3463433.270000 -2.305144 15.840000
1689586002465 1689586002539 328854.110000 3463432.680000 -2.305144 15.800000
1689586002515 1689586002554 328853.790000 3463432.330000 -2.305144 15.820000
1689586002566 1689586002624 328853.050000 3463431.500000 -2.305144 15.800000
1689586002617 1689586002694 328852.620000 3463431.030000 -2.305144 15.780000
1689586002667 1689586002710 328851.880000 3463430.200000 -2.290308 15.800000
1689586002717 1689586002784 328851.680000 3463429.970000 -2.290308 15.740000
1689586002767 1689586002859 328850.940000 3463429.130000 -2.290308 15.740000
1689586002818 1689586002859 328850.630000 3463428.780000 -2.290308 15.800000
1689586002868 1689586002929 328850.000000 3463428.060000 -2.276346 15.800000
1689586002919 1689586003000 328849.900000 3463427.940000 -2.276346 15.800000
1689586002970 1689586003015 328848.970000 3463426.850000 -2.276346 15.780000
1689586003021 1689586003084 328848.460000 3463426.250000 -2.276346 15.760000
1689586003072 1689586003156 328848.040000 3463425.770000 -2.268492 15.760000
1689586003122 1689586003167 328847.320000 3463424.930000 -2.268492 15.740000
1689586003172 1689586003242 328846.820000 3463424.320000 -2.268492 15.740000
1689586003223 1689586003252 328846.300000 3463423.720000 -2.258456 15.740000
1689586003273 1689586003325 328845.800000 3463423.110000 -2.258456 15.740000
1689586003323 1689586003399 328845.180000 3463422.380000 -2.258456 15.740000
1689586003375 1689586003407 328844.780000 3463421.900000 -2.258456 15.700000
1689586003425 1689586003483 328844.370000 3463421.420000 -2.258456 15.740000
1689586003475 1689586003557 328843.660000 3463420.550000 -2.251257 15.740000
1689586003526 1689586003567 328843.150000 3463419.950000 -2.251257 15.720000
1689586003576 1689586003640 328842.850000 3463419.580000 -2.251257 15.720000
1689586003628 1689586003654 328842.760000 3463419.460000 -2.251257 15.700000
1689586003678 1689586003729 328842.140000 3463418.740000 -2.248202 15.700000
1689586003729 1689586003805 328841.440000 3463417.870000 -2.248202 15.700000
1689586003780 1689586003812 328840.740000 3463417.030000 -2.248202 15.640000
1689586003831 1689586003884 328840.230000 3463416.420000 -2.246893 15.660000
1689586003881 1689586003969 328839.730000 3463415.810000 -2.246893 15.680000
1689586003931 1689586003969 328839.230000 3463415.200000 -2.246893 15.680000
1689586003982 1689586004040 328838.720000 3463414.590000 -2.246893 15.700000
1689586004033 1689586004058 328838.120000 3463413.870000 -2.245148 15.700000
1689586004083 1689586004124 328837.630000 3463413.260000 -2.245148 15.640000
1689586004134 1689586004196 328837.120000 3463412.640000 -2.245148 15.700000
1689586004185 1689586004207 328836.530000 3463411.920000 -2.245148 15.640000
1689586004235 1689586004277 328836.230000 3463411.550000 -2.248420 15.640000
1689586004285 1689586004353 328835.530000 3463410.710000 -2.248420 15.540000
1689586004336 1689586004362 328835.030000 3463410.090000 -2.248420 15.540000
1689586004387 1689586004432 328834.540000 3463409.490000 -2.248420 15.520000
1689586004437 1689586004504 328834.340000 3463409.250000 -2.248420 15.500000
1689586004488 1689586004520 328833.640000 3463408.400000 -2.235767 15.500000
1689586004538 1689586004582 328833.250000 3463407.920000 -2.235767 15.540000
1689586004588 1689586004656 328832.750000 3463407.310000 -2.235767 15.480000
1689586004638 1689586004668 328832.170000 3463406.590000 -2.245802 15.460000
1689586004689 1689586004736 328831.770000 3463406.110000 -2.245802 15.400000
1689586004739 1689586004811 328831.190000 3463405.390000 -2.245802 15.340000
1689586004790 1689586004821 328830.700000 3463404.790000 -2.245802 15.320000
1689586004840 1689586004896 328830.210000 3463404.200000 -2.245584 15.260000
1689586004890 1689586004907 328829.630000 3463403.470000 -2.245584 15.240000
1689586004941 1689586004981 328829.240000 3463403.000000 -2.245584 15.240000
1689586004991 1689586005054 328828.660000 3463402.290000 -2.245584 15.220000
1689586005042 1689586005062 328828.170000 3463401.690000 -2.237730 15.220000
1689586005093 1689586005134 328827.600000 3463400.980000 -2.237730 15.200000
1689586005143 1689586005209 328827.210000 3463400.510000 -2.237730 15.120000
1689586005193 1689586005216 328826.820000 3463400.040000 -2.237730 15.120000
1689586005244 1689586005294 328826.160000 3463399.220000 -2.240130 15.020000
1689586005244 1689586005367 328826.160000 3463399.220000 -2.240130 15.020000
1689586005294 1689586005367 328825.680000 3463398.630000 -2.240130 15.020000
1689586005345 1689586005437 328825.390000 3463398.280000 -2.240130 14.980000
1689586005395 1689586005518 328825.020000 3463397.800000 -2.240130 14.920000
1689586005445 1689586005537 328824.450000 3463397.100000 -2.237076 14.900000
1689586005496 1689586005623 328823.980000 3463396.510000 -2.237076 14.860000
1689586005546 1689586005623 328823.410000 3463395.820000 -2.237076 14.800000
1689586005597 1689586005696 328823.040000 3463395.350000 -2.237076 14.800000
1689586005647 1689586005709 328822.580000 3463394.770000 -2.232931 14.780000
1689586005699 1689586005776 328822.210000 3463394.310000 -2.232931 14.740000
1689586005749 1689586005846 328821.460000 3463393.380000 -2.232931 14.740000
1689586005800 1689586005861 328821.000000 3463392.800000 -2.232931 14.680000
1689586005850 1689586005934 328820.540000 3463392.230000 -2.231185 14.660000
1689586005901 1689586006009 328820.270000 3463391.880000 -2.231185 14.660000
1689586005951 1689586006020 328819.630000 3463391.070000 -2.231185 14.640000
1689586006001 1689586006089 328819.100000 3463390.370000 -2.231185 14.620000
1689586006051 1689586006161 328818.650000 3463389.790000 -2.223768 14.620000
1689586006102 1689586006170 328818.200000 3463389.210000 -2.223768 14.580000
1689586006153 1689586006244 328817.750000 3463388.630000 -2.223768 14.580000
1689586006204 1689586006319 328817.310000 3463388.040000 -2.223768 14.580000
1689586006255 1689586006319 328817.140000 3463387.810000 -2.209587 14.540000
1689586006305 1689586006390 328816.610000 3463387.100000 -2.209587 14.520000
1689586006355 1689586006459 328816.260000 3463386.630000 -2.209587 14.500000
1689586006405 1689586006474 328815.750000 3463385.920000 -2.209587 14.500000
1689586006455 1689586006544 328815.230000 3463385.210000 -2.198242 14.500000
