pub_time(ms) sub_time(ms) utmX(m) utmY(m) heading(rad) velocity(m/s)
1689585029402 1689585029483 328981.790000 3463458.530000 2.565198 2.740000
1689585029452 1689585029496 328981.520000 3463458.690000 2.569343 2.800000
1689585029503 1689585029566 328981.390000 3463458.770000 2.569343 2.880000
1689585029553 1689585029650 328981.310000 3463458.820000 2.569343 2.940000
1689585029604 1689585029650 328981.180000 3463458.880000 2.569343 2.980000
1689585029655 1689585029717 328981.020000 3463458.980000 2.580251 3.020000
1689585029705 1689585029790 328980.890000 3463459.070000 2.580251 3.120000
1689585029755 1689585029803 328980.750000 3463459.150000 2.580251 3.160000
1689585029805 1689585029878 328980.580000 3463459.250000 2.580251 3.260000
1689585029856 1689585029896 328980.440000 3463459.340000 2.587014 3.340000
1689585029906 1689585029969 328980.290000 3463459.430000 2.587014 3.400000
1689585029956 1689585030039 328980.260000 3463459.440000 2.587014 3.440000
1689585030007 1689585030054 328980.040000 3463459.570000 2.587014 3.500000
1689585030057 1689585030126 328979.850000 3463459.680000 2.602940 3.600000
1689585030107 1689585030200 328979.700000 3463459.780000 2.602940 3.660000
1689585030158 1689585030200 328979.640000 3463459.820000 2.602940 3.720000
1689585030208 1689585030270 328979.380000 3463459.970000 2.602940 3.760000
1689585030258 1689585030342 328979.210000 3463460.070000 2.602504 3.800000
1689585030308 1689585030354 328979.010000 3463460.200000 2.602504 3.860000
1689585030359 1689585030426 328978.810000 3463460.320000 2.602504 3.920000
1689585030410 1689585030510 328978.640000 3463460.420000 2.602504 3.980000
1689585030460 1689585030510 328978.600000 3463460.430000 2.605122 4.040000
1689585030511 1689585030590 328978.390000 3463460.570000 2.605122 4.100000
1689585030561 1689585030598 328978.250000 3463460.660000 2.605122 4.180000
1689585030611 1689585030668 328977.960000 3463460.830000 2.605122 4.200000
1689585030662 1689585030736 328977.780000 3463460.950000 2.607740 4.260000
1689585030712 1689585030751 328977.670000 3463461.020000 2.607740 4.280000
1689585030763 1689585030821 328977.400000 3463461.180000 2.607740 4.360000
1689585030814 1689585030898 328977.240000 3463461.270000 2.607740 4.380000
1689585030864 1689585030906 328976.980000 3463461.440000 2.609485 4.460000
1689585030915 1689585030977 328976.900000 3463461.480000 2.609485 4.500000
1689585030966 1689585031054 328976.670000 3463461.630000 2.609485 4.580000
1689585031016 1689585031054 328976.420000 3463461.770000 2.609485 4.620000
1689585031066 1689585031128 328976.220000 3463461.900000 2.610794 4.640000
1689585031117 1689585031202 328976.060000 3463462.000000 2.610794 4.680000
1689585031168 1689585031202 328975.780000 3463462.170000 2.610794 4.700000
1689585031218 1689585031271 328975.610000 3463462.270000 2.610794 4.740000
1689585031269 1689585031341 328975.410000 3463462.410000 2.609267 4.780000
1689585031320 1689585031359 328975.120000 3463462.580000 2.609267 4.820000
1689585031370 1689585031436 328974.910000 3463462.710000 2.609267 4.860000
1689585031420 1689585031462 328974.780000 3463462.780000 2.609267 4.880000
1689585031472 1689585031538 328974.570000 3463462.930000 2.610140 4.940000
1689585031522 1689585031550 328974.360000 3463463.050000 2.610140 4.980000
1689585031573 1689585031614 328974.150000 3463463.190000 2.610140 5.020000
1689585031623 1689585031684 328973.880000 3463463.350000 2.610140 5.060000
1689585031675 1689585031699 328973.670000 3463463.490000 2.608831 5.120000
1689585031725 1689585031766 328973.440000 3463463.620000 2.608831 5.180000
1689585031775 1689585031840 328973.310000 3463463.710000 2.608831 5.220000
1689585031826 1689585031859 328972.950000 3463463.930000 2.606431 5.300000
1689585031876 1689585031928 328972.900000 3463463.970000 2.606431 5.320000
1689585031926 1689585031994 328972.580000 3463464.170000 2.606431 5.380000
1689585031977 1689585032008 328972.400000 3463464.280000 2.606431 5.440000
1689585032027 1689585032086 328972.070000 3463464.480000 2.606431 5.500000
1689585032077 1689585032104 328971.840000 3463464.630000 2.605995 5.540000
1689585032128 1689585032178 328971.550000 3463464.810000 2.605995 5.560000
1689585032178 1689585032256 328971.450000 3463464.860000 2.605995 5.620000
1689585032229 1689585032256 328971.070000 3463465.100000 2.605558 5.660000
1689585032279 1689585032330 328970.770000 3463465.300000 2.605558 5.720000
1689585032331 1689585032396 328970.770000 3463465.300000 2.605558 5.780000
1689585032381 1689585032416 328970.420000 3463465.500000 2.605558 5.840000
1689585032432 1689585032486 328970.110000 3463465.700000 2.605558 5.880000
1689585032482 1689585032499 328969.920000 3463465.820000 2.605558 5.920000
1689585032532 1689585032574 328969.550000 3463466.040000 2.605558 5.960000
1689585032582 1689585032644 328969.290000 3463466.190000 2.605558 6.000000
1689585032633 1689585032659 328969.080000 3463466.310000 2.605558 6.080000
1689585032683 1689585032729 328968.710000 3463466.530000 2.612540 6.120000
1689585032734 1689585032799 328968.540000 3463466.620000 2.612540 6.200000
1689585032785 1689585032818 328968.160000 3463466.840000 2.612540 6.260000
1689585032785 1689585032879 328968.160000 3463466.840000 2.612540 6.260000
1689585032836 1689585032952 328967.990000 3463466.930000 2.612540 6.280000
1689585032887 1689585032961 328967.780000 3463467.050000 2.621921 6.340000
1689585032937 1689585033033 328967.500000 3463467.210000 2.621921 6.400000
1689585032988 1689585033106 328967.220000 3463467.370000 2.621921 6.440000
1689585033039 1689585033106 328966.810000 3463467.590000 2.631084 6.500000
1689585033089 1689585033180 328966.470000 3463467.770000 2.631084 6.520000
1689585033139 1689585033246 328966.240000 3463467.900000 2.631084 6.580000
1689585033190 1689585033261 328965.880000 3463468.090000 2.631084 6.600000
1689585033240 1689585033336 328965.520000 3463468.280000 2.645265 6.680000
1689585033291 1689585033412 328965.230000 3463468.440000 2.645265 6.720000
1689585033343 1689585033412 328965.050000 3463468.530000 2.645265 6.800000
1689585033392 1689585033486 328964.740000 3463468.680000 2.645265 6.820000
1689585033442 1689585033562 328964.370000 3463468.860000 2.662282 6.860000
1689585033493 1689585033562 328964.060000 3463469.020000 2.662282 6.920000
1689585033544 1689585033638 328963.730000 3463469.170000 2.662282 6.980000
1689585033594 1689585033716 328963.480000 3463469.290000 2.662282 7.020000
1689585033643 1689585033716 328963.030000 3463469.500000 2.679517 7.100000
1689585033693 1689585033796 328962.770000 3463469.630000 2.679517 7.120000
1689585033744 1689585033804 328962.580000 3463469.720000 2.679517 7.160000
1689585033794 1689585033878 328962.180000 3463469.910000 2.679517 7.220000
1689585033845 1689585033949 328961.780000 3463470.080000 2.697625 7.280000
1689585033895 1689585033964 328961.510000 3463470.200000 2.697625 7.380000
1689585033946 1689585034038 328961.170000 3463470.350000 2.697625 7.460000
1689585033997 1689585034118 328960.830000 3463470.490000 2.697625 7.460000
1689585034047 1689585034118 328960.480000 3463470.640000 2.720968 7.560000
1689585034098 1689585034196 328959.980000 3463470.840000 2.720968 7.620000
1689585034149 1689585034208 328959.560000 3463471.010000 2.720968 7.680000
1689585034200 1689585034276 328959.200000 3463471.150000 2.720968 7.740000
1689585034252 1689585034350 328959.200000 3463471.150000 2.720968 7.800000
1689585034302 1689585034366 328958.680000 3463471.350000 2.747803 7.840000
1689585034353 1689585034442 328958.230000 3463471.510000 2.747803 7.900000
1689585034404 1689585034453 328957.780000 3463471.660000 2.747803 8.000000
1689585034454 1689585034526 328957.470000 3463471.770000 2.775292 8.040000
1689585034505 1689585034600 328957.020000 3463471.930000 2.775292 8.120000
1689585034556 1689585034614 328956.540000 3463472.080000 2.775292 8.140000
1689585034606 1689585034692 328956.160000 3463472.210000 2.775292 8.220000
1689585034656 1689585034715 328955.760000 3463472.340000 2.802344 8.320000
1689585034707 1689585034781 328955.280000 3463472.480000 2.802344 8.360000
1689585034758 1689585034856 328954.870000 3463472.610000 2.802344 8.440000
1689585034809 1689585034867 328954.710000 3463472.640000 2.802344 8.480000
1689585034860 1689585034939 328954.210000 3463472.790000 2.834633 8.520000
1689585034910 1689585035022 328953.800000 3463472.900000 2.834633 8.580000
1689585034961 1689585035022 328953.290000 3463473.040000 2.834633 8.640000
1689585035012 1689585035098 328952.950000 3463473.130000 2.834633 8.700000
1689585035063 1689585035109 328952.450000 3463473.260000 2.864303 8.760000
1689585035113 1689585035182 328951.930000 3463473.380000 2.864303 8.840000
1689585035164 1689585035256 328951.670000 3463473.440000 2.864303 8.900000
1689585035215 1689585035269 328950.970000 3463473.600000 2.891792 9.000000
1689585035265 1689585035346 328950.790000 3463473.640000 2.891792 9.020000
1689585035316 1689585035356 328950.340000 3463473.740000 2.891792 9.080000
1689585035367 1689585035423 328949.810000 3463473.840000 2.891792 9.120000
1689585035418 1689585035498 328949.630000 3463473.880000 2.891792 9.180000
1689585035469 1689585035511 328948.910000 3463474.040000 2.923863 9.200000
1689585035520 1689585035592 328948.460000 3463474.120000 2.923863 9.260000
1689585035570 1689585035672 328947.990000 3463474.210000 2.923863 9.320000
1689585035621 1689585035672 328947.620000 3463474.270000 2.923863 9.380000
1689585035671 1689585035741 328946.880000 3463474.400000 2.948297 9.440000
1689585035722 1689585035816 328946.400000 3463474.480000 2.948297 9.480000
1689585035773 1689585035816 328946.120000 3463474.530000 2.948297 9.580000
1689585035824 1689585035888 328945.650000 3463474.600000 2.948297 9.580000
1689585035874 1689585035966 328945.170000 3463474.670000 2.971641 9.620000
1689585035924 1689585035966 328944.700000 3463474.750000 2.971641 9.620000
1689585035974 1689585036038 328944.120000 3463474.820000 2.971641 9.620000
1689585036025 1689585036110 328943.630000 3463474.890000 2.971641 9.660000
1689585036077 1689585036126 328943.050000 3463474.960000 3.001094 9.700000
1689585036127 1689585036191 328942.660000 3463475.010000 3.001094 9.700000
1689585036177 1689585036266 328942.080000 3463475.080000 3.001094 9.680000
1689585036228 1689585036266 328941.500000 3463475.140000 3.018765 9.700000
1689585036277 1689585036336 328941.210000 3463475.180000 3.018765 9.700000
1689585036328 1689585036416 328940.730000 3463475.220000 3.018765 9.700000
1689585036378 1689585036416 328940.250000 3463475.280000 3.018765 9.640000
1689585036428 1689585036486 328939.760000 3463475.320000 3.018765 9.680000
1689585036479 1689585036558 328939.280000 3463475.360000 3.042327 9.620000
1689585036530 1689585036569 328938.700000 3463475.410000 3.042327 9.620000
1689585036581 1689585036640 328938.220000 3463475.440000 3.042327 9.620000
1689585036631 1689585036712 328937.740000 3463475.470000 3.062835 9.600000
1689585036682 1689585036726 328937.160000 3463475.510000 3.062835 9.620000
1689585036732 1689585036788 328936.680000 3463475.540000 3.062835 9.620000
1689585036784 1689585036858 328936.200000 3463475.560000 3.062835 9.620000
1689585036835 1689585036876 328935.910000 3463475.580000 3.062835 9.560000
1689585036885 1689585036946 328935.430000 3463475.610000 3.084869 9.600000
1689585036936 1689585037022 328934.840000 3463475.620000 3.084869 9.620000
1689585036986 1689585037022 328934.560000 3463475.630000 3.084869 9.640000
1689585037037 1689585037091 328933.880000 3463475.650000 3.103195 9.600000
1689585037087 1689585037161 328933.300000 3463475.650000 3.103195 9.640000
1689585037138 1689585037181 328932.820000 3463475.660000 3.103195 9.700000
1689585037189 1689585037252 328932.330000 3463475.670000 3.103195 9.700000
1689585037239 1689585037264 328931.750000 3463475.670000 3.126321 9.620000
1689585037289 1689585037338 328931.260000 3463475.670000 3.126321 9.620000
1689585037341 1689585037404 328930.770000 3463475.660000 3.126321 9.620000
1689585037391 1689585037424 328930.580000 3463475.650000 3.126321 9.640000
1689585037441 1689585037494 328930.000000 3463475.640000 -3.133521 9.620000
1689585037492 1689585037564 328929.610000 3463475.640000 -3.133521 9.620000
1689585037542 1689585037579 328928.930000 3463475.610000 -3.133521 9.620000
1689585037592 1689585037652 328928.450000 3463475.600000 -3.133521 9.640000
1689585037643 1689585037663 328928.060000 3463475.570000 -3.112140 9.620000
1689585037694 1689585037738 328927.390000 3463475.550000 -3.112140 9.540000
1689585037744 1689585037803 328927.200000 3463475.540000 -3.112140 9.600000
1689585037795 1689585037819 328926.430000 3463475.490000 -3.112140 9.540000
1689585037846 1689585037890 328925.950000 3463475.460000 -3.092942 9.560000
1689585037897 1689585037962 328925.570000 3463475.440000 -3.092942 9.560000
1689585037948 1689585037973 328924.990000 3463475.390000 -3.092942 9.540000
1689585037998 1689585038041 328924.410000 3463475.340000 -3.092942 9.600000
1689585038048 1689585038118 328924.220000 3463475.330000 -3.068071 9.500000
1689585038100 1689585038126 328924.220000 3463475.330000 -3.068071 9.580000
1689585038149 1689585038198 328923.170000 3463475.230000 -3.068071 9.520000
1689585038201 1689585038264 328922.700000 3463475.180000 -3.068071 9.540000
1689585038201 1689585038284 328922.700000 3463475.180000 -3.068071 9.540000
1689585038252 1689585038356 328922.120000 3463475.120000 -3.049745 9.540000
1689585038303 1689585038372 328921.740000 3463475.080000 -3.049745 9.540000
1689585038353 1689585038446 328921.170000 3463475.010000 -3.049745 9.520000
1689585038404 1689585038516 328920.690000 3463474.950000 -3.049745 9.540000
1689585038454 1689585038531 328920.410000 3463474.910000 -3.026619 9.520000
1689585038505 1689585038602 328919.560000 3463474.790000 -3.026619 9.520000
1689585038555 1689585038676 328919.270000 3463474.750000 -3.026619 9.520000
1689585038605 1689585038676 328918.890000 3463474.700000 -3.026619 9.540000
1689585038656 1689585038749 328918.320000 3463474.610000 -3.004366 9.520000
1689585038707 1689585038816 328917.850000 3463474.540000 -3.004366 9.520000
1689585038757 1689585038838 328917.370000 3463474.460000 -3.004366 9.520000
1689585038808 1689585038908 328916.810000 3463474.370000 -3.004366 9.520000
1689585038859 1689585038918 328916.430000 3463474.300000 -2.981677 9.600000
1689585038910 1689585038986 328915.860000 3463474.200000 -2.981677 9.520000
1689585038960 1689585039068 328915.290000 3463474.100000 -2.981677 9.520000
1689585039011 1689585039081 328914.820000 3463474.000000 -2.981677 9.540000
1689585039061 1689585039148 328914.350000 3463473.920000 -2.967714 9.540000
1689585039113 1689585039218 328914.070000 3463473.860000 -2.967714 9.540000
1689585039164 1689585039238 328913.700000 3463473.790000 -2.967714 9.540000
1689585039214 1689585039298 328913.410000 3463473.730000 -2.967714 9.520000
1689585039264 1689585039369 328912.570000 3463473.550000 -2.936953 9.560000
1689585039315 1689585039383 328912.100000 3463473.450000 -2.936953 9.500000
1689585039366 1689585039456 328911.640000 3463473.340000 -2.936953 9.500000
1689585039417 1689585039474 328911.270000 3463473.250000 -2.936953 9.480000
1689585039468 1689585039544 328910.700000 3463473.120000 -2.918627 9.480000
1689585039519 1689585039618 328910.240000 3463473.000000 -2.918627 9.520000
1689585039570 1689585039629 328909.590000 3463472.840000 -2.918627 9.500000
1689585039620 1689585039704 328909.140000 3463472.720000 -2.910991 9.500000
1689585039671 1689585039776 328908.670000 3463472.600000 -2.910991 9.520000
1689585039722 1689585039776 328908.210000 3463472.470000 -2.910991 9.520000
1689585039773 1689585039847 328908.030000 3463472.420000 -2.910991 9.520000
1689585039824 1689585039916 328907.470000 3463472.260000 -2.910991 9.520000
1689585039875 1689585039931 328906.930000 3463472.110000 -2.871939 9.480000
1689585039925 1689585040002 328906.470000 3463471.970000 -2.871939 9.520000
1689585039975 1689585040068 328906.010000 3463471.830000 -2.871939 9.520000
1689585040026 1689585040083 328905.460000 3463471.660000 -2.850559 9.500000
1689585040076 1689585040158 328905.100000 3463471.550000 -2.850559 9.520000
1689585040127 1689585040173 328904.730000 3463471.430000 -2.850559 9.520000
1689585040178 1689585040246 328904.090000 3463471.220000 -2.850559 9.540000
1689585040228 1689585040318 328903.640000 3463471.060000 -2.827433 9.520000
1689585040278 1689585040333 328903.180000 3463470.900000 -2.827433 9.560000
1689585040329 1689585040414 328902.640000 3463470.710000 -2.827433 9.540000
1689585040380 1689585040422 328902.370000 3463470.610000 -2.827433 9.600000
1689585040430 1689585040494 328901.920000 3463470.440000 -2.827433 9.600000
1689585040481 1689585040564 328901.370000 3463470.240000 -2.806053 9.620000
1689585040531 1689585040579 328901.010000 3463470.100000 -2.806053 9.620000
1689585040583 1689585040649 328900.560000 3463469.930000 -2.806053 9.620000
1689585040633 1689585040728 328900.020000 3463469.720000 -2.775510 9.660000
1689585040684 1689585040728 328899.490000 3463469.500000 -2.775510 9.640000
1689585040733 1689585040802 328899.030000 3463469.300000 -2.775510 9.660000
1689585040784 1689585040874 328898.580000 3463469.120000 -2.775510 9.680000
1689585040835 1689585040889 328898.060000 3463468.890000 -2.752384 9.700000
1689585040886 1689585040956 328897.790000 3463468.770000 -2.752384 9.700000
1689585040936 1689585041034 328897.340000 3463468.570000 -2.752384 9.740000
1689585040987 1689585041034 328896.980000 3463468.410000 -2.752384 9.720000
1689585041038 1689585041104 328896.450000 3463468.160000 -2.722059 9.740000
1689585041089 1689585041178 328895.920000 3463467.910000 -2.722059 9.740000
1689585041140 1689585041186 328895.480000 3463467.710000 -2.722059 9.740000
1689585041191 1689585041262 328895.120000 3463467.540000 -2.722059 9.740000
1689585041242 1689585041273 328894.590000 3463467.280000 -2.698061 9.740000
1689585041293 1689585041343 328894.140000 3463467.070000 -2.698061 9.800000
1689585041344 1689585041424 328893.610000 3463466.800000 -2.698061 9.780000
1689585041395 1689585041434 328893.180000 3463466.570000 -2.698061 9.820000
1689585041445 1689585041506 328892.650000 3463466.300000 -2.684535 9.840000
1689585041496 1689585041574 328892.210000 3463466.080000 -2.684535 9.840000
1689585041548 1689585041594 328891.770000 3463465.840000 -2.684535 9.860000
1689585041598 1689585041666 328891.600000 3463465.740000 -2.684535 9.860000
1689585041648 1689585041676 328891.080000 3463465.470000 -2.660973 9.860000
1689585041699 1689585041750 328890.640000 3463465.230000 -2.660973 9.880000
1689585041749 1689585041819 328890.120000 3463464.940000 -2.660973 9.860000
1689585041800 1689585041834 328889.680000 3463464.700000 -2.660973 9.900000
1689585041852 1689585041908 328889.340000 3463464.500000 -2.640247 9.900000
1689585041902 1689585041976 328888.730000 3463464.150000 -2.640247 9.900000
1689585041953 1689585041994 328888.300000 3463463.900000 -2.640247 9.900000
1689585042004 1689585042061 328887.950000 3463463.700000 -2.640247 9.920000
1689585042054 1689585042136 328887.440000 3463463.400000 -2.612103 9.940000
1689585042105 1689585042136 328886.940000 3463463.080000 -2.612103 9.960000
1689585042156 1689585042216 328886.500000 3463462.810000 -2.612103 9.960000
1689585042206 1689585042232 328886.170000 3463462.610000 -2.612103 9.980000
1689585042257 1689585042302 328885.990000 3463462.500000 -2.597050 10.000000
1689585042308 1689585042372 328885.410000 3463462.120000 -2.597050 9.980000
1689585042358 1689585042387 328884.900000 3463461.780000 -2.597050 10.000000
1689585042409 1689585042460 328884.480000 3463461.510000 -2.597050 10.020000
1689585042460 1689585042536 328884.230000 3463461.340000 -2.571961 10.040000
1689585042511 1689585042536 328883.970000 3463461.180000 -2.571961 10.040000
1689585042562 1689585042612 328883.130000 3463460.600000 -2.571961 10.080000
1689585042611 1689585042692 328882.720000 3463460.320000 -2.571961 10.080000
1689585042662 1689585042692 328882.310000 3463460.030000 -2.546654 10.100000
1689585042714 1689585042766 328881.890000 3463459.740000 -2.546654 10.080000
1689585042764 1689585042784 328881.640000 3463459.560000 -2.546654 10.060000
1689585042815 1689585042850 328881.640000 3463459.560000 -2.546654 10.100000
1689585042865 1689585042920 328880.820000 3463458.970000 -2.529418 10.100000
1689585042915 1689585042936 328880.420000 3463458.660000 -2.529418 10.120000
1689585042965 1689585043010 328880.010000 3463458.360000 -2.529418 10.140000
1689585042965 1689585043080 328880.010000 3463458.360000 -2.529418 10.140000
1689585043016 1689585043094 328879.610000 3463458.050000 -2.529418 10.140000
1689585043067 1689585043156 328879.360000 3463457.860000 -2.504111 10.160000
1689585043118 1689585043226 328878.630000 3463457.300000 -2.504111 10.140000
1689585043168 1689585043242 328878.150000 3463456.920000 -2.504111 10.140000
1689585043219 1689585043311 328877.760000 3463456.600000 -2.476840 10.180000
1689585043269 1689585043386 328877.520000 3463456.400000 -2.476840 10.180000
1689585043319 1689585043394 328877.050000 3463456.010000 -2.476840 10.200000
1689585043370 1689585043468 328876.890000 3463455.880000 -2.476840 10.200000
1689585043421 1689585043486 328876.420000 3463455.490000 -2.476840 10.200000
1689585043471 1689585043558 328876.420000 3463455.490000 -2.476840 10.200000
1689585043522 1689585043636 328875.490000 3463454.690000 -2.455678 10.200000
1689585043573 1689585043643 328875.100000 3463454.350000 -2.455678 10.220000
1689585043623 1689585043720 328874.790000 3463454.080000 -2.455678 10.280000
1689585043674 1689585043731 328874.240000 3463453.610000 -2.429935 10.300000
1689585043725 1689585043806 328873.850000 3463453.260000 -2.429935 10.300000
1689585043775 1689585043876 328873.480000 3463452.910000 -2.429935 10.300000
1689585043825 1689585043893 328873.090000 3463452.560000 -2.408554 10.340000
1689585043875 1689585043958 328872.790000 3463452.280000 -2.408554 10.320000
1689585043927 1689585044038 328872.260000 3463451.790000 -2.408554 10.320000
1689585043978 1689585044048 328871.880000 3463451.430000 -2.408554 10.300000
1689585044028 1689585044128 328871.500000 3463451.070000 -2.391101 10.340000
1689585044079 1689585044137 328871.430000 3463450.990000 -2.391101 10.340000
1689585044129 1689585044214 328870.900000 3463450.490000 -2.391101 10.360000
1689585044179 1689585044281 328870.600000 3463450.200000 -2.391101 10.360000
1689585044231 1689585044306 328870.090000 3463449.680000 -2.368412 10.400000
1689585044280 1689585044376 328869.710000 3463449.310000 -2.368412 10.400000
1689585044331 1689585044387 328869.350000 3463448.950000 -2.368412 10.380000
1689585044382 1689585044460 328868.910000 3463448.510000 -2.368412 10.380000
1689585044432 1689585044527 328868.620000 3463448.200000 -2.348341 10.380000
1689585044483 1689585044542 328868.180000 3463447.750000 -2.348341 10.380000
1689585044534 1689585044611 328867.830000 3463447.370000 -2.348341 10.380000
1689585044584 1689585044684 328867.600000 3463447.140000 -2.348341 10.420000
1689585044635 1689585044699 328867.030000 3463446.530000 -2.325869 10.420000
1689585044685 1689585044778 328866.670000 3463446.150000 -2.325869 10.400000
1689585044735 1689585044789 328866.460000 3463445.920000 -2.325869 10.400000
1689585044785 1689585044864 328866.100000 3463445.540000 -2.325869 10.400000
1689585044836 1689585044936 328865.750000 3463445.140000 -2.309725 10.420000
1689585044887 1689585044944 328865.400000 3463444.760000 -2.309725 10.360000
1689585044937 1689585045016 328864.980000 3463444.290000 -2.309725 10.380000
1689585044988 1689585045090 328864.630000 3463443.900000 -2.309725 10.380000
1689585045039 1689585045098 328864.280000 3463443.510000 -2.302526 10.400000
1689585045089 1689585045168 328864.010000 3463443.200000 -2.302526 10.400000
1689585045139 1689585045238 328863.520000 3463442.650000 -2.302526 10.380000
1689585045189 1689585045246 328863.170000 3463442.260000 -2.302526 10.400000
1689585045240 1689585045320 328863.040000 3463442.090000 -2.302526 10.380000
1689585045291 1689585045392 328862.630000 3463441.620000 -2.290308 10.400000
1689585045341 1689585045392 328862.280000 3463441.230000 -2.290308 10.340000
1689585045392 1689585045461 328861.940000 3463440.840000 -2.290308 10.360000
1689585045443 1689585045536 328861.530000 3463440.350000 -2.274600 10.380000
1689585045493 1689585045547 328861.190000 3463439.960000 -2.274600 10.360000
1689585045544 1689585045620 328860.850000 3463439.570000 -2.274600 10.340000
1689585045595 1689585045692 328860.450000 3463439.090000 -2.274600 10.320000
1689585045646 1689585045701 328860.110000 3463438.690000 -2.266965 10.460000
1689585045697 1689585045771 328859.840000 3463438.380000 -2.266965 10.380000
1689585045747 1689585045846 328859.430000 3463437.890000 -2.266965 10.380000
1689585045798 1689585045846 328859.240000 3463437.650000 -2.266965 10.400000
1689585045848 1689585045916 328858.760000 3463437.100000 -2.258674 10.400000
1689585045898 1689585045987 328858.370000 3463436.610000 -2.258674 10.380000
1689585045949 1689585046001 328858.230000 3463436.450000 -2.258674 10.380000
1689585045999 1689585046078 328858.100000 3463436.290000 -2.258674 10.380000
1689585046050 1689585046093 328857.570000 3463435.650000 -2.253656 10.380000
1689585046100 1689585046166 328857.170000 3463435.170000 -2.253656 10.360000
1689585046151 1689585046248 328856.830000 3463434.760000 -2.253656 10.380000
1689585046202 1689585046258 328856.430000 3463434.280000 -2.253656 10.380000
1689585046252 1689585046326 328856.100000 3463433.880000 -2.249293 10.380000
1689585046303 1689585046341 328855.700000 3463433.400000 -2.249293 10.380000
1689585046354 1689585046411 328855.370000 3463432.990000 -2.249293 10.380000
