pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s) cellid(db) sinr(db) rsrp(db)
1721290956426 1721290956444 18 329054.950000 3463125.100000 -2.671445 2.960000 5C407000B 3 -89 
1721290956497 1721290956525 28 329054.830000 3463125.020000 -2.671445 2.980000 5C407000B 3 -89 
1721290956579 1721290956604 25 329054.540000 3463124.840000 -2.655737 2.980000 5C407000B 3 -89 
1721290956649 1721290956675 26 329054.410000 3463124.760000 -2.655737 2.960000 5C407000B 3 -89 
1721290956729 1721290956753 24 329054.130000 3463124.590000 -2.641119 2.960000 5C407000B 3 -89 
1721290956830 1721290956849 19 329054.010000 3463124.500000 -2.641119 2.980000 5C407000B 3 -89 
1721290956895 1721290956910 15 329053.830000 3463124.380000 -2.641119 2.940000 5C407000B 3 -89 
1721290956976 1721290956998 22 329053.590000 3463124.210000 -2.619303 2.940000 5C407000B 3 -89 
1721290957057 1721290957080 23 329053.420000 3463124.090000 -2.619303 2.920000 5C407000B 3 -89 
1721290957130 1721290957149 19 329053.210000 3463123.930000 -2.619303 2.920000 5C407000B 3 -89 
1721290957203 1721290957223 20 329053.090000 3463123.830000 -2.591596 2.920000 5C407000B 3 -89 
1721290957309 1721290957324 15 329052.810000 3463123.610000 -2.591596 2.880000 5C407000B 3 -89 
1721290957401 1721290957419 18 329052.590000 3463123.430000 -2.569561 2.900000 5C407000B 3 -89 
1721290957460 1721290957474 14 329052.450000 3463123.320000 -2.569561 2.840000 5C407000B 3 -89 
1721290957563 1721290957579 16 329052.310000 3463123.210000 -2.569561 2.840000 5C407000B 3 -89 
1721290957747 1721290957775 28 329051.800000 3463122.800000 -2.532691 2.820000 5C407000B 3 -89 
1721290957825 1721290957849 24 329051.690000 3463122.710000 -2.532691 2.820000 5C407000B 3 -89 
1721290957914 1721290957934 20 329051.440000 3463122.520000 -2.532691 2.760000 5C407000B 3 -90 
1721290957999 1721290958023 24 329051.220000 3463122.350000 -2.510002 2.760000 5C407000B 3 -90 
1721290958119 1721290958135 16 329051.010000 3463122.180000 -2.510002 2.740000 5C407000B 3 -90 
1721290958203 1721290958222 19 329050.810000 3463122.020000 -2.498221 2.720000 5C407000B 10 -90 
1721290958300 1721290958315 15 329050.700000 3463121.940000 -2.498221 2.720000 5C407000B 10 -90 
1721290958391 1721290958410 19 329050.380000 3463121.680000 -2.504547 2.680000 5C407000B 10 -90 
1721290958471 1721290958493 22 329050.290000 3463121.610000 -2.504547 2.680000 5C407000B 10 -90 
1721290958584 1721290958598 14 329050.010000 3463121.390000 -2.496257 2.680000 5C407000B 10 -90 
1721290958668 1721290958699 31 329049.810000 3463121.210000 -2.496257 2.680000 5C407000B 10 -90 
1721290958723 1721290958744 21 329049.710000 3463121.120000 -2.496257 2.680000 5C407000B 10 -90 
1721290958834 1721290958858 24 329049.470000 3463120.940000 -2.487094 2.680000 5C407000B 10 -90 
1721290958892 1721290958907 15 329049.390000 3463120.860000 -2.487094 2.680000 5C407000B 10 -90 
1721290958966 1721290958989 23 329049.210000 3463120.730000 -2.475095 2.680000 5C407000B 10 -90 
1721290959079 1721290959100 21 329048.960000 3463120.520000 -2.475095 2.660000 5C407000B 10 -90 
1721290959157 1721290959183 26 329048.860000 3463120.440000 -2.475095 2.700000 5C407000B 10 -90 
1721290959234 1721290959253 19 329048.620000 3463120.240000 -2.471168 2.680000 5C407000B 10 -90 
1721290959310 1721290959325 15 329048.420000 3463120.070000 -2.471168 2.680000 5C407000B 10 -90 
1721290959417 1721290959438 21 329048.320000 3463119.980000 -2.463969 2.700000 5C407000B 10 -90 
1721290959491 1721290959503 12 329048.100000 3463119.810000 -2.463969 2.700000 5C407000B 10 -90 
1721290959547 1721290959567 20 329048.020000 3463119.730000 -2.463969 2.700000 5C407000B 10 -90 
1721290959649 1721290959665 16 329047.830000 3463119.570000 -2.454806 2.740000 5C407000B 10 -90 
1721290959726 1721290959745 19 329047.600000 3463119.370000 -2.454806 2.720000 5C407000B 10 -90 
1721290959835 1721290959855 20 329047.360000 3463119.150000 -2.447606 2.720000 5C407000B 10 -90 
1721290959917 1721290959934 17 329047.250000 3463119.070000 -2.447606 2.700000 5C407000B 10 -90 
1721290959991 1721290960007 16 329047.050000 3463118.880000 -2.440625 2.700000 5C407000B 10 -90 
1721290960065 1721290960079 14 329046.960000 3463118.800000 -2.440625 2.680000 5C407000B 10 -90 
1721290960175 1721290960194 19 329046.680000 3463118.550000 -2.434734 2.700000 5C407000B 10 -90 
1721290960255 1721290960275 20 329046.600000 3463118.480000 -2.434734 2.700000 5C407000B 10 -90 
1721290960331 1721290960345 14 329046.350000 3463118.260000 -2.434734 2.720000 5C407000B 10 -90 
1721290960406 1721290960425 19 329046.230000 3463118.150000 -2.428407 2.740000 5C407000B 10 -90 
1721290960519 1721290960542 23 329045.920000 3463117.870000 -2.421863 2.740000 5C407000B 10 -90 
1721290960595 1721290960610 15 329045.820000 3463117.780000 -2.421863 2.740000 5C407000B 10 -90 
1721290960654 1721290960672 18 329045.700000 3463117.670000 -2.421863 2.740000 5C407000B 10 -90 
1721290960747 1721290960768 21 329045.550000 3463117.540000 -2.421863 2.720000 5C407000B 10 -90 
1721290960835 1721290960848 13 329045.410000 3463117.410000 -2.418590 2.720000 5C407000B 10 -90 
1721290960890 1721290960913 23 329045.210000 3463117.250000 -2.418590 2.740000 5C407000B 10 -90 
1721290960961 1721290960974 13 329045.100000 3463117.140000 -2.418590 2.740000 5C407000B 10 -90 
1721290961055 1721290961074 19 329044.910000 3463116.980000 -2.422299 2.740000 5C407000B 10 -90 
1721290961131 1721290961149 18 329044.630000 3463116.750000 -2.418372 2.740000 5C407000B 10 -90 
1721290961211 1721290961229 18 329044.530000 3463116.650000 -2.418372 2.740000 5C407000B 10 -90 
1721290961286 1721290961313 27 329044.330000 3463116.470000 -2.418372 2.720000 5C407000B 10 -90 
1721290961363 1721290961382 19 329044.270000 3463116.420000 -2.419026 2.740000 5C407000B 10 -90 
1721290961486 1721290961510 24 329043.930000 3463116.130000 -2.419026 2.720000 5C407000B 10 -90 
1721290961563 1721290961579 16 329043.820000 3463116.040000 -2.417063 2.720000 5C407000B 10 -90 
1721290961635 1721290961660 25 329043.590000 3463115.830000 -2.417063 2.700000 5C407000B 10 -90 
1721290961714 1721290961733 19 329043.510000 3463115.770000 -2.417063 2.720000 5C407000B 10 -90 
1721290961791 1721290961809 18 329043.280000 3463115.560000 -2.416408 2.720000 5C407000B 10 -90 
1721290961850 1721290961867 17 329043.180000 3463115.470000 -2.416408 2.720000 5C407000B 10 -90 
1721290961948 1721290961963 15 329042.990000 3463115.310000 -2.414445 2.720000 5C407000B 10 -90 
1721290962007 1721290962025 18 329042.920000 3463115.230000 -2.414445 2.720000 5C407000B 10 -90 
1721290962087 1721290962104 17 329042.680000 3463115.040000 -2.414445 2.720000 5C407000B 10 -90 
1721290962145 1721290962164 19 329042.570000 3463114.930000 -2.411827 2.740000 5C407000B 10 -90 
1721290962233 1721290962255 22 329042.350000 3463114.740000 -2.411827 2.720000 5C407000B 10 -90 
1721290962322 1721290962340 18 329042.250000 3463114.660000 -2.411827 2.720000 5C407000B 10 -90 
1721290962395 1721290962419 24 329042.030000 3463114.450000 -2.409863 2.720000 5C407000B 10 -90 
1721290962473 1721290962497 24 329041.920000 3463114.360000 -2.409863 2.720000 5C407000B 10 -90 
1721290962552 1721290962571 19 329041.750000 3463114.210000 -2.411391 2.740000 5C407000B 10 -90 
1721290962661 1721290962680 19 329041.510000 3463114.000000 -2.411391 2.760000 5C407000B 10 -90 
1721290962731 1721290962745 14 329041.440000 3463113.930000 -2.411391 2.760000 5C407000B 10 -90 
1721290962807 1721290962828 21 329041.190000 3463113.700000 -2.411609 2.780000 5C407000B 10 -90 
