pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s)
1711865238551 1711865238575 24 329253.760000 3463434.000000 0.828159 0.000000
1711865238601 1711865238623 22 329253.760000 3463434.000000 0.828159 0.000000
1711865238651 1711865238667 16 329253.760000 3463434.000000 0.828159 0.000000
1711865238701 1711865238715 14 329253.770000 3463434.000000 0.828813 0.000000
1711865238752 1711865238765 13 329253.770000 3463434.000000 0.828813 0.000000
1711865238802 1711865238817 15 329253.770000 3463434.000000 0.828813 0.000000
1711865238852 1711865238875 23 329253.770000 3463434.000000 0.827941 0.000000
1711865238902 1711865238925 23 329253.770000 3463434.000000 0.827941 0.000000
1711865238953 1711865238980 27 329253.770000 3463434.000000 0.827941 0.000000
1711865239003 1711865239017 14 329253.770000 3463434.000000 0.827941 0.000000
1711865239053 1711865239076 23 329253.770000 3463434.000000 0.827941 0.000000
1711865239103 1711865239125 22 329253.770000 3463434.000000 0.828813 0.000000
1711865239154 1711865239181 27 329253.770000 3463434.000000 0.828813 0.000000
1711865239204 1711865239217 13 329253.770000 3463434.000000 0.828813 0.000000
1711865239254 1711865239275 21 329253.770000 3463434.000000 0.828813 0.000000
1711865239304 1711865239326 22 329253.770000 3463434.000000 0.828377 0.000000
1711865239355 1711865239375 20 329253.770000 3463434.000000 0.828377 0.000000
1711865239405 1711865239425 20 329253.770000 3463434.000000 0.828377 0.000000
1711865239455 1711865239475 20 329253.770000 3463434.000000 0.828377 0.000000
1711865239505 1711865239525 20 329253.770000 3463434.000000 0.827941 0.000000
1711865239556 1711865239580 24 329253.770000 3463434.000000 0.827941 0.000000
1711865239606 1711865239620 14 329253.770000 3463434.000000 0.827941 0.000000
1711865239656 1711865239675 19 329253.770000 3463434.000000 0.827941 0.000000
1711865239706 1711865239725 19 329253.770000 3463434.000000 0.828595 0.000000
1711865239757 1711865239785 28 329253.770000 3463434.000000 0.828595 0.000000
1711865239807 1711865239835 28 329253.770000 3463434.000000 0.828595 0.000000
1711865239857 1711865239884 27 329253.780000 3463434.000000 0.828813 0.000000
1711865239907 1711865239935 28 329253.780000 3463434.000000 0.828813 0.000000
1711865239958 1711865239972 14 329253.780000 3463434.000000 0.828813 0.000000
1711865240008 1711865240035 27 329253.780000 3463434.000000 0.828813 0.000000
1711865240058 1711865240075 17 329253.780000 3463434.000000 0.828813 0.000000
1711865240108 1711865240135 27 329253.780000 3463434.000000 0.829031 0.000000
1711865240158 1711865240185 27 329253.780000 3463434.000000 0.829031 0.000000
1711865240209 1711865240222 13 329253.780000 3463434.010000 0.829031 0.000000
1711865240259 1711865240285 26 329253.790000 3463434.010000 0.828377 0.000000
1711865240309 1711865240340 31 329253.790000 3463434.020000 0.828377 0.000000
1711865240359 1711865240379 20 329253.800000 3463434.020000 0.828377 0.000000
1711865240409 1711865240435 26 329253.800000 3463434.020000 0.828377 0.000000
1711865240460 1711865240486 26 329253.810000 3463434.030000 0.828377 0.000000
1711865240510 1711865240535 25 329253.820000 3463434.040000 0.827722 0.000000
1711865240560 1711865240590 30 329253.830000 3463434.050000 0.827722 0.000000
1711865240610 1711865240635 25 329253.840000 3463434.060000 0.827722 0.160000
1711865240661 1711865240686 25 329253.850000 3463434.080000 0.827941 0.180000
1711865240711 1711865240735 24 329253.860000 3463434.090000 0.827941 0.180000
1711865240761 1711865240790 29 329253.870000 3463434.090000 0.827941 0.240000
1711865240811 1711865240827 16 329253.880000 3463434.100000 0.827941 0.260000
1711865240861 1711865240885 24 329253.890000 3463434.120000 0.827941 0.300000
1711865240912 1711865240941 29 329253.910000 3463434.130000 0.828813 0.320000
1711865240962 1711865240977 15 329253.930000 3463434.140000 0.828813 0.340000
1711865241012 1711865241035 23 329253.940000 3463434.150000 0.828813 0.360000
1711865241062 1711865241085 23 329253.960000 3463434.180000 0.827722 0.400000
1711865241113 1711865241140 27 329253.980000 3463434.200000 0.827722 0.420000
1711865241163 1711865241180 17 329253.990000 3463434.210000 0.827722 0.420000
1711865241213 1711865241234 21 329254.010000 3463434.230000 0.827722 0.480000
1711865241263 1711865241285 22 329254.020000 3463434.240000 0.827722 0.520000
1711865241313 1711865241340 27 329254.040000 3463434.270000 0.825977 0.540000
1711865241364 1711865241395 31 329254.070000 3463434.290000 0.825977 0.620000
1711865241414 1711865241427 13 329254.100000 3463434.330000 0.825977 0.660000
1711865241464 1711865241482 18 329254.130000 3463434.360000 0.827941 0.700000
1711865241514 1711865241535 21 329254.160000 3463434.380000 0.827941 0.740000
1711865241565 1711865241585 20 329254.190000 3463434.400000 0.827941 0.780000
1711865241615 1711865241635 20 329254.210000 3463434.440000 0.827941 0.820000
1711865241665 1711865241683 18 329254.250000 3463434.470000 0.826413 0.860000
1711865241715 1711865241737 22 329254.280000 3463434.500000 0.826413 0.900000
1711865241766 1711865241782 16 329254.310000 3463434.530000 0.826413 0.920000
1711865241816 1711865241832 16 329254.360000 3463434.580000 0.826413 0.960000
1711865241866 1711865241883 17 329254.370000 3463434.600000 0.826413 1.020000
1711865241916 1711865241935 19 329254.440000 3463434.650000 0.825977 1.080000
1711865241967 1711865241988 21 329254.470000 3463434.690000 0.825977 1.100000
1711865242017 1711865242033 16 329254.530000 3463434.750000 0.825977 1.180000
1711865242067 1711865242088 21 329254.550000 3463434.760000 0.825977 1.200000
1711865242117 1711865242132 15 329254.590000 3463434.810000 0.825977 1.260000
1711865242167 1711865242182 15 329254.650000 3463434.880000 0.825977 1.260000
1711865242218 1711865242237 19 329254.700000 3463434.930000 0.825977 1.340000
1711865242268 1711865242285 17 329254.760000 3463434.990000 0.827504 1.360000
1711865242318 1711865242350 32 329254.820000 3463435.040000 0.827504 1.400000
1711865242368 1711865242382 14 329254.870000 3463435.090000 0.827504 1.460000
1711865242419 1711865242445 26 329254.890000 3463435.110000 0.827504 1.500000
1711865242469 1711865242494 25 329254.940000 3463435.170000 0.827504 1.540000
1711865242519 1711865242545 26 329255.020000 3463435.250000 0.824886 1.580000
1711865242569 1711865242595 26 329255.080000 3463435.310000 0.824886 1.620000
1711865242620 1711865242645 25 329255.160000 3463435.370000 0.824886 1.640000
1711865242670 1711865242695 25 329255.210000 3463435.440000 0.825759 1.680000
1711865242720 1711865242745 25 329255.270000 3463435.490000 0.825759 1.700000
1711865242770 1711865242796 26 329255.350000 3463435.570000 0.825759 1.720000
1711865242820 1711865242844 24 329255.420000 3463435.640000 0.825759 1.780000
1711865242871 1711865242895 24 329255.430000 3463435.650000 0.825759 1.800000
1711865242921 1711865242946 25 329255.520000 3463435.750000 0.826195 1.860000
1711865242971 1711865242995 24 329255.580000 3463435.810000 0.826195 1.880000
1711865243021 1711865243050 29 329255.670000 3463435.900000 0.826195 1.940000
1711865243072 1711865243088 16 329255.730000 3463435.950000 0.825323 1.980000
1711865243122 1711865243146 24 329255.820000 3463436.050000 0.825323 2.000000
1711865243172 1711865243196 24 329255.900000 3463436.130000 0.825323 2.060000
1711865243222 1711865243245 23 329255.960000 3463436.180000 0.825323 2.100000
1711865243273 1711865243295 22 329256.070000 3463436.290000 0.825323 2.120000
1711865243323 1711865243345 22 329256.120000 3463436.360000 0.825323 2.180000
1711865243373 1711865243395 22 329256.160000 3463436.390000 0.825323 2.220000
1711865243423 1711865243445 22 329256.220000 3463436.450000 0.825323 2.280000
1711865243474 1711865243495 21 329256.370000 3463436.600000 0.824232 2.320000
1711865243524 1711865243545 21 329256.430000 3463436.670000 0.824232 2.360000
1711865243574 1711865243595 21 329256.550000 3463436.790000 0.824232 2.420000
1711865243624 1711865243645 21 329256.630000 3463436.860000 0.824232 2.480000
1711865243674 1711865243695 21 329256.700000 3463436.930000 0.824450 2.520000
1711865243725 1711865243745 20 329256.820000 3463437.050000 0.824450 2.560000
1711865243775 1711865243794 19 329256.880000 3463437.120000 0.824450 2.620000
1711865243825 1711865243845 20 329256.980000 3463437.210000 0.824450 2.640000
1711865243875 1711865243894 19 329257.070000 3463437.310000 0.824014 2.700000
1711865243926 1711865243945 19 329257.150000 3463437.380000 0.824014 2.740000
1711865243976 1711865243995 19 329257.280000 3463437.500000 0.824014 2.800000
1711865244026 1711865244045 19 329257.390000 3463437.620000 0.824014 2.860000
1711865244076 1711865244095 19 329257.520000 3463437.740000 0.823141 2.900000
1711865244126 1711865244155 29 329257.640000 3463437.870000 0.823141 2.960000
1711865244177 1711865244201 24 329257.750000 3463437.970000 0.823141 2.980000
1711865244227 1711865244255 28 329257.860000 3463438.080000 0.823141 3.020000
1711865244277 1711865244295 18 329257.930000 3463438.150000 0.822923 3.080000
1711865244327 1711865244355 28 329258.040000 3463438.250000 0.822923 3.140000
1711865244378 1711865244393 15 329258.130000 3463438.350000 0.822923 3.180000
1711865244428 1711865244443 15 329258.240000 3463438.460000 0.822923 3.260000
1711865244478 1711865244493 15 329258.420000 3463438.650000 0.823577 3.280000
1711865244528 1711865244547 19 329258.540000 3463438.770000 0.823577 3.340000
1711865244578 1711865244597 19 329258.610000 3463438.840000 0.823577 3.380000
1711865244629 1711865244642 13 329258.730000 3463438.960000 0.823577 3.420000
1711865244679 1711865244695 16 329258.880000 3463439.110000 0.823141 3.440000
1711865244729 1711865244745 16 329259.000000 3463439.230000 0.823141 3.500000
1711865244779 1711865244800 21 329259.130000 3463439.360000 0.823141 3.540000
1711865244829 1711865244846 17 329259.280000 3463439.510000 0.822486 3.600000
1711865244880 1711865244895 15 329259.420000 3463439.640000 0.822486 3.660000
1711865244930 1711865244956 26 329259.570000 3463439.790000 0.822486 3.700000
1711865244980 1711865244998 18 329259.710000 3463439.920000 0.822486 3.760000
1711865245030 1711865245045 15 329259.840000 3463440.050000 0.823359 3.800000
1711865245081 1711865245100 19 329259.920000 3463440.140000 0.823359 3.840000
1711865245131 1711865245144 13 329260.050000 3463440.270000 0.823359 3.900000
1711865245181 1711865245195 14 329260.050000 3463440.270000 0.823359 3.900000
1711865245231 1711865245250 19 329260.360000 3463440.580000 0.823359 3.980000
1711865245282 1711865245298 16 329260.510000 3463440.720000 0.822486 4.020000
1711865245332 1711865245347 15 329260.680000 3463440.890000 0.822486 4.080000
1711865245382 1711865245402 20 329260.830000 3463441.040000 0.822486 4.120000
1711865245432 1711865245451 19 329260.830000 3463441.040000 0.822486 4.120000
1711865245482 1711865245497 15 329261.100000 3463441.310000 0.821177 4.220000
1711865245533 1711865245598 65 329261.240000 3463441.450000 0.821177 4.280000
1711865245583 1711865245613 30 329261.240000 3463441.450000 0.821177 4.280000
1711865245633 1711865245647 14 329261.550000 3463441.760000 0.823359 4.360000
1711865245683 1711865245702 19 329261.740000 3463441.940000 0.823359 4.400000
1711865245733 1711865245750 17 329261.900000 3463442.090000 0.823359 4.460000
1711865245784 1711865245800 16 329261.900000 3463442.090000 0.823359 4.460000
1711865245834 1711865245852 18 329262.250000 3463442.440000 0.822268 4.540000
1711865245884 1711865245904 20 329262.410000 3463442.610000 0.822268 4.580000
1711865245934 1711865245952 18 329262.410000 3463442.610000 0.822268 4.580000
1711865245985 1711865246002 17 329262.500000 3463442.710000 0.822268 4.640000
1711865246035 1711865246053 18 329262.640000 3463442.840000 0.822268 4.680000
1711865246085 1711865246102 17 329262.800000 3463443.010000 0.822268 4.700000
1711865246135 1711865246158 23 329263.040000 3463443.240000 0.821614 4.800000
1711865246186 1711865246202 16 329263.210000 3463443.420000 0.821614 4.800000
1711865246236 1711865246250 14 329263.410000 3463443.610000 0.821614 4.860000
1711865246286 1711865246300 14 329263.550000 3463443.750000 0.824232 4.880000
1711865246336 1711865246352 16 329263.690000 3463443.880000 0.824232 4.920000
1711865246387 1711865246405 18 329263.910000 3463444.100000 0.824232 4.960000
1711865246437 1711865246460 23 329264.080000 3463444.280000 0.824232 5.000000
1711865246487 1711865246509 22 329264.250000 3463444.450000 0.824886 5.040000
1711865246537 1711865246559 22 329264.460000 3463444.670000 0.824886 5.060000
1711865246588 1711865246609 21 329264.630000 3463444.860000 0.824886 5.080000
1711865246638 1711865246660 22 329264.850000 3463445.070000 0.824886 5.120000
1711865246688 1711865246715 27 329264.980000 3463445.220000 0.828159 5.140000
1711865246738 1711865246752 14 329265.200000 3463445.450000 0.828159 5.180000
1711865246789 1711865246810 21 329265.310000 3463445.550000 0.828159 5.200000
1711865246839 1711865246860 21 329265.460000 3463445.710000 0.828159 5.240000
1711865246889 1711865246909 20 329265.720000 3463445.970000 0.832522 5.280000
1711865246939 1711865246960 21 329265.900000 3463446.150000 0.832522 5.320000
1711865246989 1711865247010 21 329266.050000 3463446.310000 0.832522 5.320000
1711865247040 1711865247060 20 329266.310000 3463446.580000 0.832522 5.360000
1711865247090 1711865247110 20 329266.490000 3463446.780000 0.835795 5.400000
1711865247140 1711865247166 26 329266.710000 3463447.010000 0.835795 5.400000
1711865247190 1711865247210 20 329266.890000 3463447.210000 0.835795 5.460000
1711865247240 1711865247261 21 329267.010000 3463447.320000 0.835795 5.480000
1711865247291 1711865247310 19 329267.190000 3463447.530000 0.842121 5.500000
1711865247341 1711865247359 18 329267.410000 3463447.770000 0.842121 5.500000
1711865247391 1711865247409 18 329267.600000 3463447.970000 0.842121 5.520000
1711865247442 1711865247464 22 329267.780000 3463448.180000 0.842121 5.540000
1711865247492 1711865247515 23 329267.980000 3463448.380000 0.849757 5.580000
1711865247542 1711865247564 22 329268.200000 3463448.630000 0.849757 5.600000
1711865247592 1711865247610 18 329268.240000 3463448.670000 0.849757 5.640000
1711865247642 1711865247657 15 329268.460000 3463448.920000 0.849757 5.660000
1711865247693 1711865247707 14 329268.720000 3463449.210000 0.857393 5.700000
1711865247743 1711865247757 14 329268.880000 3463449.390000 0.857393 5.720000
1711865247793 1711865247807 14 329269.100000 3463449.640000 0.857393 5.740000
1711865247843 1711865247865 22 329269.330000 3463449.900000 0.857393 5.760000
1711865247893 1711865247914 21 329269.450000 3463450.030000 0.866992 5.800000
1711865247944 1711865247964 20 329269.640000 3463450.250000 0.866992 5.840000
1711865247994 1711865248014 20 329269.880000 3463450.510000 0.866992 5.860000
1711865248044 1711865248065 21 329270.020000 3463450.690000 0.866992 5.900000
1711865248094 1711865248115 21 329270.250000 3463450.950000 0.874410 5.920000
1711865248145 1711865248164 19 329270.490000 3463451.230000 0.874410 5.920000
1711865248195 1711865248216 21 329270.680000 3463451.440000 0.874410 5.940000
1711865248245 1711865248265 20 329270.890000 3463451.670000 0.874410 6.000000
1711865248295 1711865248315 20 329271.120000 3463451.950000 0.883791 6.040000
1711865248346 1711865248365 19 329271.310000 3463452.180000 0.883791 6.060000
1711865248396 1711865248415 19 329271.390000 3463452.270000 0.883791 6.060000
1711865248446 1711865248461 15 329271.620000 3463452.550000 0.883791 6.080000
1711865248496 1711865248515 19 329271.860000 3463452.830000 0.893172 6.080000
1711865248547 1711865248570 23 329272.020000 3463453.020000 0.893172 6.080000
1711865248597 1711865248621 24 329272.290000 3463453.350000 0.893172 6.100000
1711865248647 1711865248662 15 329272.500000 3463453.580000 0.901026 6.120000
1711865248697 1711865248719 22 329272.700000 3463453.810000 0.901026 6.140000
1711865248748 1711865248769 21 329272.940000 3463454.080000 0.901026 6.140000
1711865248798 1711865248820 22 329272.940000 3463454.080000 0.901026 6.140000
1711865248848 1711865248867 19 329273.270000 3463454.450000 0.901026 6.140000
1711865248898 1711865248912 14 329273.470000 3463454.680000 0.896881 6.160000
1711865248948 1711865248965 17 329273.670000 3463454.910000 0.896881 6.180000
1711865248999 1711865249015 16 329273.900000 3463455.190000 0.896881 6.180000
1711865249049 1711865249070 21 329274.110000 3463455.420000 0.896881 6.220000
1711865249099 1711865249115 16 329274.350000 3463455.700000 0.897754 6.220000
1711865249149 1711865249170 21 329274.520000 3463455.880000 0.897754 6.240000
1711865249200 1711865249220 20 329274.770000 3463456.170000 0.897754 6.240000
1711865249250 1711865249275 25 329274.850000 3463456.250000 0.897754 6.260000
1711865249300 1711865249319 19 329275.110000 3463456.530000 0.892518 6.280000
1711865249350 1711865249370 20 329275.360000 3463456.810000 0.892518 6.300000
1711865249401 1711865249425 24 329275.570000 3463457.040000 0.892518 6.320000
1711865249451 1711865249470 19 329275.820000 3463457.310000 0.885318 6.320000
1711865249501 1711865249525 24 329276.050000 3463457.540000 0.885318 6.340000
1711865249551 1711865249575 24 329276.260000 3463457.770000 0.885318 6.340000
1711865249602 1711865249625 23 329276.480000 3463457.990000 0.885318 6.360000
1711865249652 1711865249675 23 329276.750000 3463458.260000 0.871137 6.400000
1711865249702 1711865249730 28 329276.940000 3463458.440000 0.871137 6.420000
1711865249752 1711865249767 15 329277.110000 3463458.610000 0.871137 6.420000
1711865249803 1711865249825 22 329277.390000 3463458.870000 0.871137 6.420000
1711865249853 1711865249875 22 329277.620000 3463459.090000 0.849757 6.440000
1711865249903 1711865249925 22 329277.860000 3463459.310000 0.849757 6.440000
1711865249953 1711865249975 22 329278.150000 3463459.560000 0.849757 6.480000
1711865250003 1711865250025 22 329278.390000 3463459.780000 0.849757 6.480000
1711865250054 1711865250075 21 329278.480000 3463459.850000 0.849757 6.500000
1711865250104 1711865250125 21 329278.820000 3463460.150000 0.822050 6.500000
1711865250154 1711865250175 21 329279.020000 3463460.310000 0.822050 6.500000
1711865250204 1711865250225 21 329279.320000 3463460.550000 0.822050 6.520000
1711865250255 1711865250275 20 329279.630000 3463460.790000 0.788016 6.520000
1711865250305 1711865250325 20 329279.880000 3463460.990000 0.788016 6.560000
1711865250355 1711865250375 20 329280.150000 3463461.180000 0.788016 6.560000
1711865250405 1711865250425 20 329280.470000 3463461.420000 0.788016 6.580000
1711865250455 1711865250475 20 329280.730000 3463461.600000 0.748092 6.580000
1711865250506 1711865250525 19 329280.950000 3463461.760000 0.748092 6.600000
1711865250556 1711865250575 19 329281.120000 3463461.870000 0.748092 6.600000
1711865250606 1711865250622 16 329281.450000 3463462.100000 0.748092 6.620000
1711865250656 1711865250673 17 329281.790000 3463462.320000 0.707949 6.620000
1711865250706 1711865250722 16 329282.010000 3463462.470000 0.707949 6.640000
1711865250757 1711865250772 15 329282.420000 3463462.720000 0.707949 6.660000
1711865250807 1711865250830 23 329282.650000 3463462.860000 0.707949 6.680000
1711865250857 1711865250881 24 329282.990000 3463463.050000 0.663007 6.700000
1711865250907 1711865250929 22 329282.990000 3463463.050000 0.663007 6.700000
1711865250958 1711865250980 22 329283.410000 3463463.280000 0.663007 6.700000
1711865251008 1711865251030 22 329283.760000 3463463.470000 0.663007 6.720000
1711865251058 1711865251080 22 329284.060000 3463463.630000 0.616538 6.740000
1711865251108 1711865251129 21 329284.430000 3463463.830000 0.616538 6.740000
1711865251158 1711865251180 22 329284.550000 3463463.880000 0.616538 6.740000
1711865251209 1711865251230 21 329285.110000 3463464.160000 0.616538 6.760000
1711865251259 1711865251280 21 329285.430000 3463464.310000 0.567887 6.760000
1711865251309 1711865251329 20 329285.740000 3463464.450000 0.567887 6.760000
1711865251360 1711865251380 20 329286.110000 3463464.610000 0.567887 6.780000
1711865251410 1711865251429 19 329286.430000 3463464.740000 0.567887 6.800000
1711865251460 1711865251480 20 329286.490000 3463464.760000 0.521635 6.800000
1711865251510 1711865251530 20 329286.490000 3463464.760000 0.521635 6.800000
1711865251560 1711865251579 19 329286.870000 3463464.910000 0.521635 6.820000
1711865251611 1711865251630 19 329287.310000 3463465.070000 0.521635 6.840000
1711865251661 1711865251680 19 329287.940000 3463465.290000 0.472766 6.860000
1711865251711 1711865251729 18 329288.260000 3463465.380000 0.472766 6.880000
1711865251761 1711865251780 19 329288.650000 3463465.510000 0.472766 6.880000
1711865251812 1711865251840 28 329289.040000 3463465.630000 0.426951 6.900000
1711865251862 1711865251885 23 329289.040000 3463465.630000 0.426951 6.900000
1711865251912 1711865251935 23 329289.370000 3463465.720000 0.426951 6.920000
1711865251962 1711865251985 23 329289.570000 3463465.770000 0.426951 6.940000
1711865252013 1711865252035 22 329289.900000 3463465.870000 0.426951 6.940000
1711865252063 1711865252085 22 329290.180000 3463465.940000 0.426951 6.960000
1711865252113 1711865252135 22 329290.590000 3463466.060000 0.380482 6.960000
1711865252163 1711865252185 22 329290.990000 3463466.160000 0.380482 6.980000
1711865252214 1711865252236 22 329291.200000 3463466.210000 0.380482 7.020000
1711865252264 1711865252285 21 329292.080000 3463466.390000 0.338158 7.020000
1711865252314 1711865252334 20 329292.080000 3463466.390000 0.338158 7.020000
1711865252364 1711865252384 20 329292.270000 3463466.420000 0.338158 7.020000
1711865252415 1711865252432 17 329292.540000 3463466.470000 0.338158 7.040000
1711865252465 1711865252480 15 329292.960000 3463466.540000 0.338158 7.040000
1711865252515 1711865252535 20 329293.380000 3463466.620000 0.296706 7.060000
1711865252565 1711865252584 19 329293.740000 3463466.680000 0.296706 7.080000
1711865252616 1711865252635 19 329294.190000 3463466.770000 0.296706 7.100000
1711865252666 1711865252685 19 329294.190000 3463466.770000 0.296706 7.120000
1711865252716 1711865252735 19 329294.910000 3463466.880000 0.257872 7.140000
1711865252766 1711865252790 24 329295.340000 3463466.940000 0.257872 7.160000
1711865252817 1711865252840 23 329295.550000 3463466.970000 0.257872 7.180000
1711865252867 1711865252889 22 329295.920000 3463467.020000 0.257872 7.200000
1711865252917 1711865252950 33 329296.280000 3463467.060000 0.222311 7.200000
1711865252967 1711865252982 15 329296.710000 3463467.110000 0.222311 7.220000
1711865253018 1711865253032 14 329296.930000 3463467.140000 0.222311 7.220000
1711865253068 1711865253090 22 329297.810000 3463467.220000 0.193295 7.300000
1711865253118 1711865253140 22 329298.180000 3463467.250000 0.193295 7.320000
1711865253168 1711865253190 22 329298.480000 3463467.280000 0.193295 7.340000
1711865253219 1711865253245 26 329298.850000 3463467.310000 0.193295 7.380000
1711865253269 1711865253290 21 329299.300000 3463467.340000 0.163625 7.380000
1711865253319 1711865253344 25 329299.660000 3463467.360000 0.163625 7.440000
1711865253369 1711865253400 31 329299.880000 3463467.370000 0.163625 7.460000
1711865253420 1711865253442 22 329299.880000 3463467.370000 0.163625 7.460000
1711865253470 1711865253490 20 329300.480000 3463467.400000 0.137227 7.480000
1711865253520 1711865253540 20 329301.320000 3463467.450000 0.137227 7.520000
1711865253570 1711865253585 15 329301.320000 3463467.450000 0.137227 7.520000
1711865253620 1711865253640 20 329301.630000 3463467.460000 0.137227 7.540000
1711865253671 1711865253685 14 329302.010000 3463467.470000 0.111483 7.580000
1711865253721 1711865253740 19 329302.320000 3463467.480000 0.111483 7.600000
1711865253771 1711865253785 14 329302.710000 3463467.490000 0.111483 7.600000
1711865253821 1711865253834 13 329303.100000 3463467.500000 0.111483 7.620000
1711865253872 1711865253887 15 329303.570000 3463467.520000 0.092721 7.620000
1711865253922 1711865253944 22 329303.960000 3463467.520000 0.092721 7.680000
1711865253972 1711865254000 28 329304.360000 3463467.540000 0.092721 7.700000
1711865254022 1711865254037 15 329304.750000 3463467.540000 0.092721 7.720000
1711865254073 1711865254095 22 329305.060000 3463467.550000 0.092721 7.720000
1711865254123 1711865254144 21 329305.300000 3463467.560000 0.074395 7.760000
1711865254173 1711865254195 22 329305.840000 3463467.550000 0.074395 7.780000
1711865254223 1711865254245 22 329306.310000 3463467.540000 0.074395 7.820000
1711865254274 1711865254295 21 329306.780000 3463467.540000 0.057378 7.840000
1711865254324 1711865254345 21 329307.180000 3463467.540000 0.057378 7.860000
1711865254374 1711865254395 21 329307.570000 3463467.530000 0.057378 7.880000
1711865254424 1711865254445 21 329307.970000 3463467.510000 0.057378 7.940000
1711865254475 1711865254494 19 329308.290000 3463467.510000 0.044506 7.980000
1711865254525 1711865254544 19 329308.600000 3463467.500000 0.044506 7.980000
1711865254575 1711865254595 20 329309.080000 3463467.490000 0.044506 8.020000
1711865254625 1711865254645 20 329309.480000 3463467.480000 0.044506 8.040000
1711865254676 1711865254695 19 329309.960000 3463467.460000 0.032507 8.060000
1711865254726 1711865254745 19 329310.290000 3463467.440000 0.032507 8.060000
1711865254776 1711865254795 19 329310.700000 3463467.440000 0.032507 8.060000
1711865254826 1711865254850 24 329311.260000 3463467.410000 0.032507 8.080000
1711865254877 1711865254900 23 329311.670000 3463467.390000 0.019417 8.120000
1711865254927 1711865254954 27 329312.070000 3463467.370000 0.019417 8.140000
1711865254977 1711865255000 23 329312.230000 3463467.360000 0.019417 8.180000
1711865255027 1711865255049 22 329312.710000 3463467.330000 0.019417 8.200000
1711865255078 1711865255100 22 329313.210000 3463467.310000 0.011781 8.240000
1711865255128 1711865255150 22 329313.460000 3463467.290000 0.011781 8.240000
1711865255178 1711865255200 22 329314.110000 3463467.250000 0.011781 8.280000
1711865255228 1711865255250 22 329314.360000 3463467.230000 0.011781 8.320000
1711865255279 1711865255300 21 329314.930000 3463467.180000 -0.001745 8.340000
1711865255329 1711865255349 20 329315.180000 3463467.160000 -0.001745 8.340000
1711865255379 1711865255400 21 329315.600000 3463467.140000 -0.001745 8.360000
1711865255429 1711865255450 21 329316.090000 3463467.090000 -0.001745 8.380000
1711865255480 1711865255500 20 329316.510000 3463467.060000 -0.011345 8.420000
1711865255530 1711865255550 20 329316.770000 3463467.050000 -0.011345 8.440000
1711865255580 1711865255600 20 329317.270000 3463467.010000 -0.011345 8.460000
1711865255630 1711865255651 21 329317.860000 3463466.970000 -0.011345 8.460000
1711865255681 1711865255700 19 329318.290000 3463466.930000 -0.020944 8.500000
1711865255731 1711865255750 19 329318.800000 3463466.880000 -0.020944 8.540000
1711865255781 1711865255799 18 329319.140000 3463466.860000 -0.020944 8.560000
1711865255831 1711865255850 19 329319.660000 3463466.810000 -0.020944 8.580000
1711865255882 1711865255905 23 329319.910000 3463466.790000 -0.030761 8.600000
1711865255932 1711865255955 23 329320.340000 3463466.750000 -0.030761 8.660000
1711865255982 1711865256005 23 329320.850000 3463466.690000 -0.030761 8.680000
1711865256032 1711865256055 23 329321.280000 3463466.640000 -0.030761 8.700000
1711865256083 1711865256105 22 329321.790000 3463466.590000 -0.040143 8.700000
1711865256133 1711865256155 22 329322.230000 3463466.550000 -0.040143 8.740000
1711865256183 1711865256205 22 329322.670000 3463466.500000 -0.040143 8.760000
1711865256233 1711865256255 22 329322.670000 3463466.500000 -0.040143 8.800000
1711865256284 1711865256305 21 329323.360000 3463466.420000 -0.048215 8.820000
1711865256334 1711865256355 21 329323.710000 3463466.380000 -0.048215 8.840000
1711865256384 1711865256405 21 329324.320000 3463466.310000 -0.048215 8.880000
1711865256434 1711865256455 21 329324.670000 3463466.270000 -0.048215 8.900000
1711865256485 1711865256505 20 329325.290000 3463466.190000 -0.058469 8.920000
1711865256535 1711865256555 20 329325.640000 3463466.150000 -0.058469 8.920000
1711865256585 1711865256605 20 329326.180000 3463466.090000 -0.058469 8.940000
1711865256635 1711865256655 20 329326.710000 3463466.010000 -0.066541 9.000000
1711865256686 1711865256705 19 329327.150000 3463465.960000 -0.066541 9.000000
1711865256736 1711865256755 19 329327.600000 3463465.900000 -0.066541 9.020000
1711865256786 1711865256810 24 329327.870000 3463465.860000 -0.066541 9.060000
1711865256837 1711865256861 24 329328.310000 3463465.800000 -0.066541 9.080000
1711865256887 1711865256914 27 329328.860000 3463465.730000 -0.074831 9.120000
1711865256937 1711865256959 22 329329.220000 3463465.680000 -0.074831 9.140000
1711865256987 1711865257010 23 329329.840000 3463465.600000 -0.074831 9.160000
1711865257037 1711865257060 23 329330.300000 3463465.520000 -0.074831 9.180000
1711865257088 1711865257110 22 329330.760000 3463465.460000 -0.084212 9.200000
1711865257138 1711865257160 22 329331.030000 3463465.420000 -0.084212 9.240000
1711865257188 1711865257215 27 329331.490000 3463465.350000 -0.084212 9.260000
1711865257238 1711865257260 22 329332.030000 3463465.270000 -0.084212 9.280000
1711865257289 1711865257312 23 329332.400000 3463465.210000 -0.092502 9.300000
1711865257339 1711865257360 21 329332.940000 3463465.120000 -0.092502 9.320000
