pub_time(ms) sub_time(ms) utmX(m) utmY(m) heading(rad) velocity(m/s)
1689585762393 1689585762458 328889.850000 3463463.440000 -2.665554 10.680000
1689585762393 1689585762477 328889.850000 3463463.440000 -2.665554 10.680000
1689585762444 1689585762544 328889.370000 3463463.190000 -2.648319 10.660000
1689585762496 1689585762617 328888.810000 3463462.870000 -2.648319 10.640000
1689585762547 1689585762617 328888.620000 3463462.770000 -2.648319 10.640000
1689585762596 1689585762687 328888.070000 3463462.440000 -2.648319 10.640000
1689585762647 1689585762765 328887.610000 3463462.170000 -2.623448 10.640000
1689585762698 1689585762776 328887.130000 3463461.900000 -2.623448 10.640000
1689585762749 1689585762851 328886.590000 3463461.570000 -2.623448 10.640000
1689585762800 1689585762865 328886.310000 3463461.410000 -2.623448 10.640000
1689585762851 1689585762930 328885.670000 3463461.020000 -2.598359 10.620000
1689585762901 1689585763003 328885.120000 3463460.680000 -2.598359 10.620000
1689585762951 1689585763013 328884.770000 3463460.460000 -2.598359 10.620000
1689585763002 1689585763087 328884.320000 3463460.160000 -2.598359 10.580000
1689585763052 1689585763159 328883.780000 3463459.820000 -2.578942 10.560000
1689585763103 1689585763168 328883.420000 3463459.590000 -2.578942 10.540000
1689585763154 1689585763243 328883.070000 3463459.360000 -2.578942 10.520000
1689585763205 1689585763317 328882.360000 3463458.890000 -2.578942 10.460000
1689585763255 1689585763317 328882.020000 3463458.660000 -2.557562 10.440000
1689585763306 1689585763393 328881.500000 3463458.300000 -2.557562 10.420000
1689585763357 1689585763465 328881.240000 3463458.130000 -2.557562 10.440000
1689585763407 1689585763465 328880.800000 3463457.830000 -2.557562 10.420000
1689585763458 1689585763533 328880.550000 3463457.650000 -2.538800 10.420000
1689585763508 1689585763603 328879.960000 3463457.230000 -2.538800 10.400000
1689585763559 1689585763618 328879.440000 3463456.860000 -2.538800 10.420000
1689585763609 1689585763693 328879.180000 3463456.680000 -2.538800 10.400000
1689585763661 1689585763767 328878.680000 3463456.310000 -2.518510 10.380000
1689585763711 1689585763779 328878.100000 3463455.870000 -2.518510 10.360000
1689585763761 1689585763851 328877.770000 3463455.620000 -2.518510 10.380000
1689585763813 1689585763867 328877.350000 3463455.310000 -2.518510 10.380000
1689585763864 1689585763943 328876.850000 3463454.930000 -2.498875 10.340000
1689585763915 1689585764015 328876.360000 3463454.540000 -2.498875 10.360000
1689585763965 1689585764015 328876.030000 3463454.290000 -2.498875 10.360000
1689585764017 1689585764091 328875.540000 3463453.900000 -2.476840 10.340000
1689585764067 1689585764160 328875.300000 3463453.700000 -2.476840 10.360000
1689585764118 1689585764176 328875.300000 3463453.700000 -2.476840 10.360000
1689585764169 1689585764245 328874.490000 3463453.040000 -2.476840 10.400000
1689585764220 1689585764317 328874.090000 3463452.710000 -2.476840 10.380000
1689585764269 1689585764328 328873.610000 3463452.310000 -2.454587 10.360000
1689585764321 1689585764403 328873.210000 3463451.960000 -2.454587 10.380000
1689585764370 1689585764415 328872.820000 3463451.620000 -2.454587 10.380000
1689585764421 1689585764495 328872.430000 3463451.290000 -2.454587 10.300000
1689585764471 1689585764565 328871.970000 3463450.860000 -2.429062 10.320000
1689585764522 1689585764576 328871.580000 3463450.510000 -2.429062 10.340000
1689585764573 1689585764649 328871.190000 3463450.170000 -2.429062 10.380000
1689585764624 1689585764727 328870.820000 3463449.820000 -2.404409 10.360000
1689585764674 1689585764727 328870.440000 3463449.460000 -2.404409 10.340000
1689585764725 1689585764795 328869.990000 3463449.020000 -2.404409 10.360000
1689585764775 1689585764865 328869.690000 3463448.740000 -2.404409 10.360000
1689585764826 1689585764878 328869.240000 3463448.300000 -2.382811 10.300000
1689585764877 1689585764955 328869.020000 3463448.080000 -2.382811 10.300000
1689585764928 1689585764965 328868.730000 3463447.790000 -2.382811 10.300000
1689585764978 1689585765038 328868.210000 3463447.280000 -2.382811 10.300000
1689585765028 1689585765117 328867.860000 3463446.900000 -2.353576 10.300000
1689585765078 1689585765133 328867.630000 3463446.690000 -2.353576 10.300000
1689585765129 1689585765207 328867.350000 3463446.380000 -2.353576 10.300000
1689585765180 1689585765216 328866.780000 3463445.780000 -2.353576 10.300000
1689585765230 1689585765295 328866.420000 3463445.410000 -2.332196 10.300000
1689585765281 1689585765365 328866.000000 3463444.950000 -2.332196 10.300000
1689585765331 1689585765380 328865.650000 3463444.570000 -2.332196 10.300000
1689585765382 1689585765453 328865.300000 3463444.190000 -2.332196 10.300000
1689585765432 1689585765469 328864.950000 3463443.800000 -2.312561 10.240000
1689585765483 1689585765542 328864.540000 3463443.340000 -2.312561 10.280000
1689585765533 1689585765617 328864.190000 3463442.950000 -2.312561 10.300000
1689585765583 1689585765629 328863.850000 3463442.570000 -2.312561 10.300000
1689585765635 1689585765695 328863.510000 3463442.170000 -2.299253 10.280000
1689585765686 1689585765765 328863.310000 3463441.940000 -2.299253 10.300000
1689585765736 1689585765777 328863.040000 3463441.630000 -2.299253 10.300000
1689585765787 1689585765847 328862.630000 3463441.160000 -2.299253 10.260000
1689585765838 1689585765923 328862.370000 3463440.840000 -2.299253 10.260000
1689585765889 1689585765932 328862.030000 3463440.450000 -2.278091 10.240000
1689585765939 1689585766003 328861.560000 3463439.900000 -2.278091 10.220000
1689585765990 1689585766079 328861.170000 3463439.420000 -2.278091 10.220000
1689585766040 1689585766079 328861.040000 3463439.260000 -2.278091 10.140000
1689585766090 1689585766150 328860.510000 3463438.630000 -2.265437 10.200000
1689585766141 1689585766225 328860.180000 3463438.240000 -2.265437 10.220000
1689585766192 1689585766235 328859.790000 3463437.770000 -2.265437 10.180000
1689585766242 1689585766306 328859.460000 3463437.370000 -2.255402 10.160000
1689585766294 1689585766321 328859.200000 3463437.050000 -2.255402 10.160000
1689585766344 1689585766395 328858.940000 3463436.740000 -2.255402 10.140000
1689585766393 1689585766463 328858.490000 3463436.190000 -2.255402 10.140000
1689585766443 1689585766479 328858.300000 3463435.950000 -2.249293 10.080000
1689585766494 1689585766550 328858.100000 3463435.720000 -2.249293 10.080000
1689585766544 1689585766623 328857.650000 3463435.170000 -2.249293 10.080000
1689585766595 1689585766638 328857.270000 3463434.700000 -2.249293 10.080000
1689585766646 1689585766713 328856.950000 3463434.310000 -2.248639 10.040000
1689585766697 1689585766723 328856.630000 3463433.910000 -2.248639 10.020000
1689585766748 1689585766797 328856.310000 3463433.530000 -2.248639 10.000000
1689585766798 1689585766869 328855.990000 3463433.140000 -2.248639 10.000000
1689585766850 1689585766880 328855.610000 3463432.670000 -2.242312 9.960000
1689585766900 1689585766955 328855.350000 3463432.360000 -2.242312 9.960000
1689585766950 1689585767029 328854.980000 3463431.900000 -2.242312 9.940000
1689585767000 1689585767029 328854.650000 3463431.510000 -2.242312 9.940000
1689585767051 1689585767105 328854.290000 3463431.050000 -2.243403 9.920000
1689585767101 1689585767179 328853.970000 3463430.660000 -2.243403 9.880000
1689585767151 1689585767179 328853.650000 3463430.280000 -2.243403 9.880000
1689585767201 1689585767259 328853.460000 3463430.040000 -2.243403 9.860000
1689585767252 1689585767275 328853.150000 3463429.670000 -2.235767 9.840000
1689585767302 1689585767347 328852.830000 3463429.290000 -2.235767 9.800000
1689585767353 1689585767417 328852.450000 3463428.830000 -2.235767 9.800000
1689585767403 1689585767429 328852.270000 3463428.600000 -2.235767 9.800000
1689585767454 1689585767497 328852.010000 3463428.290000 -2.248857 9.800000
1689585767505 1689585767567 328851.510000 3463427.690000 -2.248857 9.800000
1689585767555 1689585767583 328851.130000 3463427.230000 -2.248857 9.800000
1689585767606 1689585767650 328850.880000 3463426.920000 -2.248857 9.840000
1689585767656 1689585767725 328850.500000 3463426.460000 -2.253220 9.840000
1689585767707 1689585767746 328850.500000 3463426.460000 -2.253220 9.820000
1689585767758 1689585767815 328849.980000 3463425.860000 -2.253220 9.800000
1689585767809 1689585767830 328849.860000 3463425.710000 -2.253220 9.800000
1689585767809 1689585767900 328849.860000 3463425.710000 -2.253220 9.800000
1689585767860 1689585767970 328849.350000 3463425.100000 -2.249729 9.800000
1689585767910 1689585767985 328848.970000 3463424.650000 -2.249729 9.800000
1689585767961 1689585768060 328848.650000 3463424.260000 -2.249729 9.840000
1689585768012 1689585768135 328848.580000 3463424.190000 -2.249729 9.840000
1689585768062 1689585768135 328847.940000 3463423.430000 -2.254747 9.860000
1689585768113 1689585768205 328847.620000 3463423.050000 -2.254747 9.860000
1689585768163 1689585768279 328847.360000 3463422.760000 -2.254747 9.860000
1689585768214 1689585768290 328847.040000 3463422.370000 -2.254747 9.860000
1689585768265 1689585768365 328846.580000 3463421.840000 -2.255838 9.860000
1689585768316 1689585768375 328846.330000 3463421.540000 -2.255838 9.860000
1689585768366 1689585768449 328845.940000 3463421.080000 -2.255838 9.860000
1689585768417 1689585768520 328845.680000 3463420.780000 -2.255838 9.900000
1689585768468 1689585768533 328845.360000 3463420.390000 -2.261729 9.920000
1689585768518 1689585768605 328845.110000 3463420.100000 -2.261729 9.920000
1689585768569 1689585768679 328844.790000 3463419.710000 -2.261729 9.900000
1689585768619 1689585768688 328844.460000 3463419.330000 -2.261729 9.940000
1689585768669 1689585768763 328844.070000 3463418.870000 -2.257583 9.940000
1689585768720 1689585768783 328843.890000 3463418.640000 -2.257583 9.940000
1689585768770 1689585768853 328843.360000 3463418.030000 -2.257583 9.920000
1689585768820 1689585768927 328843.110000 3463417.720000 -2.257583 9.960000
1689585768871 1689585768938 328842.720000 3463417.260000 -2.258456 9.960000
1689585768921 1689585769013 328842.470000 3463416.960000 -2.258456 9.940000
1689585768972 1689585769097 328842.010000 3463416.420000 -2.258456 9.940000
1689585769022 1689585769097 328841.820000 3463416.190000 -2.258456 9.960000
1689585769072 1689585769169 328841.500000 3463415.810000 -2.255620 9.960000
1689585769123 1689585769180 328841.040000 3463415.270000 -2.255620 9.960000
1689585769173 1689585769258 328840.910000 3463415.120000 -2.255620 9.980000
1689585769223 1689585769333 328840.590000 3463414.730000 -2.255620 9.980000
1689585769274 1689585769345 328840.150000 3463414.190000 -2.252566 10.040000
1689585769324 1689585769413 328839.880000 3463413.880000 -2.252566 10.020000
1689585769375 1689585769487 328839.560000 3463413.500000 -2.252566 9.980000
1689585769425 1689585769487 328839.180000 3463413.030000 -2.259111 10.000000
1689585769477 1689585769557 328838.790000 3463412.580000 -2.259111 10.000000
1689585769527 1689585769633 328838.660000 3463412.430000 -2.259111 9.960000
1689585769578 1689585769643 328838.150000 3463411.810000 -2.259111 10.000000
1689585769628 1689585769717 328837.820000 3463411.420000 -2.248857 10.000000
1689585769680 1689585769730 328837.430000 3463410.960000 -2.248857 10.020000
