pub_time(ms) sub_time(ms) utmX(m) utmY(m) heading(rad) velocity(m/s)
1689583192386 1689583192433 328967.470000 3463467.490000 2.641556 4.700000
1689583192437 1689583192508 328967.250000 3463467.610000 2.650719 4.720000
1689583192487 1689583192523 328967.000000 3463467.730000 2.650719 4.720000
1689583192538 1689583192598 328966.830000 3463467.820000 2.650719 4.700000
1689583192588 1689583192667 328966.570000 3463467.960000 2.650719 4.700000
1689583192639 1689583192682 328966.450000 3463468.020000 2.650719 4.720000
1689583192690 1689583192750 328966.230000 3463468.130000 2.658791 4.720000
1689583192741 1689583192830 328965.980000 3463468.260000 2.658791 4.720000
1689583192792 1689583192844 328965.760000 3463468.370000 2.658791 4.720000
1689583192843 1689583192916 328965.590000 3463468.450000 2.658791 4.720000
1689583192893 1689583192926 328965.290000 3463468.600000 2.668827 4.740000
1689583192944 1689583193000 328965.080000 3463468.710000 2.668827 4.740000
1689583192995 1689583193074 328964.910000 3463468.790000 2.668827 4.740000
1689583193046 1689583193088 328964.610000 3463468.930000 2.679735 4.740000
1689583193096 1689583193157 328964.560000 3463468.960000 2.679735 4.740000
1689583193147 1689583193232 328964.260000 3463469.100000 2.679735 4.740000
1689583193197 1689583193232 328964.040000 3463469.200000 2.679735 4.740000
1689583193248 1689583193304 328963.820000 3463469.300000 2.689771 4.740000
1689583193299 1689583193376 328963.560000 3463469.430000 2.689771 4.740000
1689583193350 1689583193392 328963.390000 3463469.510000 2.689771 4.740000
1689583193401 1689583193460 328963.120000 3463469.620000 2.689771 4.740000
1689583193451 1689583193472 328962.910000 3463469.720000 2.702861 4.740000
1689583193502 1689583193548 328962.640000 3463469.840000 2.702861 4.740000
1689583193552 1689583193622 328962.420000 3463469.940000 2.702861 4.760000
1689583193603 1689583193634 328962.240000 3463470.020000 2.702861 4.760000
1689583193654 1689583193702 328962.160000 3463470.050000 2.702861 4.780000
1689583193705 1689583193770 328961.880000 3463470.170000 2.714423 4.780000
1689583193755 1689583193785 328961.580000 3463470.300000 2.714423 4.780000
1689583193806 1689583193860 328961.450000 3463470.360000 2.714423 4.780000
1689583193856 1689583193880 328961.140000 3463470.490000 2.726204 4.780000
1689583193907 1689583193952 328960.860000 3463470.600000 2.726204 4.780000
1689583193957 1689583194028 328960.650000 3463470.700000 2.726204 4.780000
1689583194008 1689583194036 328960.420000 3463470.790000 2.726204 4.800000
1689583194059 1689583194105 328960.240000 3463470.860000 2.738422 4.800000
1689583194110 1689583194182 328959.930000 3463471.000000 2.738422 4.800000
1689583194160 1689583194192 328959.700000 3463471.080000 2.738422 4.800000
1689583194210 1689583194268 328959.470000 3463471.170000 2.738422 4.800000
1689583194210 1689583194288 328959.470000 3463471.170000 2.738422 4.800000
1689583194262 1689583194362 328959.340000 3463471.230000 2.750203 4.800000
1689583194312 1689583194377 328959.290000 3463471.240000 2.750203 4.800000
1689583194363 1689583194447 328958.840000 3463471.420000 2.750203 4.800000
1689583194414 1689583194522 328958.610000 3463471.510000 2.750203 4.800000
1689583194464 1689583194530 328958.480000 3463471.560000 2.763293 4.820000
1689583194515 1689583194608 328958.150000 3463471.680000 2.763293 4.820000
1689583194565 1689583194690 328957.880000 3463471.780000 2.763293 4.820000
1689583194615 1689583194690 328957.660000 3463471.860000 2.763293 4.820000
1689583194667 1689583194762 328957.420000 3463471.960000 2.774637 4.840000
1689583194717 1689583194777 328957.140000 3463472.050000 2.774637 4.840000
1689583194768 1689583194852 328956.910000 3463472.130000 2.774637 4.860000
1689583194818 1689583194932 328956.860000 3463472.140000 2.774637 4.860000
1689583194869 1689583194932 328956.540000 3463472.260000 2.789472 4.860000
1689583194920 1689583195003 328956.400000 3463472.310000 2.789472 4.880000
1689583194971 1689583195086 328956.030000 3463472.430000 2.789472 4.880000
1689583195021 1689583195097 328955.790000 3463472.520000 2.789472 4.880000
1689583195072 1689583195170 328955.550000 3463472.600000 2.803435 4.880000
1689583195123 1689583195178 328955.360000 3463472.660000 2.803435 4.900000
1689583195173 1689583195250 328955.040000 3463472.760000 2.803435 4.900000
1689583195223 1689583195323 328954.900000 3463472.810000 2.803435 4.900000
1689583195274 1689583195338 328954.520000 3463472.920000 2.815434 4.900000
1689583195325 1689583195408 328954.330000 3463472.980000 2.815434 4.900000
1689583195377 1689583195486 328954.050000 3463473.080000 2.815434 4.900000
1689583195426 1689583195497 328953.950000 3463473.100000 2.815434 4.920000
1689583195477 1689583195572 328953.660000 3463473.180000 2.830051 4.920000
1689583195527 1689583195582 328953.420000 3463473.250000 2.830051 4.940000
1689583195578 1689583195652 328953.180000 3463473.320000 2.830051 4.960000
1689583195629 1689583195722 328952.900000 3463473.410000 2.830051 4.960000
1689583195679 1689583195738 328952.640000 3463473.480000 2.844450 4.960000
1689583195729 1689583195812 328952.410000 3463473.550000 2.844450 4.980000
1689583195780 1689583195892 328952.120000 3463473.630000 2.844450 4.980000
1689583195830 1689583195902 328951.880000 3463473.690000 2.858413 4.980000
1689583195880 1689583195988 328951.830000 3463473.700000 2.858413 4.980000
1689583195931 1689583195995 328951.490000 3463473.790000 2.858413 4.980000
1689583195981 1689583196065 328951.190000 3463473.870000 2.858413 5.020000
1689583196032 1689583196142 328950.950000 3463473.940000 2.858413 5.020000
1689583196082 1689583196142 328950.700000 3463474.000000 2.872376 5.020000
1689583196133 1689583196212 328950.410000 3463474.070000 2.872376 5.020000
1689583196184 1689583196294 328950.160000 3463474.130000 2.872376 5.040000
1689583196234 1689583196294 328949.910000 3463474.190000 2.886775 5.060000
1689583196285 1689583196363 328949.620000 3463474.260000 2.886775 5.060000
1689583196339 1689583196438 328949.420000 3463474.310000 2.886775 5.060000
1689583196386 1689583196447 328949.170000 3463474.360000 2.886775 5.060000
1689583196437 1689583196522 328949.020000 3463474.390000 2.886775 5.060000
1689583196488 1689583196533 328948.830000 3463474.440000 2.900301 5.060000
1689583196539 1689583196611 328948.480000 3463474.510000 2.900301 5.060000
1689583196590 1689583196682 328948.180000 3463474.580000 2.900301 5.060000
1689583196641 1689583196698 328947.930000 3463474.630000 2.912518 5.060000
1689583196692 1689583196772 328947.720000 3463474.670000 2.912518 5.100000
1689583196741 1689583196782 328947.430000 3463474.730000 2.912518 5.100000
1689583196792 1689583196850 328947.220000 3463474.770000 2.912518 5.100000
1689583196843 1689583196932 328946.880000 3463474.830000 2.929753 5.120000
1689583196893 1689583196943 328946.820000 3463474.850000 2.929753 5.120000
1689583196945 1689583197012 328946.460000 3463474.920000 2.929753 5.120000
1689583196995 1689583197082 328946.210000 3463474.960000 2.929753 5.120000
1689583197045 1689583197100 328945.910000 3463475.020000 2.941971 5.120000
1689583197096 1689583197168 328945.700000 3463475.050000 2.941971 5.140000
1689583197147 1689583197242 328945.340000 3463475.110000 2.941971 5.140000
1689583197198 1689583197242 328945.090000 3463475.150000 2.941971 5.140000
1689583197249 1689583197322 328944.840000 3463475.200000 2.956588 5.140000
1689583197300 1689583197340 328944.570000 3463475.240000 2.956588 5.140000
1689583197351 1689583197412 328944.270000 3463475.290000 2.956588 5.140000
1689583197401 1689583197488 328944.060000 3463475.320000 2.956588 5.140000
1689583197452 1689583197495 328943.750000 3463475.360000 2.970332 5.140000
1689583197503 1689583197572 328943.750000 3463475.360000 2.970332 5.140000
1689583197554 1689583197588 328943.340000 3463475.420000 2.970332 5.140000
1689583197604 1689583197658 328943.180000 3463475.450000 2.970332 5.120000
1689583197655 1689583197738 328942.770000 3463475.500000 2.984077 5.140000
1689583197705 1689583197748 328942.570000 3463475.540000 2.984077 5.120000
1689583197755 1689583197822 328942.250000 3463475.580000 2.984077 5.120000
1689583197806 1689583197836 328941.950000 3463475.610000 2.984077 5.120000
1689583197857 1689583197907 328941.700000 3463475.640000 2.997603 5.100000
1689583197908 1689583197977 328941.480000 3463475.670000 2.997603 5.100000
1689583197959 1689583197992 328941.330000 3463475.680000 2.997603 5.120000
1689583198009 1689583198066 328940.920000 3463475.720000 2.997603 5.100000
1689583198060 1689583198137 328940.610000 3463475.760000 3.015274 5.100000
1689583198112 1689583198150 328940.460000 3463475.770000 3.015274 5.100000
1689583198162 1689583198220 328940.200000 3463475.800000 3.015274 5.100000
1689583198213 1689583198294 328939.950000 3463475.820000 3.015274 5.100000
1689583198265 1689583198294 328939.650000 3463475.850000 3.030546 5.100000
1689583198315 1689583198368 328939.380000 3463475.880000 3.030546 5.080000
1689583198365 1689583198442 328939.120000 3463475.890000 3.030546 5.080000
1689583198416 1689583198452 328938.970000 3463475.910000 3.030546 5.060000
1689583198466 1689583198522 328938.620000 3463475.930000 3.044072 5.060000
1689583198517 1689583198598 328938.310000 3463475.950000 3.044072 5.060000
1689583198568 1689583198598 328938.060000 3463475.970000 3.044072 5.060000
1689583198618 1689583198667 328937.750000 3463475.980000 3.044072 5.060000
1689583198670 1689583198738 328937.490000 3463476.000000 3.058035 5.060000
1689583198720 1689583198766 328937.240000 3463476.010000 3.058035 5.060000
1689583198770 1689583198836 328937.180000 3463476.010000 3.058035 5.060000
1689583198820 1689583198850 328936.830000 3463476.030000 3.058035 5.040000
1689583198871 1689583198923 328936.530000 3463476.050000 3.074616 5.040000
1689583198921 1689583198998 328936.270000 3463476.060000 3.074616 5.040000
1689583198971 1689583198998 328936.120000 3463476.060000 3.074616 5.040000
1689583199022 1689583199080 328935.770000 3463476.080000 3.074616 5.040000
1689583199072 1689583199090 328935.460000 3463476.090000 3.084869 5.040000
1689583199123 1689583199158 328935.210000 3463476.100000 3.084869 5.040000
1689583199174 1689583199230 328934.960000 3463476.100000 3.084869 5.040000
1689583199224 1689583199241 328934.710000 3463476.110000 3.084869 5.040000
1689583199275 1689583199307 328934.400000 3463476.110000 3.099487 5.020000
1689583199325 1689583199375 328934.250000 3463476.120000 3.099487 5.020000
1689583199376 1689583199450 328934.000000 3463476.120000 3.099487 5.020000
1689583199376 1689583199450 328934.000000 3463476.120000 3.099487 5.020000
1689583199427 1689583199524 328933.800000 3463476.120000 3.099487 5.020000
1689583199478 1689583199596 328933.550000 3463476.130000 3.114758 5.000000
1689583199528 1689583199607 328933.190000 3463476.120000 3.114758 5.000000
1689583199578 1689583199675 328932.940000 3463476.130000 3.114758 5.000000
1689583199629 1689583199750 328932.840000 3463476.130000 3.114758 4.980000
1689583199680 1689583199750 328932.390000 3463476.120000 3.124139 4.980000
1689583199730 1689583199832 328932.190000 3463476.130000 3.124139 4.980000
1689583199781 1689583199843 328931.940000 3463476.120000 3.124139 4.960000
1689583199832 1689583199926 328931.630000 3463476.130000 3.135702 4.960000
1689583199882 1689583200000 328931.480000 3463476.120000 3.135702 4.960000
1689583199932 1689583200000 328931.280000 3463476.120000 3.135702 4.960000
1689583199984 1689583200082 328930.940000 3463476.110000 3.135702 4.940000
1689583200034 1689583200093 328930.690000 3463476.110000 3.135702 4.940000
1689583200085 1689583200174 328930.430000 3463476.100000 -3.137229 4.940000
1689583200135 1689583200248 328930.340000 3463476.100000 -3.137229 4.900000
1689583200186 1689583200258 328929.940000 3463476.090000 -3.137229 4.920000
1689583200237 1689583200332 328929.640000 3463476.070000 -3.126757 4.920000
1689583200287 1689583200343 328929.440000 3463476.070000 -3.126757 4.920000
1689583200338 1689583200412 328929.290000 3463476.060000 -3.126757 4.920000
1689583200388 1689583200486 328928.850000 3463476.050000 -3.126757 4.920000
1689583200439 1689583200500 328928.610000 3463476.040000 -3.112577 4.920000
1689583200490 1689583200582 328928.400000 3463476.030000 -3.112577 4.900000
1689583200541 1689583200595 328928.210000 3463476.030000 -3.112577 4.900000
1689583200592 1689583200673 328927.960000 3463476.010000 -3.112577 4.900000
1689583200643 1689583200748 328927.710000 3463476.000000 -3.112577 4.880000
1689583200694 1689583200758 328927.410000 3463475.980000 -3.099487 4.900000
1689583200745 1689583200832 328927.210000 3463475.980000 -3.099487 4.880000
1689583200795 1689583200853 328926.980000 3463475.960000 -3.099487 4.880000
1689583200846 1689583200926 328926.730000 3463475.940000 -3.099487 4.880000
1689583200897 1689583201008 328926.380000 3463475.920000 -3.094032 4.880000
1689583200948 1689583201008 328926.230000 3463475.900000 -3.094032 4.860000
1689583200998 1689583201082 328925.890000 3463475.890000 -3.094032 4.860000
1689583201050 1689583201098 328925.600000 3463475.870000 -3.081815 4.860000
1689583201101 1689583201167 328925.360000 3463475.850000 -3.081815 4.860000
1689583201152 1689583201240 328925.110000 3463475.820000 -3.081815 4.860000
1689583201202 1689583201252 328924.820000 3463475.800000 -3.081815 4.860000
1689583201252 1689583201315 328924.720000 3463475.790000 -3.072652 4.860000
1689583201303 1689583201392 328924.470000 3463475.780000 -3.072652 4.860000
1689583201355 1689583201408 328924.280000 3463475.760000 -3.072652 4.860000
1689583201405 1689583201478 328923.980000 3463475.730000 -3.072652 4.860000
1689583201455 1689583201547 328923.700000 3463475.700000 -3.066325 4.860000
1689583201506 1689583201562 328923.500000 3463475.680000 -3.066325 4.860000
1689583201556 1689583201636 328923.250000 3463475.650000 -3.066325 4.860000
1689583201606 1689583201647 328922.960000 3463475.620000 -3.066325 4.860000
1689583201657 1689583201720 328922.670000 3463475.600000 -3.042982 4.840000
1689583201707 1689583201791 328922.420000 3463475.580000 -3.042982 4.860000
1689583201757 1689583201805 328922.130000 3463475.540000 -3.042982 4.840000
1689583201808 1689583201880 328921.930000 3463475.520000 -3.042982 4.840000
1689583201858 1689583201954 328921.690000 3463475.490000 -3.039273 4.860000
1689583201909 1689583201954 328921.540000 3463475.470000 -3.039273 4.860000
1689583201959 1689583202028 328921.240000 3463475.440000 -3.039273 4.860000
1689583202010 1689583202100 328921.010000 3463475.410000 -3.039273 4.860000
1689583202061 1689583202110 328920.720000 3463475.370000 -3.031201 4.860000
1689583202111 1689583202182 328920.470000 3463475.340000 -3.031201 4.860000
1689583202162 1689583202262 328920.270000 3463475.310000 -3.031201 4.880000
1689583202213 1689583202262 328919.940000 3463475.260000 -3.031201 4.880000
1689583202264 1689583202333 328919.690000 3463475.230000 -3.019201 4.880000
1689583202313 1689583202408 328919.450000 3463475.200000 -3.019201 4.860000
1689583202364 1689583202408 328919.200000 3463475.160000 -3.019201 4.860000
1689583202414 1689583202482 328918.920000 3463475.120000 -3.019201 4.860000
1689583202465 1689583202558 328918.670000 3463475.080000 -3.018547 4.860000
1689583202516 1689583202558 328918.570000 3463475.060000 -3.018547 4.880000
1689583202567 1689583202628 328918.290000 3463475.020000 -3.018547 4.880000
1689583202617 1689583202708 328918.040000 3463474.980000 -3.018547 4.880000
1689583202667 1689583202717 328917.890000 3463474.960000 -2.995203 4.880000
1689583202718 1689583202788 328917.600000 3463474.920000 -2.995203 4.880000
1689583202768 1689583202802 328917.250000 3463474.860000 -2.995203 4.880000
1689583202819 1689583202872 328917.060000 3463474.830000 -2.995203 4.880000
1689583202870 1689583202952 328916.730000 3463474.770000 -2.998476 4.880000
1689583202920 1689583202968 328916.490000 3463474.730000 -2.998476 4.880000
1689583202971 1689583203045 328916.240000 3463474.690000 -2.998476 4.880000
1689583203022 1689583203061 328916.000000 3463474.650000 -2.998476 4.880000
1689583203073 1689583203132 328915.860000 3463474.620000 -2.960733 4.880000
1689583203124 1689583203208 328915.510000 3463474.570000 -2.960733 4.880000
1689583203175 1689583203218 328915.360000 3463474.540000 -2.960733 4.880000
1689583203226 1689583203287 328915.080000 3463474.490000 -2.960733 4.880000
1689583203276 1689583203360 328914.830000 3463474.440000 -2.969241 4.900000
1689583203327 1689583203360 328914.640000 3463474.400000 -2.969241 4.900000
1689583203377 1689583203432 328914.300000 3463474.330000 -2.969241 4.900000
1689583203428 1689583203504 328914.110000 3463474.290000 -2.969241 4.900000
