pub_time(ms) sub_time(ms) utmX(m) utmY(m) heading(rad) velocity(m/s)
1689583596507 1689583596578 328961.880000 3463470.210000 2.706351 5.080000
1689583596557 1689583596596 328961.690000 3463470.290000 2.706351 5.060000
1689583596608 1689583596667 328961.360000 3463470.430000 2.706351 5.060000
1689583596659 1689583596678 328961.260000 3463470.480000 2.706351 5.060000
1689583596710 1689583596755 328960.930000 3463470.610000 2.721623 5.060000
1689583596761 1689583596828 328960.610000 3463470.750000 2.721623 5.060000
1689583596811 1689583596841 328960.420000 3463470.830000 2.721623 5.040000
1689583596862 1689583596914 328960.320000 3463470.870000 2.721623 5.020000
1689583596913 1689583596988 328960.000000 3463471.010000 2.732531 5.000000
1689583596963 1689583596988 328959.770000 3463471.100000 2.732531 4.980000
1689583597014 1689583597059 328959.580000 3463471.170000 2.732531 4.980000
1689583597014 1689583597129 328959.580000 3463471.170000 2.732531 4.980000
1689583597064 1689583597144 328959.300000 3463471.270000 2.747148 4.940000
1689583597114 1689583597217 328959.030000 3463471.390000 2.747148 4.940000
1689583597165 1689583597229 328958.740000 3463471.490000 2.747148 4.940000
1689583597216 1689583597304 328958.520000 3463471.580000 2.747148 4.920000
1689583597267 1689583597376 328958.340000 3463471.650000 2.763074 4.900000
1689583597317 1689583597391 328958.050000 3463471.760000 2.763074 4.880000
1689583597368 1689583597464 328957.780000 3463471.860000 2.763074 4.880000
1689583597418 1689583597538 328957.540000 3463471.940000 2.763074 4.860000
1689583597469 1689583597538 328957.460000 3463471.970000 2.773546 4.860000
1689583597519 1689583597608 328957.170000 3463472.070000 2.773546 4.860000
1689583597570 1689583597680 328956.900000 3463472.170000 2.773546 4.840000
1689583597621 1689583597695 328956.720000 3463472.230000 2.773546 4.840000
1689583597671 1689583597761 328956.440000 3463472.330000 2.791218 4.820000
1689583597721 1689583597830 328956.170000 3463472.420000 2.791218 4.820000
1689583597772 1689583597845 328955.980000 3463472.480000 2.791218 4.800000
1689583597823 1689583597918 328955.710000 3463472.570000 2.791218 4.800000
1689583597874 1689583597930 328955.480000 3463472.640000 2.803871 4.800000
1689583597925 1689583597995 328955.200000 3463472.740000 2.803871 4.780000
1689583597975 1689583598070 328955.160000 3463472.750000 2.803871 4.800000
1689583598026 1689583598083 328954.930000 3463472.820000 2.803871 4.780000
1689583598077 1689583598164 328954.610000 3463472.920000 2.817616 4.780000
1689583598127 1689583598238 328954.460000 3463472.960000 2.817616 4.780000
1689583598178 1689583598238 328954.090000 3463473.080000 2.817616 4.780000
1689583598229 1689583598314 328953.870000 3463473.130000 2.817616 4.780000
1689583598279 1689583598388 328953.630000 3463473.210000 2.831579 4.780000
1689583598330 1689583598388 328953.400000 3463473.280000 2.831579 4.780000
1689583598380 1689583598457 328953.170000 3463473.330000 2.831579 4.780000
1689583598431 1689583598528 328952.940000 3463473.410000 2.831579 4.780000
1689583598482 1689583598544 328952.750000 3463473.450000 2.846850 4.780000
1689583598532 1689583598617 328952.700000 3463473.460000 2.846850 4.780000
1689583598583 1689583598688 328952.280000 3463473.580000 2.846850 4.780000
1689583598634 1689583598688 328952.010000 3463473.650000 2.846850 4.780000
1689583598684 1689583598759 328951.910000 3463473.680000 2.862340 4.780000
1689583598734 1689583598828 328951.490000 3463473.790000 2.862340 4.780000
1689583598785 1689583598850 328951.310000 3463473.840000 2.862340 4.780000
1689583598836 1689583598919 328951.120000 3463473.880000 2.862340 4.800000
1689583598887 1689583598996 328950.930000 3463473.930000 2.874994 4.800000
1689583598940 1689583598996 328950.510000 3463474.030000 2.874994 4.800000
1689583598988 1689583599070 328950.420000 3463474.060000 2.874994 4.800000
1689583599038 1689583599083 328950.040000 3463474.140000 2.890702 4.800000
1689583599088 1689583599149 328949.890000 3463474.180000 2.890702 4.800000
1689583599139 1689583599219 328949.700000 3463474.210000 2.890702 4.800000
1689583599190 1689583599293 328949.370000 3463474.280000 2.890702 4.800000
1689583599241 1689583599294 328949.280000 3463474.310000 2.890702 4.800000
1689583599291 1689583599383 328948.990000 3463474.370000 2.904882 4.800000
1689583599342 1689583599390 328948.800000 3463474.400000 2.904882 4.820000
1689583599393 1689583599466 328948.380000 3463474.490000 2.904882 4.800000
1689583599443 1689583599536 328948.140000 3463474.540000 2.922554 4.800000
1689583599494 1689583599551 328947.940000 3463474.570000 2.922554 4.800000
1689583599545 1689583599621 328947.750000 3463474.610000 2.922554 4.820000
1689583599595 1689583599694 328947.420000 3463474.680000 2.922554 4.820000
1689583599646 1689583599694 328947.420000 3463474.680000 2.922554 4.820000
1689583599697 1689583599777 328946.980000 3463474.760000 2.934771 4.820000
1689583599747 1689583599790 328946.790000 3463474.790000 2.934771 4.840000
1689583599799 1689583599863 328946.460000 3463474.840000 2.934771 4.840000
1689583599849 1689583599933 328946.210000 3463474.880000 2.952661 4.840000
1689583599900 1689583599945 328945.970000 3463474.930000 2.952661 4.840000
1689583599951 1689583600014 328945.680000 3463474.960000 2.952661 4.840000
1689583600001 1689583600094 328945.440000 3463475.000000 2.952661 4.840000
1689583600053 1689583600104 328945.200000 3463475.040000 2.964442 4.860000
1689583600103 1689583600175 328944.950000 3463475.080000 2.964442 4.880000
1689583600154 1689583600193 328944.650000 3463475.110000 2.964442 4.880000
1689583600205 1689583600257 328944.560000 3463475.130000 2.964442 4.880000
1689583600255 1689583600334 328944.320000 3463475.150000 2.981022 4.880000
1689583600306 1689583600341 328944.030000 3463475.190000 2.981022 4.880000
1689583600356 1689583600416 328943.830000 3463475.220000 2.981022 4.880000
1689583600406 1689583600490 328943.480000 3463475.260000 2.981022 4.880000
1689583600457 1689583600506 328943.390000 3463475.270000 2.981022 4.880000
1689583600508 1689583600583 328942.990000 3463475.310000 2.997603 4.900000
1689583600557 1689583600593 328942.740000 3463475.330000 2.997603 4.920000
1689583600608 1689583600668 328942.450000 3463475.360000 2.997603 4.920000
1689583600659 1689583600745 328942.260000 3463475.390000 3.017238 4.900000
1689583600709 1689583600759 328942.000000 3463475.410000 3.017238 4.920000
1689583600760 1689583600829 328941.860000 3463475.430000 3.017238 4.940000
1689583600810 1689583600841 328941.560000 3463475.440000 3.017238 4.920000
1689583600861 1689583600911 328941.410000 3463475.460000 3.017238 4.940000
1689583600912 1689583600986 328941.010000 3463475.500000 3.033164 4.960000
1689583600962 1689583600993 328940.770000 3463475.510000 3.033164 4.940000
1689583601012 1689583601065 328940.520000 3463475.530000 3.033164 4.940000
1689583601063 1689583601136 328940.220000 3463475.550000 3.048872 4.940000
1689583601114 1689583601151 328939.980000 3463475.570000 3.048872 4.940000
1689583601165 1689583601225 328939.730000 3463475.580000 3.048872 4.960000
1689583601215 1689583601300 328939.420000 3463475.610000 3.048872 4.960000
1689583601266 1689583601300 328939.280000 3463475.620000 3.058253 4.960000
1689583601317 1689583601376 328938.930000 3463475.650000 3.058253 4.940000
1689583601368 1689583601448 328938.780000 3463475.670000 3.058253 4.940000
1689583601418 1689583601448 328938.580000 3463475.680000 3.058253 4.940000
1689583601468 1689583601524 328938.230000 3463475.700000 3.066762 4.940000
1689583601519 1689583601606 328937.980000 3463475.710000 3.066762 4.940000
1689583601570 1689583601606 328937.780000 3463475.730000 3.066762 4.940000
1689583601620 1689583601676 328937.440000 3463475.750000 3.066762 4.940000
1689583601671 1689583601750 328937.330000 3463475.760000 3.075488 4.940000
1689583601722 1689583601750 328936.930000 3463475.780000 3.075488 4.920000
1689583601772 1689583601821 328936.690000 3463475.800000 3.075488 4.920000
1689583601824 1689583601896 328936.440000 3463475.810000 3.075488 4.920000
1689583601873 1689583601906 328936.300000 3463475.830000 3.083997 4.900000
1689583601924 1689583601980 328935.990000 3463475.840000 3.083997 4.900000
1689583601975 1689583601996 328935.790000 3463475.850000 3.083997 4.880000
1689583602026 1689583602070 328935.540000 3463475.860000 3.083997 4.880000
1689583602076 1689583602139 328935.200000 3463475.880000 3.087487 4.860000
1689583602127 1689583602153 328934.950000 3463475.890000 3.087487 4.860000
1689583602177 1689583602230 328934.810000 3463475.900000 3.087487 4.840000
1689583602228 1689583602306 328934.470000 3463475.910000 3.087487 4.820000
1689583602278 1689583602306 328934.230000 3463475.920000 3.097741 4.820000
1689583602329 1689583602377 328933.940000 3463475.930000 3.097741 4.800000
1689583602380 1689583602450 328933.750000 3463475.940000 3.097741 4.780000
1689583602380 1689583602450 328933.750000 3463475.940000 3.097741 4.780000
1689583602431 1689583602518 328933.550000 3463475.940000 3.097741 4.760000
1689583602481 1689583602595 328933.320000 3463475.950000 3.103414 4.740000
1689583602531 1689583602611 328933.030000 3463475.960000 3.103414 4.720000
1689583602583 1689583602680 328932.840000 3463475.960000 3.103414 4.720000
1689583602632 1689583602756 328932.600000 3463475.970000 3.103414 4.700000
1689583602682 1689583602756 328932.270000 3463475.970000 3.116067 4.700000
1689583602733 1689583602829 328932.080000 3463475.970000 3.116067 4.640000
1689583602783 1689583602903 328931.800000 3463475.980000 3.116067 4.640000
1689583602834 1689583602903 328931.610000 3463475.970000 3.116067 4.640000
1689583602884 1689583602980 328931.330000 3463475.980000 3.122394 4.640000
1689583602935 1689583603054 328931.100000 3463475.980000 3.122394 4.620000
1689583602985 1689583603054 328931.100000 3463475.980000 3.122394 4.620000
1689583603036 1689583603126 328930.730000 3463475.970000 3.122394 4.600000
1689583603087 1689583603196 328930.440000 3463475.980000 3.131557 4.600000
1689583603138 1689583603211 328930.400000 3463475.980000 3.131557 4.560000
1689583603188 1689583603281 328929.940000 3463475.980000 3.131557 4.580000
1689583603239 1689583603360 328929.710000 3463475.970000 3.140284 4.560000
1689583603290 1689583603360 328929.480000 3463475.970000 3.140284 4.540000
1689583603341 1689583603443 328929.340000 3463475.960000 3.140284 4.540000
1689583603391 1689583603450 328928.980000 3463475.960000 3.140284 4.540000
1689583603442 1689583603519 328928.750000 3463475.960000 -3.135484 4.540000
1689583603492 1689583603589 328928.520000 3463475.950000 -3.135484 4.520000
1689583603542 1689583603600 328928.430000 3463475.960000 -3.135484 4.520000
1689583603594 1689583603670 328928.160000 3463475.950000 -3.135484 4.500000
1689583603643 1689583603740 328927.980000 3463475.940000 -3.135484 4.500000
1689583603694 1689583603753 328927.660000 3463475.950000 -3.123485 4.500000
1689583603744 1689583603825 328927.570000 3463475.940000 -3.123485 4.460000
1689583603795 1689583603895 328927.200000 3463475.930000 -3.123485 4.460000
1689583603845 1689583603908 328926.980000 3463475.920000 -3.114976 4.460000
1689583603894 1689583603987 328926.710000 3463475.920000 -3.114976 4.460000
1689583603945 1689583603999 328926.490000 3463475.900000 -3.114976 4.440000
1689583603995 1689583604074 328926.260000 3463475.890000 -3.114976 4.440000
1689583604046 1689583604143 328926.040000 3463475.880000 -3.111268 4.440000
1689583604097 1689583604158 328925.760000 3463475.880000 -3.111268 4.440000
1689583604147 1689583604234 328925.730000 3463475.870000 -3.111268 4.440000
1689583604198 1689583604308 328925.330000 3463475.850000 -3.111268 4.420000
1689583604249 1689583604308 328925.240000 3463475.840000 -3.111268 4.420000
1689583604299 1689583604376 328924.960000 3463475.820000 -3.103850 4.420000
1689583604350 1689583604447 328924.830000 3463475.810000 -3.103850 4.420000
1689583604401 1689583604463 328924.530000 3463475.790000 -3.103850 4.420000
1689583604451 1689583604531 328924.260000 3463475.770000 -3.089887 4.400000
1689583604502 1689583604598 328924.030000 3463475.750000 -3.089887 4.400000
1689583604552 1689583604611 328923.860000 3463475.730000 -3.089887 4.400000
1689583604603 1689583604683 328923.550000 3463475.700000 -3.089887 4.400000
1689583604653 1689583604764 328923.330000 3463475.680000 -3.073743 4.360000
1689583604704 1689583604764 328923.100000 3463475.670000 -3.073743 4.360000
1689583604754 1689583604843 328922.840000 3463475.650000 -3.073743 4.360000
1689583604804 1689583604853 328922.750000 3463475.640000 -3.073743 4.360000
1689583604855 1689583604925 328922.400000 3463475.600000 -3.056072 4.360000
1689583604906 1689583604998 328922.230000 3463475.580000 -3.056072 4.360000
1689583604956 1689583605017 328922.050000 3463475.560000 -3.056072 4.360000
1689583605007 1689583605086 328921.830000 3463475.540000 -3.056072 4.380000
1689583605058 1689583605160 328921.570000 3463475.500000 -3.037309 4.400000
1689583605108 1689583605160 328921.340000 3463475.480000 -3.037309 4.400000
1689583605159 1689583605229 328921.120000 3463475.450000 -3.037309 4.400000
1689583605210 1689583605308 328920.950000 3463475.430000 -3.037309 4.420000
1689583605261 1689583605318 328920.680000 3463475.390000 -3.034691 4.420000
1689583605312 1689583605388 328920.410000 3463475.350000 -3.034691 4.420000
1689583605363 1689583605464 328920.280000 3463475.350000 -3.034691 4.460000
1689583605414 1689583605464 328920.010000 3463475.310000 -3.034691 4.460000
1689583605465 1689583605536 328919.700000 3463475.260000 -3.027492 4.460000
1689583605515 1689583605611 328919.570000 3463475.240000 -3.027492 4.460000
1689583605566 1689583605628 328919.300000 3463475.200000 -3.027492 4.460000
1689583605617 1689583605703 328919.120000 3463475.170000 -3.027492 4.480000
1689583605667 1689583605711 328918.940000 3463475.150000 -3.015929 4.480000
1689583605717 1689583605780 328918.720000 3463475.110000 -3.015929 4.480000
1689583605768 1689583605855 328918.530000 3463475.070000 -3.015929 4.500000
1689583605819 1689583605866 328918.180000 3463475.010000 -3.015929 4.500000
1689583605870 1689583605939 328917.950000 3463474.970000 -2.997821 4.540000
1689583605920 1689583606014 328917.680000 3463474.930000 -2.997821 4.540000
1689583605971 1689583606014 328917.460000 3463474.890000 -2.997821 4.540000
1689583606022 1689583606083 328917.240000 3463474.850000 -2.997821 4.540000
1689583606073 1689583606153 328917.010000 3463474.810000 -2.996730 4.540000
1689583606123 1689583606169 328916.740000 3463474.760000 -2.996730 4.540000
1689583606174 1689583606246 328916.510000 3463474.720000 -2.996730 4.560000
1689583606225 1689583606255 328916.380000 3463474.690000 -2.996730 4.560000
1689583606276 1689583606328 328916.240000 3463474.670000 -2.969460 4.580000
1689583606326 1689583606409 328915.920000 3463474.610000 -2.969460 4.580000
1689583606377 1689583606423 328915.740000 3463474.580000 -2.969460 4.580000
1689583606428 1689583606494 328915.520000 3463474.530000 -2.969460 4.600000
1689583606478 1689583606516 328915.240000 3463474.470000 -2.966623 4.600000
1689583606529 1689583606590 328914.960000 3463474.410000 -2.966623 4.600000
1689583606580 1689583606670 328914.690000 3463474.360000 -2.966623 4.640000
