pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s) cellid(db) sinr(db) rsrp(db)
1721639368324 1721639368350 26 328964.990000 3463467.720000 2.679080 7.900000 5C422503D 18 -87 
1721639368430 1721639368445 15 328964.400000 3463468.000000 2.679080 7.940000 5C422503D 18 -87 
1721639368535 1721639368556 21 328963.670000 3463468.330000 2.703079 7.960000 5C422503D 18 -87 
1721639368640 1721639368655 15 328962.870000 3463468.670000 2.703079 8.000000 5C422503D 18 -87 
1721639368745 1721639368760 15 328962.130000 3463469.000000 2.717478 8.000000 5C422503D 18 -87 
1721639368856 1721639368869 13 328961.310000 3463469.330000 2.717478 8.020000 5C422503D 18 -87 
1721639368960 1721639368974 14 328960.710000 3463469.590000 2.746494 8.060000 5C422503D 18 -87 
1721639369065 1721639369084 19 328959.800000 3463469.930000 2.746494 8.080000 5C422503D 18 -87 
1721639369172 1721639369192 20 328959.040000 3463470.220000 2.763947 8.120000 5C422503D 18 -87 
1721639369277 1721639369300 23 328957.970000 3463470.610000 2.775946 8.140000 5C422503D 18 -87 
1721639369382 1721639369400 18 328957.500000 3463470.780000 2.775946 8.140000 5C422503D 18 -87 
1721639369487 1721639369505 18 328956.500000 3463471.120000 2.802344 8.160000 5C422503D 18 -87 
1721639369591 1721639369613 22 328955.560000 3463471.430000 2.802344 8.200000 5C422503D 18 -87 
1721639369696 1721639369710 14 328954.850000 3463471.670000 2.820670 8.220000 5C422503D 18 -87 
1721639369801 1721639369827 26 328953.830000 3463471.980000 2.820670 8.220000 5C422503D 18 -87 
1721639369920 1721639369947 27 328953.120000 3463472.200000 2.836815 8.240000 5C422503D 18 -87 
1721639370025 1721639370052 27 328952.640000 3463472.350000 2.836815 8.280000 5C422503D 18 -87 
1721639370130 1721639370152 22 328951.590000 3463472.630000 2.857540 8.320000 5C422503D 18 -87 
1721639370235 1721639370262 27 328950.220000 3463472.990000 2.857540 8.360000 5C422503D 18 -87 
1721639370340 1721639370354 14 328949.400000 3463473.200000 2.874775 8.360000 5C422503D 18 -87 
1721639370445 1721639370472 27 328948.920000 3463473.320000 2.874775 8.360000 5C422503D 18 -87 
1721639370550 1721639370572 22 328947.690000 3463473.590000 2.897247 8.360000 5C422503D 18 -87 
1721639370655 1721639370688 33 328947.030000 3463473.730000 2.897247 8.400000 5C422503D 18 -87 
1721639370760 1721639370782 22 328946.120000 3463473.920000 2.916445 8.400000 5C422503D 18 -87 
1721639370865 1721639370897 32 328945.280000 3463474.070000 2.916445 8.440000 5C422503D 18 -87 
1721639370970 1721639370992 22 328944.370000 3463474.240000 2.937171 8.420000 5C422503D 18 -87 
1721639371075 1721639371102 27 328943.450000 3463474.390000 2.959424 8.460000 5C422503D 18 -87 
1721639371180 1721639371202 22 328942.790000 3463474.500000 2.959424 8.460000 5C422503D 18 -87 
1721639371285 1721639371312 27 328942.110000 3463474.600000 2.959424 8.480000 5C422503D 18 -87 
1721639371390 1721639371417 27 328941.020000 3463474.760000 2.978841 8.480000 5C422503D 18 -87 
1721639371495 1721639371522 27 328940.170000 3463474.870000 2.995639 8.480000 5C422503D 18 -87 
1721639371600 1721639371622 22 328938.820000 3463475.020000 2.995639 8.520000 5C422503D 18 -87 
1721639371705 1721639371732 27 328938.560000 3463475.050000 2.995639 8.520000 5C422503D 18 -87 
1721639371810 1721639371832 22 328937.200000 3463475.180000 3.018111 8.560000 5C422503D 18 -87 
1721639371915 1721639371942 27 328936.340000 3463475.250000 3.041673 8.540000 5C422503D 18 -87 
1721639372020 1721639372043 23 328935.400000 3463475.320000 3.041673 8.580000 5C422503D 18 -87 
1721639372125 1721639372152 27 328934.630000 3463475.370000 3.056072 8.580000 5C422503D 18 -87 
1721639372230 1721639372252 22 328933.770000 3463475.410000 3.056072 8.580000 5C422503D 18 -87 
1721639372334 1721639372362 28 328932.910000 3463475.450000 3.080288 8.580000 5C422503D 18 -87 
1721639372439 1721639372462 23 328931.960000 3463475.480000 3.080288 8.600000 5C422503D 18 -87 
1721639372544 1721639372572 28 328931.100000 3463475.490000 3.101668 8.580000 5C422503D 18 -87 
1721639372649 1721639372672 23 328930.320000 3463475.500000 3.101668 8.560000 5C422503D 18 -87 
1721639372754 1721639372772 18 328929.280000 3463475.500000 3.125012 8.580000 5C422503D 18 -87 
1721639372859 1721639372882 23 328928.510000 3463475.500000 3.125012 8.620000 5C422503D 18 -87 
1721639372964 1721639372982 18 328927.560000 3463475.480000 -3.138102 8.580000 5C422503D 18 -87 
1721639373069 1721639373092 23 328926.260000 3463475.440000 -3.120649 8.560000 5C422503D 18 -87 
1721639373178 1721639373202 24 328925.920000 3463475.430000 -3.120649 8.580000 5C422503D 18 -87 
1721639373283 1721639373303 20 328924.450000 3463475.360000 -3.101232 8.640000 5C422503D 18 -87 
1721639373388 1721639373412 24 328923.670000 3463475.300000 -3.101232 8.580000 5C422503D 18 -87 
1721639373492 1721639373512 20 328922.630000 3463475.220000 -3.081161 8.640000 5C422503D 18 -87 
1721639373597 1721639373622 25 328921.770000 3463475.130000 -3.081161 8.660000 5C422503D 18 -87 
1721639373702 1721639373719 17 328921.090000 3463475.070000 -3.056072 8.640000 5C422503D 18 -87 
1721639373807 1721639373832 25 328920.130000 3463474.960000 -3.056072 8.580000 5C422503D 18 -87 
1721639373912 1721639373932 20 328919.270000 3463474.850000 -3.039491 8.660000 5C422503D 18 -87 
1721639374017 1721639374042 25 328918.330000 3463474.710000 -3.039491 8.660000 5C422503D 18 -87 
1721639374122 1721639374142 20 328917.560000 3463474.600000 -3.017020 8.640000 5C422503D 18 -87 
1721639374237 1721639374262 25 328916.530000 3463474.430000 -3.017020 8.660000 5C422503D 18 -87 
1721639374342 1721639374362 20 328915.500000 3463474.250000 -2.990404 8.640000 5C422503D 18 -87 
1721639374447 1721639374472 25 328914.570000 3463474.060000 -2.990404 8.680000 5C422503D 18 -87 
1721639374552 1721639374577 25 328913.630000 3463473.870000 -2.971641 8.660000 5C422503D 18 -87 
1721639374657 1721639374675 18 328912.690000 3463473.660000 -2.937825 8.680000 5C422503D 18 -87 
1721639374766 1721639374784 18 328911.930000 3463473.490000 -2.937825 8.680000 5C422503D 18 -87 
1721639374870 1721639374892 22 328911.000000 3463473.270000 -2.919500 8.660000 5C422503D 18 -87 
1721639374975 1721639375002 27 328910.320000 3463473.100000 -2.919500 8.660000 5C422503D 18 -87 
1721639375080 1721639375102 22 328909.400000 3463472.860000 -2.919500 8.660000 5C422503D 18 -87 
1721639375185 1721639375217 32 328908.730000 3463472.680000 -2.892665 8.680000 5C422503D 18 -87 
1721639375305 1721639375338 33 328907.220000 3463472.250000 -2.863649 8.680000 5C422503D 18 -87 
1721639375423 1721639375442 19 328906.300000 3463471.970000 -2.863649 8.660000 5C422503D 18 -80 
1721639375527 1721639375552 25 328905.560000 3463471.740000 -2.843796 8.660000 5C422503D 18 -80 
1721639375632 1721639375652 20 328904.980000 3463471.550000 -2.843796 8.680000 5C422503D 18 -80 
1721639375737 1721639375762 25 328904.000000 3463471.210000 -2.827870 8.680000 5C422503D 18 -80 
1721639375842 1721639375867 25 328903.090000 3463470.890000 -2.827870 8.660000 5C422503D 18 -80 
1721639375947 1721639375977 30 328902.190000 3463470.560000 -2.801253 8.700000 5C422503D 18 -80 
1721639376052 1721639376077 25 328901.540000 3463470.320000 -2.801253 8.660000 5C422503D 18 -80 
1721639376157 1721639376182 25 328900.080000 3463469.730000 -2.797326 8.680000 5C422503D 18 -80 
1721639376262 1721639376282 20 328899.680000 3463469.570000 -2.797326 8.660000 5C422503D 18 -80 
1721639376367 1721639376392 25 328898.630000 3463469.130000 -2.775510 8.680000 5C422503D 18 -80 
1721639376471 1721639376492 21 328897.840000 3463468.780000 -2.760238 8.700000 5C422503D 18 -80 
1721639376576 1721639376608 32 328896.960000 3463468.390000 -2.760238 8.680000 5C422503D 18 -80 
1721639376681 1721639376703 22 328896.100000 3463467.990000 -2.733840 8.640000 5C422503D 18 -80 
1721639376786 1721639376812 26 328895.310000 3463467.620000 -2.733840 8.620000 5C422503D 18 -80 
1721639376891 1721639376912 21 328894.450000 3463467.220000 -2.722714 8.600000 5C422503D 18 -80 
1721639376996 1721639377022 26 328893.830000 3463466.920000 -2.722714 8.580000 5C422503D 18 -80 
1721639377101 1721639377122 21 328893.060000 3463466.530000 -2.687589 8.580000 5C422503D 18 -80 
1721639377206 1721639377238 32 328892.380000 3463466.180000 -2.687589 8.560000 5C422503D 18 -80 
1721639377310 1721639377332 22 328891.390000 3463465.660000 -2.683226 8.560000 5C422503D 18 -80 
1721639377415 1721639377448 33 328890.630000 3463465.260000 -2.683226 8.500000 5C422503D 18 -80 
1721639377520 1721639377542 22 328890.030000 3463464.940000 -2.657482 8.480000 5C422503D 18 -80 
1721639377628 1721639377652 24 328889.210000 3463464.490000 -2.657482 8.460000 5C422503D 18 -80 
1721639377733 1721639377752 19 328888.100000 3463463.850000 -2.669481 8.440000 5C422503D 18 -80 
1721639377838 1721639377863 25 328887.370000 3463463.430000 -2.669481 8.420000 5C422503D 18 -80 
1721639377943 1721639377962 19 328886.570000 3463462.950000 -2.661409 8.420000 5C422503D 18 -80 
1721639378048 1721639378072 24 328885.920000 3463462.570000 -2.661409 8.420000 5C422503D 18 -80 
1721639378153 1721639378172 19 328885.050000 3463462.050000 -2.631520 8.380000 5C422503D 18 -80 
1721639378258 1721639378282 24 328884.270000 3463461.550000 -2.606431 8.360000 5C422503D 18 -80 
1721639378363 1721639378382 19 328883.710000 3463461.190000 -2.606431 8.340000 5C422503D 18 -80 
1721639378467 1721639378492 25 328883.000000 3463460.740000 -2.606431 8.320000 5C422503D 18 -80 
1721639378572 1721639378593 21 328882.380000 3463460.330000 -2.588323 8.320000 5C422503D 18 -80 
1721639378681 1721639378702 21 328881.560000 3463459.770000 -2.588323 8.280000 5C422503D 18 -80 
1721639378787 1721639378812 25 328880.810000 3463459.230000 -2.564325 8.260000 5C422503D 18 -80 
1721639378892 1721639378912 20 328880.330000 3463458.900000 -2.564325 8.240000 5C422503D 18 -80 
