pub_time(ms) sub_time(ms) utmX(m) utmY(m) heading(rad) velocity(m/s)
1689585513641 1689585513681 328973.500000 3463463.530000 2.575015 4.880000
1689585513691 1689585513751 328973.380000 3463463.620000 2.575015 4.960000
1689585513742 1689585513763 328973.220000 3463463.740000 2.575015 4.980000
1689585513793 1689585513839 328973.220000 3463463.740000 2.575015 5.020000
1689585513793 1689585513909 328973.220000 3463463.740000 2.575015 5.020000
1689585513843 1689585513924 328972.710000 3463464.060000 2.576760 5.040000
1689585513893 1689585513992 328972.490000 3463464.200000 2.576760 5.060000
1689585513944 1689585514063 328972.280000 3463464.340000 2.576760 5.060000
1689585513995 1689585514063 328972.020000 3463464.510000 2.576760 5.080000
1689585514046 1689585514129 328971.840000 3463464.610000 2.578288 5.100000
1689585514096 1689585514203 328971.540000 3463464.820000 2.578288 5.140000
1689585514147 1689585514211 328971.320000 3463464.960000 2.578288 5.160000
1689585514197 1689585514283 328971.090000 3463465.100000 2.578288 5.180000
1689585514248 1689585514359 328970.960000 3463465.180000 2.583524 5.220000
1689585514298 1689585514371 328970.740000 3463465.330000 2.583524 5.240000
1689585514349 1689585514439 328970.470000 3463465.490000 2.583524 5.260000
1689585514399 1689585514517 328970.280000 3463465.600000 2.583524 5.280000
1689585514450 1689585514517 328970.150000 3463465.700000 2.583524 5.300000
1689585514501 1689585514586 328969.780000 3463465.920000 2.587887 5.340000
1689585514551 1689585514665 328969.550000 3463466.060000 2.587887 5.400000
1689585514601 1689585514674 328969.320000 3463466.210000 2.587887 5.400000
1689585514652 1689585514745 328969.040000 3463466.380000 2.596395 5.440000
1689585514703 1689585514817 328968.900000 3463466.460000 2.596395 5.460000
1689585514753 1689585514817 328968.710000 3463466.570000 2.596395 5.500000
1689585514804 1689585514893 328968.370000 3463466.780000 2.596395 5.500000
1689585514855 1689585514973 328968.130000 3463466.910000 2.602286 5.560000
1689585514905 1689585514973 328967.940000 3463467.040000 2.602286 5.560000
1689585514956 1689585515043 328967.600000 3463467.230000 2.602286 5.600000
1689585515007 1689585515109 328967.350000 3463467.370000 2.602286 5.660000
1689585515057 1689585515124 328967.110000 3463467.520000 2.611231 5.720000
1689585515108 1689585515195 328966.850000 3463467.660000 2.611231 5.700000
1689585515158 1689585515275 328966.550000 3463467.830000 2.611231 5.740000
1689585515208 1689585515275 328966.290000 3463467.960000 2.611231 5.760000
1689585515259 1689585515351 328966.240000 3463467.990000 2.627157 5.800000
1689585515310 1689585515361 328965.930000 3463468.160000 2.627157 5.840000
1689585515361 1689585515431 328965.620000 3463468.330000 2.627157 5.860000
1689585515411 1689585515499 328965.510000 3463468.390000 2.627157 5.920000
1689585515461 1689585515514 328965.040000 3463468.640000 2.641119 5.920000
1689585515511 1689585515593 328964.780000 3463468.780000 2.641119 5.940000
1689585515561 1689585515661 328964.450000 3463468.940000 2.641119 6.000000
1689585515612 1689585515676 328964.180000 3463469.070000 2.641119 6.020000
1689585515663 1689585515744 328963.910000 3463469.210000 2.655300 6.080000
1689585515713 1689585515819 328963.800000 3463469.270000 2.655300 6.100000
1689585515764 1689585515829 328963.470000 3463469.440000 2.655300 6.140000
1689585515814 1689585515903 328963.130000 3463469.600000 2.655300 6.180000
1689585515865 1689585515915 328962.860000 3463469.740000 2.670572 6.200000
1689585515915 1689585515985 328962.620000 3463469.850000 2.670572 6.280000
1689585515966 1689585516057 328962.220000 3463470.050000 2.670572 6.340000
1689585516016 1689585516072 328961.930000 3463470.180000 2.670572 6.400000
1689585516068 1689585516155 328961.640000 3463470.320000 2.686498 6.460000
1689585516119 1689585516166 328961.280000 3463470.490000 2.686498 6.520000
1689585516170 1689585516236 328960.990000 3463470.620000 2.686498 6.580000
1689585516220 1689585516306 328960.670000 3463470.760000 2.701770 6.660000
1689585516271 1689585516321 328960.500000 3463470.840000 2.701770 6.720000
1689585516322 1689585516393 328960.180000 3463470.980000 2.701770 6.760000
1689585516373 1689585516469 328959.810000 3463471.140000 2.701770 6.780000
1689585516426 1689585516479 328959.490000 3463471.280000 2.701770 6.860000
1689585516474 1689585516559 328959.180000 3463471.420000 2.719223 6.900000
1689585516525 1689585516574 328958.850000 3463471.550000 2.719223 7.000000
1689585516576 1689585516649 328958.530000 3463471.680000 2.719223 7.040000
1689585516626 1689585516731 328958.130000 3463471.850000 2.737985 7.120000
1689585516676 1689585516731 328957.800000 3463471.980000 2.737985 7.140000
1689585516726 1689585516803 328957.390000 3463472.130000 2.737985 7.200000
1689585516777 1689585516816 328957.120000 3463472.240000 2.737985 7.260000
1689585516827 1689585516886 328956.700000 3463472.400000 2.756748 7.340000
1689585516878 1689585516965 328956.490000 3463472.480000 2.756748 7.380000
1689585516928 1689585516975 328956.140000 3463472.610000 2.756748 7.460000
1689585516979 1689585517057 328955.720000 3463472.760000 2.756748 7.500000
1689585517029 1689585517066 328955.360000 3463472.880000 2.780091 7.600000
1689585517079 1689585517136 328955.070000 3463472.980000 2.780091 7.600000
1689585517129 1689585517209 328954.560000 3463473.160000 2.780091 7.700000
1689585517180 1689585517221 328954.190000 3463473.270000 2.780091 7.720000
1689585517231 1689585517297 328953.810000 3463473.390000 2.803871 7.800000
1689585517282 1689585517371 328953.440000 3463473.520000 2.803871 7.860000
1689585517333 1689585517379 328953.210000 3463473.590000 2.803871 7.920000
1689585517384 1689585517453 328953.060000 3463473.620000 2.803871 8.060000
1689585517435 1689585517531 328952.360000 3463473.840000 2.831142 8.060000
1689585517485 1689585517531 328951.970000 3463473.950000 2.831142 8.160000
1689585517536 1689585517601 328951.580000 3463474.060000 2.831142 8.220000
1689585517587 1689585517675 328951.170000 3463474.170000 2.831142 8.320000
1689585517637 1689585517675 328950.690000 3463474.300000 2.855795 8.360000
1689585517688 1689585517746 328950.450000 3463474.370000 2.855795 8.440000
1689585517739 1689585517819 328949.790000 3463474.530000 2.855795 8.460000
1689585517790 1689585517831 328949.370000 3463474.630000 2.855795 8.540000
1689585517841 1689585517896 328949.030000 3463474.710000 2.883938 8.580000
1689585517891 1689585517969 328948.690000 3463474.780000 2.883938 8.680000
1689585517942 1689585517983 328948.260000 3463474.880000 2.883938 8.760000
1689585517993 1689585518053 328947.750000 3463474.990000 2.883938 8.840000
1689585518043 1689585518131 328947.300000 3463475.060000 2.916663 8.880000
1689585518095 1689585518131 328946.950000 3463475.130000 2.916663 8.980000
1689585518144 1689585518201 328946.680000 3463475.180000 2.916663 9.020000
1689585518196 1689585518275 328946.240000 3463475.260000 2.916663 9.040000
1689585518245 1689585518275 328945.430000 3463475.380000 2.951352 9.100000
1689585518296 1689585518344 328945.070000 3463475.440000 2.951352 9.160000
1689585518347 1689585518414 328944.520000 3463475.510000 2.951352 9.220000
1689585518397 1689585518436 328943.970000 3463475.580000 2.951352 9.260000
1689585518448 1689585518507 328943.510000 3463475.630000 2.991494 9.300000
1689585518499 1689585518579 328943.130000 3463475.670000 2.991494 9.340000
1689585518549 1689585518579 328942.760000 3463475.710000 2.991494 9.400000
1689585518599 1689585518657 328942.380000 3463475.750000 2.991494 9.480000
1689585518650 1689585518731 328941.720000 3463475.810000 3.021383 9.520000
1689585518702 1689585518732 328941.240000 3463475.860000 3.021383 9.580000
1689585518752 1689585518801 328940.760000 3463475.890000 3.021383 9.620000
1689585518804 1689585518869 328940.280000 3463475.920000 3.021383 9.680000
1689585518853 1689585518884 328939.890000 3463475.950000 3.051708 9.700000
1689585518904 1689585518959 328939.300000 3463475.990000 3.051708 9.740000
1689585518956 1689585518977 328938.910000 3463476.010000 3.051708 9.780000
1689585519006 1689585519051 328938.120000 3463476.050000 3.051708 9.860000
1689585519056 1689585519137 328937.620000 3463476.080000 3.080288 9.920000
1689585519107 1689585519137 328937.120000 3463476.090000 3.080288 9.980000
1689585519158 1689585519209 328936.620000 3463476.110000 3.080288 10.000000
1689585519208 1689585519225 328936.320000 3463476.120000 3.080288 10.040000
1689585519208 1689585519294 328936.320000 3463476.120000 3.080288 10.040000
1689585519259 1689585519373 328935.910000 3463476.120000 3.106468 10.080000
1689585519310 1689585519389 328935.300000 3463476.130000 3.106468 10.120000
1689585519361 1689585519457 328934.690000 3463476.140000 3.106468 10.140000
1689585519412 1689585519531 328934.180000 3463476.140000 3.106468 10.180000
1689585519463 1689585519531 328933.770000 3463476.130000 3.131557 10.200000
1689585519514 1689585519602 328933.150000 3463476.130000 3.131557 10.200000
1689585519564 1689585519675 328932.630000 3463476.120000 3.131557 10.240000
1689585519615 1689585519684 328932.020000 3463476.110000 3.131557 10.240000
1689585519668 1689585519761 328931.610000 3463476.100000 -3.129157 10.200000
1689585519717 1689585519776 328930.990000 3463476.080000 -3.129157 10.200000
1689585519767 1689585519851 328930.680000 3463476.070000 -3.129157 10.200000
1689585519817 1689585519921 328929.860000 3463476.030000 -3.107995 10.140000
1689585519868 1689585519936 328929.450000 3463476.020000 -3.107995 10.140000
1689585519918 1689585520009 328928.840000 3463475.980000 -3.107995 10.180000
1689585519969 1689585520085 328928.430000 3463475.960000 -3.107995 10.180000
1689585520020 1689585520085 328928.020000 3463475.930000 -3.107995 10.180000
1689585520070 1689585520161 328927.520000 3463475.890000 -3.086615 10.140000
1689585520121 1689585520235 328927.000000 3463475.860000 -3.086615 10.140000
1689585520172 1689585520235 328926.500000 3463475.810000 -3.086615 10.120000
1689585520222 1689585520312 328925.900000 3463475.750000 -3.086615 10.080000
1689585520272 1689585520393 328925.590000 3463475.720000 -3.064362 10.060000
1689585520324 1689585520393 328924.890000 3463475.670000 -3.064362 10.040000
1689585520373 1689585520477 328924.380000 3463475.610000 -3.064362 10.040000
1689585520423 1689585520497 328923.980000 3463475.570000 -3.064362 10.040000
1689585520474 1689585520571 328923.580000 3463475.520000 -3.041673 10.040000
1689585520524 1689585520582 328922.780000 3463475.440000 -3.041673 10.000000
1689585520575 1689585520653 328922.280000 3463475.370000 -3.041673 9.980000
1689585520626 1689585520724 328921.890000 3463475.320000 -3.041673 9.960000
1689585520676 1689585520742 328921.290000 3463475.240000 -3.022474 9.940000
1689585520727 1689585520820 328920.700000 3463475.160000 -3.022474 9.920000
1689585520777 1689585520834 328920.210000 3463475.090000 -3.022474 9.940000
1689585520827 1689585520905 328919.710000 3463475.010000 -3.002839 9.920000
1689585520878 1689585520974 328919.420000 3463474.970000 -3.002839 9.900000
1689585520928 1689585520996 328918.930000 3463474.890000 -3.002839 9.880000
1689585520979 1689585521069 328918.540000 3463474.820000 -3.002839 9.860000
1689585521030 1689585521084 328917.850000 3463474.700000 -2.978841 9.900000
1689585521080 1689585521158 328917.370000 3463474.620000 -2.978841 9.840000
1689585521130 1689585521233 328916.970000 3463474.550000 -2.978841 9.860000
1689585521181 1689585521243 328916.300000 3463474.410000 -2.978841 9.880000
1689585521232 1689585521309 328915.900000 3463474.330000 -2.961169 9.880000
1689585521282 1689585521383 328915.320000 3463474.220000 -2.961169 9.860000
1689585521333 1689585521395 328914.830000 3463474.110000 -2.961169 9.900000
1689585521384 1689585521461 328914.250000 3463473.990000 -2.961169 9.920000
1689585521434 1689585521535 328913.950000 3463473.920000 -2.941098 9.940000
1689585521485 1689585521535 328913.470000 3463473.820000 -2.941098 9.960000
1689585521536 1689585521609 328913.080000 3463473.720000 -2.941098 9.960000
1689585521586 1689585521681 328912.480000 3463473.590000 -2.941098 10.000000
1689585521637 1689585521696 328911.900000 3463473.450000 -2.911646 10.000000
1689585521688 1689585521771 328911.410000 3463473.340000 -2.911646 10.020000
1689585521739 1689585521782 328911.020000 3463473.230000 -2.911646 9.980000
1689585521789 1689585521853 328910.440000 3463473.090000 -2.911646 10.020000
1689585521840 1689585521931 328909.840000 3463472.930000 -2.888302 10.060000
1689585521891 1689585521947 328909.360000 3463472.800000 -2.888302 10.060000
1689585521942 1689585522029 328908.960000 3463472.690000 -2.888302 10.080000
1689585521992 1689585522041 328908.480000 3463472.540000 -2.888302 10.140000
1689585522043 1689585522114 328907.890000 3463472.380000 -2.874994 10.140000
1689585522095 1689585522189 328907.300000 3463472.200000 -2.874994 10.160000
1689585522144 1689585522189 328906.810000 3463472.050000 -2.874994 10.140000
1689585522194 1689585522258 328906.320000 3463471.890000 -2.874994 10.160000
1689585522244 1689585522339 328906.030000 3463471.800000 -2.846632 10.200000
1689585522295 1689585522339 328905.550000 3463471.640000 -2.846632 10.200000
1689585522346 1689585522419 328905.150000 3463471.510000 -2.846632 10.220000
1689585522396 1689585522439 328904.570000 3463471.310000 -2.846632 10.220000
1689585522447 1689585522509 328904.080000 3463471.140000 -2.819143 10.280000
1689585522497 1689585522579 328903.500000 3463470.940000 -2.819143 10.280000
1689585522548 1689585522594 328903.020000 3463470.760000 -2.819143 10.300000
1689585522599 1689585522664 328902.430000 3463470.550000 -2.819143 10.340000
1689585522650 1689585522737 328901.950000 3463470.370000 -2.803653 10.360000
1689585522701 1689585522751 328901.560000 3463470.210000 -2.803653 10.360000
1689585522751 1689585522821 328901.070000 3463470.010000 -2.803653 10.380000
1689585522802 1689585522839 328900.390000 3463469.750000 -2.803653 10.400000
1689585522852 1689585522911 328900.200000 3463469.660000 -2.767220 10.440000
1689585522903 1689585522981 328899.520000 3463469.390000 -2.767220 10.400000
1689585522954 1689585523001 328899.230000 3463469.270000 -2.767220 10.440000
1689585523004 1689585523064 328898.660000 3463469.010000 -2.767220 10.480000
1689585523055 1689585523139 328898.270000 3463468.850000 -2.741912 10.500000
1689585523106 1689585523154 328897.790000 3463468.640000 -2.741912 10.500000
1689585523157 1689585523229 328897.310000 3463468.420000 -2.741912 10.520000
1689585523207 1689585523239 328896.630000 3463468.100000 -2.741912 10.560000
1689585523258 1689585523313 328896.250000 3463467.930000 -2.717478 10.560000
1689585523308 1689585523391 328895.770000 3463467.710000 -2.717478 10.560000
1689585523358 1689585523401 328895.100000 3463467.380000 -2.717478 10.560000
1689585523409 1689585523471 328894.630000 3463467.150000 -2.717478 10.580000
1689585523460 1689585523551 328894.340000 3463467.000000 -2.695225 10.620000
1689585523511 1689585523551 328893.670000 3463466.660000 -2.695225 10.600000
1689585523561 1689585523625 328893.380000 3463466.510000 -2.695225 10.640000
1689585523611 1689585523642 328893.010000 3463466.320000 -2.695225 10.680000
1689585523663 1689585523716 328892.440000 3463466.020000 -2.672972 10.680000
1689585523714 1689585523789 328892.050000 3463465.820000 -2.672972 10.660000
1689585523764 1689585523797 328891.490000 3463465.510000 -2.672972 10.680000
1689585523815 1689585523869 328890.920000 3463465.200000 -2.672972 10.700000
1689585523865 1689585523949 328890.450000 3463464.940000 -2.645919 10.700000
1689585523915 1689585523949 328889.980000 3463464.670000 -2.645919 10.700000
1689585523966 1689585524025 328889.520000 3463464.410000 -2.645919 10.660000
1689585524017 1689585524041 328888.960000 3463464.080000 -2.645919 10.680000
1689585524067 1689585524119 328888.590000 3463463.880000 -2.621266 10.640000
1689585524118 1689585524191 328888.120000 3463463.590000 -2.621266 10.660000
1689585524169 1689585524207 328887.480000 3463463.210000 -2.621266 10.680000
1689585524220 1689585524279 328887.030000 3463462.930000 -2.596395 10.720000
1689585524271 1689585524295 328886.570000 3463462.640000 -2.596395 10.720000
1689585524321 1689585524363 328886.110000 3463462.350000 -2.596395 10.720000
1689585524372 1689585524435 328885.570000 3463462.010000 -2.596395 10.720000
1689585524422 1689585524451 328885.110000 3463461.710000 -2.581124 10.720000
1689585524473 1689585524523 328884.660000 3463461.420000 -2.581124 10.720000
1689585524524 1689585524599 328884.300000 3463461.180000 -2.581124 10.720000
1689585524524 1689585524599 328884.300000 3463461.180000 -2.581124 10.720000
1689585524575 1689585524671 328883.770000 3463460.830000 -2.581124 10.740000
1689585524626 1689585524745 328883.500000 3463460.640000 -2.581124 10.740000
1689585524677 1689585524745 328883.040000 3463460.340000 -2.552980 10.720000
1689585524728 1689585524816 328882.600000 3463460.040000 -2.552980 10.760000
1689585524779 1689585524886 328882.240000 3463459.790000 -2.552980 10.740000
1689585524829 1689585524901 328881.630000 3463459.350000 -2.533345 10.720000
1689585524880 1689585524971 328881.180000 3463459.040000 -2.533345 10.720000
1689585524931 1689585525045 328880.750000 3463458.710000 -2.533345 10.740000
1689585524981 1689585525059 328880.400000 3463458.460000 -2.533345 10.760000
1689585525032 1689585525131 328879.800000 3463458.010000 -2.511529 10.780000
1689585525082 1689585525142 328879.450000 3463457.750000 -2.511529 10.760000
1689585525133 1689585525211 328878.850000 3463457.280000 -2.511529 10.760000
1689585525183 1689585525283 328878.430000 3463456.960000 -2.511529 10.780000
1689585525233 1689585525299 328878.000000 3463456.610000 -2.483822 10.720000
1689585525285 1689585525371 328877.580000 3463456.280000 -2.483822 10.760000
1689585525335 1689585525443 328877.330000 3463456.080000 -2.483822 10.760000
1689585525385 1689585525465 328876.900000 3463455.730000 -2.483822 10.800000
1689585525436 1689585525536 328876.570000 3463455.440000 -2.483822 10.760000
1689585525487 1689585525557 328876.000000 3463454.960000 -2.457642 10.760000
1689585525538 1689585525629 328875.580000 3463454.610000 -2.457642 10.780000
1689585525588 1689585525641 328875.170000 3463454.250000 -2.457642 10.780000
1689585525639 1689585525721 328874.770000 3463453.890000 -2.433862 10.780000
1689585525690 1689585525801 328874.280000 3463453.460000 -2.433862 10.840000
1689585525741 1689585525801 328873.870000 3463453.090000 -2.433862 10.840000
1689585525791 1689585525873 328873.470000 3463452.730000 -2.433862 10.820000
1689585525842 1689585525949 328873.470000 3463452.730000 -2.433862 10.820000
1689585525892 1689585525958 328872.670000 3463451.990000 -2.409863 10.820000
1689585525942 1689585526029 328872.190000 3463451.550000 -2.409863 10.820000
1689585525993 1689585526045 328871.800000 3463451.180000 -2.409863 10.820000
1689585526043 1689585526121 328871.400000 3463450.790000 -2.387174 10.820000
1689585526094 1689585526203 328871.160000 3463450.580000 -2.387174 10.860000
1689585526144 1689585526203 328870.780000 3463450.190000 -2.387174 10.860000
1689585526195 1689585526279 328870.390000 3463449.810000 -2.387174 10.860000
1689585526245 1689585526353 328870.000000 3463449.420000 -2.368412 10.860000
1689585526296 1689585526353 328869.540000 3463448.960000 -2.368412 10.860000
1689585526347 1689585526426 328869.150000 3463448.570000 -2.368412 10.840000
1689585526397 1689585526496 328868.850000 3463448.260000 -2.368412 10.820000
1689585526451 1689585526511 328868.390000 3463447.780000 -2.344850 10.820000
1689585526499 1689585526581 328868.010000 3463447.390000 -2.344850 10.820000
1689585526549 1689585526597 328867.560000 3463446.920000 -2.344850 10.820000
1689585526600 1689585526675 328867.190000 3463446.520000 -2.344850 10.820000
1689585526651 1689585526749 328866.970000 3463446.280000 -2.326306 10.820000
1689585526702 1689585526759 328866.450000 3463445.720000 -2.326306 10.860000
1689585526752 1689585526835 328866.010000 3463445.230000 -2.326306 10.800000
1689585526803 1689585526846 328865.720000 3463444.910000 -2.326306 10.820000
1689585526854 1689585526916 328865.440000 3463444.580000 -2.306016 10.780000
1689585526904 1689585526984 328864.920000 3463444.010000 -2.306016 10.800000
1689585526954 1689585527007 328864.710000 3463443.770000 -2.306016 10.760000
1689585527004 1689585527073 328864.360000 3463443.360000 -2.306016 10.760000
1689585527056 1689585527149 328864.000000 3463442.950000 -2.284854 10.780000
1689585527106 1689585527159 328863.650000 3463442.550000 -2.284854 10.740000
1689585527156 1689585527239 328863.230000 3463442.050000 -2.284854 10.760000
1689585527207 1689585527253 328862.880000 3463441.640000 -2.284854 10.720000
1689585527258 1689585527321 328862.530000 3463441.240000 -2.276128 10.720000
1689585527308 1689585527395 328862.180000 3463440.820000 -2.276128 10.640000
1689585527359 1689585527406 328861.770000 3463440.330000 -2.276128 10.640000
1689585527410 1689585527476 328861.420000 3463439.920000 -2.276128 10.560000
1689585527460 1689585527546 328861.160000 3463439.600000 -2.262819 10.560000
