pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s) cellid(db) sinr(db) rsrp(db)
1721637526319 1721637526353 34 328967.410000 3463466.940000 2.650282 8.580000 5C422503D 17 -84 
1721637526336 1721637526367 31 328967.410000 3463466.940000 2.650282 8.580000 5C422503D 17 -84 
1721637526354 1721637526384 30 328967.410000 3463466.940000 2.650282 8.580000 5C422503D 17 -84 
1721637526370 1721637526397 27 328967.020000 3463467.140000 2.650282 8.540000 5C422503D 17 -84 
1721637526387 1721637526412 25 328967.020000 3463467.140000 2.650282 8.540000 5C422503D 17 -84 
1721637526404 1721637526427 23 328967.020000 3463467.140000 2.650282 8.540000 5C422503D 17 -84 
1721637526421 1721637526442 21 328966.650000 3463467.340000 2.650282 8.580000 5C422503D 17 -84 
1721637526439 1721637526457 18 328966.650000 3463467.340000 2.650282 8.580000 5C422503D 17 -84 
1721637526455 1721637526474 19 328966.650000 3463467.340000 2.650282 8.580000 5C422503D 17 -84 
1721637526472 1721637526489 17 328966.180000 3463467.570000 2.664681 8.540000 5C422503D 17 -84 
1721637526489 1721637526504 15 328966.180000 3463467.570000 2.664681 8.540000 5C422503D 17 -84 
1721637526506 1721637526528 22 328966.180000 3463467.570000 2.664681 8.540000 5C422503D 17 -84 
1721637526523 1721637526542 19 328965.730000 3463467.810000 2.664681 8.520000 5C422503D 17 -84 
1721637526539 1721637526557 18 328965.730000 3463467.810000 2.664681 8.520000 5C422503D 17 -84 
1721637526555 1721637526572 17 328965.730000 3463467.810000 2.664681 8.520000 5C422503D 17 -84 
1721637526572 1721637526587 15 328965.350000 3463468.000000 2.664681 8.480000 5C422503D 17 -84 
1721637526589 1721637526605 16 328965.350000 3463468.000000 2.664681 8.480000 5C422503D 17 -84 
1721637526606 1721637526619 13 328964.970000 3463468.190000 2.664681 8.480000 5C422503D 17 -84 
1721637526623 1721637526637 14 328964.970000 3463468.190000 2.664681 8.480000 5C422503D 17 -84 
1721637526640 1721637526659 19 328964.970000 3463468.190000 2.664681 8.480000 5C422503D 17 -84 
1721637526656 1721637526674 18 328964.970000 3463468.190000 2.664681 8.480000 5C422503D 17 -84 
1721637526673 1721637526689 16 328964.890000 3463468.220000 2.664681 8.460000 5C422503D 17 -84 
1721637526690 1721637526705 15 328964.890000 3463468.220000 2.664681 8.460000 5C422503D 17 -84 
1721637526708 1721637526722 14 328964.890000 3463468.220000 2.664681 8.460000 5C422503D 17 -84 
1721637526724 1721637526744 20 328964.360000 3463468.480000 2.679299 8.460000 5C422503D 17 -84 
1721637526741 1721637526758 17 328964.360000 3463468.480000 2.679299 8.460000 5C422503D 17 -84 
1721637526758 1721637526772 14 328964.360000 3463468.480000 2.679299 8.460000 5C422503D 17 -84 
1721637526774 1721637526789 15 328963.980000 3463468.670000 2.679299 8.420000 5C422503D 17 -84 
1721637526791 1721637526812 21 328963.980000 3463468.670000 2.679299 8.420000 5C422503D 17 -84 
1721637526808 1721637526829 21 328963.520000 3463468.870000 2.679299 8.400000 5C422503D 17 -84 
1721637526825 1721637526845 20 328963.520000 3463468.870000 2.679299 8.400000 5C422503D 17 -84 
1721637526842 1721637526859 17 328963.520000 3463468.870000 2.679299 8.400000 5C422503D 17 -84 
1721637526858 1721637526874 16 328963.520000 3463468.870000 2.679299 8.400000 5C422503D 17 -84 
1721637526875 1721637526889 14 328963.370000 3463468.950000 2.679299 8.360000 5C422503D 17 -84 
1721637526892 1721637526909 17 328963.370000 3463468.950000 2.679299 8.360000 5C422503D 17 -84 
1721637526909 1721637526924 15 328963.370000 3463468.950000 2.679299 8.360000 5C422503D 17 -84 
1721637526926 1721637526940 14 328962.760000 3463469.230000 2.699152 8.320000 5C422503D 17 -84 
1721637526949 1721637526964 15 328962.760000 3463469.230000 2.699152 8.320000 5C422503D 17 -84 
1721637526969 1721637526984 15 328962.380000 3463469.400000 2.699152 8.280000 5C422503D 17 -84 
1721637526987 1721637527004 17 328962.380000 3463469.400000 2.699152 8.280000 5C422503D 17 -84 
1721637527003 1721637527019 16 328962.380000 3463469.400000 2.699152 8.280000 5C422503D 17 -84 
1721637527019 1721637527035 16 328962.150000 3463469.510000 2.699152 8.280000 5C422503D 17 -84 
1721637527040 1721637527054 14 328962.150000 3463469.510000 2.699152 8.280000 5C422503D 17 -84 
1721637527061 1721637527074 13 328962.150000 3463469.510000 2.699152 8.280000 5C422503D 17 -84 
1721637527077 1721637527095 18 328961.700000 3463469.700000 2.720750 8.240000 5C422503D 17 -84 
1721637527094 1721637527108 14 328961.700000 3463469.700000 2.720750 8.240000 5C422503D 17 -84 
1721637527111 1721637527124 13 328961.700000 3463469.700000 2.720750 8.240000 5C422503D 17 -84 
1721637527128 1721637527145 17 328961.170000 3463469.930000 2.720750 8.240000 5C422503D 17 -84 
1721637527145 1721637527165 20 328961.170000 3463469.930000 2.720750 8.240000 5C422503D 17 -84 
1721637527161 1721637527180 19 328961.170000 3463469.930000 2.720750 8.240000 5C422503D 17 -84 
1721637527178 1721637527195 17 328960.790000 3463470.090000 2.720750 8.180000 5C422503D 17 -84 
1721637527195 1721637527210 15 328960.790000 3463470.090000 2.720750 8.180000 5C422503D 17 -84 
1721637527212 1721637527230 18 328960.790000 3463470.090000 2.720750 8.180000 5C422503D 17 -84 
1721637527228 1721637527245 17 328960.490000 3463470.220000 2.720750 8.180000 5C422503D 17 -84 
1721637527245 1721637527260 15 328960.490000 3463470.220000 2.720750 8.180000 5C422503D 17 -84 
1721637527262 1721637527280 18 328960.030000 3463470.410000 2.741476 8.180000 5C422503D 17 -84 
1721637527278 1721637527295 17 328960.030000 3463470.410000 2.741476 8.180000 5C422503D 17 -84 
1721637527295 1721637527310 15 328960.030000 3463470.410000 2.741476 8.180000 5C422503D 17 -84 
1721637527312 1721637527330 18 328960.030000 3463470.410000 2.741476 8.180000 5C422503D 17 -84 
1721637527329 1721637527345 16 328959.730000 3463470.530000 2.741476 8.180000 5C422503D 17 -84 
1721637527346 1721637527360 14 328959.730000 3463470.530000 2.741476 8.180000 5C422503D 17 -84 
1721637527363 1721637527380 17 328959.730000 3463470.530000 2.741476 8.180000 5C422503D 17 -84 
1721637527380 1721637527394 14 328959.350000 3463470.680000 2.741476 8.140000 5C422503D 17 -84 
1721637527397 1721637527414 17 328959.350000 3463470.680000 2.741476 8.140000 5C422503D 17 -84 
1721637527413 1721637527429 16 328959.350000 3463470.680000 2.741476 8.140000 5C422503D 17 -84 
1721637527431 1721637527444 13 328959.350000 3463470.680000 2.741476 8.120000 5C422503D 17 -84 
1721637527447 1721637527464 17 328959.350000 3463470.680000 2.741476 8.120000 5C422503D 17 -84 
1721637527465 1721637527479 14 328959.350000 3463470.680000 2.741476 8.120000 5C422503D 17 -84 
1721637527481 1721637527494 13 328958.520000 3463471.000000 2.763293 8.080000 5C422503D 17 -84 
1721637527498 1721637527514 16 328958.520000 3463471.000000 2.763293 8.080000 5C422503D 17 -84 
1721637527515 1721637527529 14 328958.520000 3463471.000000 2.763293 8.080000 5C422503D 17 -84 
1721637527532 1721637527549 17 328958.520000 3463471.000000 2.763293 8.080000 5C422503D 17 -84 
1721637527548 1721637527563 15 328958.130000 3463471.140000 2.763293 8.100000 5C422503D 17 -84 
1721637527565 1721637527579 14 328958.130000 3463471.140000 2.763293 8.100000 5C422503D 17 -84 
1721637527582 1721637527607 25 328957.670000 3463471.310000 2.763293 8.120000 5C422503D 17 -84 
1721637527598 1721637527624 26 328957.670000 3463471.310000 2.763293 8.120000 5C422503D 17 -84 
1721637527614 1721637527639 25 328957.670000 3463471.310000 2.763293 8.120000 5C422503D 17 -84 
1721637527631 1721637527654 23 328957.290000 3463471.440000 2.763293 8.100000 5C422503D 17 -84 
1721637527647 1721637527669 22 328957.290000 3463471.440000 2.763293 8.100000 5C422503D 17 -84 
1721637527664 1721637527684 20 328957.290000 3463471.440000 2.763293 8.100000 5C422503D 17 -84 
1721637527680 1721637527699 19 328956.910000 3463471.580000 2.785545 8.100000 5C422503D 17 -84 
1721637527697 1721637527714 17 328956.910000 3463471.580000 2.785545 8.100000 5C422503D 17 -84 
1721637527714 1721637527729 15 328956.520000 3463471.710000 2.785545 8.100000 5C422503D 17 -84 
1721637527730 1721637527744 14 328956.520000 3463471.710000 2.785545 8.100000 5C422503D 17 -84 
