pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s) cellid(db) sinr(db) rsrp(db)
1721290704116 1721290704140 24 329058.080000 3463126.600000 -2.733840 0.000000 5C427300B 10 -83 
1721290704171 1721290704186 15 329058.080000 3463126.600000 -2.736022 0.000000 5C427300B 10 -83 
1721290704225 1721290704248 23 329058.080000 3463126.600000 -2.736022 0.000000 5C427300B 10 -83 
1721290704279 1721290704297 18 329058.080000 3463126.600000 -2.736022 0.000000 5C427300B 10 -83 
1721290704333 1721290704352 19 329058.080000 3463126.600000 -2.736022 0.000000 5C427300B 10 -83 
1721290704387 1721290704407 20 329058.080000 3463126.600000 -2.732967 0.000000 5C427300B 10 -83 
1721290704442 1721290704462 20 329058.080000 3463126.600000 -2.732967 0.000000 5C427300B 10 -83 
1721290704496 1721290704517 21 329058.080000 3463126.600000 -2.732967 0.000000 5C427300B 10 -83 
1721290704551 1721290704573 22 329058.080000 3463126.600000 -2.732967 0.000000 5C427300B 10 -83 
1721290704606 1721290704628 22 329058.080000 3463126.600000 -2.732967 0.000000 5C427300B 10 -83 
1721290704661 1721290704683 22 329058.080000 3463126.600000 -2.732967 0.000000 5C427300B 10 -83 
1721290704715 1721290704732 17 329058.080000 3463126.600000 -2.736240 0.000000 5C427300B 10 -83 
1721290704769 1721290704787 18 329058.080000 3463126.600000 -2.736240 0.000000 5C427300B 10 -83 
1721290704823 1721290704842 19 329058.080000 3463126.600000 -2.736240 0.000000 5C427300B 10 -83 
1721290704877 1721290704902 25 329058.080000 3463126.600000 -2.736240 0.000000 5C427300B 10 -83 
1721290704932 1721290704952 20 329058.080000 3463126.600000 -2.736240 0.000000 5C427300B 10 -83 
1721290704986 1721290705007 21 329058.080000 3463126.600000 -2.733622 0.000000 5C427300B 10 -83 
1721290705041 1721290705062 21 329058.080000 3463126.600000 -2.733622 0.000000 5C427300B 10 -83 
1721290705095 1721290705117 22 329058.080000 3463126.600000 -2.733622 0.000000 5C427300B 10 -83 
1721290705150 1721290705168 18 329058.080000 3463126.600000 -2.734276 0.000000 5C427300B 10 -83 
1721290705204 1721290705222 18 329058.080000 3463126.600000 -2.734276 0.000000 5C427300B 10 -83 
1721290705259 1721290705277 18 329058.080000 3463126.600000 -2.734276 0.000000 5C427300B 10 -83 
1721290705313 1721290705332 19 329058.080000 3463126.600000 -2.734276 0.000000 5C427300B 10 -83 
1721290705368 1721290705386 18 329058.080000 3463126.600000 -2.734276 0.000000 5C427300B 10 -83 
1721290705422 1721290705442 20 329058.080000 3463126.600000 -2.732749 0.000000 5C427300B 10 -83 
1721290705476 1721290705497 21 329058.080000 3463126.600000 -2.732749 0.000000 5C427300B 10 -83 
1721290705531 1721290705552 21 329058.080000 3463126.600000 -2.732531 0.000000 5C427300B 10 -83 
1721290705585 1721290705607 22 329058.080000 3463126.600000 -2.732531 0.000000 5C427300B 10 -83 
1721290705639 1721290705657 18 329058.080000 3463126.600000 -2.732531 0.000000 5C427300B 10 -83 
1721290705694 1721290705712 18 329058.080000 3463126.600000 -2.732531 0.000000 5C427300B 10 -83 
1721290705749 1721290705767 18 329058.080000 3463126.600000 -2.733840 0.000000 5C427300B 10 -83 
1721290705803 1721290705823 20 329058.080000 3463126.600000 -2.733840 0.000000 5C427300B 10 -83 
1721290705858 1721290705878 20 329058.080000 3463126.600000 -2.733840 0.000000 5C427300B 10 -83 
1721290705913 1721290705933 20 329058.080000 3463126.610000 -2.733840 0.000000 5C427300B 10 -83 
1721290705967 1721290705992 25 329058.080000 3463126.610000 -2.736022 0.000000 5C427300B 10 -83 
1721290706021 1721290706043 22 329058.080000 3463126.610000 -2.736022 0.000000 5C427300B 10 -83 
1721290706076 1721290706102 26 329058.080000 3463126.610000 -2.736022 0.000000 5C427300B 10 -83 
1721290706131 1721290706153 22 329058.090000 3463126.610000 -2.736022 0.000000 5C427300B 10 -83 
1721290706185 1721290706202 17 329058.090000 3463126.610000 -2.733404 0.000000 5C427300B 10 -83 
1721290706239 1721290706257 18 329058.080000 3463126.610000 -2.733404 0.000000 5C427300B 10 -83 
