pub_time(ms) sub_time(ms) utmX(m) utmY(m) heading(rad) velocity(m/s)
1689584792746 1689584792790 328986.400000 3463455.280000 2.503457 0.000000
1689584792796 1689584792860 328986.390000 3463455.300000 2.503457 0.000000
1689584792847 1689584792874 328986.380000 3463455.300000 2.504111 0.000000
1689584792897 1689584792945 328986.370000 3463455.310000 2.504111 0.000000
1689584792948 1689584793015 328986.350000 3463455.320000 2.504111 0.220000
1689584792998 1689584793030 328986.330000 3463455.330000 2.504111 0.300000
1689584793049 1689584793100 328986.300000 3463455.350000 2.502584 0.380000
1689584793099 1689584793172 328986.290000 3463455.360000 2.502584 0.500000
1689584793150 1689584793172 328986.270000 3463455.390000 2.502584 0.620000
1689584793150 1689584793242 328986.270000 3463455.390000 2.502584 0.620000
1689584793201 1689584793318 328986.220000 3463455.420000 2.502584 0.700000
1689584793251 1689584793328 328986.190000 3463455.430000 2.509347 0.780000
1689584793302 1689584793397 328986.160000 3463455.470000 2.509347 0.900000
1689584793353 1689584793468 328986.120000 3463455.500000 2.509347 1.000000
1689584793403 1689584793477 328986.070000 3463455.530000 2.509347 1.120000
1689584793453 1689584793546 328986.000000 3463455.580000 2.507165 1.220000
1689584793504 1689584793622 328985.930000 3463455.640000 2.507165 1.360000
1689584793555 1689584793650 328985.870000 3463455.680000 2.507165 1.460000
1689584793605 1689584793716 328985.840000 3463455.700000 2.507165 1.560000
1689584793656 1689584793732 328985.760000 3463455.760000 2.514147 1.680000
1689584793707 1689584793800 328985.700000 3463455.810000 2.514147 1.740000
1689584793757 1689584793872 328985.620000 3463455.870000 2.514147 1.860000
1689584793807 1689584793872 328985.550000 3463455.920000 2.514147 1.940000
1689584793857 1689584793950 328985.430000 3463456.010000 2.507820 2.040000
1689584793907 1689584794024 328985.350000 3463456.080000 2.507820 2.100000
1689584793959 1689584794024 328985.240000 3463456.160000 2.507820 2.180000
1689584794009 1689584794098 328985.150000 3463456.230000 2.507820 2.300000
1689584794060 1689584794172 328985.040000 3463456.300000 2.508256 2.360000
1689584794110 1689584794172 328984.920000 3463456.400000 2.508256 2.480000
1689584794161 1689584794250 328984.850000 3463456.450000 2.508256 2.540000
1689584794212 1689584794322 328984.710000 3463456.550000 2.508256 2.680000
1689584794264 1689584794333 328984.640000 3463456.600000 2.506947 2.760000
1689584794313 1689584794404 328984.530000 3463456.690000 2.506947 2.880000
1689584794364 1689584794422 328984.480000 3463456.720000 2.506947 2.960000
1689584794415 1689584794492 328984.250000 3463456.880000 2.506947 3.080000
1689584794466 1689584794562 328984.180000 3463456.940000 2.515238 3.160000
1689584794517 1689584794578 328983.960000 3463457.100000 2.515238 3.280000
1689584794568 1689584794655 328983.860000 3463457.180000 2.515238 3.380000
1689584794618 1689584794670 328983.680000 3463457.300000 2.515238 3.480000
1689584794670 1689584794742 328983.500000 3463457.430000 2.519383 3.560000
1689584794720 1689584794818 328983.350000 3463457.540000 2.519383 3.680000
1689584794770 1689584794830 328983.350000 3463457.540000 2.519383 3.780000
1689584794821 1689584794908 328983.090000 3463457.710000 2.519383 3.880000
1689584794871 1689584794924 328982.930000 3463457.830000 2.534873 4.020000
1689584794922 1689584794992 328982.720000 3463457.960000 2.534873 4.120000
1689584794973 1689584795064 328982.580000 3463458.060000 2.534873 4.220000
1689584795023 1689584795075 328982.360000 3463458.200000 2.534873 4.280000
1689584795074 1689584795143 328982.220000 3463458.300000 2.533782 4.420000
1689584795125 1689584795222 328981.950000 3463458.480000 2.533782 4.500000
1689584795175 1689584795233 328981.800000 3463458.590000 2.533782 4.640000
1689584795227 1689584795314 328981.640000 3463458.690000 2.533782 4.700000
1689584795277 1689584795322 328981.450000 3463458.820000 2.537709 4.800000
1689584795327 1689584795390 328981.240000 3463458.960000 2.537709 4.940000
1689584795378 1689584795460 328980.990000 3463459.120000 2.537709 5.020000
1689584795428 1689584795474 328980.940000 3463459.150000 2.537709 5.100000
1689584795479 1689584795552 328980.940000 3463459.150000 2.537709 5.160000
1689584795529 1689584795625 328980.280000 3463459.590000 2.551017 5.260000
1689584795579 1689584795639 328980.050000 3463459.720000 2.551017 5.340000
1689584795630 1689584795707 328979.830000 3463459.870000 2.567161 5.400000
1689584795681 1689584795782 328979.600000 3463460.030000 2.567161 5.540000
1689584795731 1689584795782 328979.310000 3463460.210000 2.567161 5.560000
1689584795781 1689584795866 328979.170000 3463460.300000 2.567161 5.660000
1689584795832 1689584795883 328978.920000 3463460.460000 2.567161 5.740000
1689584795882 1689584795957 328978.730000 3463460.590000 2.567597 5.820000
1689584795933 1689584796034 328978.440000 3463460.780000 2.567597 5.920000
1689584795984 1689584796034 328978.230000 3463460.910000 2.567597 5.940000
1689584796034 1689584796105 328977.930000 3463461.100000 2.567597 6.060000
1689584796085 1689584796175 328977.570000 3463461.340000 2.577851 6.120000
1689584796135 1689584796175 328977.300000 3463461.510000 2.577851 6.180000
1689584796186 1689584796245 328977.040000 3463461.680000 2.577851 6.260000
1689584796237 1689584796318 328976.880000 3463461.780000 2.577851 6.360000
1689584796287 1689584796334 328976.600000 3463461.950000 2.583305 6.460000
1689584796338 1689584796402 328976.270000 3463462.160000 2.583305 6.540000
1689584796389 1689584796476 328975.990000 3463462.340000 2.583305 6.600000
1689584796439 1689584796487 328975.770000 3463462.480000 2.583305 6.700000
1689584796490 1689584796556 328975.360000 3463462.740000 2.586142 6.760000
1689584796540 1689584796622 328975.070000 3463462.920000 2.586142 6.880000
1689584796590 1689584796637 328974.780000 3463463.100000 2.586142 6.940000
1689584796641 1689584796712 328974.410000 3463463.320000 2.593341 7.020000
1689584796691 1689584796725 328974.120000 3463463.510000 2.593341 7.100000
1689584796742 1689584796793 328973.810000 3463463.710000 2.593341 7.180000
1689584796793 1689584796866 328973.620000 3463463.820000 2.593341 7.280000
1689584796843 1689584796877 328973.310000 3463464.010000 2.598141 7.380000
1689584796894 1689584796950 328973.120000 3463464.130000 2.598141 7.460000
1689584796944 1689584797025 328972.610000 3463464.440000 2.598141 7.560000
1689584796995 1689584797047 328972.280000 3463464.630000 2.598141 7.620000
1689584797045 1689584797122 328972.150000 3463464.710000 2.598141 7.680000
1689584797096 1689584797131 328971.540000 3463465.060000 2.604468 7.740000
1689584797147 1689584797202 328971.200000 3463465.270000 2.604468 7.800000
1689584797198 1689584797272 328970.930000 3463465.420000 2.604468 7.840000
1689584797248 1689584797292 328970.510000 3463465.660000 2.617776 7.900000
1689584797299 1689584797360 328970.100000 3463465.900000 2.617776 7.980000
1689584797349 1689584797432 328969.960000 3463465.980000 2.617776 8.040000
1689584797400 1689584797432 328969.530000 3463466.200000 2.617776 8.100000
1689584797450 1689584797500 328969.250000 3463466.360000 2.632829 8.180000
1689584797500 1689584797574 328968.750000 3463466.650000 2.632829 8.240000
1689584797551 1689584797590 328968.380000 3463466.840000 2.632829 8.320000
1689584797601 1689584797662 328968.010000 3463467.040000 2.632829 8.380000
1689584797651 1689584797744 328967.710000 3463467.200000 2.644174 8.420000
1689584797702 1689584797744 328967.270000 3463467.440000 2.644174 8.460000
1689584797752 1689584797815 328967.040000 3463467.550000 2.644174 8.480000
1689584797803 1689584797827 328966.430000 3463467.870000 2.644174 8.520000
1689584797854 1689584797904 328966.200000 3463467.990000 2.661627 8.580000
1689584797905 1689584797974 328965.890000 3463468.150000 2.661627 8.640000
1689584797955 1689584797985 328965.350000 3463468.410000 2.661627 8.660000
1689584798005 1689584798056 328964.950000 3463468.610000 2.661627 8.740000
1689584798056 1689584798122 328964.560000 3463468.790000 2.677335 8.760000
1689584798107 1689584798140 328964.070000 3463469.020000 2.677335 8.840000
1689584798157 1689584798214 328963.840000 3463469.140000 2.677335 8.860000
1689584798208 1689584798286 328963.430000 3463469.320000 2.677335 8.900000
1689584798259 1689584798286 328962.860000 3463469.580000 2.699152 8.920000
1689584798310 1689584798358 328962.360000 3463469.800000 2.699152 8.960000
1689584798361 1689584798434 328962.030000 3463469.950000 2.699152 9.000000
1689584798411 1689584798445 328961.790000 3463470.070000 2.699152 9.040000
1689584798461 1689584798518 328961.290000 3463470.280000 2.719659 9.100000
1689584798513 1689584798530 328960.780000 3463470.510000 2.719659 9.120000
1689584798563 1689584798600 328960.360000 3463470.680000 2.719659 9.160000
1689584798614 1689584798667 328960.020000 3463470.820000 2.719659 9.180000
1689584798664 1689584798683 328959.580000 3463470.990000 2.737985 9.180000
1689584798714 1689584798758 328958.990000 3463471.230000 2.737985 9.220000
1689584798765 1689584798827 328958.550000 3463471.410000 2.737985 9.260000
1689584798816 1689584798839 328958.030000 3463471.600000 2.761111 9.260000
1689584798816 1689584798914 328958.030000 3463471.600000 2.761111 9.260000
1689584798867 1689584798985 328957.600000 3463471.780000 2.761111 9.280000
1689584798919 1689584798999 328957.420000 3463471.850000 2.761111 9.300000
1689584798968 1689584799067 328956.980000 3463472.010000 2.761111 9.340000
1689584799019 1689584799144 328956.450000 3463472.210000 2.761111 9.360000
1689584799070 1689584799144 328956.190000 3463472.300000 2.780091 9.400000
1689584799121 1689584799214 328955.480000 3463472.550000 2.780091 9.400000
1689584799170 1689584799288 328955.020000 3463472.710000 2.780091 9.440000
1689584799220 1689584799288 328954.580000 3463472.870000 2.780091 9.440000
1689584799271 1689584799362 328954.120000 3463473.020000 2.801690 9.460000
1689584799321 1689584799434 328953.580000 3463473.200000 2.801690 9.460000
1689584799372 1689584799445 328953.210000 3463473.310000 2.801690 9.500000
1689584799422 1689584799512 328952.760000 3463473.450000 2.801690 9.520000
1689584799473 1689584799582 328952.480000 3463473.550000 2.821107 9.540000
1689584799524 1689584799600 328952.300000 3463473.600000 2.821107 9.560000
1689584799575 1689584799670 328951.480000 3463473.850000 2.821107 9.580000
1689584799625 1689584799685 328950.920000 3463474.000000 2.821107 9.640000
1689584799676 1689584799755 328950.730000 3463474.060000 2.847723 9.640000
1689584799726 1689584799825 328949.900000 3463474.290000 2.847723 9.660000
1689584799777 1689584799840 328949.420000 3463474.420000 2.847723 9.640000
1689584799827 1689584799916 328949.230000 3463474.460000 2.847723 9.700000
1689584799877 1689584799983 328948.480000 3463474.650000 2.872157 9.700000
1689584799928 1689584799999 328948.100000 3463474.750000 2.872157 9.700000
1689584799978 1689584800072 328947.720000 3463474.830000 2.872157 9.720000
1689584800028 1689584800085 328947.250000 3463474.940000 2.872157 9.740000
1689584800079 1689584800160 328946.670000 3463475.070000 2.903355 9.780000
1689584800131 1689584800232 328946.190000 3463475.170000 2.903355 9.760000
1689584800183 1689584800246 328945.620000 3463475.280000 2.903355 9.760000
1689584800233 1689584800312 328945.130000 3463475.370000 2.930626 9.760000
1689584800283 1689584800386 328944.740000 3463475.450000 2.930626 9.780000
1689584800334 1689584800398 328944.260000 3463475.530000 2.930626 9.780000
1689584800385 1689584800467 328943.680000 3463475.630000 2.930626 9.780000
1689584800436 1689584800542 328943.200000 3463475.700000 2.961824 9.780000
1689584800487 1689584800542 328942.810000 3463475.770000 2.961824 9.800000
1689584800538 1689584800614 328942.120000 3463475.850000 2.961824 9.780000
1689584800589 1689584800682 328941.730000 3463475.910000 2.961824 9.840000
1689584800639 1689584800697 328941.050000 3463475.990000 2.993022 9.800000
1689584800690 1689584800770 328940.750000 3463476.030000 2.993022 9.840000
1689584800741 1689584800842 328940.360000 3463476.070000 2.993022 9.840000
1689584800791 1689584800842 328939.670000 3463476.140000 2.993022 9.820000
1689584800843 1689584800918 328939.180000 3463476.190000 3.028583 9.820000
1689584800893 1689584800994 328938.780000 3463476.230000 3.028583 9.820000
1689584800943 1689584800994 328938.290000 3463476.260000 3.028583 9.820000
1689584800994 1689584801060 328937.690000 3463476.300000 3.028583 9.840000
1689584801044 1689584801134 328937.100000 3463476.350000 3.058253 9.780000
1689584801094 1689584801145 328936.610000 3463476.380000 3.058253 9.780000
1689584801145 1689584801212 328936.420000 3463476.380000 3.058253 9.780000
1689584801195 1689584801290 328935.920000 3463476.400000 3.058253 9.760000
1689584801246 1689584801310 328935.240000 3463476.420000 3.086833 9.740000
1689584801296 1689584801382 328934.940000 3463476.440000 3.086833 9.720000
1689584801347 1689584801392 328934.260000 3463476.450000 3.086833 9.720000
1689584801398 1689584801460 328933.770000 3463476.460000 3.086833 9.700000
1689584801448 1689584801536 328933.380000 3463476.450000 3.118903 9.720000
1689584801499 1689584801550 328932.790000 3463476.450000 3.118903 9.700000
1689584801549 1689584801614 328932.210000 3463476.450000 3.118903 9.680000
1689584801600 1689584801682 328931.730000 3463476.430000 3.118903 9.660000
1689584801651 1689584801700 328931.140000 3463476.420000 -3.136793 9.600000
1689584801702 1689584801770 328930.750000 3463476.410000 -3.136793 9.560000
1689584801751 1689584801840 328930.180000 3463476.380000 -3.136793 9.580000
1689584801802 1689584801855 328929.700000 3463476.360000 -3.136793 9.520000
1689584801853 1689584801925 328929.410000 3463476.340000 -3.106468 9.500000
1689584801905 1689584801995 328928.930000 3463476.300000 -3.106468 9.500000
1689584801956 1689584801995 328928.460000 3463476.280000 -3.106468 9.500000
1689584802006 1689584802065 328927.890000 3463476.230000 -3.106468 9.440000
1689584802057 1689584802135 328927.510000 3463476.200000 -3.076143 9.440000
1689584802107 1689584802154 328926.940000 3463476.150000 -3.076143 9.440000
1689584802158 1689584802226 328926.470000 3463476.110000 -3.076143 9.400000
1689584802208 1689584802296 328925.910000 3463476.050000 -3.076143 9.380000
1689584802258 1689584802296 328925.720000 3463476.030000 -3.055199 9.380000
1689584802309 1689584802366 328924.970000 3463475.960000 -3.055199 9.360000
1689584802360 1689584802436 328924.590000 3463475.910000 -3.055199 9.360000
1689584802411 1689584802452 328924.030000 3463475.850000 -3.055199 9.340000
1689584802464 1689584802517 328923.560000 3463475.790000 -3.035128 9.340000
1689584802512 1689584802598 328923.000000 3463475.710000 -3.035128 9.360000
1689584802563 1689584802609 328922.540000 3463475.650000 -3.035128 9.360000
1689584802614 1689584802684 328922.540000 3463475.650000 -3.035128 9.340000
1689584802664 1689584802694 328921.790000 3463475.550000 -3.010693 9.360000
1689584802715 1689584802764 328921.420000 3463475.490000 -3.010693 9.380000
1689584802766 1689584802836 328920.770000 3463475.400000 -3.010693 9.400000
1689584802816 1689584802847 328920.390000 3463475.340000 -3.010693 9.400000
1689584802867 1689584802936 328919.830000 3463475.250000 -2.995421 9.440000
1689584802917 1689584802947 328919.270000 3463475.160000 -2.995421 9.460000
1689584802968 1689584803027 328918.790000 3463475.080000 -2.995421 9.480000
1689584803019 1689584803102 328918.510000 3463475.030000 -2.995421 9.480000
1689584803070 1689584803102 328917.760000 3463474.900000 -2.967496 9.520000
1689584803120 1689584803172 328917.390000 3463474.830000 -2.967496 9.520000
1689584803171 1689584803250 328916.820000 3463474.710000 -2.967496 9.520000
1689584803222 1689584803257 328916.630000 3463474.680000 -2.967496 9.560000
1689584803272 1689584803325 328916.250000 3463474.610000 -2.959424 9.560000
1689584803323 1689584803408 328915.600000 3463474.470000 -2.959424 9.560000
1689584803373 1689584803418 328915.040000 3463474.340000 -2.959424 9.580000
1689584803424 1689584803490 328914.570000 3463474.240000 -2.959424 9.620000
1689584803474 1689584803512 328914.090000 3463474.140000 -2.936298 9.660000
1689584803525 1689584803582 328913.610000 3463474.020000 -2.936298 9.660000
1689584803576 1689584803597 328913.140000 3463473.910000 -2.936298 9.680000
1689584803626 1689584803674 328912.680000 3463473.800000 -2.936298 9.700000
1689584803678 1689584803750 328912.090000 3463473.660000 -2.913173 9.740000
1689584803727 1689584803760 328911.530000 3463473.500000 -2.913173 9.740000
1689584803778 1689584803830 328911.150000 3463473.410000 -2.913173 9.720000
1689584803828 1689584803904 328910.580000 3463473.250000 -2.886338 9.760000
1689584803879 1689584803904 328910.100000 3463473.130000 -2.886338 9.780000
1689584803930 1689584803972 328909.820000 3463473.040000 -2.886338 9.820000
1689584803980 1689584804042 328909.340000 3463472.910000 -2.886338 9.800000
1689584804031 1689584804058 328908.770000 3463472.740000 -2.864085 9.840000
1689584804081 1689584804127 328908.380000 3463472.620000 -2.864085 9.860000
1689584804132 1689584804197 328907.810000 3463472.460000 -2.864085 9.880000
1689584804132 1689584804212 328907.810000 3463472.460000 -2.864085 9.880000
1689584804183 1689584804286 328907.340000 3463472.310000 -2.864085 9.880000
1689584804234 1689584804297 328906.960000 3463472.190000 -2.864085 9.860000
1689584804285 1689584804367 328906.390000 3463472.010000 -2.843360 9.860000
1689584804335 1689584804440 328905.820000 3463471.820000 -2.843360 9.860000
1689584804386 1689584804460 328905.350000 3463471.660000 -2.843360 9.860000
1689584804437 1689584804528 328904.780000 3463471.470000 -2.821761 9.840000
1689584804487 1689584804602 328904.420000 3463471.350000 -2.821761 9.840000
1689584804537 1689584804613 328904.050000 3463471.220000 -2.821761 9.860000
1689584804588 1689584804690 328903.580000 3463471.050000 -2.821761 9.820000
1689584804638 1689584804705 328903.110000 3463470.880000 -2.811507 9.860000
1689584804689 1689584804778 328902.650000 3463470.710000 -2.811507 9.880000
1689584804739 1689584804854 328902.090000 3463470.510000 -2.811507 9.840000
1689584804789 1689584804864 328901.810000 3463470.400000 -2.811507 9.840000
1689584804840 1689584804932 328901.440000 3463470.250000 -2.811507 9.860000
1689584804890 1689584805010 328900.700000 3463469.980000 -2.783146 9.860000
1689584804941 1689584805010 328900.150000 3463469.750000 -2.783146 9.860000
1689584804992 1689584805084 328899.960000 3463469.680000 -2.783146 9.900000
1689584805042 1689584805154 328899.230000 3463469.380000 -2.758275 9.880000
1689584805093 1689584805154 328898.960000 3463469.260000 -2.758275 9.880000
1689584805143 1689584805226 328898.590000 3463469.100000 -2.758275 9.900000
1689584805194 1689584805295 328898.040000 3463468.870000 -2.758275 9.920000
1689584805243 1689584805307 328897.490000 3463468.630000 -2.742785 9.920000
1689584805295 1689584805385 328897.030000 3463468.430000 -2.742785 9.940000
1689584805346 1689584805455 328896.680000 3463468.270000 -2.742785 9.960000
1689584805396 1689584805455 328896.030000 3463467.980000 -2.742785 9.920000
1689584805447 1689584805528 328895.580000 3463467.760000 -2.715078 9.900000
1689584805498 1689584805600 328895.230000 3463467.590000 -2.715078 9.900000
1689584805548 1689584805615 328894.680000 3463467.340000 -2.715078 9.920000
1689584805599 1689584805698 328894.240000 3463467.120000 -2.715078 9.840000
1689584805649 1689584805708 328893.790000 3463466.900000 -2.698279 9.840000
1689584805700 1689584805784 328893.430000 3463466.710000 -2.698279 9.880000
1689584805750 1689584805864 328892.900000 3463466.440000 -2.698279 9.900000
1689584805801 1689584805864 328892.720000 3463466.360000 -2.698279 9.880000
1689584805851 1689584805932 328892.370000 3463466.180000 -2.698279 9.860000
1689584805902 1689584806006 328891.660000 3463465.810000 -2.675590 9.860000
1689584805952 1689584806015 328891.140000 3463465.530000 -2.675590 9.860000
1689584806002 1689584806082 328890.700000 3463465.300000 -2.675590 9.840000
1689584806053 1689584806154 328890.270000 3463465.070000 -2.655082 9.800000
1689584806104 1689584806162 328890.010000 3463464.930000 -2.655082 9.820000
1689584806154 1689584806237 328889.410000 3463464.580000 -2.655082 9.780000
1689584806204 1689584806308 328888.900000 3463464.300000 -2.655082 9.780000
1689584806255 1689584806308 328888.470000 3463464.060000 -2.632393 9.780000
1689584806306 1689584806377 328888.210000 3463463.900000 -2.632393 9.760000
1689584806356 1689584806452 328887.780000 3463463.660000 -2.632393 9.760000
1689584806407 1689584806462 328887.270000 3463463.360000 -2.632393 9.760000
1689584806457 1689584806530 328886.940000 3463463.160000 -2.616467 9.760000
1689584806507 1689584806597 328886.440000 3463462.860000 -2.616467 9.760000
1689584806559 1689584806613 328886.010000 3463462.600000 -2.616467 9.760000
1689584806608 1689584806686 328885.600000 3463462.340000 -2.616467 9.760000
1689584806659 1689584806755 328885.100000 3463462.030000 -2.604468 9.740000
1689584806710 1689584806770 328884.700000 3463461.770000 -2.604468 9.720000
1689584806761 1689584806840 328884.360000 3463461.560000 -2.604468 9.720000
1689584806811 1689584806915 328883.790000 3463461.180000 -2.604468 9.720000
1689584806862 1689584806915 328883.380000 3463460.920000 -2.581342 9.720000
1689584806912 1689584806985 328882.960000 3463460.650000 -2.581342 9.720000
1689584806963 1689584807062 328882.560000 3463460.380000 -2.581342 9.700000
1689584807014 1689584807062 328882.400000 3463460.270000 -2.581342 9.720000
1689584807065 1689584807133 328882.080000 3463460.060000 -2.557562 9.680000
1689584807115 1689584807202 328881.430000 3463459.610000 -2.557562 9.700000
1689584807166 1689584807215 328881.030000 3463459.330000 -2.557562 9.660000
1689584807217 1689584807286 328880.630000 3463459.050000 -2.557562 9.700000
1689584807267 1689584807362 328880.250000 3463458.770000 -2.530946 9.700000
1689584807319 1689584807362 328879.770000 3463458.420000 -2.530946 9.700000
1689584807369 1689584807432 328879.380000 3463458.130000 -2.530946 9.700000
1689584807420 1689584807506 328878.920000 3463457.780000 -2.510002 9.700000
1689584807471 1689584807514 328878.530000 3463457.480000 -2.510002 9.720000
1689584807521 1689584807580 328878.150000 3463457.170000 -2.510002 9.700000
1689584807572 1689584807650 328877.920000 3463457.000000 -2.510002 9.720000
1689584807623 1689584807665 328877.540000 3463456.680000 -2.510002 9.740000
1689584807673 1689584807743 328877.160000 3463456.380000 -2.481204 9.760000
1689584807724 1689584807820 328876.850000 3463456.130000 -2.481204 9.780000
1689584807775 1689584807820 328876.330000 3463455.680000 -2.481204 9.760000
1689584807825 1689584807898 328876.030000 3463455.430000 -2.481204 9.780000
1689584807875 1689584807912 328875.590000 3463455.040000 -2.452624 9.820000
1689584807926 1689584807980 328875.360000 3463454.840000 -2.452624 9.820000
1689584807976 1689584808052 328874.770000 3463454.320000 -2.452624 9.840000
1689584808027 1689584808067 328874.400000 3463453.980000 -2.424044 9.880000
1689584808078 1689584808137 328874.030000 3463453.650000 -2.424044 9.940000
1689584808128 1689584808212 328873.660000 3463453.310000 -2.424044 9.940000
1689584808179 1689584808230 328873.230000 3463452.900000 -2.424044 9.940000
1689584808229 1689584808298 328872.870000 3463452.560000 -2.398301 9.960000
1689584808280 1689584808322 328872.580000 3463452.280000 -2.398301 9.960000
1689584808331 1689584808389 328872.290000 3463452.000000 -2.398301 9.980000
1689584808382 1689584808470 328871.930000 3463451.650000 -2.398301 9.960000
1689584808433 1689584808470 328871.650000 3463451.370000 -2.398301 10.020000
1689584808483 1689584808540 328871.290000 3463451.010000 -2.375175 10.040000
1689584808535 1689584808612 328870.870000 3463450.580000 -2.375175 10.060000
1689584808585 1689584808624 328870.450000 3463450.140000 -2.375175 10.040000
1689584808635 1689584808695 328870.170000 3463449.850000 -2.375175 10.100000
1689584808686 1689584808768 328869.740000 3463449.410000 -2.346595 10.100000
1689584808737 1689584808768 328869.470000 3463449.120000 -2.346595 10.100000
1689584808787 1689584808840 328868.990000 3463448.590000 -2.346595 10.100000
1689584808838 1689584808907 328868.640000 3463448.220000 -2.327615 10.100000
1689584808889 1689584808922 328868.230000 3463447.770000 -2.327615 10.120000
1689584808940 1689584809004 328867.880000 3463447.400000 -2.327615 10.140000
1689584808991 1689584809018 328867.540000 3463447.020000 -2.327615 10.140000
1689584809041 1689584809088 328867.270000 3463446.710000 -2.304925 10.140000
1689584809092 1689584809162 328867.000000 3463446.410000 -2.304925 10.200000
1689584809143 1689584809172 328866.660000 3463446.030000 -2.304925 10.200000
1689584809194 1689584809246 328866.320000 3463445.640000 -2.304925 10.200000
1689584809245 1689584809318 328865.980000 3463445.250000 -2.289872 10.240000
1689584809295 1689584809332 328865.640000 3463444.870000 -2.289872 10.240000
1689584809346 1689584809395 328865.230000 3463444.400000 -2.289872 10.240000
1689584809396 1689584809466 328864.960000 3463444.080000 -2.289872 10.220000
1689584809447 1689584809482 328864.560000 3463443.610000 -2.283545 10.280000
1689584809497 1689584809544 328864.230000 3463443.220000 -2.283545 10.300000
1689584809548 1689584809612 328863.890000 3463442.820000 -2.283545 10.300000
1689584809599 1689584809627 328863.490000 3463442.350000 -2.283545 10.300000
1689584809649 1689584809696 328863.230000 3463442.030000 -2.265437 10.320000
1689584809699 1689584809768 328862.750000 3463441.480000 -2.265437 10.340000
1689584809699 1689584809782 328862.750000 3463441.480000 -2.265437 10.340000
1689584809750 1689584809843 328862.490000 3463441.160000 -2.265437 10.300000
1689584809800 1689584809913 328862.080000 3463440.680000 -2.265437 10.300000
1689584809851 1689584809933 328861.750000 3463440.300000 -2.260638 10.300000
1689584809902 1689584810003 328861.550000 3463440.050000 -2.260638 10.300000
1689584809952 1689584810022 328861.220000 3463439.650000 -2.260638 10.300000
1689584810002 1689584810087 328860.810000 3463439.180000 -2.260638 10.220000
1689584810053 1689584810158 328860.550000 3463438.860000 -2.255838 10.340000
1689584810103 1689584810173 328860.140000 3463438.380000 -2.255838 10.300000
1689584810154 1689584810248 328859.880000 3463438.060000 -2.255838 10.300000
1689584810204 1689584810324 328859.540000 3463437.670000 -2.255838 10.300000
1689584810255 1689584810324 328859.070000 3463437.110000 -2.251911 10.300000
1689584810306 1689584810395 328858.930000 3463436.960000 -2.251911 10.300000
1689584810356 1689584810465 328858.410000 3463436.320000 -2.251911 10.300000
1689584810406 1689584810480 328858.140000 3463436.010000 -2.251911 10.280000
1689584810457 1689584810554 328857.670000 3463435.450000 -2.248639 10.280000
1689584810508 1689584810570 328857.340000 3463435.060000 -2.248639 10.280000
1689584810559 1689584810640 328857.010000 3463434.660000 -2.248639 10.280000
1689584810610 1689584810707 328856.670000 3463434.260000 -2.248639 10.260000
1689584810660 1689584810726 328856.670000 3463434.260000 -2.248639 10.240000
1689584810710 1689584810794 328856.150000 3463433.630000 -2.253220 10.260000
1689584810761 1689584810868 328855.820000 3463433.230000 -2.253220 10.240000
1689584810811 1689584810882 328855.490000 3463432.840000 -2.253220 10.240000
