pub_time(ms) sub_time(ms) utmX(m) utmY(m) heading(rad) velocity(m/s)
1689582723550 1689582723666 328986.910000 3463454.810000 2.463314 0.340000
1689582723601 1689582723675 328986.910000 3463454.820000 2.463314 0.380000
1689582723652 1689582723745 328986.900000 3463454.820000 2.463314 0.420000
1689582723702 1689582723816 328986.850000 3463454.860000 2.463750 0.460000
1689582723752 1689582723816 328986.820000 3463454.880000 2.463750 0.520000
1689582723803 1689582723882 328986.810000 3463454.900000 2.463750 0.600000
1689582723854 1689582723962 328986.810000 3463454.900000 2.463750 0.680000
1689582723905 1689582723972 328986.770000 3463454.920000 2.457424 0.760000
1689582723954 1689582724046 328986.720000 3463454.970000 2.457424 0.820000
1689582724004 1689582724124 328986.670000 3463455.010000 2.457424 0.860000
1689582724055 1689582724124 328986.650000 3463455.030000 2.457424 0.960000
1689582724105 1689582724194 328986.580000 3463455.090000 2.461787 1.060000
1689582724156 1689582724274 328986.550000 3463455.120000 2.461787 1.100000
1689582724207 1689582724274 328986.480000 3463455.170000 2.461787 1.200000
1689582724257 1689582724346 328986.420000 3463455.230000 2.464405 1.260000
1689582724308 1689582724418 328986.360000 3463455.270000 2.464405 1.320000
1689582724359 1689582724418 328986.320000 3463455.300000 2.464405 1.400000
1689582724409 1689582724498 328986.270000 3463455.340000 2.464405 1.440000
1689582724461 1689582724574 328986.210000 3463455.400000 2.464405 1.520000
1689582724511 1689582724574 328986.140000 3463455.460000 2.464405 1.540000
1689582724561 1689582724652 328986.070000 3463455.510000 2.464405 1.620000
1689582724612 1689582724665 328986.000000 3463455.570000 2.464405 1.640000
1689582724663 1689582724737 328985.940000 3463455.620000 2.470732 1.680000
1689582724713 1689582724812 328985.840000 3463455.690000 2.470732 1.700000
1689582724764 1689582724826 328985.780000 3463455.750000 2.470732 1.760000
1689582724815 1689582724894 328985.750000 3463455.770000 2.470732 1.780000
1689582724866 1689582724966 328985.670000 3463455.840000 2.470295 1.860000
1689582724918 1689582724978 328985.580000 3463455.910000 2.470295 1.880000
1689582724967 1689582725048 328985.490000 3463455.980000 2.470295 1.940000
1689582725017 1689582725124 328985.410000 3463456.040000 2.470295 1.960000
1689582725068 1689582725124 328985.330000 3463456.100000 2.470077 2.040000
1689582725119 1689582725192 328985.230000 3463456.170000 2.470077 2.060000
1689582725170 1689582725275 328985.130000 3463456.250000 2.470077 2.100000
1689582725221 1689582725275 328985.040000 3463456.320000 2.470077 2.140000
1689582725271 1689582725348 328984.940000 3463456.410000 2.471168 2.220000
1689582725321 1689582725422 328984.850000 3463456.470000 2.471168 2.280000
1689582725372 1689582725423 328984.770000 3463456.530000 2.471168 2.340000
1689582725423 1689582725495 328984.700000 3463456.590000 2.471168 2.400000
1689582725473 1689582725565 328984.620000 3463456.660000 2.479677 2.420000
1689582725523 1689582725580 328984.500000 3463456.750000 2.479677 2.480000
1689582725574 1689582725652 328984.390000 3463456.850000 2.479677 2.540000
1689582725625 1689582725726 328984.280000 3463456.930000 2.479677 2.600000
1689582725676 1689582725726 328984.220000 3463456.970000 2.494076 2.660000
1689582725726 1689582725796 328984.060000 3463457.100000 2.494076 2.740000
1689582725777 1689582725866 328983.940000 3463457.190000 2.494076 2.760000
1689582725827 1689582725877 328983.860000 3463457.260000 2.494076 2.840000
1689582725879 1689582725952 328983.660000 3463457.400000 2.512838 2.920000
1689582725928 1689582726026 328983.550000 3463457.490000 2.512838 2.960000
1689582725980 1689582726026 328983.430000 3463457.580000 2.512838 2.980000
1689582726031 1689582726092 328983.380000 3463457.620000 2.512838 3.080000
1689582726081 1689582726164 328983.220000 3463457.730000 2.508693 3.120000
1689582726132 1689582726185 328983.090000 3463457.830000 2.508693 3.160000
1689582726182 1689582726256 328982.940000 3463457.950000 2.508693 3.200000
1689582726232 1689582726269 328982.810000 3463458.050000 2.508693 3.260000
1689582726284 1689582726344 328982.640000 3463458.160000 2.493639 3.320000
1689582726334 1689582726422 328982.500000 3463458.260000 2.493639 3.360000
1689582726385 1689582726429 328982.350000 3463458.370000 2.493639 3.420000
1689582726437 1689582726504 328982.270000 3463458.430000 2.493639 3.440000
1689582726487 1689582726576 328982.120000 3463458.530000 2.475313 3.520000
1689582726538 1689582726576 328981.980000 3463458.630000 2.475313 3.560000
1689582726588 1689582726650 328981.800000 3463458.750000 2.475313 3.600000
1689582726639 1689582726724 328981.690000 3463458.830000 2.475313 3.640000
1689582726689 1689582726735 328981.500000 3463458.970000 2.524837 3.700000
1689582726740 1689582726809 328981.310000 3463459.090000 2.524837 3.760000
1689582726791 1689582726824 328981.220000 3463459.160000 2.524837 3.800000
1689582726842 1689582726894 328980.960000 3463459.330000 2.494730 3.820000
1689582726893 1689582726968 328980.830000 3463459.440000 2.494730 3.880000
1689582726943 1689582726977 328980.630000 3463459.580000 2.494730 3.900000
1689582726994 1689582727047 328980.510000 3463459.670000 2.494730 3.920000
1689582727045 1689582727128 328980.440000 3463459.720000 2.494730 3.960000
1689582727095 1689582727138 328980.240000 3463459.860000 2.508911 3.960000
1689582727146 1689582727214 328980.040000 3463460.000000 2.508911 3.960000
1689582727196 1689582727228 328979.840000 3463460.140000 2.508911 4.060000
1689582727247 1689582727300 328979.670000 3463460.250000 2.526364 4.020000
1689582727298 1689582727367 328979.470000 3463460.400000 2.526364 4.020000
1689582727348 1689582727384 328979.370000 3463460.470000 2.526364 4.020000
1689582727399 1689582727456 328979.140000 3463460.630000 2.526364 4.020000
1689582727449 1689582727522 328978.950000 3463460.760000 2.534654 4.020000
1689582727500 1689582727544 328978.780000 3463460.890000 2.534654 4.020000
1689582727551 1689582727613 328978.640000 3463460.980000 2.534654 4.020000
1689582727602 1689582727629 328978.480000 3463461.090000 2.534654 4.020000
1689582727652 1689582727699 328978.340000 3463461.180000 2.542290 4.020000
1689582727704 1689582727774 328978.170000 3463461.310000 2.542290 4.040000
1689582727753 1689582727784 328977.970000 3463461.440000 2.542290 4.040000
1689582727804 1689582727852 328977.840000 3463461.530000 2.542290 4.040000
1689582727856 1689582727922 328977.700000 3463461.620000 2.542290 4.020000
1689582727906 1689582727937 328977.430000 3463461.810000 2.546872 4.020000
1689582727958 1689582728007 328977.260000 3463461.920000 2.546872 4.020000
1689582728009 1689582728082 328977.060000 3463462.060000 2.546872 4.020000
1689582728059 1689582728082 328976.930000 3463462.150000 2.552980 4.020000
1689582728059 1689582728156 328976.930000 3463462.150000 2.552980 4.020000
1689582728110 1689582728226 328976.790000 3463462.240000 2.552980 4.020000
1689582728161 1689582728242 328976.590000 3463462.370000 2.552980 4.000000
1689582728212 1689582728306 328976.460000 3463462.470000 2.552980 4.000000
1689582728262 1689582728382 328976.340000 3463462.560000 2.552544 3.980000
1689582728313 1689582728382 328976.090000 3463462.720000 2.552544 3.980000
1689582728364 1689582728456 328975.930000 3463462.820000 2.552544 3.940000
1689582728416 1689582728540 328975.830000 3463462.890000 2.552544 3.940000
1689582728466 1689582728540 328975.570000 3463463.070000 2.561053 3.940000
1689582728517 1689582728607 328975.570000 3463463.070000 2.561053 3.940000
1689582728567 1689582728684 328975.240000 3463463.280000 2.561053 3.960000
1689582728618 1689582728684 328975.070000 3463463.400000 2.561053 3.980000
1689582728668 1689582728752 328974.860000 3463463.530000 2.557344 3.980000
1689582728719 1689582728832 328974.690000 3463463.650000 2.557344 3.980000
1689582728770 1689582728832 328974.600000 3463463.700000 2.557344 3.980000
1689582728820 1689582728902 328974.460000 3463463.800000 2.557344 3.980000
1689582728871 1689582728976 328974.260000 3463463.930000 2.565634 3.980000
1689582728921 1689582728992 328974.080000 3463464.050000 2.565634 4.020000
1689582728972 1689582729057 328973.880000 3463464.180000 2.565634 4.020000
1689582729023 1689582729127 328973.750000 3463464.260000 2.565634 4.060000
1689582729073 1689582729142 328973.490000 3463464.420000 2.570215 4.080000
1689582729124 1689582729216 328973.320000 3463464.530000 2.570215 4.100000
1689582729174 1689582729227 328973.180000 3463464.630000 2.570215 4.100000
1689582729225 1689582729300 328973.050000 3463464.720000 2.570215 4.120000
1689582729276 1689582729372 328972.910000 3463464.810000 2.571306 4.120000
1689582729326 1689582729386 328972.690000 3463464.930000 2.571306 4.120000
1689582729377 1689582729450 328972.480000 3463465.070000 2.571306 4.120000
1689582729428 1689582729525 328972.310000 3463465.180000 2.571306 4.120000
1689582729478 1689582729544 328972.090000 3463465.320000 2.579160 4.140000
1689582729529 1689582729612 328971.910000 3463465.430000 2.579160 4.160000
1689582729580 1689582729686 328971.730000 3463465.540000 2.579160 4.180000
1689582729631 1689582729687 328971.510000 3463465.670000 2.584178 4.200000
1689582729681 1689582729757 328971.330000 3463465.790000 2.584178 4.220000
1689582729732 1689582729832 328971.150000 3463465.900000 2.584178 4.240000
1689582729784 1689582729844 328971.150000 3463465.900000 2.584178 4.260000
1689582729835 1689582729907 328970.850000 3463466.080000 2.584178 4.300000
1689582729885 1689582729977 328970.700000 3463466.160000 2.589414 4.320000
1689582729935 1689582729992 328970.440000 3463466.330000 2.589414 4.360000
1689582729986 1689582730062 328970.250000 3463466.450000 2.589414 4.380000
1689582730037 1689582730138 328970.050000 3463466.560000 2.589414 4.440000
1689582730087 1689582730138 328969.820000 3463466.700000 2.593341 4.480000
1689582730138 1689582730214 328969.670000 3463466.790000 2.593341 4.540000
1689582730192 1689582730286 328969.470000 3463466.920000 2.593341 4.580000
1689582730240 1689582730286 328969.180000 3463467.070000 2.603159 4.620000
1689582730290 1689582730355 328968.980000 3463467.190000 2.603159 4.640000
1689582730340 1689582730424 328968.820000 3463467.280000 2.603159 4.640000
1689582730391 1689582730444 328968.650000 3463467.370000 2.603159 4.680000
1689582730442 1689582730510 328968.450000 3463467.490000 2.603159 4.700000
1689582730492 1689582730582 328968.180000 3463467.630000 2.613631 4.720000
1689582730543 1689582730590 328967.980000 3463467.740000 2.613631 4.760000
1689582730594 1689582730660 328967.770000 3463467.850000 2.613631 4.800000
1689582730644 1689582730732 328967.550000 3463467.970000 2.628248 4.800000
1689582730695 1689582730742 328967.470000 3463468.010000 2.628248 4.840000
1689582730745 1689582730812 328967.070000 3463468.220000 2.628248 4.840000
1689582730795 1689582730894 328966.850000 3463468.330000 2.628248 4.860000
1689582730846 1689582730908 328966.850000 3463468.330000 2.628248 4.880000
1689582730897 1689582730974 328966.490000 3463468.520000 2.644610 4.940000
1689582730948 1689582730987 328966.230000 3463468.650000 2.644610 4.940000
1689582730998 1689582731052 328966.010000 3463468.760000 2.644610 4.940000
1689582731048 1689582731124 328965.790000 3463468.870000 2.659445 4.940000
1689582731098 1689582731139 328965.510000 3463469.010000 2.659445 4.960000
1689582731149 1689582731212 328965.290000 3463469.110000 2.659445 4.960000
1689582731199 1689582731289 328965.060000 3463469.220000 2.659445 4.960000
1689582731250 1689582731302 328964.840000 3463469.320000 2.675808 4.940000
1689582731301 1689582731376 328964.600000 3463469.430000 2.675808 4.940000
1689582731352 1689582731387 328964.340000 3463469.550000 2.675808 4.940000
1689582731403 1689582731462 328964.110000 3463469.650000 2.675808 4.900000
1689582731454 1689582731536 328963.980000 3463469.720000 2.689771 4.900000
1689582731504 1689582731548 328963.750000 3463469.820000 2.689771 4.900000
1689582731555 1689582731617 328963.490000 3463469.940000 2.689771 4.900000
1689582731606 1689582731690 328963.260000 3463470.030000 2.689771 4.880000
1689582731657 1689582731690 328963.040000 3463470.140000 2.706788 4.880000
1689582731707 1689582731765 328962.810000 3463470.240000 2.706788 4.860000
1689582731757 1689582731835 328962.540000 3463470.340000 2.706788 4.860000
1689582731808 1689582731850 328962.320000 3463470.450000 2.706788 4.860000
1689582731859 1689582731922 328962.040000 3463470.550000 2.719659 4.880000
1689582731909 1689582731938 328961.910000 3463470.610000 2.719659 4.840000
1689582731960 1689582732014 328961.600000 3463470.740000 2.719659 4.840000
1689582732010 1689582732085 328961.460000 3463470.790000 2.719659 4.840000
1689582732060 1689582732100 328961.240000 3463470.890000 2.737331 4.840000
1689582732111 1689582732169 328961.050000 3463470.960000 2.737331 4.840000
1689582732161 1689582732242 328960.730000 3463471.080000 2.737331 4.840000
1689582732212 1689582732254 328960.500000 3463471.180000 2.737331 4.860000
1689582732262 1689582732326 328960.230000 3463471.280000 2.750421 4.860000
1689582732314 1689582732337 328960.130000 3463471.310000 2.750421 4.860000
1689582732364 1689582732408 328959.770000 3463471.450000 2.750421 4.860000
1689582732415 1689582732477 328959.540000 3463471.530000 2.750421 4.860000
1689582732466 1689582732493 328959.400000 3463471.580000 2.767874 4.860000
1689582732517 1689582732569 328959.170000 3463471.670000 2.767874 4.860000
1689582732568 1689582732648 328958.890000 3463471.770000 2.767874 4.880000
1689582732618 1689582732648 328958.700000 3463471.840000 2.767874 4.880000
1689582732668 1689582732722 328958.430000 3463471.930000 2.782927 4.880000
1689582732718 1689582732796 328958.140000 3463472.030000 2.782927 4.920000
1689582732769 1689582732796 328957.950000 3463472.090000 2.782927 4.920000
1689582732820 1689582732863 328957.670000 3463472.190000 2.782927 4.920000
1689582732870 1689582732936 328957.390000 3463472.280000 2.799726 4.940000
1689582732920 1689582732947 328957.150000 3463472.360000 2.799726 4.960000
1689582732971 1689582733017 328956.910000 3463472.440000 2.799726 4.960000
1689582733021 1689582733087 328956.680000 3463472.510000 2.799726 4.960000
1689582733072 1689582733102 328956.580000 3463472.550000 2.811725 4.980000
1689582733122 1689582733172 328956.290000 3463472.640000 2.811725 5.000000
1689582733173 1689582733250 328956.050000 3463472.710000 2.811725 5.020000
1689582733223 1689582733250 328955.810000 3463472.780000 2.811725 5.040000
1689582733273 1689582733317 328955.520000 3463472.880000 2.826779 5.040000
1689582733324 1689582733396 328955.230000 3463472.960000 2.826779 5.040000
1689582733374 1689582733396 328955.030000 3463473.020000 2.826779 5.060000
1689582733424 1689582733462 328954.930000 3463473.050000 2.826779 5.060000
1689582733475 1689582733534 328954.480000 3463473.180000 2.842487 5.100000
1689582733525 1689582733549 328954.340000 3463473.220000 2.842487 5.120000
1689582733575 1689582733634 328954.090000 3463473.290000 2.842487 5.140000
1689582733626 1689582733648 328953.830000 3463473.360000 2.842487 5.160000
1689582733676 1689582733720 328953.530000 3463473.440000 2.857758 5.160000
1689582733727 1689582733790 328953.320000 3463473.490000 2.857758 5.180000
1689582733777 1689582733804 328952.970000 3463473.580000 2.857758 5.220000
1689582733828 1689582733872 328952.710000 3463473.640000 2.857758 5.240000
1689582733828 1689582733943 328952.710000 3463473.640000 2.857758 5.240000
1689582733879 1689582733958 328952.460000 3463473.710000 2.873030 5.280000
1689582733930 1689582734036 328952.250000 3463473.770000 2.873030 5.280000
1689582733980 1689582734047 328951.940000 3463473.840000 2.873030 5.300000
1689582734032 1689582734115 328951.740000 3463473.890000 2.873030 5.320000
1689582734082 1689582734192 328951.530000 3463473.940000 2.887429 5.320000
1689582734133 1689582734205 328951.210000 3463474.020000 2.887429 5.320000
1689582734183 1689582734278 328950.950000 3463474.080000 2.887429 5.320000
1689582734235 1689582734352 328950.640000 3463474.150000 2.887429 5.320000
1689582734285 1689582734352 328950.370000 3463474.210000 2.899865 5.320000
1689582734336 1689582734434 328950.120000 3463474.270000 2.899865 5.340000
1689582734386 1689582734443 328949.850000 3463474.330000 2.899865 5.340000
1689582734437 1689582734516 328949.540000 3463474.390000 2.912736 5.320000
1689582734487 1689582734584 328949.270000 3463474.450000 2.912736 5.320000
1689582734538 1689582734599 328948.960000 3463474.520000 2.912736 5.320000
1689582734588 1689582734673 328948.690000 3463474.570000 2.912736 5.320000
1689582734639 1689582734744 328948.440000 3463474.620000 2.926481 5.320000
1689582734690 1689582734767 328948.270000 3463474.660000 2.926481 5.320000
1689582734741 1689582734839 328948.110000 3463474.690000 2.926481 5.320000
1689582734792 1689582734858 328947.750000 3463474.750000 2.926481 5.300000
1689582734842 1689582734928 328947.440000 3463474.810000 2.941971 5.280000
1689582734893 1689582735004 328947.170000 3463474.860000 2.941971 5.240000
1689582734944 1689582735004 328946.920000 3463474.910000 2.941971 5.240000
1689582734995 1689582735080 328946.660000 3463474.960000 2.941971 5.240000
1689582735046 1689582735152 328946.390000 3463475.010000 2.953533 5.240000
1689582735097 1689582735152 328946.080000 3463475.060000 2.953533 5.240000
1689582735148 1689582735225 328945.780000 3463475.110000 2.953533 5.220000
1689582735198 1689582735293 328945.570000 3463475.140000 2.953533 5.220000
1689582735248 1689582735308 328945.250000 3463475.180000 2.969678 5.200000
1689582735298 1689582735382 328945.090000 3463475.220000 2.969678 5.220000
1689582735349 1689582735458 328944.840000 3463475.260000 2.969678 5.200000
1689582735399 1689582735459 328944.520000 3463475.290000 2.969678 5.200000
1689582735449 1689582735534 328944.270000 3463475.340000 2.978623 5.200000
1689582735500 1689582735547 328944.000000 3463475.380000 2.978623 5.200000
1689582735550 1689582735628 328943.700000 3463475.420000 2.978623 5.200000
1689582735601 1689582735702 328943.430000 3463475.460000 2.978623 5.200000
1689582735652 1689582735702 328943.170000 3463475.480000 2.990840 5.200000
1689582735703 1689582735772 328942.910000 3463475.520000 2.990840 5.180000
1689582735754 1689582735839 328942.800000 3463475.530000 2.990840 5.180000
1689582735803 1689582735854 328942.500000 3463475.570000 2.990840 5.180000
1689582735855 1689582735924 328942.190000 3463475.610000 3.003275 5.180000
1689582735904 1689582735994 328941.920000 3463475.640000 3.003275 5.220000
1689582735955 1689582736009 328941.710000 3463475.660000 3.003275 5.180000
1689582736005 1689582736079 328941.350000 3463475.700000 3.003275 5.180000
1689582736056 1689582736152 328941.090000 3463475.730000 3.022910 5.180000
1689582736107 1689582736166 328940.870000 3463475.740000 3.022910 5.180000
1689582736158 1689582736234 328940.510000 3463475.780000 3.022910 5.180000
1689582736210 1689582736306 328940.300000 3463475.800000 3.022910 5.180000
1689582736259 1689582736306 328939.990000 3463475.830000 3.034255 5.180000
1689582736311 1689582736380 328939.720000 3463475.850000 3.034255 5.200000
1689582736361 1689582736450 328939.620000 3463475.860000 3.034255 5.200000
1689582736414 1689582736465 328939.360000 3463475.880000 3.034255 5.180000
1689582736462 1689582736537 328939.110000 3463475.900000 3.045381 5.160000
1689582736512 1689582736557 328938.730000 3463475.930000 3.045381 5.160000
1689582736564 1689582736638 328938.570000 3463475.930000 3.045381 5.160000
1689582736614 1689582736650 328938.210000 3463475.960000 3.045381 5.160000
1689582736665 1689582736722 328937.900000 3463475.990000 3.061308 5.180000
1689582736715 1689582736798 328937.630000 3463476.010000 3.061308 5.180000
1689582736765 1689582736810 328937.370000 3463476.020000 3.061308 5.180000
1689582736816 1689582736882 328937.220000 3463476.020000 3.061308 5.160000
1689582736867 1689582736952 328936.910000 3463476.040000 3.070689 5.160000
1689582736918 1689582736964 328936.540000 3463476.070000 3.070689 5.140000
1689582736969 1689582737038 328936.440000 3463476.070000 3.070689 5.140000
1689582737020 1689582737052 328936.180000 3463476.080000 3.070689 5.160000
1689582737070 1689582737122 328935.800000 3463476.100000 3.082470 5.160000
1689582737120 1689582737196 328935.650000 3463476.100000 3.082470 5.160000
1689582737171 1689582737207 328935.290000 3463476.120000 3.082470 5.160000
1689582737221 1689582737278 328935.030000 3463476.130000 3.082470 5.160000
1689582737272 1689582737347 328934.720000 3463476.140000 3.092287 5.160000
1689582737323 1689582737362 328934.460000 3463476.150000 3.092287 5.140000
1689582737373 1689582737438 328934.210000 3463476.160000 3.092287 5.140000
1689582737424 1689582737512 328934.100000 3463476.160000 3.092287 5.140000
1689582737475 1689582737512 328933.790000 3463476.170000 3.104504 5.140000
1689582737524 1689582737582 328933.630000 3463476.170000 3.104504 5.160000
1689582737577 1689582737655 328933.220000 3463476.180000 3.104504 5.140000
1689582737627 1689582737670 328932.960000 3463476.180000 3.104504 5.140000
1689582737677 1689582737740 328932.640000 3463476.190000 3.114976 5.140000
1689582737728 1689582737755 328932.590000 3463476.190000 3.114976 5.120000
1689582737779 1689582737825 328932.180000 3463476.190000 3.114976 5.120000
1689582737829 1689582737895 328931.870000 3463476.190000 3.114976 5.120000
1689582737880 1689582737914 328931.560000 3463476.190000 3.126103 5.120000
1689582737931 1689582737980 328931.350000 3463476.200000 3.126103 5.120000
1689582737982 1689582738050 328931.090000 3463476.190000 3.126103 5.100000
1689582738032 1689582738064 328930.790000 3463476.190000 3.134611 5.100000
1689582738083 1689582738134 328930.630000 3463476.190000 3.134611 5.100000
1689582738134 1689582738208 328930.370000 3463476.190000 3.134611 5.080000
1689582738185 1689582738217 328930.060000 3463476.180000 3.134611 5.080000
1689582738235 1689582738287 328929.810000 3463476.180000 3.134611 5.100000
1689582738286 1689582738362 328929.600000 3463476.170000 -3.135920 5.120000
1689582738337 1689582738363 328929.290000 3463476.160000 -3.135920 5.120000
1689582738388 1689582738432 328928.990000 3463476.160000 -3.135920 5.120000
1689582738438 1689582738502 328928.730000 3463476.150000 -3.126539 5.100000
1689582738489 1689582738514 328928.460000 3463476.140000 -3.126539 5.100000
1689582738539 1689582738582 328928.160000 3463476.130000 -3.126539 5.080000
1689582738589 1689582738653 328927.900000 3463476.120000 -3.126539 5.080000
1689582738640 1689582738669 328927.650000 3463476.110000 -3.114540 5.080000
1689582738691 1689582738737 328927.390000 3463476.090000 -3.114540 5.080000
1689582738742 1689582738812 328927.280000 3463476.100000 -3.114540 5.100000
1689582738792 1689582738819 328926.980000 3463476.080000 -3.114540 5.060000
1689582738842 1689582738887 328926.730000 3463476.060000 -3.114540 5.060000
1689582738842 1689582738960 328926.730000 3463476.060000 -3.114540 5.060000
1689582738893 1689582738974 328926.520000 3463476.050000 -3.103850 5.060000
1689582738944 1689582739052 328926.160000 3463476.030000 -3.103850 5.060000
1689582738995 1689582739064 328925.910000 3463476.010000 -3.103850 5.060000
1689582739045 1689582739144 328925.760000 3463476.000000 -3.103850 5.080000
1689582739096 1689582739160 328925.340000 3463475.970000 -3.086833 5.080000
1689582739147 1689582739227 328925.140000 3463475.950000 -3.086833 5.080000
1689582739197 1689582739299 328924.830000 3463475.930000 -3.086833 5.080000
1689582739248 1689582739314 328924.580000 3463475.900000 -3.071561 5.060000
1689582739299 1689582739382 328924.270000 3463475.880000 -3.071561 5.060000
1689582739350 1689582739452 328924.070000 3463475.850000 -3.071561 5.060000
1689582739400 1689582739467 328923.760000 3463475.820000 -3.071561 5.060000
1689582739450 1689582739544 328923.520000 3463475.790000 -3.063926 5.080000
1689582739502 1689582739618 328923.350000 3463475.780000 -3.063926 5.080000
1689582739552 1689582739618 328923.150000 3463475.750000 -3.063926 5.060000
1689582739603 1689582739687 328922.800000 3463475.710000 -3.063926 5.060000
1689582739652 1689582739762 328922.540000 3463475.690000 -3.044945 5.060000
1689582739704 1689582739772 328922.330000 3463475.670000 -3.044945 5.060000
1689582739754 1689582739847 328922.040000 3463475.630000 -3.044945 5.060000
1689582739805 1689582739863 328921.730000 3463475.590000 -3.044945 5.060000
1689582739855 1689582739938 328921.530000 3463475.560000 -3.036000 5.080000
1689582739906 1689582740018 328921.220000 3463475.520000 -3.036000 5.060000
1689582739956 1689582740018 328921.020000 3463475.490000 -3.036000 5.060000
1689582740008 1689582740092 328920.720000 3463475.450000 -3.036000 5.060000
1689582740058 1689582740168 328920.470000 3463475.410000 -3.016802 5.060000
1689582740108 1689582740168 328920.160000 3463475.370000 -3.016802 5.060000
1689582740160 1689582740238 328920.010000 3463475.350000 -3.016802 5.060000
1689582740211 1689582740312 328919.760000 3463475.310000 -3.016802 5.060000
1689582740261 1689582740323 328919.450000 3463475.260000 -3.017456 5.060000
1689582740312 1689582740396 328919.240000 3463475.230000 -3.017456 5.060000
1689582740362 1689582740468 328918.950000 3463475.180000 -3.017456 5.060000
1689582740413 1689582740469 328918.840000 3463475.170000 -3.017456 5.060000
1689582740463 1689582740544 328918.380000 3463475.090000 -2.988222 5.060000
1689582740514 1689582740614 328918.130000 3463475.050000 -2.988222 5.060000
1689582740565 1689582740624 328917.890000 3463475.010000 -2.988222 5.060000
1689582740616 1689582740698 328917.590000 3463474.960000 -2.988222 5.060000
1689582740667 1689582740714 328917.380000 3463474.930000 -2.984949 5.060000
1689582740718 1689582740789 328917.380000 3463474.930000 -2.984949 5.060000
1689582740768 1689582740868 328916.930000 3463474.850000 -2.984949 5.060000
1689582740819 1689582740877 328916.680000 3463474.810000 -2.984949 5.060000
1689582740870 1689582740956 328916.430000 3463474.750000 -2.977095 5.060000
1689582740921 1689582740974 328916.190000 3463474.710000 -2.977095 5.060000
1689582740971 1689582741054 328915.940000 3463474.660000 -2.977095 5.060000
1689582741022 1689582741064 328915.690000 3463474.610000 -2.977095 5.060000
1689582741072 1689582741138 328915.370000 3463474.560000 -2.959424 5.060000
1689582741122 1689582741212 328915.080000 3463474.500000 -2.959424 5.060000
1689582741173 1689582741220 328914.830000 3463474.450000 -2.959424 5.060000
1689582741224 1689582741294 328914.580000 3463474.400000 -2.959424 5.060000
1689582741274 1689582741366 328914.490000 3463474.380000 -2.950261 5.060000
1689582741325 1689582741375 328914.180000 3463474.310000 -2.950261 5.060000
1689582741376 1689582741455 328913.980000 3463474.270000 -2.950261 5.060000
1689582741426 1689582741470 328913.640000 3463474.200000 -2.950261 5.060000
1689582741476 1689582741542 328913.390000 3463474.140000 -2.943716 5.060000
1689582741528 1689582741620 328913.230000 3463474.110000 -2.943716 5.060000
1689582741578 1689582741630 328912.840000 3463474.010000 -2.943716 5.060000
1689582741629 1689582741702 328912.590000 3463473.960000 -2.943716 5.060000
1689582741679 1689582741714 328912.340000 3463473.900000 -2.926481 5.060000
1689582741731 1689582741786 328912.300000 3463473.890000 -2.926481 5.020000
