pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s) cellid(db) sinr(db) rsrp(db)
1721291337973 1721291338241 268 329056.120000 3463124.940000 -2.548181 2.320000 5C427300B 12 -87 
1721291338028 1721291338241 213 329056.120000 3463124.940000 -2.548181 2.320000 5C427300B 12 -87 
1721291338084 1721291338241 157 329055.900000 3463124.800000 -2.548181 2.420000 5C427300B 12 -87 
1721291338139 1721291338241 102 329055.790000 3463124.740000 -2.548181 2.440000 5C427300B 12 -87 
1721291338194 1721291338241 47 329055.710000 3463124.680000 -2.550144 2.480000 5C427300B 12 -87 
1721291338249 1721291338267 18 329055.570000 3463124.610000 -2.550144 2.540000 5C427300B 12 -87 
1721291338304 1721291338324 20 329055.460000 3463124.530000 -2.550144 2.560000 5C427300B 12 -87 
1721291338358 1721291338372 14 329055.320000 3463124.450000 -2.556253 2.640000 5C427300B 12 -87 
1721291338413 1721291338426 13 329055.250000 3463124.400000 -2.556253 2.680000 5C427300B 12 -87 
1721291338468 1721291338480 12 329055.120000 3463124.320000 -2.556253 2.700000 5C427300B 12 -87 
1721291338523 1721291338542 19 329054.970000 3463124.220000 -2.556253 2.740000 5C427300B 12 -87 
1721291338578 1721291338591 13 329054.910000 3463124.180000 -2.556253 2.740000 5C427300B 12 -87 
1721291338633 1721291338646 13 329054.780000 3463124.100000 -2.556907 2.740000 5C427300B 12 -87 
1721291338688 1721291338702 14 329054.520000 3463123.930000 -2.556907 2.800000 5C427300B 12 -87 
1721291338743 1721291338757 14 329054.410000 3463123.850000 -2.557344 2.760000 5C427300B 12 -87 
1721291338798 1721291338811 13 329054.270000 3463123.750000 -2.557344 2.760000 5C427300B 12 -87 
1721291338852 1721291338872 20 329054.170000 3463123.690000 -2.557344 2.760000 5C427300B 12 -87 
1721291338911 1721291338929 18 329054.080000 3463123.620000 -2.557344 2.760000 5C427300B 12 -87 
1721291338966 1721291338981 15 329053.940000 3463123.540000 -2.557344 2.740000 5C427300B 12 -87 
1721291339022 1721291339037 15 329053.790000 3463123.420000 -2.551235 2.720000 5C427300B 12 -87 
1721291339077 1721291339092 15 329053.670000 3463123.340000 -2.551235 2.740000 5C427300B 12 -87 
1721291339132 1721291339146 14 329053.560000 3463123.270000 -2.551235 2.720000 5C427300B 12 -87 
1721291339186 1721291339200 14 329053.390000 3463123.140000 -2.541418 2.740000 5C427300B 12 -87 
1721291339241 1721291339254 13 329053.270000 3463123.050000 -2.541418 2.740000 5C427300B 12 -87 
1721291339296 1721291339309 13 329053.270000 3463123.050000 -2.541418 2.740000 5C427300B 12 -87 
1721291339351 1721291339366 15 329053.050000 3463122.890000 -2.541418 2.720000 5C427300B 12 -87 
1721291339406 1721291339419 13 329052.910000 3463122.800000 -2.535091 2.700000 5C427300B 12 -87 
1721291339461 1721291339477 16 329052.850000 3463122.750000 -2.535091 2.700000 5C427300B 12 -87 
1721291339516 1721291339530 14 329052.670000 3463122.620000 -2.535091 2.700000 5C427300B 12 -87 
1721291339571 1721291339584 13 329052.570000 3463122.530000 -2.534436 2.700000 5C427300B 12 -87 
1721291339626 1721291339642 16 329052.500000 3463122.480000 -2.534436 2.700000 5C427300B 12 -87 
1721291339681 1721291339695 14 329052.320000 3463122.350000 -2.534436 2.680000 5C427300B 12 -87 
1721291339736 1721291339749 13 329052.170000 3463122.250000 -2.520037 2.640000 5C427300B 12 -87 
1721291339790 1721291339807 17 329052.060000 3463122.170000 -2.520037 2.620000 5C427300B 12 -87 
1721291339845 1721291339862 17 329051.950000 3463122.090000 -2.520037 2.600000 5C427300B 12 -87 
1721291339901 1721291339917 16 329051.950000 3463122.090000 -2.520037 2.600000 5C427300B 12 -87 
1721291339955 1721291339976 21 329051.700000 3463121.900000 -2.519383 2.600000 5C427300B 12 -87 
1721291340010 1721291340024 14 329051.590000 3463121.820000 -2.519383 2.600000 5C427300B 12 -87 
1721291340069 1721291340089 20 329051.490000 3463121.740000 -2.519383 2.600000 5C427300B 12 -87 
1721291340124 1721291340141 17 329051.360000 3463121.640000 -2.519383 2.600000 5C427300B 12 -87 
1721291340179 1721291340194 15 329051.320000 3463121.610000 -2.519383 2.600000 5C427300B 12 -87 
1721291340234 1721291340252 18 329051.220000 3463121.530000 -2.512183 2.580000 5C427300B 12 -87 
1721291340289 1721291340307 18 329051.050000 3463121.400000 -2.512183 2.560000 5C427300B 12 -87 
1721291340344 1721291340361 17 329050.930000 3463121.310000 -2.512183 2.560000 5C427300B 12 -87 
1721291340399 1721291340414 15 329050.860000 3463121.270000 -2.507384 2.560000 5C427300B 12 -87 
1721291340454 1721291340472 18 329050.610000 3463121.070000 -2.507384 2.560000 5C427300B 12 -87 
1721291340509 1721291340527 18 329050.610000 3463121.070000 -2.507384 2.560000 5C427300B 12 -87 
1721291340564 1721291340587 23 329050.450000 3463120.950000 -2.505420 2.560000 5C427300B 12 -87 
1721291340619 1721291340634 15 329050.340000 3463120.880000 -2.505420 2.520000 5C427300B 12 -87 
1721291340675 1721291340690 15 329050.260000 3463120.810000 -2.505420 2.520000 5C427300B 12 -87 
1721291340730 1721291340745 15 329050.120000 3463120.710000 -2.505420 2.500000 5C427300B 12 -87 
1721291340785 1721291340800 15 329050.020000 3463120.620000 -2.500402 2.500000 5C427300B 12 -87 
1721291340840 1721291340854 14 329049.900000 3463120.530000 -2.500402 2.500000 5C427300B 12 -87 
1721291340895 1721291340911 16 329049.880000 3463120.520000 -2.500402 2.500000 5C427300B 12 -87 
1721291340950 1721291340964 14 329049.740000 3463120.410000 -2.500402 2.500000 5C427300B 12 -87 
1721291341004 1721291341022 18 329049.600000 3463120.300000 -2.496039 2.480000 5C427300B 12 -87 
1721291341059 1721291341081 22 329049.500000 3463120.220000 -2.496039 2.480000 5C427300B 12 -87 
1721291341119 1721291341141 22 329049.290000 3463120.050000 -2.496039 2.460000 5C427300B 12 -87 
1721291341173 1721291341189 16 329049.290000 3463120.050000 -2.496039 2.420000 5C427300B 12 -87 
1721291341229 1721291341247 18 329049.130000 3463119.930000 -2.489494 2.420000 5C427300B 12 -87 
1721291341284 1721291341302 18 329049.020000 3463119.850000 -2.489494 2.400000 5C427300B 12 -87 
1721291341339 1721291341356 17 329048.960000 3463119.790000 -2.489494 2.400000 5C427300B 12 -87 
1721291341394 1721291341414 20 329048.860000 3463119.730000 -2.486222 2.400000 5C427300B 12 -87 
1721291341449 1721291341464 15 329048.700000 3463119.610000 -2.486222 2.400000 5C427300B 12 -87 
1721291341504 1721291341522 18 329048.640000 3463119.560000 -2.486222 2.400000 5C427300B 12 -87 
1721291341559 1721291341577 18 329048.510000 3463119.470000 -2.485785 2.380000 5C427300B 12 -87 
1721291341614 1721291341631 17 329048.390000 3463119.380000 -2.485785 2.380000 5C427300B 12 -87 
1721291341669 1721291341684 15 329048.390000 3463119.380000 -2.485785 2.380000 5C427300B 12 -87 
1721291341725 1721291341741 16 329048.140000 3463119.180000 -2.485785 2.380000 5C427300B 12 -87 
1721291341780 1721291341795 15 329048.050000 3463119.110000 -2.484040 2.380000 5C427300B 12 -87 
1721291341835 1721291341849 14 329047.960000 3463119.040000 -2.484040 2.360000 5C427300B 12 -87 
1721291341890 1721291341907 17 329047.840000 3463118.960000 -2.484040 2.340000 5C427300B 12 -87 
1721291341945 1721291341961 16 329047.750000 3463118.880000 -2.484040 2.300000 5C427300B 12 -87 
1721291342000 1721291342015 15 329047.700000 3463118.840000 -2.481422 2.300000 5C427300B 12 -87 
1721291342055 1721291342071 16 329047.600000 3463118.760000 -2.481422 2.280000 5C427300B 12 -87 
1721291342110 1721291342125 15 329047.460000 3463118.650000 -2.481422 2.280000 5C427300B 12 -87 
1721291342167 1721291342182 15 329047.370000 3463118.580000 -2.479022 2.280000 5C427300B 12 -87 
1721291342226 1721291342240 14 329047.180000 3463118.440000 -2.479022 2.300000 5C427300B 12 -87 
1721291342282 1721291342297 15 329047.180000 3463118.440000 -2.479022 2.300000 5C427300B 12 -87 
1721291342339 1721291342354 15 329047.030000 3463118.330000 -2.479022 2.300000 5C407000B 9 -88 
1721291342394 1721291342411 17 329046.920000 3463118.230000 -2.475531 2.340000 5C407000B 9 -88 
1721291342449 1721291342464 15 329046.820000 3463118.160000 -2.475531 2.380000 5C407000B 9 -88 
1721291342504 1721291342521 17 329046.720000 3463118.090000 -2.475531 2.400000 5C407000B 9 -88 
1721291342559 1721291342574 15 329046.630000 3463118.010000 -2.472695 2.440000 5C407000B 9 -88 
1721291342614 1721291342636 22 329046.510000 3463117.910000 -2.472695 2.480000 5C407000B 9 -88 
1721291342669 1721291342686 17 329046.320000 3463117.770000 -2.472695 2.560000 5C407000B 9 -88 
1721291342723 1721291342737 14 329046.220000 3463117.700000 -2.478149 2.580000 5C407000B 9 -88 
1721291342778 1721291342792 14 329046.130000 3463117.630000 -2.478149 2.560000 5C407000B 9 -88 
1721291342833 1721291342846 13 329046.050000 3463117.570000 -2.478149 2.580000 5C407000B 9 -88 
1721291342888 1721291342902 14 329045.900000 3463117.460000 -2.478149 2.580000 5C407000B 9 -88 
1721291342943 1721291342957 14 329045.800000 3463117.380000 -2.478149 2.580000 5C407000B 9 -88 
1721291342998 1721291343010 12 329045.740000 3463117.330000 -2.479240 2.580000 5C407000B 9 -88 
1721291343052 1721291343067 15 329045.590000 3463117.220000 -2.479240 2.580000 5C407000B 9 -88 
1721291343107 1721291343122 15 329045.460000 3463117.120000 -2.479240 2.580000 5C407000B 9 -88 
1721291343162 1721291343177 15 329045.370000 3463117.060000 -2.479240 2.600000 5C407000B 9 -88 
1721291343217 1721291343232 15 329045.250000 3463116.960000 -2.476622 2.600000 5C407000B 9 -88 
1721291343272 1721291343286 14 329045.150000 3463116.880000 -2.476622 2.580000 5C407000B 9 -88 
1721291343327 1721291343342 15 329045.050000 3463116.800000 -2.476622 2.560000 5C407000B 9 -88 
1721291343387 1721291343402 15 329044.990000 3463116.750000 -2.476622 2.540000 5C407000B 9 -88 
1721291343446 1721291343472 26 329044.860000 3463116.650000 -2.477059 2.540000 5C407000B 9 -88 
1721291343501 1721291343514 13 329044.680000 3463116.510000 -2.477059 2.520000 5C407000B 9 -88 
1721291343556 1721291343572 16 329044.540000 3463116.400000 -2.477495 2.520000 5C407000B 9 -88 
1721291343610 1721291343626 16 329044.490000 3463116.360000 -2.477495 2.520000 5C407000B 9 -88 
1721291343665 1721291343682 17 329044.340000 3463116.240000 -2.477495 2.500000 5C407000B 9 -88 
1721291343720 1721291343734 14 329044.230000 3463116.150000 -2.477495 2.480000 5C407000B 9 -88 
1721291343774 1721291343792 18 329044.130000 3463116.080000 -2.470514 2.480000 5C407000B 9 -88 
1721291343829 1721291343846 17 329044.030000 3463116.000000 -2.470514 2.460000 5C407000B 9 -88 
1721291343884 1721291343901 17 329043.920000 3463115.920000 -2.470514 2.420000 5C407000B 9 -88 
1721291343939 1721291343954 15 329043.840000 3463115.850000 -2.470514 2.420000 5C407000B 9 -88 
1721291343994 1721291344012 18 329043.630000 3463115.690000 -2.472695 2.400000 5C407000B 9 -88 
1721291344049 1721291344064 15 329043.630000 3463115.690000 -2.472695 2.400000 5C407000B 9 -88 
1721291344104 1721291344120 16 329043.470000 3463115.570000 -2.472695 2.360000 5C407000B 9 -88 
1721291344159 1721291344175 16 329043.370000 3463115.480000 -2.469859 2.340000 5C407000B 9 -88 
1721291344214 1721291344229 15 329043.270000 3463115.410000 -2.469859 2.340000 5C407000B 9 -88 
1721291344269 1721291344285 16 329043.180000 3463115.330000 -2.469859 2.340000 5C407000B 9 -88 
1721291344324 1721291344340 16 329043.110000 3463115.260000 -2.469859 2.320000 5C407000B 9 -88 
1721291344379 1721291344397 18 329042.980000 3463115.170000 -2.469205 2.300000 5C407000B 9 -88 
1721291344434 1721291344451 17 329042.880000 3463115.090000 -2.469205 2.300000 5C407000B 9 -88 
1721291344501 1721291344517 16 329042.840000 3463115.050000 -2.469205 2.300000 5C407000B 9 -88 
1721291344556 1721291344569 13 329042.590000 3463114.860000 -2.465278 2.260000 5C407000B 9 -88 
1721291344610 1721291344627 17 329042.550000 3463114.820000 -2.465278 2.240000 5C407000B 9 -88 
1721291344665 1721291344682 17 329042.450000 3463114.750000 -2.465278 2.220000 5C407000B 9 -88 
1721291344720 1721291344736 16 329042.360000 3463114.680000 -2.465278 2.220000 5C407000B 9 -88 
1721291344775 1721291344789 14 329042.280000 3463114.610000 -2.463969 2.220000 5C407000B 9 -88 
