pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s) cellid(db) sinr(db) rsrp(db)
1721811120244 1721811120276 32 329234.820000 3463453.540000 0.559596 2.120000 5C4225714 9 -61 
1721811120298 1721811120318 20 329234.940000 3463453.600000 0.559596 2.260000 5C4225714 9 -61 
1721811120353 1721811120374 21 329235.030000 3463453.640000 0.554578 2.460000 5C4225714 9 -61 
1721811120407 1721811120424 17 329235.160000 3463453.720000 0.554578 2.560000 5C4225714 9 -61 
1721811120462 1721811120479 17 329235.320000 3463453.790000 0.554578 2.780000 5C4225714 9 -61 
1721811120516 1721811120534 18 329235.420000 3463453.850000 0.554578 2.940000 5C4225714 9 -61 
1721811120575 1721811120593 18 329235.670000 3463453.980000 0.541707 3.260000 5C4225714 9 -61 
1721811120661 1721811120686 25 329235.790000 3463454.030000 0.541707 3.360000 5C4225714 9 -61 
1721811120729 1721811120752 23 329236.010000 3463454.140000 0.541707 3.560000 5C4225714 9 -61 
1721811120783 1721811120807 24 329236.380000 3463454.320000 0.527962 3.840000 5C4225714 9 -61 
1721811120837 1721811120857 20 329236.560000 3463454.410000 0.527962 4.000000 5C4225714 9 -61 
1721811120892 1721811120916 24 329236.790000 3463454.510000 0.527962 4.180000 5C4225714 9 -61 
1721811120947 1721811120966 19 329236.980000 3463454.610000 0.514872 4.300000 5C4225714 9 -61 
1721811121001 1721811121021 20 329237.060000 3463454.650000 0.514872 4.520000 5C4225714 9 -61 
1721811121055 1721811121075 20 329237.300000 3463454.770000 0.514872 4.640000 5C4225714 9 -61 
1721811121110 1721811121130 20 329237.570000 3463454.890000 0.514872 4.760000 5C4225714 9 -61 
1721811121165 1721811121184 19 329237.790000 3463454.990000 0.497637 4.980000 5C4225714 9 -61 
1721811121219 1721811121238 19 329238.020000 3463455.100000 0.497637 5.080000 5C4225714 9 -61 
1721811121274 1721811121293 19 329238.260000 3463455.210000 0.497637 5.300000 5C4225714 9 -61 
1721811121328 1721811121346 18 329238.460000 3463455.310000 0.497637 5.500000 5C4225714 9 -61 
1721811121383 1721811121401 18 329238.820000 3463455.470000 0.481929 5.680000 5C4225714 9 -61 
1721811121437 1721811121456 19 329239.300000 3463455.680000 0.481929 6.000000 5C4225714 9 -61 
1721811121492 1721811121512 20 329239.520000 3463455.780000 0.481929 6.140000 5C4225714 9 -61 
1721811121546 1721811121567 21 329239.860000 3463455.930000 0.466657 6.340000 5C4225714 9 -61 
1721811121601 1721811121621 20 329240.100000 3463456.020000 0.466657 6.420000 5C4225714 9 -61 
1721811121655 1721811121672 17 329240.510000 3463456.200000 0.466657 6.620000 5C4225714 9 -61 
1721811121710 1721811121726 16 329240.880000 3463456.360000 0.466657 6.760000 5C4225714 9 -61 
1721811121764 1721811121781 17 329241.130000 3463456.470000 0.449640 7.040000 5C4225714 9 -61 
1721811121819 1721811121836 17 329241.400000 3463456.590000 0.449640 7.140000 5C4225714 9 -61 
1721811121873 1721811121891 18 329241.730000 3463456.720000 0.449640 7.280000 5C4225714 9 -61 
1721811121927 1721811121953 26 329242.140000 3463456.890000 0.449640 7.440000 5C4225714 9 -61 
1721811121982 1721811122004 22 329242.480000 3463457.030000 0.433932 7.620000 5C4225714 9 -61 
1721811122036 1721811122054 18 329242.850000 3463457.160000 0.433932 7.760000 5C4225714 9 -61 
1721811122091 1721811122109 18 329243.290000 3463457.330000 0.433932 7.980000 5C4225714 9 -61 
1721811122145 1721811122163 18 329243.890000 3463457.570000 0.412989 8.420000 5C4225714 9 -61 
1721811122200 1721811122218 18 329244.270000 3463457.720000 0.412989 8.560000 5C4225714 9 -61 
1721811122255 1721811122272 17 329244.750000 3463457.900000 0.412989 8.620000 5C4225714 9 -61 
1721811122309 1721811122327 18 329245.160000 3463458.040000 0.412989 8.760000 5C4225714 9 -61 
1721811122364 1721811122382 18 329245.650000 3463458.230000 0.396190 8.900000 5C4225714 9 -61 
1721811122418 1721811122436 18 329246.090000 3463458.370000 0.396190 9.000000 5C4225714 9 -61 
1721811122472 1721811122499 27 329246.340000 3463458.460000 0.396190 9.260000 5C4225714 9 -61 
1721811122527 1721811122543 16 329247.050000 3463458.700000 0.371973 9.460000 5C4225714 9 -61 
1721811122581 1721811122598 17 329247.500000 3463458.850000 0.371973 9.780000 5C4225714 9 -61 
1721811122636 1721811122652 16 329247.870000 3463458.980000 0.371973 9.940000 5C4225714 9 -61 
1721811122690 1721811122706 16 329248.240000 3463459.090000 0.371973 10.000000 5C4225714 9 -61 
1721811122745 1721811122761 16 329248.720000 3463459.250000 0.371973 10.100000 5C4225714 9 -61 
1721811122799 1721811122816 17 329249.290000 3463459.440000 0.354738 10.240000 5C4225714 9 -61 
1721811122858 1721811122875 17 329250.280000 3463459.760000 0.354738 10.580000 5C4225714 9 -61 
1721811122916 1721811122934 18 329250.890000 3463459.940000 0.332703 10.820000 5C4225714 9 -61 
1721811122971 1721811122989 18 329251.410000 3463460.110000 0.332703 10.920000 5C4225714 9 -61 
1721811123025 1721811123047 22 329251.830000 3463460.230000 0.332703 11.100000 5C4225714 9 -61 
1721811123080 1721811123099 19 329252.150000 3463460.320000 0.332703 11.240000 5C4225714 9 -61 
