pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s) cellid(db) sinr(db) rsrp(db)
1722323791761 1722323791778 17 329263.300000 3463462.720000 0.314377 9.700000 5C4225714 10 -63 
1722323791815 1722323791832 17 329263.860000 3463462.890000 0.314377 9.920000 5C4225714 10 -63 
1722323791869 1722323791886 17 329264.340000 3463463.020000 0.314377 10.140000 5C4225714 10 -63 
1722323791923 1722323791940 17 329264.730000 3463463.140000 0.306742 10.280000 5C4225714 10 -63 
1722323791978 1722323791994 16 329265.120000 3463463.240000 0.306742 10.500000 5C4225714 10 -63 
1722323792032 1722323792053 21 329265.730000 3463463.420000 0.306742 10.720000 5C4225714 10 -63 
1722323792087 1722323792109 22 329266.230000 3463463.570000 0.306742 10.900000 5C4225714 10 -63 
1722323792141 1722323792158 17 329266.860000 3463463.740000 0.295615 11.040000 5C4225714 10 -63 
1722323792196 1722323792212 16 329267.400000 3463463.880000 0.295615 11.240000 5C4225714 10 -63 
1722323792250 1722323792266 16 329268.600000 3463464.210000 0.295615 11.660000 5C4225714 10 -63 
1722323792305 1722323792330 25 329269.050000 3463464.320000 0.281871 11.780000 5C4225714 10 -63 
1722323792362 1722323792379 17 329269.520000 3463464.440000 0.281871 12.000000 5C4225714 10 -63 
1722323792416 1722323792433 17 329269.980000 3463464.560000 0.281871 12.160000 5C4225714 10 -63 
1722323792471 1722323792487 16 329270.680000 3463464.740000 0.281871 12.260000 5C4225714 10 -63 
1722323792525 1722323792541 16 329271.410000 3463464.920000 0.268999 12.480000 5C4225714 10 -63 
1722323792579 1722323792606 27 329271.880000 3463465.040000 0.268999 12.620000 5C4225714 10 -63 
1722323792633 1722323792654 21 329272.740000 3463465.250000 0.268999 12.860000 5C4225714 10 -63 
1722323792688 1722323792708 20 329273.240000 3463465.370000 0.268999 12.960000 5C4225714 10 -63 
1722323792742 1722323792763 21 329274.010000 3463465.560000 0.259181 13.140000 5C4225714 10 -63 
1722323792796 1722323792816 20 329274.770000 3463465.750000 0.259181 13.280000 5C4225714 10 -63 
1722323792851 1722323792877 26 329275.160000 3463465.840000 0.259181 13.420000 5C4225714 10 -63 
1722323792906 1722323792926 20 329276.080000 3463466.060000 0.252855 13.560000 5C4225714 10 -63 
1722323792960 1722323792980 20 329277.150000 3463466.310000 0.252855 13.860000 5C4225714 10 -63 
1722323793014 1722323793030 16 329277.830000 3463466.460000 0.252855 14.020000 5C4225714 10 -63 
1722323793068 1722323793091 23 329278.650000 3463466.650000 0.252855 14.240000 5C4225714 10 -63 
1722323793123 1722323793146 23 329279.060000 3463466.740000 0.240419 14.360000 5C4225714 10 -63 
1722323793177 1722323793195 18 329280.050000 3463466.960000 0.240419 14.440000 5C4225714 10 -63 
1722323793232 1722323793250 18 329280.900000 3463467.150000 0.240419 14.640000 5C4225714 10 -63 
1722323793286 1722323793304 18 329281.610000 3463467.300000 0.231692 14.720000 5C4225714 10 -63 
1722323793341 1722323793358 17 329282.340000 3463467.440000 0.231692 14.840000 5C4225714 10 -63 
1722323793395 1722323793414 19 329282.630000 3463467.510000 0.231692 14.980000 5C4225714 10 -63 
1722323793449 1722323793477 28 329283.950000 3463467.780000 0.231692 15.100000 5C4225714 10 -63 
1722323793504 1722323793520 16 329284.550000 3463467.900000 0.219475 15.240000 5C4225714 10 -63 
1722323793558 1722323793575 17 329285.290000 3463468.050000 0.219475 15.380000 5C4225714 10 -63 
1722323793613 1722323793628 15 329286.510000 3463468.280000 0.219475 15.580000 5C4225714 10 -63 
1722323793667 1722323793687 20 329287.420000 3463468.460000 0.219475 15.620000 5C4225714 10 -63 
1722323793722 1722323793739 17 329288.200000 3463468.590000 0.203331 15.700000 5C4225714 10 -63 
1722323793776 1722323793792 16 329288.810000 3463468.700000 0.203331 15.820000 5C4225714 10 -63 
1722323793830 1722323793846 16 329290.060000 3463468.930000 0.203331 15.860000 5C4225714 10 -63 
1722323793885 1722323793906 21 329290.840000 3463469.060000 0.190895 15.980000 5C4225714 10 -63 
1722323793939 1722323793956 17 329291.630000 3463469.190000 0.190895 16.040000 5C4225714 10 -63 
1722323793993 1722323794013 20 329292.430000 3463469.330000 0.190895 16.120000 5C4225714 10 -63 
1722323794048 1722323794066 18 329293.390000 3463469.480000 0.190895 16.220000 5C4225714 10 -63 
1722323794102 1722323794121 19 329293.870000 3463469.560000 0.176278 16.320000 5C4225714 10 -63 
1722323794156 1722323794183 27 329294.830000 3463469.710000 0.176278 16.420000 5C4225714 10 -63 
1722323794211 1722323794228 17 329295.480000 3463469.800000 0.176278 16.500000 5C4225714 10 -63 
1722323794265 1722323794282 17 329296.300000 3463469.920000 0.176278 16.580000 5C4225714 10 -63 
1722323794320 1722323794336 16 329298.110000 3463470.170000 0.163625 16.820000 5C4225714 10 -63 
1722323794374 1722323794390 16 329298.940000 3463470.270000 0.163625 16.940000 5C4225714 10 -63 
1722323794428 1722323794449 21 329299.780000 3463470.360000 0.163625 16.980000 5C4225714 10 -63 
1722323794487 1722323794504 17 329300.800000 3463470.480000 0.132863 17.160000 5C4225714 10 -63 
1722323794546 1722323794563 17 329301.310000 3463470.530000 0.132863 17.200000 5C4225714 10 -63 
1722323794600 1722323794620 20 329302.330000 3463470.620000 0.132863 17.260000 5C4225714 8 -65 
1722323794654 1722323794674 20 329303.020000 3463470.690000 0.132863 17.340000 5C4225714 8 -65 
1722323794709 1722323794728 19 329303.880000 3463470.750000 0.105592 17.420000 5C4225714 8 -65 
1722323794763 1722323794782 19 329304.920000 3463470.820000 0.105592 17.540000 5C4225714 8 -65 
1722323794817 1722323794837 20 329305.790000 3463470.890000 0.105592 17.600000 5C4225714 8 -65 
1722323794871 1722323794887 16 329306.670000 3463470.940000 0.105592 17.700000 5C4225714 8 -65 
1722323794926 1722323794942 16 329308.620000 3463471.030000 0.081812 17.820000 5C4225714 8 -65 
1722323794980 1722323794996 16 329309.520000 3463471.060000 0.081812 17.940000 5C4225714 8 -65 
1722323795035 1722323795056 21 329310.590000 3463471.100000 0.081812 17.980000 5C4225714 8 -65 
1722323795089 1722323795105 16 329311.310000 3463471.120000 0.053451 18.160000 5C4225714 8 -65 
1722323795144 1722323795162 18 329312.400000 3463471.130000 0.053451 18.180000 5C4225714 8 -65 
1722323795198 1722323795217 19 329313.310000 3463471.140000 0.053451 18.340000 5C4225714 8 -65 
1722323795253 1722323795270 17 329313.860000 3463471.140000 0.053451 18.400000 5C4225714 8 -65 
1722323795312 1722323795332 20 329314.410000 3463471.150000 0.053451 18.460000 5C4225714 8 -65 
1722323795366 1722323795382 16 329315.700000 3463471.150000 0.027925 18.520000 5C4225714 8 -65 
1722323795421 1722323795439 18 329316.070000 3463471.140000 0.027925 18.600000 5C4225714 8 -65 
1722323795475 1722323795493 18 329317.740000 3463471.110000 0.027925 18.680000 5C4225714 8 -65 
1722323795530 1722323795546 16 329318.670000 3463471.090000 0.003709 18.740000 5C4225714 8 -65 
1722323795586 1722323795603 17 329320.550000 3463471.040000 0.003709 18.900000 5C4225714 8 -65 
1722323795640 1722323795657 17 329321.690000 3463470.980000 0.003709 19.020000 5C4225714 8 -65 
1722323795699 1722323795716 17 329322.640000 3463470.930000 -0.018544 19.040000 5C4225714 8 -65 
1722323795753 1722323795770 17 329323.780000 3463470.880000 -0.018544 19.200000 5C4225714 8 -65 
1722323795808 1722323795831 23 329324.550000 3463470.840000 -0.018544 19.280000 5C4225714 8 -65 
