pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s) cellid(db) sinr(db) rsrp(db)
1722323584181 1722323584213 32 329235.350000 3463452.870000 0.364119 2.280000 5C4225714 10 -63 
1722323584236 1722323584259 23 329235.460000 3463452.910000 0.364119 2.340000 5C4225714 10 -63 
1722323584291 1722323584308 17 329235.590000 3463452.970000 0.365210 2.400000 5C4225714 10 -63 
1722323584345 1722323584363 18 329235.710000 3463453.020000 0.365210 2.480000 5C4225714 10 -63 
1722323584400 1722323584424 24 329235.860000 3463453.070000 0.365210 2.520000 5C4225714 10 -63 
1722323584454 1722323584481 27 329235.980000 3463453.120000 0.365210 2.680000 5C4225714 10 -63 
1722323584508 1722323584525 17 329236.060000 3463453.140000 0.365210 2.760000 5C4225714 10 -63 
1722323584563 1722323584584 21 329236.200000 3463453.200000 0.363901 2.920000 5C4225714 10 -63 
1722323584619 1722323584645 26 329236.370000 3463453.270000 0.363901 2.980000 5C4225714 10 -63 
1722323584674 1722323584692 18 329236.660000 3463453.370000 0.366083 3.300000 5C4225714 10 -63 
1722323584728 1722323584747 19 329236.860000 3463453.450000 0.366083 3.420000 5C4225714 10 -63 
1722323584783 1722323584801 18 329236.990000 3463453.500000 0.366083 3.500000 5C4225714 10 -63 
1722323584837 1722323584855 18 329237.200000 3463453.570000 0.366083 3.720000 5C4225714 10 -63 
1722323584892 1722323584910 18 329237.420000 3463453.660000 0.368046 3.800000 5C4225714 10 -63 
1722323584946 1722323584965 19 329237.570000 3463453.720000 0.368046 3.980000 5C4225714 10 -63 
1722323585001 1722323585026 25 329237.720000 3463453.780000 0.368046 4.140000 5C4225714 10 -63 
1722323585059 1722323585087 28 329237.880000 3463453.830000 0.368046 4.240000 5C4225714 10 -63 
1722323585113 1722323585131 18 329238.160000 3463453.950000 0.370664 4.400000 5C4225714 10 -63 
1722323585168 1722323585185 17 329238.460000 3463454.060000 0.370664 4.700000 5C4225714 10 -63 
1722323585228 1722323585243 15 329238.860000 3463454.210000 0.370664 4.800000 5C4225714 10 -61 
1722323585283 1722323585301 18 329239.090000 3463454.300000 0.373064 4.980000 5C4225714 10 -61 
1722323585337 1722323585357 20 329239.190000 3463454.340000 0.373064 5.060000 5C4225714 10 -61 
1722323585392 1722323585408 16 329239.480000 3463454.460000 0.373064 5.300000 5C4225714 10 -61 
1722323585446 1722323585470 24 329239.730000 3463454.550000 0.373064 5.400000 5C4225714 10 -61 
1722323585500 1722323585521 21 329239.980000 3463454.650000 0.373500 5.540000 5C4225714 10 -61 
1722323585555 1722323585575 20 329240.300000 3463454.780000 0.373500 5.660000 5C4225714 10 -61 
1722323585609 1722323585629 20 329240.630000 3463454.890000 0.373500 5.860000 5C4225714 10 -61 
1722323585663 1722323585683 20 329240.850000 3463454.980000 0.373500 5.980000 5C4225714 10 -61 
1722323585717 1722323585740 23 329241.240000 3463455.140000 0.373937 6.180000 5C4225714 10 -61 
1722323585771 1722323585792 21 329241.550000 3463455.260000 0.373937 6.300000 5C4225714 10 -61 
1722323585826 1722323585842 16 329241.730000 3463455.320000 0.373937 6.480000 5C4225714 10 -61 
1722323585880 1722323585899 19 329241.910000 3463455.390000 0.373937 6.600000 5C4225714 10 -61 
1722323585935 1722323585953 18 329242.740000 3463455.710000 0.375464 6.900000 5C4225714 10 -61 
1722323585989 1722323586007 18 329243.060000 3463455.840000 0.375464 7.100000 5C4225714 10 -61 
1722323586044 1722323586061 17 329243.470000 3463455.990000 0.375464 7.260000 5C4225714 10 -61 
1722323586098 1722323586115 17 329243.810000 3463456.120000 0.376337 7.400000 5C4225714 10 -61 
1722323586152 1722323586170 18 329244.170000 3463456.270000 0.376337 7.600000 5C4225714 10 -61 
1722323586207 1722323586223 16 329244.390000 3463456.340000 0.376337 7.740000 5C4225714 10 -61 
1722323586261 1722323586277 16 329244.670000 3463456.450000 0.376337 7.940000 5C4225714 10 -61 
1722323586319 1722323586337 18 329245.040000 3463456.580000 0.375028 8.100000 5C4225714 10 -61 
1722323586373 1722323586391 18 329245.570000 3463456.800000 0.375028 8.240000 5C4225714 10 -61 
1722323586428 1722323586445 17 329245.880000 3463456.900000 0.375028 8.380000 5C4225714 10 -61 
1722323586482 1722323586499 17 329246.360000 3463457.080000 0.375028 8.540000 5C4225714 10 -61 
1722323586536 1722323586553 17 329246.840000 3463457.250000 0.369792 8.680000 5C4225714 10 -61 
1722323586591 1722323586607 16 329247.340000 3463457.450000 0.369792 8.840000 5C4225714 10 -61 
1722323586646 1722323586665 19 329247.510000 3463457.500000 0.369792 9.060000 5C4225714 10 -61 
1722323586700 1722323586720 20 329248.450000 3463457.840000 0.365210 9.440000 5C4225714 10 -61 
1722323586754 1722323586781 27 329248.900000 3463458.010000 0.365210 9.580000 5C4225714 10 -61 
1722323586808 1722323586826 18 329249.350000 3463458.170000 0.365210 9.760000 5C4225714 10 -61 
1722323586862 1722323586886 24 329249.890000 3463458.360000 0.365210 9.820000 5C4225714 10 -61 
1722323586919 1722323586940 21 329250.280000 3463458.500000 0.357356 10.020000 5C4225714 10 -61 
